eval_exp,training_exp,Loss_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,1.1477346,0.017614191,0.0048392694,0.0,0.0
0.0,0.0,1.5895333,0.046903543,0.005767536,0.0,0.0
0.0,0.0,1.0563905,0.04106467,0.003519375,0.0,0.0
0.0,0.0,1.3976871,0.07584236,0.006482468,0.0,0.0
0.0,0.0,2.0658088,0.069884844,0.0070835915,0.0,0.0
0.0,0.0,3.2020943,0.063314274,0.0085067265,0.0,0.0
0.0,0.0,2.2797,0.07916339,0.0071385847,0.0,0.0
0.0,0.0,2.9701917,0.082073726,0.0075874967,0.0,0.0
0.0,0.0,3.595382,0.04916995,0.0077205473,0.0,0.0
0.0,0.0,4.2458024,0.099701166,0.0144874,0.0,0.0
0.0,0.0,0.37937307,0.012547748,0.0015352182,0.004436056,0.004436056
0.0,0.0,0.41550615,0.021570427,0.0020049643,0.0,0.0
0.0,0.0,0.3893336,0.01879464,0.0021546222,0.0,0.0
0.0,0.0,0.9750272,0.022684358,0.0045888224,0.0,0.0
0.0,0.0,0.842424,0.019930147,0.0030360105,0.0,0.0
0.0,0.0,0.93005943,0.023398176,0.0034082485,0.0,0.0
0.0,0.0,0.7624797,0.037868895,0.0029978892,0.0,0.0
0.0,0.0,0.9799201,0.039530735,0.0038974348,0.0,0.0
0.0,0.0,1.6094984,0.0153628895,0.004856702,0.0,0.0
0.0,0.0,2.7234674,0.044998392,0.010568472,0.0,0.0
0.0,0.0,0.20078768,0.009161323,0.00087141193,0.004474371,0.004474371
0.0,0.0,0.15114044,0.016806623,0.00062237564,0.0015284284,0.0015284284
0.0,0.0,0.1724268,0.011047592,0.00079441426,0.0,0.0
0.0,0.0,0.8528641,0.010169435,0.0038054055,0.0,0.0
0.0,0.0,0.8411431,0.009168707,0.0026473857,0.0,0.0
0.0,0.0,0.6217672,0.018133864,0.0023113487,0.0,0.0
0.0,0.0,0.6346974,0.027764725,0.0026362836,0.0,0.0
0.0,0.0,0.53054434,0.016749494,0.0028495286,0.0,0.0
0.0,0.0,0.92053485,0.0072952765,0.0034770493,0.0,0.0
0.0,0.0,1.1038878,0.030889643,0.0044464646,0.0,0.0
0.0,0.0,0.21244302,0.0043141483,0.0010034273,0.005111996,0.005111996
0.0,0.0,0.095938414,0.008481888,0.0005673484,0.0020395694,0.0020395694
0.0,0.0,0.14912225,0.008001989,0.000708434,0.00054184295,0.00054184295
0.0,0.0,0.18645236,0.010340668,0.0008789237,0.0,0.0
0.0,0.0,0.26778653,0.008711208,0.0019899372,0.0,0.0
0.0,0.0,0.83282226,0.015656551,0.003577005,0.0,0.0
0.0,0.0,0.5036901,0.023775205,0.0021523319,0.0,0.0
0.0,0.0,0.37876564,0.013166598,0.0020736356,0.0,0.0
0.0,0.0,1.2585002,0.011246006,0.0070783882,0.0,0.0
0.0,0.0,1.2686466,0.03514548,0.005305647,0.0,0.0
0.0,0.0,0.2331864,0.0025709856,0.0012871978,0.0052179378,0.0052179378
0.0,0.0,0.14058699,0.009870845,0.00068007247,0.0018727903,0.0018727903
0.0,0.0,0.070883945,0.007718306,0.00050482166,0.0007647508,0.0007647508
0.0,0.0,0.09932263,0.012354948,0.0004444114,0.0009930225,0.0009930225
0.0,0.0,0.21590371,0.011997815,0.0012544257,0.0,0.0
0.0,0.0,0.6776888,0.016827587,0.002737234,0.0,0.0
0.0,0.0,0.5168,0.025301483,0.0022867846,0.0,0.0
0.0,0.0,0.40064716,0.016030233,0.0010954334,0.0,0.0
0.0,0.0,1.145411,0.009786568,0.0068176216,0.0,0.0
0.0,0.0,1.0478888,0.039861836,0.004446056,0.0,0.0
0.0,0.0,0.19835116,0.002875652,0.0009394318,0.0052969186,0.0052969186
0.0,0.0,0.10871818,0.006369845,0.00069630815,0.002124706,0.002124706
0.0,0.0,0.17838757,0.0038706462,0.0009930282,0.0010810152,0.0010810152
0.0,0.0,0.26030102,0.0065012975,0.0009854435,0.0013311178,0.0013311178
0.0,0.0,0.308034,0.0053743394,0.0013559584,0.0006500001,0.0006500001
0.0,0.0,0.31526038,0.007890343,0.0012594013,0.0,0.0
0.0,0.0,0.35491893,0.010502121,0.001840132,0.0,0.0
0.0,0.0,0.32824588,0.010803824,0.0011285405,0.0,0.0
0.0,0.0,1.150097,0.009328449,0.0063326326,0.0,0.0
0.0,0.0,0.98493195,0.028749013,0.0041912915,0.0,0.0
0.0,0.0,0.2802092,0.005404618,0.001186849,0.005355079,0.005355079
0.0,0.0,0.11938074,0.008216411,0.00079175754,0.002007447,0.002007447
0.0,0.0,0.1872056,0.0036167756,0.00083216606,0.0012056507,0.0012056507
0.0,0.0,0.23640795,0.009276178,0.0009921562,0.0015105875,0.0015105875
0.0,0.0,0.23861396,0.0065074,0.0011757913,0.00066143775,0.00066143775
0.0,0.0,0.20462988,0.009400771,0.0007817364,0.001214946,0.001214946
0.0,0.0,0.11472541,0.010293191,0.00067071384,0.0,0.0
0.0,0.0,0.20710376,0.008864248,0.00061644154,0.0,0.0
0.0,0.0,0.6710661,0.011738796,0.004032824,0.0,0.0
0.0,0.0,0.64347595,0.026015587,0.0021712687,0.0,0.0
0.0,0.0,0.19774468,0.0042209206,0.00083628023,0.0049003665,0.0049003665
0.0,0.0,0.1699333,0.0071443054,0.0008411298,0.0020420195,0.0020420195
0.0,0.0,0.1512478,0.0054979455,0.00070000655,0.0013818016,0.0013818016
0.0,0.0,0.18873826,0.0067453664,0.0007566299,0.0012087573,0.0012087573
0.0,0.0,0.29705036,0.00825041,0.0015247494,0.00047169928,0.00047169928
0.0,0.0,0.17714374,0.008507945,0.00079362374,0.0010307764,0.0010307764
0.0,0.0,0.24749045,0.012361573,0.0010999996,0.00087383855,0.00087383855
0.0,0.0,0.32409674,0.009047157,0.0012424171,0.0,0.0
0.0,0.0,0.5896344,0.009049158,0.0029197268,0.0,0.0
0.0,0.0,0.7037174,0.024450468,0.0022363164,0.0,0.0
0.0,0.0,0.26755053,0.0028181337,0.0013157226,0.004710212,0.004710212
0.0,0.0,0.19850288,0.006443212,0.0007495784,0.0017186023,0.0017186023
0.0,0.0,0.19759142,0.00407216,0.00074958167,0.0012796484,0.0012796484
0.0,0.0,0.22850226,0.0066371923,0.0009860819,0.0013926146,0.0013926146
0.0,0.0,0.35567778,0.005037612,0.0017797509,0.0011605495,0.0011605495
0.0,0.0,0.19473694,0.009908545,0.0008901385,0.0013681649,0.0013681649
0.0,0.0,0.2158461,0.010776961,0.0008915437,0.00063786755,0.00063786755
