training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,334.5091,1.1245,-0.3261
0,1,0.002,254.1987,2.3989,-0.0019
0,2,0.002,211.8070,4.1713,0.0828
0,3,0.002,191.9045,4.0086,0.1870
0,4,0.002,177.9166,3.4147,0.2294
0,5,0.002,166.5041,3.7196,0.2733
0,6,0.002,158.8114,3.9059,0.3046
0,7,0.002,152.4646,3.5785,0.3338
0,8,0.002,146.1311,3.4695,0.3689
0,9,0.002,141.5991,3.3438,0.3947
0,10,0.002,138.4244,3.1205,0.4131
0,11,0.002,134.1995,2.9894,0.4318
0,12,0.002,130.5382,2.8313,0.4545
0,13,0.002,128.0142,2.6980,0.4661
0,14,0.002,124.8945,2.5807,0.4792
0,15,0.002,123.2236,2.4160,0.4868
0,16,0.002,119.7188,2.3191,0.5018
0,17,0.002,117.3750,2.2203,0.5118
0,18,0.002,115.9104,2.1372,0.5199
0,19,0.002,112.0414,2.0672,0.5349
0,20,0.002,110.6297,1.9795,0.5379
0,21,0.002,108.8377,1.9263,0.5484
0,22,0.002,105.3798,1.8312,0.5649
0,23,0.002,102.7682,1.8109,0.5748
0,24,0.002,101.4774,1.7237,0.5778
0,25,0.002,100.1887,1.7815,0.5852
0,26,0.002,97.0844,1.6945,0.6003
0,27,0.002,97.3193,1.7084,0.5977
0,28,0.002,93.9615,1.6378,0.6127
0,29,0.002,93.1773,1.6604,0.6149
0,30,0.002,91.2514,1.5901,0.6229
0,31,0.002,90.1540,1.6283,0.6273
0,32,0.002,87.8706,1.5861,0.6386
0,33,0.002,88.0971,1.6152,0.6382
0,34,0.002,85.1424,1.5563,0.6507
0,35,0.002,83.9560,1.5049,0.6574
0,36,0.002,83.9507,1.5243,0.6560
0,37,0.002,82.4246,1.5536,0.6622
0,38,0.002,81.2535,1.5280,0.6658
0,39,0.002,80.0800,1.5208,0.6697
0,40,0.002,79.0712,1.5000,0.6739
0,41,0.002,78.4501,1.4833,0.6760
0,42,0.002,77.9981,1.4740,0.6777
0,43,0.002,76.2570,1.4928,0.6825
0,44,0.002,76.1175,1.4309,0.6855
0,45,0.002,75.2959,1.4711,0.6910
0,46,0.002,74.8348,1.4629,0.6913
0,47,0.002,73.9489,1.4124,0.6931
0,48,0.002,73.0831,1.4368,0.6983
0,49,0.002,71.8814,1.4449,0.7031
0,50,0.002,71.4962,1.4287,0.7052
0,51,0.002,70.8957,1.4128,0.7070
0,52,0.002,70.1841,1.3702,0.7081
0,53,0.002,70.6268,1.4374,0.7049
0,54,0.002,69.6457,1.4035,0.7101
0,55,0.002,68.1617,1.3343,0.7175
0,56,0.002,68.1801,1.3429,0.7160
0,57,0.002,67.2305,1.3900,0.7221
0,58,0.002,67.0206,1.3405,0.7217
0,59,0.002,65.6664,1.3547,0.7266
0,60,0.002,67.0246,1.3885,0.7201
0,61,0.002,65.7121,1.3470,0.7276
0,62,0.002,64.4064,1.3419,0.7322
0,63,0.002,65.2733,1.3073,0.7297
0,64,0.002,64.1774,1.3065,0.7341
0,65,0.002,63.8354,1.2904,0.7341
0,66,0.002,63.9818,1.3005,0.7322
0,67,0.002,62.2532,1.3059,0.7376
0,68,0.002,62.9848,1.2791,0.7368
0,69,0.002,62.1455,1.2989,0.7402
0,70,0.002,62.6668,1.2658,0.7366
0,71,0.002,61.7628,1.2863,0.7413
0,72,0.002,62.3198,1.2803,0.7392
0,73,0.002,61.6392,1.2795,0.7435
0,74,0.002,61.0440,1.3047,0.7448
0,75,0.002,60.3829,1.2781,0.7463
0,76,0.002,60.3748,1.2762,0.7486
0,77,0.002,61.3648,1.2971,0.7415
0,78,0.002,60.6640,1.2488,0.7454
0,79,0.002,60.4250,1.2415,0.7477
0,80,0.002,59.2968,1.2452,0.7512
0,81,0.002,59.0208,1.2852,0.7508
0,82,0.002,58.6942,1.2413,0.7517
0,83,0.002,58.2926,1.2250,0.7550
0,84,0.002,58.4993,1.2697,0.7547
0,85,0.002,58.6237,1.2295,0.7524
0,86,0.002,58.2165,1.2347,0.7550
0,87,0.002,57.8581,1.2257,0.7556
0,88,0.002,57.4012,1.2533,0.7583
0,89,0.002,56.8897,1.2602,0.7618
0,90,0.002,57.8638,1.2219,0.7562
0,91,0.002,56.9312,1.2252,0.7603
0,92,0.002,56.5005,1.1980,0.7625
0,93,0.002,56.2585,1.2463,0.7653
0,94,0.002,56.4730,1.2485,0.7601
0,95,0.002,55.1571,1.1952,0.7671
0,96,0.002,55.9662,1.2157,0.7616
0,97,0.002,55.9729,1.1821,0.7636
0,98,0.002,55.6682,1.2125,0.7662
0,99,0.002,54.9724,1.2484,0.7687
0,100,0.002,55.0903,1.1689,0.7681
0,101,0.002,55.2401,1.2047,0.7661
0,102,0.002,54.3785,1.2039,0.7702
