training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,254.9309,3.2235,-0.0410
0,1,0.002,182.4095,3.8504,0.2197
0,2,0.002,159.1312,3.4330,0.3193
0,3,0.002,144.1129,3.5789,0.3976
0,4,0.002,131.4795,2.8712,0.4623
0,5,0.002,121.2994,2.6356,0.5048
0,6,0.002,113.4643,2.3458,0.5360
0,7,0.002,105.3999,2.1777,0.5694
0,8,0.002,100.4385,2.0028,0.5877
0,9,0.002,95.7730,1.9410,0.6087
0,10,0.002,91.1825,1.8669,0.6284
0,11,0.002,86.1949,1.7726,0.6492
0,12,0.002,82.9972,1.7057,0.6608
0,13,0.002,78.4350,1.6359,0.6810
0,14,0.002,75.3290,1.5393,0.6919
0,15,0.002,72.5648,1.5358,0.7040
0,16,0.002,69.6650,1.4807,0.7150
0,17,0.002,67.3293,1.4504,0.7252
0,18,0.002,64.9979,1.4446,0.7340
0,19,0.002,63.9620,1.3700,0.7373
0,20,0.002,61.7079,1.3308,0.7456
0,21,0.002,60.8305,1.3198,0.7483
0,22,0.002,59.5886,1.2866,0.7533
0,23,0.002,57.7881,1.2592,0.7604
0,24,0.002,56.6292,1.2132,0.7646
0,25,0.002,55.2954,1.2077,0.7711
0,26,0.002,54.6174,1.2131,0.7726
0,27,0.002,54.0879,1.1758,0.7745
0,28,0.002,52.9165,1.1633,0.7810
0,29,0.002,52.6330,1.1314,0.7789
0,30,0.002,52.1107,1.1320,0.7823
0,31,0.002,50.6286,1.1344,0.7877
0,32,0.002,49.2743,1.1165,0.7935
0,33,0.002,49.3467,1.1018,0.7929
0,34,0.002,49.4884,1.0993,0.7920
0,35,0.002,47.7126,1.0974,0.7997
0,36,0.002,47.7042,1.0550,0.7993
0,37,0.002,47.0237,1.0574,0.8026
0,38,0.002,45.9623,1.0658,0.8070
0,39,0.002,45.8379,1.0368,0.8069
0,40,0.002,44.7932,1.0373,0.8108
0,41,0.002,44.9847,1.0231,0.8108
0,42,0.002,45.0032,1.0046,0.8097
0,43,0.002,43.8053,1.0303,0.8151
0,44,0.002,43.1229,1.0592,0.8176
0,45,0.002,43.5135,1.0135,0.8166
0,46,0.002,42.6973,0.9937,0.8186
0,47,0.002,42.7749,1.0010,0.8184
0,48,0.002,42.4807,0.9828,0.8201
0,49,0.002,41.5828,1.0058,0.8249
0,50,0.002,41.7767,0.9849,0.8227
0,51,0.002,41.4638,0.9712,0.8250
0,52,0.002,41.3126,0.9691,0.8257
0,53,0.002,40.6148,0.9633,0.8269
0,54,0.002,40.7283,0.9769,0.8274
0,55,0.002,40.2918,0.9661,0.8280
0,56,0.002,40.2582,0.9742,0.8289
0,57,0.002,39.8802,0.9632,0.8303
0,58,0.002,38.7901,0.9657,0.8355
0,59,0.002,38.5489,0.9486,0.8374
0,60,0.002,38.9613,0.9637,0.8332
0,61,0.002,38.4318,0.9201,0.8362
0,62,0.002,38.3827,0.9391,0.8361
0,63,0.002,38.1122,0.9412,0.8387
0,64,0.002,37.9684,0.9242,0.8393
0,65,0.002,37.8630,0.9376,0.8382
0,66,0.002,37.3236,0.9105,0.8413
0,67,0.002,37.9466,0.8979,0.8387
0,68,0.002,37.2742,0.9343,0.8405
0,69,0.002,36.6140,0.9139,0.8434
0,70,0.002,37.1148,0.9099,0.8422
0,71,0.002,37.0576,0.9021,0.8425
0,72,0.002,36.6598,0.9195,0.8435
0,73,0.002,35.9836,0.9155,0.8462
0,74,0.002,36.0830,0.9192,0.8461
0,75,0.002,35.9296,0.8906,0.8462
0,76,0.002,35.4750,0.8892,0.8482
0,77,0.002,35.5295,0.8888,0.8478
0,78,0.002,35.5729,0.8855,0.8468
0,79,0.002,34.9845,0.8792,0.8499
0,80,0.002,35.1404,0.8719,0.8506
0,81,0.002,34.3893,0.8575,0.8530
0,82,0.002,35.0706,0.8879,0.8493
0,83,0.002,34.6872,0.8920,0.8505
0,84,0.002,34.4402,0.8560,0.8521
0,85,0.002,34.3744,0.8605,0.8525
0,86,0.002,34.2585,0.8536,0.8533
0,87,0.002,34.3853,0.8663,0.8542
0,88,0.002,34.3102,0.8668,0.8542
0,89,0.002,33.8742,0.8461,0.8556
0,90,0.002,33.5449,0.8672,0.8562
0,91,0.002,33.9619,0.8597,0.8541
0,92,0.002,33.9918,0.8572,0.8554
0,93,0.002,33.1342,0.8387,0.8568
0,94,0.002,33.0719,0.8266,0.8593
0,95,0.002,32.8703,0.8444,0.8592
0,96,0.002,33.0640,0.8575,0.8598
0,97,0.002,33.0629,0.8465,0.8578
0,98,0.002,33.0829,0.8570,0.8577
0,99,0.002,32.6278,0.8464,0.8602
0,100,0.002,32.5751,0.8287,0.8604
0,101,0.002,32.1400,0.8335,0.8622
0,102,0.002,32.6237,0.8382,0.8600
0,103,0.002,32.2906,0.8331,0.8598
0,104,0.002,32.2049,0.8271,0.8613
0,105,0.002,32.0044,0.8369,0.8618
0,106,0.002,32.1612,0.8289,0.8622
