eval_exp,training_exp,Loss_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,0.8152855,0.018048532,0.0033822083,0.0,0.0
0.0,0.0,1.1394274,0.029164417,0.004599392,0.0,0.0
0.0,0.0,0.6305007,0.028756604,0.0028337287,0.0,0.0
0.0,0.0,1.1791568,0.06425705,0.0053469515,0.0,0.0
0.0,0.0,1.3393996,0.060020115,0.005778348,0.0,0.0
0.0,0.0,2.4831653,0.042740956,0.0069855135,0.0,0.0
0.0,0.0,1.6089764,0.058423817,0.0048956545,0.0,0.0
0.0,0.0,2.2976818,0.08846734,0.0064184726,0.0,0.0
0.0,0.0,3.8146548,0.054676626,0.0101847155,0.0,0.0
0.0,0.0,4.537537,0.12666184,0.017131757,0.0,0.0
0.0,0.0,0.8203541,0.023952153,0.0034461764,0.0005313603,0.0005313603
0.0,0.0,2.1339502,0.032905698,0.0074628224,0.0,0.0
0.0,0.0,0.90361506,0.04133558,0.00338896,0.0,0.0
0.0,0.0,1.1981745,0.08513,0.005258203,0.0,0.0
0.0,0.0,1.9509935,0.06654701,0.007819521,0.0,0.0
0.0,0.0,1.9110831,0.05331166,0.0055539333,0.0,0.0
0.0,0.0,1.6630739,0.07586496,0.0049298755,0.0,0.0
0.0,0.0,2.1533973,0.08410204,0.006053464,0.0,0.0
0.0,0.0,3.1277072,0.06468372,0.008589064,0.0,0.0
0.0,0.0,4.1596775,0.17859481,0.014962435,0.0,0.0
0.0,0.0,0.8438734,0.02106951,0.0034032825,0.00085723033,0.00085723033
0.0,0.0,1.7405497,0.026850568,0.0057039363,0.0025385774,0.0025385774
0.0,0.0,0.62310594,0.019375114,0.0024206992,0.0,0.0
0.0,0.0,0.98164976,0.04105256,0.004887352,0.0,0.0
0.0,0.0,1.4044315,0.048680067,0.0060031093,0.0,0.0
0.0,0.0,1.371167,0.036391996,0.0034617418,0.0,0.0
0.0,0.0,1.3774252,0.058522277,0.0047588707,0.0,0.0
0.0,0.0,1.4995956,0.073500626,0.0041342825,0.0,0.0
0.0,0.0,2.6334558,0.05095122,0.0068746726,0.0,0.0
0.0,0.0,2.9737358,0.11784978,0.01035392,0.0,0.0
0.0,0.0,0.90286237,0.01792002,0.0035797036,0.0014343443,0.0014343443
0.0,0.0,1.5187843,0.024141842,0.0055495556,0.0037521452,0.0037521452
0.0,0.0,0.65707165,0.018235223,0.0023051244,0.0023520936,0.0023520936
0.0,0.0,1.5631112,0.045913454,0.0065405965,0.0,0.0
0.0,0.0,1.4017931,0.03217287,0.00592345,0.0,0.0
0.0,0.0,1.6204648,0.034993064,0.007075124,0.0,0.0
0.0,0.0,1.5283817,0.055152413,0.0052165575,0.0,0.0
0.0,0.0,1.5101138,0.043056093,0.0050416985,0.0,0.0
0.0,0.0,2.9116688,0.043062944,0.008736919,0.0,0.0
0.0,0.0,2.6834464,0.11190548,0.00962535,0.0,0.0
0.0,0.0,1.1063281,0.02206613,0.0047215982,0.0019977721,0.0019977721
0.0,0.0,1.3656826,0.028157098,0.0046528904,0.0039524515,0.0039524515
0.0,0.0,0.5564421,0.020381363,0.0019563916,0.0017642278,0.0017642278
0.0,0.0,1.3123378,0.04830375,0.005390042,0.0026636147,0.0026636147
0.0,0.0,2.1359081,0.030300893,0.008066753,0.0,0.0
0.0,0.0,1.4995866,0.03234261,0.0054776864,0.0,0.0
0.0,0.0,1.4051288,0.048362583,0.0043008816,0.0,0.0
0.0,0.0,1.2553785,0.0485312,0.0033203657,0.0,0.0
0.0,0.0,2.8715165,0.04278325,0.007778343,0.0,0.0
0.0,0.0,2.5975223,0.12372436,0.009686712,0.0,0.0
0.0,0.0,1.1783532,0.042968757,0.005567485,0.0052627083,0.0052627083
0.0,0.0,1.2066053,0.054527424,0.0046204473,0.005616146,0.005616146
0.0,0.0,0.74412394,0.017200757,0.0027124374,0.002035582,0.002035582
0.0,0.0,1.2062931,0.032501213,0.0050839814,0.0026575367,0.0026575367
0.0,0.0,1.6846025,0.02825992,0.0064439923,0.0027313002,0.0027313002
0.0,0.0,1.5451488,0.032810103,0.005224205,0.0,0.0
0.0,0.0,1.4350666,0.05154873,0.0045243087,0.0,0.0
0.0,0.0,1.2521511,0.04898564,0.0039047939,0.0,0.0
0.0,0.0,2.4598832,0.032251284,0.0067163976,0.0,0.0
0.0,0.0,2.0651503,0.10003749,0.006650454,0.0,0.0
0.0,0.0,1.0034359,0.034723453,0.004247633,0.0034468963,0.0034468963
0.0,0.0,1.1301295,0.047384467,0.0040801093,0.005275874,0.005275874
0.0,0.0,0.7472122,0.018450478,0.0026447687,0.0022466294,0.0022466294
0.0,0.0,1.1075503,0.03469321,0.0047230646,0.002704626,0.002704626
0.0,0.0,1.5853821,0.028675983,0.006287964,0.0026976552,0.0026976552
0.0,0.0,1.1907266,0.036639925,0.004041477,0.0017402855,0.0017402855
0.0,0.0,1.6125838,0.057304822,0.005920931,0.0,0.0
0.0,0.0,1.2143878,0.060381383,0.0041511273,0.0,0.0
0.0,0.0,2.0238755,0.034417357,0.0050847908,0.0,0.0
0.0,0.0,1.9268087,0.1026254,0.00687295,0.0,0.0
0.0,0.0,1.4083524,0.040685132,0.0060022366,0.0039430126,0.0039430126
0.0,0.0,1.1585783,0.05706073,0.004328807,0.0061222445,0.0061222445
0.0,0.0,0.6127705,0.03296744,0.0020400614,0.0017734148,0.0017734148
0.0,0.0,1.0743555,0.040637277,0.004687143,0.0038657952,0.0038657952
0.0,0.0,1.7434611,0.037200063,0.007130696,0.0023200216,0.0023200216
0.0,0.0,1.3177115,0.03830216,0.004688225,0.0038475436,0.0038475436
0.0,0.0,1.3288443,0.05148094,0.0048368387,0.0029290572,0.0029290572
0.0,0.0,1.7509618,0.042613454,0.0047843265,0.0,0.0
0.0,0.0,2.0791204,0.024673674,0.0063205482,0.0,0.0
0.0,0.0,1.8764827,0.09020646,0.007550659,0.0,0.0
0.0,0.0,1.2875859,0.03857596,0.0059924447,0.004102972,0.004102972
0.0,0.0,1.1117916,0.05429183,0.0038983116,0.0071934,0.0071934
0.0,0.0,0.70605284,0.033783764,0.0028231065,0.0022471857,0.0022471857
0.0,0.0,0.844349,0.05354879,0.00365515,0.00455012,0.00455012
0.0,0.0,1.5420556,0.039049093,0.00662485,0.0027115494,0.0027115494
0.0,0.0,1.0895294,0.040738508,0.0041217213,0.0030384,0.0030384
0.0,0.0,0.9789503,0.054149322,0.0039070332,0.002791477,0.002791477
0.0,0.0,1.3090994,0.047368947,0.003529489,0.0024647515,0.0024647515
0.0,0.0,1.6220195,0.023575287,0.005112479,0.0,0.0
0.0,0.0,1.7674932,0.08745701,0.007166146,0.0,0.0
0.0,0.0,1.0814185,0.037662126,0.0052090655,0.003717862,0.003717862
0.0,0.0,1.0572807,0.053774428,0.0036767572,0.0063717025,0.0063717025
0.0,0.0,0.5218105,0.03578534,0.001939546,0.0018182668,0.0018182668
0.0,0.0,1.0196626,0.049274236,0.0043901643,0.004215578,0.004215578
0.0,0.0,1.7037556,0.040955227,0.006978531,0.0027013887,0.0027013887
0.0,0.0,1.2300888,0.044313077,0.0047307527,0.0033518418,0.0033518418
0.0,0.0,1.1114763,0.06275988,0.0042183506,0.0024169972,0.0024169972
0.0,0.0,1.4202809,0.050967608,0.003922683,0.002276922,0.002276922
0.0,0.0,1.805219,0.021584818,0.0051621133,0.0009700999,0.0009700999
0.0,0.0,1.1882367,0.062126704,0.005014913,0.0,0.0
