training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,336.3761,1.1265,-0.3145
0,1,0.002,261.8192,2.2717,-0.0244
0,2,0.002,211.2799,3.9510,0.0841
0,3,0.002,191.3579,4.0018,0.1839
0,4,0.002,175.1074,3.4828,0.2390
0,5,0.002,164.5255,3.6045,0.2818
0,6,0.002,156.3841,3.7456,0.3189
0,7,0.002,150.8339,3.5554,0.3461
0,8,0.002,145.8275,3.3774,0.3758
0,9,0.002,141.3677,3.2970,0.4012
0,10,0.002,138.0000,3.0875,0.4198
0,11,0.002,134.0587,3.0318,0.4407
0,12,0.002,131.0712,2.8475,0.4553
0,13,0.002,128.8792,2.7487,0.4609
0,14,0.002,125.2419,2.6133,0.4820
0,15,0.002,123.2306,2.5188,0.4890
0,16,0.002,120.0495,2.3907,0.5021
0,17,0.002,117.1990,2.2688,0.5165
0,18,0.002,115.8591,2.1778,0.5186
0,19,0.002,113.0967,2.1142,0.5298
0,20,0.002,110.0437,2.0268,0.5430
0,21,0.002,108.8603,1.9533,0.5490
0,22,0.002,105.6008,1.9327,0.5635
0,23,0.002,104.9474,1.8383,0.5646
0,24,0.002,102.0574,1.7995,0.5754
0,25,0.002,100.6461,1.7210,0.5833
0,26,0.002,99.4822,1.7163,0.5885
0,27,0.002,96.9765,1.6876,0.5982
0,28,0.002,96.5345,1.6558,0.6008
0,29,0.002,93.7796,1.6281,0.6125
0,30,0.002,92.2338,1.6150,0.6211
0,31,0.002,89.8191,1.6234,0.6303
0,32,0.002,89.5354,1.5553,0.6336
0,33,0.002,88.6190,1.5751,0.6341
0,34,0.002,88.0414,1.5651,0.6346
0,35,0.002,86.5198,1.5121,0.6450
0,36,0.002,84.2565,1.4995,0.6535
0,37,0.002,83.2571,1.5402,0.6584
0,38,0.002,82.0409,1.5024,0.6631
0,39,0.002,81.1733,1.5021,0.6671
0,40,0.002,80.3652,1.5037,0.6687
0,41,0.002,79.7920,1.4467,0.6710
0,42,0.002,78.6824,1.4598,0.6763
0,43,0.002,78.6300,1.4829,0.6775
0,44,0.002,76.9205,1.4493,0.6833
0,45,0.002,76.2606,1.4117,0.6859
0,46,0.002,75.6517,1.4485,0.6876
0,47,0.002,74.9203,1.3928,0.6910
0,48,0.002,74.6527,1.4111,0.6924
0,49,0.002,73.3658,1.3878,0.6983
0,50,0.002,73.3362,1.4127,0.6982
0,51,0.002,71.6323,1.3898,0.7043
0,52,0.002,70.6154,1.3929,0.7082
0,53,0.002,71.7428,1.3697,0.7048
0,54,0.002,70.8515,1.3752,0.7051
0,55,0.002,69.4301,1.3795,0.7109
0,56,0.002,69.6054,1.3488,0.7117
0,57,0.002,68.5131,1.3162,0.7171
0,58,0.002,68.2699,1.3500,0.7151
0,59,0.002,68.1748,1.3417,0.7162
0,60,0.002,67.3083,1.3677,0.7205
0,61,0.002,66.0575,1.3470,0.7270
0,62,0.002,66.5652,1.2972,0.7205
0,63,0.002,65.0155,1.3659,0.7300
0,64,0.002,65.2597,1.2947,0.7258
0,65,0.002,64.8015,1.3092,0.7279
0,66,0.002,63.9149,1.3207,0.7326
0,67,0.002,64.9421,1.2935,0.7294
0,68,0.002,63.5444,1.2874,0.7334
0,69,0.002,63.3772,1.2757,0.7358
0,70,0.002,63.0447,1.2520,0.7361
0,71,0.002,62.2000,1.2744,0.7405
0,72,0.002,62.0117,1.2821,0.7387
0,73,0.002,63.2138,1.2536,0.7348
0,74,0.002,62.6931,1.2617,0.7360
0,75,0.002,60.8441,1.2545,0.7468
0,76,0.002,61.2925,1.2643,0.7414
0,77,0.002,60.8470,1.2397,0.7419
0,78,0.002,61.4504,1.2726,0.7409
0,79,0.002,61.0989,1.2509,0.7436
0,80,0.002,59.6348,1.2637,0.7488
0,81,0.002,60.2553,1.2089,0.7452
0,82,0.002,58.7374,1.2350,0.7536
0,83,0.002,59.3764,1.2357,0.7487
0,84,0.002,59.3675,1.2458,0.7490
0,85,0.002,59.4146,1.2292,0.7489
0,86,0.002,58.7117,1.2249,0.7525
0,87,0.002,57.5003,1.2058,0.7587
0,88,0.002,58.8980,1.2074,0.7501
0,89,0.002,57.8681,1.2117,0.7546
0,90,0.002,57.9173,1.2504,0.7554
0,91,0.002,58.1186,1.2164,0.7522
0,92,0.002,57.7194,1.2141,0.7556
0,93,0.002,57.7279,1.2066,0.7539
0,94,0.002,56.2168,1.2151,0.7603
0,95,0.002,57.3948,1.1809,0.7562
0,96,0.002,57.0777,1.1810,0.7589
0,97,0.002,56.8908,1.1908,0.7594
0,98,0.002,56.1807,1.1710,0.7617
0,99,0.002,55.6086,1.2109,0.7646
0,100,0.002,56.1356,1.2021,0.7619
0,101,0.002,55.7985,1.2195,0.7605
0,102,0.002,55.9579,1.2103,0.7626
0,103,0.002,56.1058,1.1905,0.7625
0,104,0.002,55.3315,1.2021,0.7651
0,105,0.002,54.6503,1.1737,0.7672
0,106,0.002,55.0919,1.1779,0.7659
0,107,0.002,54.8363,1.1653,0.7673
0,108,0.002,53.8321,1.1818,0.7693
0,109,0.002,54.2815,1.1716,0.7700
0,110,0.002,53.9716,1.1771,0.7700
0,111,0.002,53.1686,1.1461,0.7727
0,112,0.002,53.1340,1.1951,0.7751
0,113,0.002,53.9004,1.1736,0.7713
0,114,0.002,53.2429,1.1732,0.7757
0,115,0.002,52.7135,1.1643,0.7759
0,116,0.002,53.5039,1.1387,0.7711
0,117,0.002,52.4302,1.1770,0.7763
0,118,0.002,52.7134,1.1608,0.7757
0,119,0.002,53.2964,1.1741,0.7720
0,120,0.002,52.3914,1.1890,0.7747
0,121,0.002,52.3081,1.1534,0.7761
0,122,0.002,52.0746,1.1540,0.7795
0,123,0.002,52.7078,1.1378,0.7745
0,124,0.002,51.6997,1.1413,0.7786
0,125,0.002,51.7049,1.1316,0.7806
0,126,0.002,52.1742,1.1548,0.7781
0,127,0.002,51.9941,1.1990,0.7787
0,128,0.002,51.4326,1.1003,0.7813
0,129,0.002,51.6336,1.1375,0.7806
0,130,0.002,51.2817,1.1540,0.7828
0,131,0.002,51.3879,1.1311,0.7806
0,132,0.002,51.6476,1.1539,0.7799
0,133,0.002,50.6550,1.1485,0.7833
0,134,0.002,50.1482,1.1173,0.7853
0,135,0.002,50.5975,1.1284,0.7852
0,136,0.002,50.2566,1.1215,0.7851
0,137,0.002,50.3638,1.1418,0.7849
0,138,0.002,50.6968,1.1333,0.7835
0,139,0.002,50.3547,1.0810,0.7843
0,140,0.002,50.5315,1.1008,0.7842
0,141,0.002,49.8317,1.1102,0.7874
0,142,0.002,50.6707,1.0926,0.7817
0,143,0.002,50.1817,1.1294,0.7849
0,144,0.002,49.6463,1.1413,0.7872
0,145,0.002,50.1018,1.1370,0.7839
0,146,0.002,48.7191,1.1173,0.7930
0,147,0.002,49.7407,1.1314,0.7878
0,148,0.002,49.3496,1.1321,0.7880
0,149,0.002,49.2991,1.1256,0.7899
0,150,0.002,48.4936,1.0813,0.7943
0,151,0.002,49.5156,1.1014,0.7897
0,152,0.002,49.1634,1.1237,0.7893
0,153,0.002,49.0422,1.1165,0.7908
0,154,0.002,48.8268,1.0898,0.7909
0,155,0.002,48.1323,1.1297,0.7963
0,156,0.002,48.5761,1.1382,0.7919
0,157,0.002,48.3532,1.1149,0.7919
0,158,0.002,48.1241,1.1148,0.7944
0,159,0.002,48.2660,1.1111,0.7915
0,160,0.002,48.2235,1.1075,0.7939
0,161,0.002,47.5560,1.1057,0.7942
0,162,0.002,48.3120,1.1059,0.7945
0,163,0.002,47.9034,1.0980,0.7952
0,164,0.002,48.1882,1.1158,0.7944
0,165,0.002,47.6628,1.0776,0.7954
0,166,0.002,48.1643,1.0764,0.7938
0,167,0.002,46.9606,1.0953,0.7990
0,168,0.002,46.8381,1.0841,0.7993
0,169,0.002,47.9914,1.0802,0.7941
0,170,0.002,46.7711,1.1000,0.7979
0,171,0.002,47.0236,1.1149,0.7982
0,172,0.002,47.3389,1.1031,0.7971
0,173,0.002,47.0340,1.1135,0.7978
0,174,0.002,47.5065,1.0673,0.7959
0,175,0.002,47.2417,1.0910,0.7968
0,176,0.002,46.2814,1.0866,0.8012
0,177,0.002,46.2941,1.0572,0.8021
0,178,0.002,47.0514,1.0734,0.7971
0,179,0.002,46.2288,1.0747,0.7994
0,180,0.002,47.2400,1.0850,0.7971
0,181,0.002,46.5823,1.0769,0.8011
0,182,0.002,46.3975,1.1006,0.8013
0,183,0.002,46.3175,1.1049,0.8001
0,184,0.002,44.8580,1.0926,0.8085
0,185,0.002,45.6887,1.1115,0.8043
0,186,0.002,45.9578,1.0725,0.8012
0,187,0.002,45.3212,1.0960,0.8053
0,188,0.002,45.6286,1.0985,0.8059
0,189,0.002,46.0857,1.0587,0.8037
0,190,0.002,45.1983,1.0396,0.8069
0,191,0.002,45.0855,1.0445,0.8062
0,192,0.002,45.3453,1.0821,0.8057
0,193,0.002,45.5666,1.0477,0.8071
0,194,0.002,45.0056,1.0743,0.8059
0,195,0.002,46.2887,1.0714,0.8024
0,196,0.001,45.3263,1.0701,0.8058
0,197,0.001,44.8625,1.0286,0.8070
0,198,0.001,45.3020,1.0668,0.8059
0,199,0.001,45.2066,1.0517,0.8078
1,0,0.002,324.9950,1.5956,-0.2018
1,1,0.002,216.2000,4.4265,0.1431
1,2,0.002,188.0371,4.1864,0.2564
1,3,0.002,170.1137,3.7917,0.3325
1,4,0.002,158.9437,4.0508,0.3786
1,5,0.002,150.1899,3.6585,0.4156
1,6,0.002,144.2300,3.5387,0.4452
1,7,0.002,139.3194,3.3876,0.4681
1,8,0.002,135.4536,3.1913,0.4857
1,9,0.002,130.9387,3.0045,0.5043
1,10,0.002,126.9960,2.7737,0.5158
1,11,0.002,121.7123,2.5464,0.5358
1,12,0.002,118.8163,2.3063,0.5451
1,13,0.002,114.4759,2.1389,0.5607
1,14,0.002,111.9331,2.0460,0.5654
1,15,0.002,108.0715,1.8938,0.5806
1,16,0.002,105.1472,1.7984,0.5913
1,17,0.002,102.9980,1.7580,0.5987
1,18,0.002,100.1399,1.6577,0.6091
1,19,0.002,97.4847,1.5802,0.6194
1,20,0.002,95.4115,1.5571,0.6278
1,21,0.002,94.4902,1.5052,0.6330
1,22,0.002,92.6528,1.4891,0.6384
1,23,0.002,90.8894,1.4557,0.6472
1,24,0.002,88.0049,1.4379,0.6558
1,25,0.002,86.1947,1.4215,0.6639
1,26,0.002,84.1321,1.3640,0.6708
1,27,0.002,83.5713,1.3296,0.6738
1,28,0.002,82.4256,1.3761,0.6774
1,29,0.002,81.0506,1.3176,0.6815
1,30,0.002,79.9521,1.2882,0.6870
1,31,0.002,78.4279,1.3286,0.6925
1,32,0.002,77.7935,1.3409,0.6939
1,33,0.002,76.4769,1.3051,0.7003
1,34,0.002,75.4321,1.3131,0.7030
1,35,0.002,74.5014,1.3089,0.7079
1,36,0.002,72.9967,1.2784,0.7114
1,37,0.002,72.4649,1.2923,0.7135
1,38,0.002,71.8643,1.2840,0.7167
1,39,0.002,71.6660,1.3003,0.7183
1,40,0.002,70.9034,1.2495,0.7217
1,41,0.002,69.6681,1.2867,0.7250
1,42,0.002,68.6355,1.2831,0.7272
1,43,0.002,68.9469,1.2586,0.7289
1,44,0.002,68.5632,1.2551,0.7284
1,45,0.002,67.3138,1.2480,0.7335
1,46,0.002,66.6388,1.2386,0.7352
1,47,0.002,66.0601,1.2569,0.7381
1,48,0.002,65.6383,1.2469,0.7390
1,49,0.002,65.2919,1.2484,0.7389
1,50,0.002,64.2722,1.2411,0.7439
1,51,0.002,64.3648,1.2272,0.7420
1,52,0.002,64.7380,1.2499,0.7407
1,53,0.002,64.5268,1.2331,0.7411
1,54,0.002,63.6977,1.2288,0.7447
1,55,0.002,63.2514,1.2428,0.7455
1,56,0.002,62.9168,1.2174,0.7476
1,57,0.002,62.6537,1.2156,0.7492
1,58,0.002,62.0787,1.2076,0.7515
1,59,0.002,61.5292,1.2317,0.7515
1,60,0.002,61.1384,1.2214,0.7543
1,61,0.002,61.9775,1.2115,0.7488
1,62,0.002,61.5386,1.1953,0.7529
1,63,0.002,60.5634,1.1919,0.7566
1,64,0.002,60.5192,1.1974,0.7568
1,65,0.002,59.6287,1.2043,0.7594
1,66,0.002,59.6825,1.1828,0.7595
1,67,0.002,59.6773,1.2064,0.7572
1,68,0.002,58.5918,1.1449,0.7619
1,69,0.002,58.6695,1.1660,0.7615
1,70,0.002,59.3389,1.1752,0.7594
1,71,0.002,58.6364,1.1769,0.7636
1,72,0.002,58.0374,1.1523,0.7645
1,73,0.002,58.0672,1.1759,0.7650
1,74,0.002,58.4453,1.1615,0.7631
1,75,0.002,57.6033,1.1721,0.7660
1,76,0.002,57.2240,1.1657,0.7684
1,77,0.002,57.6671,1.1773,0.7649
1,78,0.002,56.9942,1.1493,0.7685
1,79,0.002,56.4492,1.1539,0.7715
1,80,0.002,56.4393,1.1887,0.7700
1,81,0.002,56.2506,1.1530,0.7723
1,82,0.002,56.6282,1.1992,0.7690
1,83,0.002,55.5809,1.1725,0.7733
1,84,0.002,56.0114,1.1881,0.7723
1,85,0.002,55.5843,1.1667,0.7722
1,86,0.002,55.3703,1.1742,0.7757
1,87,0.002,56.1288,1.1661,0.7699
1,88,0.002,55.0893,1.1466,0.7754
1,89,0.002,54.9954,1.1398,0.7745
1,90,0.002,55.7183,1.1476,0.7719
1,91,0.002,54.7030,1.1485,0.7758
1,92,0.002,54.7032,1.1435,0.7772
1,93,0.002,54.0348,1.1391,0.7799
1,94,0.002,54.7761,1.1755,0.7755
1,95,0.002,53.7962,1.1043,0.7796
1,96,0.002,53.6334,1.1406,0.7786
1,97,0.002,53.5899,1.1503,0.7811
1,98,0.002,53.5879,1.1493,0.7802
1,99,0.002,53.5212,1.1082,0.7785
1,100,0.002,53.1694,1.1070,0.7826
2,0,0.002,284.8898,1.5200,-0.1599
2,1,0.002,186.6835,4.2544,0.1894
2,2,0.002,161.0405,3.7789,0.3056
2,3,0.002,146.6520,2.9839,0.3714
2,4,0.002,136.2261,3.5867,0.4132
2,5,0.002,127.9772,3.2201,0.4523
2,6,0.002,122.7668,3.0860,0.4734
2,7,0.002,117.5938,3.0787,0.5002
2,8,0.002,113.0352,2.8591,0.5236
2,9,0.002,111.5520,2.7300,0.5312
2,10,0.002,107.5548,2.5650,0.5379
2,11,0.002,105.2677,2.4161,0.5586
2,12,0.002,101.0493,2.2634,0.5821
2,13,0.002,99.0605,2.1493,0.5812
2,14,0.002,95.6150,2.0350,0.5968
2,15,0.002,93.8821,1.9581,0.6014
2,16,0.002,91.0819,1.7936,0.6143
2,17,0.002,88.6799,1.7601,0.6223
2,18,0.002,86.8114,1.6700,0.6273
2,19,0.002,84.8879,1.6042,0.6375
2,20,0.002,82.9553,1.5581,0.6516
2,21,0.002,80.7415,1.5636,0.6575
2,22,0.002,80.4386,1.4903,0.6612
2,23,0.002,78.8730,1.4512,0.6652
2,24,0.002,77.5576,1.4635,0.6720
2,25,0.002,75.5101,1.4566,0.6760
2,26,0.002,75.3374,1.4622,0.6809
2,27,0.002,73.4453,1.4432,0.6874
2,28,0.002,72.3704,1.3940,0.6952
2,29,0.002,71.4044,1.3787,0.7002
2,30,0.002,70.5346,1.3655,0.6992
2,31,0.002,69.6691,1.3695,0.7059
2,32,0.002,68.2161,1.3472,0.7137
2,33,0.002,67.9181,1.3847,0.7148
2,34,0.002,66.8524,1.3529,0.7179
2,35,0.002,66.6748,1.3563,0.7167
2,36,0.002,65.0143,1.3733,0.7243
2,37,0.002,64.5138,1.3539,0.7284
2,38,0.002,63.2618,1.3264,0.7312
2,39,0.002,62.6218,1.3094,0.7355
2,40,0.002,62.9340,1.3738,0.7357
2,41,0.002,61.9530,1.3618,0.7373
2,42,0.002,60.9698,1.3221,0.7398
2,43,0.002,61.0421,1.3321,0.7416
2,44,0.002,60.7425,1.3532,0.7464
2,45,0.002,58.5710,1.3571,0.7489
2,46,0.002,59.0044,1.3424,0.7458
2,47,0.002,58.4785,1.2975,0.7525
2,48,0.002,58.2953,1.3332,0.7554
2,49,0.002,56.9079,1.2931,0.7575
2,50,0.002,56.9319,1.2687,0.7593
2,51,0.002,56.8677,1.2820,0.7551
2,52,0.002,55.7837,1.2960,0.7614
2,53,0.002,55.3061,1.2776,0.7665
2,54,0.002,55.6581,1.2876,0.7618
2,55,0.002,55.3752,1.2994,0.7623
2,56,0.002,54.8467,1.2632,0.7629
2,57,0.002,54.7545,1.3087,0.7673
2,58,0.002,54.1653,1.2810,0.7707
2,59,0.002,54.3587,1.2879,0.7689
2,60,0.002,54.4239,1.2354,0.7660
2,61,0.002,53.3904,1.2600,0.7699
2,62,0.002,54.4312,1.2441,0.7674
2,63,0.002,52.3244,1.2584,0.7753
2,64,0.002,53.4050,1.2361,0.7695
2,65,0.002,52.8910,1.2315,0.7741
2,66,0.002,52.6790,1.2390,0.7733
2,67,0.002,51.3468,1.2461,0.7778
2,68,0.002,51.4674,1.2457,0.7809
2,69,0.002,51.5012,1.3155,0.7793
2,70,0.002,51.6052,1.2200,0.7748
2,71,0.002,50.5875,1.2669,0.7788
2,72,0.002,50.0960,1.1992,0.7816
2,73,0.002,50.8901,1.2434,0.7819
2,74,0.002,50.4237,1.2334,0.7844
2,75,0.002,50.3536,1.2138,0.7825
2,76,0.002,50.3721,1.2019,0.7842
2,77,0.002,50.0515,1.2063,0.7819
2,78,0.002,50.1895,1.2026,0.7828
2,79,0.002,50.4777,1.2305,0.7804
2,80,0.002,50.0754,1.2541,0.7815
2,81,0.002,49.3575,1.2195,0.7845
