training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,257.7129,1.0607,3.2586,-0.0606
0,1,0.002,185.8158,0.6029,3.6688,0.2095
0,2,0.002,160.6066,0.5314,3.5013,0.3146
0,3,0.002,145.0292,0.3869,3.5195,0.3938
0,4,0.002,131.7069,0.5550,2.8547,0.4582
0,5,0.002,121.6440,0.6353,2.5556,0.5006
0,6,0.002,112.4615,0.3606,2.2608,0.5385
0,7,0.002,105.9422,0.3786,2.0233,0.5656
0,8,0.002,99.8889,0.5497,1.9283,0.5916
0,9,0.002,95.2301,0.5546,1.8678,0.6110
0,10,0.002,90.4585,0.3956,1.7878,0.6312
0,11,0.002,85.9352,0.4733,1.7580,0.6509
0,12,0.002,83.0279,0.5556,1.6066,0.6622
0,13,0.002,79.0037,0.5412,1.6236,0.6780
0,14,0.002,75.5065,0.4983,1.5280,0.6929
0,15,0.002,72.6086,0.4767,1.4665,0.7057
0,16,0.002,69.8723,0.7046,1.4388,0.7153
0,17,0.002,67.4230,0.9531,1.4281,0.7271
0,18,0.002,65.4278,0.5143,1.3972,0.7317
0,19,0.002,64.1972,0.4554,1.3302,0.7370
0,20,0.002,61.6753,0.5900,1.2988,0.7478
0,21,0.002,60.7460,0.5885,1.3133,0.7511
0,22,0.002,59.7792,0.5058,1.2602,0.7540
0,23,0.002,57.3073,0.4368,1.2390,0.7626
0,24,0.002,56.0791,0.6454,1.2048,0.7690
0,25,0.002,55.6854,0.8018,1.2107,0.7674
0,26,0.002,54.8883,0.6712,1.1910,0.7729
0,27,0.002,53.2833,0.4903,1.1543,0.7781
0,28,0.002,53.2606,0.7120,1.1555,0.7786
0,29,0.002,51.5978,0.8054,1.1205,0.7850
0,30,0.002,51.4958,0.4477,1.1379,0.7869
0,31,0.002,50.7553,0.4261,1.1487,0.7879
0,32,0.002,49.9415,0.5540,1.1028,0.7911
0,33,0.002,49.5390,0.5833,1.1079,0.7926
0,34,0.002,48.6999,0.4066,1.0737,0.7964
0,35,0.002,47.6503,0.4056,1.0848,0.8004
0,36,0.002,46.9614,0.5373,1.0627,0.8029
0,37,0.002,46.2760,0.5888,1.0546,0.8052
0,38,0.002,45.9582,0.4324,1.0374,0.8067
0,39,0.002,45.3793,0.4242,1.0418,0.8083
0,40,0.002,44.7403,0.5938,1.0414,0.8108
0,41,0.002,44.1369,0.5730,1.0482,0.8131
0,42,0.002,43.9579,0.4321,1.0434,0.8143
0,43,0.002,44.0744,0.4014,1.0325,0.8144
0,44,0.002,43.3604,0.6182,1.0082,0.8171
0,45,0.002,43.2313,0.5975,0.9984,0.8171
0,46,0.002,42.6988,0.4410,0.9977,0.8196
0,47,0.002,42.4643,0.4466,0.9833,0.8213
0,48,0.002,42.4085,0.5533,0.9739,0.8208
0,49,0.002,41.6512,0.5751,0.9900,0.8233
0,50,0.002,41.2779,0.4383,0.9739,0.8262
0,51,0.002,40.2625,0.4730,0.9671,0.8296
0,52,0.002,41.4058,0.6925,0.9789,0.8239
0,53,0.002,40.6028,0.6502,0.9660,0.8280
0,54,0.002,39.8941,0.4463,0.9672,0.8305
0,55,0.002,40.3252,0.4261,0.9431,0.8291
0,56,0.002,39.2111,0.6546,0.9510,0.8349
0,57,0.002,39.1555,0.6010,0.9462,0.8321
0,58,0.002,39.8909,0.9395,0.9623,0.8307
0,59,0.002,38.9356,1.1094,0.9340,0.8339
0,60,0.002,38.8556,1.1712,0.9242,0.8346
0,61,0.002,38.9155,1.3852,0.9387,0.8337
0,62,0.002,38.1425,1.1661,0.9139,0.8380
0,63,0.002,37.9451,0.8809,0.9117,0.8390
0,64,0.002,37.9441,1.3815,0.9475,0.8386
0,65,0.002,37.8477,1.2726,0.9179,0.8391
0,66,0.002,37.8460,1.0895,0.9133,0.8371
0,67,0.002,37.3379,0.9640,0.9059,0.8424
0,68,0.002,37.0808,1.2625,0.9059,0.8423
0,69,0.002,36.9157,1.2610,0.9011,0.8413
0,70,0.002,36.5155,0.9364,0.9009,0.8442
0,71,0.002,36.0351,0.8232,0.8917,0.8459
0,72,0.002,36.0923,1.2349,0.8909,0.8464
0,73,0.002,35.1172,1.2967,0.8853,0.8503
0,74,0.002,36.3383,1.0446,0.8912,0.8442
0,75,0.002,35.5756,1.1380,0.8702,0.8471
0,76,0.002,36.3098,1.2832,0.8689,0.8456
0,77,0.002,35.8764,1.1172,0.8952,0.8461
0,78,0.002,35.6259,1.0622,0.8702,0.8474
0,79,0.002,35.2446,0.9074,0.8743,0.8494
0,80,0.002,34.4476,1.1181,0.8638,0.8532
0,81,0.002,34.5675,1.1604,0.8868,0.8515
0,82,0.002,33.9035,0.9985,0.8568,0.8559
0,83,0.002,34.4601,0.9806,0.8594,0.8522
0,84,0.002,34.1829,1.1361,0.8632,0.8535
0,85,0.002,34.0517,0.5435,0.8727,0.8545
0,86,0.002,34.2975,0.4208,0.8614,0.8536
0,87,0.002,33.6515,0.3966,0.8816,0.8552
0,88,0.002,34.0449,0.5643,0.8465,0.8538
