training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,333.8691,1.1156,-0.3104
0,1,0.002,252.9673,2.3458,-0.0011
0,2,0.002,207.2713,3.9641,0.0840
0,3,0.002,189.2860,4.0045,0.1830
0,4,0.002,174.0578,3.5281,0.2378
0,5,0.002,164.9169,3.7102,0.2737
0,6,0.002,156.3322,3.7431,0.3141
0,7,0.002,150.9623,3.4836,0.3413
0,8,0.002,145.0855,3.3655,0.3765
0,9,0.002,142.5597,3.3221,0.3923
0,10,0.002,138.5559,3.0300,0.4180
0,11,0.002,135.7611,3.0771,0.4367
0,12,0.002,132.8287,2.9621,0.4497
0,13,0.002,130.4748,2.7517,0.4580
0,14,0.002,127.7048,2.6901,0.4717
0,15,0.002,124.1271,2.5647,0.4875
0,16,0.002,122.1027,2.4421,0.4969
0,17,0.002,118.8710,2.3771,0.5110
0,18,0.002,116.2194,2.2011,0.5214
0,19,0.002,113.2164,2.0778,0.5300
0,20,0.002,111.4691,2.0547,0.5387
0,21,0.002,108.5604,1.9585,0.5509
0,22,0.002,106.7052,1.8756,0.5578
0,23,0.002,104.3068,1.8073,0.5698
0,24,0.002,102.0796,1.7916,0.5770
0,25,0.002,100.3776,1.7524,0.5858
0,26,0.002,99.1986,1.7162,0.5907
0,27,0.002,96.8561,1.6916,0.6018
0,28,0.002,95.8956,1.6874,0.6056
0,29,0.002,93.6979,1.6338,0.6146
0,30,0.002,92.1577,1.6134,0.6193
0,31,0.002,90.0887,1.5970,0.6321
0,32,0.002,87.5699,1.5571,0.6414
0,33,0.002,87.7770,1.5795,0.6406
0,34,0.002,86.9301,1.6242,0.6454
0,35,0.002,85.8055,1.5752,0.6484
0,36,0.002,82.9953,1.5139,0.6612
0,37,0.002,83.0838,1.5635,0.6591
0,38,0.002,82.6992,1.5383,0.6623
0,39,0.002,81.0976,1.5416,0.6680
0,40,0.002,79.2381,1.5053,0.6742
0,41,0.002,77.7589,1.4880,0.6818
0,42,0.002,76.8408,1.4940,0.6837
0,43,0.002,77.3722,1.5014,0.6825
0,44,0.002,76.7598,1.4686,0.6836
0,45,0.002,74.4065,1.5032,0.6924
0,46,0.002,74.0717,1.4146,0.6941
0,47,0.002,72.2860,1.4266,0.7018
0,48,0.002,73.2243,1.4494,0.6964
0,49,0.002,72.7708,1.4155,0.7000
0,50,0.002,71.7384,1.4366,0.7047
0,51,0.002,71.1315,1.4075,0.7039
0,52,0.002,70.1186,1.3884,0.7100
0,53,0.002,69.8079,1.3895,0.7093
0,54,0.002,69.2288,1.3751,0.7137
0,55,0.002,68.2508,1.3387,0.7156
0,56,0.002,68.4270,1.3428,0.7157
0,57,0.002,67.4201,1.3871,0.7212
0,58,0.002,66.3909,1.3726,0.7238
0,59,0.002,66.1953,1.3324,0.7237
0,60,0.002,65.6120,1.3665,0.7252
0,61,0.002,65.5489,1.3329,0.7264
0,62,0.002,65.1242,1.2998,0.7293
0,63,0.002,64.1363,1.3264,0.7303
0,64,0.002,63.7907,1.3286,0.7328
0,65,0.002,63.9567,1.3194,0.7325
0,66,0.002,63.3737,1.3011,0.7355
0,67,0.002,63.3469,1.3222,0.7343
0,68,0.002,62.4126,1.2976,0.7385
0,69,0.002,63.4453,1.2926,0.7314
0,70,0.002,61.1948,1.3078,0.7430
0,71,0.002,61.1966,1.2810,0.7446
0,72,0.002,60.5566,1.2624,0.7447
0,73,0.002,60.1893,1.2496,0.7463
0,74,0.002,61.1208,1.2572,0.7428
0,75,0.002,60.4304,1.2680,0.7452
0,76,0.002,59.8414,1.2954,0.7476
0,77,0.002,59.9773,1.2886,0.7476
