training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,328.7664,1.1458,-0.2921
0,1,0.002,243.7505,2.4686,0.0169
0,2,0.002,206.9750,4.0452,0.0907
0,3,0.002,188.5323,3.8446,0.1818
0,4,0.002,174.5885,3.5755,0.2387
0,5,0.002,164.3730,3.8151,0.2801
0,6,0.002,156.7930,3.8058,0.3152
0,7,0.002,150.4421,3.4888,0.3456
0,8,0.002,145.2718,3.4973,0.3786
0,9,0.002,141.2055,3.3662,0.4030
0,10,0.002,136.7791,3.1449,0.4284
0,11,0.002,133.1570,3.0871,0.4470
0,12,0.002,130.5680,2.9260,0.4583
0,13,0.002,127.2361,2.7738,0.4729
0,14,0.002,125.2916,2.6302,0.4813
0,15,0.002,121.9389,2.4924,0.4939
0,16,0.002,118.4516,2.4187,0.5097
0,17,0.002,116.0376,2.2909,0.5164
0,18,0.002,113.3900,2.1343,0.5296
0,19,0.002,110.8633,2.0981,0.5405
0,20,0.002,107.9445,1.9777,0.5518
0,21,0.002,107.3516,1.9701,0.5530
0,22,0.002,105.2323,1.8964,0.5597
0,23,0.002,102.9949,1.8134,0.5734
0,24,0.002,100.7014,1.7893,0.5802
0,25,0.002,99.2587,1.7511,0.5891
0,26,0.002,96.9480,1.7419,0.5994
0,27,0.002,96.8555,1.7079,0.5978
0,28,0.002,94.3526,1.6407,0.6076
0,29,0.002,91.2456,1.7068,0.6227
0,30,0.002,91.1608,1.6384,0.6237
0,31,0.002,90.5090,1.6303,0.6268
0,32,0.002,88.4433,1.6332,0.6338
0,33,0.002,87.2048,1.6246,0.6412
0,34,0.002,86.3292,1.6567,0.6424
0,35,0.002,85.0290,1.5840,0.6491
0,36,0.002,83.4474,1.5586,0.6570
0,37,0.002,83.6284,1.5761,0.6529
0,38,0.002,83.1195,1.5778,0.6531
0,39,0.002,80.9959,1.5397,0.6649
0,40,0.002,80.7012,1.5369,0.6676
0,41,0.002,78.7695,1.5202,0.6715
0,42,0.002,78.3126,1.5176,0.6764
0,43,0.002,77.5181,1.5107,0.6774
0,44,0.002,75.8864,1.4615,0.6852
0,45,0.002,75.6838,1.4733,0.6861
0,46,0.002,74.2804,1.4807,0.6919
0,47,0.002,74.0840,1.4514,0.6922
0,48,0.002,73.8494,1.4809,0.6939
0,49,0.002,72.3377,1.4530,0.6993
0,50,0.002,71.9186,1.3835,0.7021
0,51,0.002,72.4730,1.4186,0.7009
0,52,0.002,71.3302,1.4600,0.7040
0,53,0.002,70.0216,1.3841,0.7085
0,54,0.002,69.7073,1.3934,0.7113
0,55,0.002,69.2131,1.3901,0.7113
0,56,0.002,69.9148,1.4091,0.7079
0,57,0.002,68.5754,1.3724,0.7139
0,58,0.002,68.0989,1.3833,0.7177
0,59,0.002,66.7979,1.3562,0.7220
0,60,0.002,66.8320,1.3470,0.7223
0,61,0.002,66.0250,1.3300,0.7247
0,62,0.002,65.3541,1.3458,0.7274
0,63,0.002,65.2591,1.3709,0.7294
0,64,0.002,63.6865,1.3134,0.7342
0,65,0.002,64.3435,1.3315,0.7314
0,66,0.002,64.4375,1.3164,0.7292
0,67,0.002,63.2994,1.3134,0.7337
0,68,0.002,62.8980,1.3380,0.7369
0,69,0.002,63.1741,1.2887,0.7365
0,70,0.002,62.6870,1.3209,0.7365
0,71,0.002,63.4241,1.3092,0.7349
0,72,0.002,61.9777,1.2887,0.7391
0,73,0.002,61.2567,1.3270,0.7407
0,74,0.002,60.5932,1.2879,0.7440
0,75,0.002,60.3543,1.2766,0.7469
0,76,0.002,60.3333,1.2453,0.7436
