training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,256.5811,0.8917,3.2365,-0.0532
0,1,0.002,182.7278,0.6045,3.6474,0.2201
0,2,0.002,159.1045,0.5566,3.4963,0.3212
0,3,0.002,144.6156,0.4942,3.5431,0.3916
0,4,0.002,131.2276,0.5138,2.9295,0.4561
0,5,0.002,120.8788,0.5028,2.6390,0.5067
0,6,0.002,112.7598,0.3858,2.3306,0.5410
0,7,0.002,104.6788,0.3928,2.1144,0.5736
0,8,0.002,99.9323,0.5476,2.0195,0.5922
0,9,0.002,94.8499,0.5070,1.9401,0.6150
0,10,0.002,91.0676,0.3835,1.8265,0.6310
0,11,0.002,86.3088,0.3750,1.7335,0.6498
0,12,0.002,81.6055,0.5325,1.6871,0.6690
0,13,0.002,78.7000,0.5058,1.6088,0.6815
0,14,0.002,75.9859,0.4012,1.6127,0.6921
0,15,0.002,72.7813,0.4124,1.5203,0.7047
0,16,0.002,70.2422,0.5452,1.4702,0.7147
0,17,0.002,68.5273,0.5621,1.4331,0.7208
0,18,0.002,65.3352,0.3916,1.4143,0.7334
0,19,0.002,62.6969,0.3809,1.3232,0.7430
0,20,0.002,62.2297,0.5687,1.3174,0.7427
0,21,0.002,60.5220,0.5580,1.2957,0.7507
0,22,0.002,59.0604,0.4925,1.2782,0.7577
0,23,0.002,57.4990,0.3728,1.2342,0.7627
0,24,0.002,56.9081,0.5676,1.2400,0.7653
0,25,0.002,56.1521,0.5272,1.1931,0.7673
0,26,0.002,54.6829,0.3861,1.1641,0.7740
0,27,0.002,53.3101,0.4292,1.1652,0.7789
0,28,0.002,52.7443,0.5611,1.1651,0.7797
0,29,0.002,51.8913,0.5395,1.1573,0.7836
0,30,0.002,50.6364,0.4009,1.1395,0.7900
0,31,0.002,50.3562,0.3980,1.1231,0.7904
0,32,0.002,49.6915,0.5520,1.1143,0.7917
0,33,0.002,49.3069,0.5603,1.1118,0.7927
0,34,0.002,48.4140,0.4557,1.1170,0.7966
0,35,0.002,47.8531,0.4556,1.0991,0.7985
0,36,0.002,47.3599,0.5645,1.0496,0.8028
0,37,0.002,47.4199,0.5906,1.0715,0.8010
0,38,0.002,46.6788,0.4069,1.0668,0.8034
0,39,0.002,46.0540,0.4434,1.0435,0.8057
0,40,0.002,44.8220,0.5920,1.0622,0.8102
0,41,0.002,45.6018,0.5792,1.0285,0.8079
0,42,0.002,44.3513,0.4459,1.0311,0.8124
0,43,0.002,43.4236,0.4651,1.0247,0.8157
0,44,0.002,43.5399,0.5399,1.0204,0.8157
0,45,0.002,43.1852,0.5663,1.0284,0.8175
0,46,0.002,43.4313,0.4625,1.0301,0.8165
0,47,0.002,42.4414,0.4525,0.9787,0.8203
0,48,0.002,42.3533,0.5767,0.9956,0.8220
0,49,0.002,40.8222,0.5902,0.9861,0.8265
0,50,0.002,41.4984,0.4706,0.9932,0.8239
0,51,0.002,41.2018,0.4812,0.9751,0.8256
0,52,0.002,41.0935,0.5872,0.9792,0.8251
0,53,0.002,41.1680,0.5842,0.9665,0.8244
0,54,0.002,40.6641,0.4408,0.9771,0.8270
0,55,0.002,39.2780,0.4240,0.9539,0.8325
0,56,0.002,39.5684,0.5612,0.9440,0.8314
0,57,0.002,38.9254,0.6288,0.9307,0.8342
0,58,0.002,38.8287,0.4309,0.9379,0.8347
0,59,0.002,38.4209,0.4362,0.9463,0.8362
0,60,0.002,38.7423,0.5609,0.9569,0.8344
0,61,0.002,38.9574,0.5456,0.9067,0.8340
0,62,0.002,38.5201,0.4742,0.9371,0.8362
0,63,0.002,37.8423,0.4263,0.9170,0.8390
0,64,0.002,37.6117,0.5888,0.9387,0.8389
0,65,0.002,37.2769,0.5505,0.9229,0.8408
0,66,0.002,36.7799,0.4047,0.9343,0.8441
0,67,0.002,37.3146,0.4640,0.9002,0.8405
0,68,0.002,37.0936,0.5894,0.8986,0.8411
0,69,0.002,37.1233,0.6357,0.9081,0.8429
0,70,0.002,36.3863,0.4530,0.9021,0.8442
0,71,0.002,36.5831,0.4195,0.8982,0.8426
0,72,0.002,36.7410,0.5911,0.9071,0.8426
0,73,0.002,36.0626,0.5435,0.9020,0.8456
0,74,0.002,35.7494,0.4087,0.8739,0.8467
0,75,0.002,36.4374,0.4210,0.8859,0.8440
0,76,0.002,35.3143,0.6041,0.8848,0.8484
0,77,0.002,35.6415,0.5836,0.9109,0.8474
0,78,0.002,34.7851,0.4074,0.8803,0.8493
0,79,0.002,34.7677,0.4362,0.8786,0.8487
0,80,0.002,34.7549,0.5531,0.8757,0.8503
0,81,0.002,34.9356,0.5955,0.9141,0.8501
0,82,0.002,34.5971,0.4435,0.8681,0.8510
0,83,0.002,34.7680,0.4536,0.8948,0.8498
0,84,0.002,35.0802,0.5539,0.8547,0.8496
0,85,0.002,34.5490,0.5500,0.8821,0.8518
0,86,0.002,34.5430,0.4352,0.8797,0.8522
0,87,0.002,33.9615,0.4147,0.8453,0.8539
0,88,0.002,33.3818,0.5504,0.8583,0.8575
0,89,0.002,33.6761,0.5588,0.8663,0.8549
0,90,0.002,33.5794,0.4499,0.8394,0.8559
0,91,0.002,34.0418,0.4118,0.8759,0.8542
0,92,0.002,33.1379,0.5212,0.8431,0.8564
0,93,0.002,33.7048,0.5390,0.8520,0.8546
0,94,0.002,33.0819,0.4348,0.8499,0.8578
0,95,0.002,33.1487,0.3806,0.8445,0.8569
0,96,0.002,33.5096,0.5410,0.8565,0.8564
0,97,0.002,33.3310,0.5476,0.8456,0.8563
0,98,0.002,32.9761,0.4026,0.8362,0.8593
0,99,0.002,32.4162,0.4094,0.8424,0.8605
0,100,0.002,32.0062,0.5517,0.8092,0.8613
