training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,337.3123,1.0921,-0.3328
0,1,0.002,260.4884,2.1935,-0.0192
0,2,0.002,212.0585,3.9071,0.0686
0,3,0.002,195.0699,3.9755,0.1684
0,4,0.002,179.4611,3.5354,0.2109
0,5,0.002,168.5131,3.7823,0.2615
0,6,0.002,159.5464,3.8715,0.2955
0,7,0.002,152.4133,3.5129,0.3318
0,8,0.002,146.4163,3.4256,0.3661
0,9,0.002,142.0359,3.3301,0.3915
0,10,0.002,138.2509,3.0705,0.4140
0,11,0.002,134.4720,2.9398,0.4361
0,12,0.002,131.8887,2.8677,0.4477
0,13,0.002,127.3957,2.6711,0.4697
0,14,0.002,125.4910,2.5971,0.4789
0,15,0.002,122.0040,2.4450,0.4918
0,16,0.002,118.9387,2.3327,0.5074
0,17,0.002,115.9814,2.2317,0.5183
0,18,0.002,114.1241,2.0786,0.5254
0,19,0.002,111.6605,2.0814,0.5351
0,20,0.002,109.6430,1.9685,0.5443
0,21,0.002,107.2219,1.8854,0.5539
0,22,0.002,105.6710,1.8934,0.5615
0,23,0.002,103.0720,1.7875,0.5719
0,24,0.002,101.1329,1.8183,0.5808
0,25,0.002,99.5441,1.7204,0.5873
0,26,0.002,97.6693,1.7460,0.5965
0,27,0.002,96.3199,1.7054,0.6025
0,28,0.002,95.0751,1.6855,0.6061
0,29,0.002,92.8468,1.6451,0.6153
0,30,0.002,91.4591,1.6648,0.6255
0,31,0.002,89.9185,1.6235,0.6289
0,32,0.002,89.0896,1.6549,0.6330
0,33,0.002,87.6163,1.6184,0.6402
0,34,0.002,86.4958,1.5998,0.6460
0,35,0.002,86.1720,1.5627,0.6460
0,36,0.002,84.5643,1.5327,0.6521
0,37,0.002,82.2928,1.6034,0.6623
0,38,0.002,81.3735,1.5350,0.6648
0,39,0.002,80.1521,1.5382,0.6708
0,40,0.002,80.4250,1.4944,0.6676
0,41,0.002,78.8102,1.5100,0.6772
0,42,0.002,78.0994,1.4884,0.6791
0,43,0.002,78.0570,1.4768,0.6778
