training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,377.0125,1.0305,-0.3564
0,1,0.002,309.8871,1.3305,-0.1719
0,2,0.002,247.8776,1.9986,0.0590
0,3,0.002,216.1512,3.1073,0.1488
0,4,0.002,204.7034,3.6613,0.1852
0,5,0.002,188.8385,3.6313,0.2292
0,6,0.002,180.6381,3.6911,0.2559
0,7,0.002,171.7156,3.7737,0.2863
0,8,0.002,164.9621,3.7137,0.3131
0,9,0.002,158.8702,3.5812,0.3394
0,10,0.002,154.6700,3.4861,0.3623
0,11,0.002,151.8251,3.4357,0.3788
0,12,0.002,147.3940,3.3307,0.3961
0,13,0.002,145.7789,3.2294,0.4074
0,14,0.002,141.9339,3.0852,0.4249
0,15,0.002,140.3893,3.0347,0.4339
0,16,0.002,137.3671,2.9174,0.4487
0,17,0.002,135.1587,2.8283,0.4601
0,18,0.002,133.4237,2.7678,0.4665
0,19,0.002,130.5562,2.6180,0.4741
0,20,0.002,127.5718,2.6016,0.4894
0,21,0.002,125.7547,2.4929,0.4988
0,22,0.002,122.8925,2.3942,0.5104
0,23,0.002,122.0882,2.3592,0.5127
0,24,0.002,119.7483,2.2164,0.5206
0,25,0.002,117.3098,2.2084,0.5301
0,26,0.002,114.6597,2.0989,0.5413
0,27,0.002,113.1167,2.0737,0.5476
0,28,0.002,111.0297,2.0797,0.5581
0,29,0.002,109.4333,1.9649,0.5621
0,30,0.002,107.5457,1.9755,0.5732
0,31,0.002,105.5259,1.9204,0.5793
0,32,0.002,106.1501,1.9093,0.5778
0,33,0.002,103.0170,1.8856,0.5919
0,34,0.002,102.2295,1.8024,0.5953
0,35,0.002,99.4709,1.8505,0.6070
0,36,0.002,98.5704,1.7909,0.6089
0,37,0.002,97.8489,1.7617,0.6117
0,38,0.002,95.6763,1.7742,0.6199
0,39,0.002,94.7570,1.7018,0.6236
0,40,0.002,92.8548,1.7306,0.6332
0,41,0.002,92.4208,1.6725,0.6353
0,42,0.002,91.0677,1.6625,0.6397
0,43,0.002,90.5719,1.6439,0.6412
0,44,0.002,88.3845,1.6405,0.6521
0,45,0.002,87.6992,1.6343,0.6523
0,46,0.002,87.1064,1.5932,0.6554
0,47,0.002,85.5606,1.6147,0.6632
0,48,0.002,83.9590,1.5823,0.6703
0,49,0.002,83.3683,1.5897,0.6700
0,50,0.002,83.8424,1.5528,0.6697
0,51,0.002,83.3853,1.5528,0.6715
0,52,0.002,82.2173,1.5335,0.6775
0,53,0.002,80.6192,1.5435,0.6823
0,54,0.002,80.6565,1.4818,0.6813
0,55,0.002,79.2825,1.5017,0.6879
0,56,0.002,79.4541,1.5234,0.6840
0,57,0.002,78.2112,1.5025,0.6916
0,58,0.002,78.2622,1.4816,0.6905
0,59,0.002,76.3540,1.4771,0.6983
0,60,0.002,76.6969,1.4283,0.6957
0,61,0.002,75.6355,1.4585,0.6993
0,62,0.002,74.6569,1.4378,0.7036
0,63,0.002,75.0503,1.4492,0.7031
0,64,0.002,74.1118,1.3917,0.7065
0,65,0.002,74.5341,1.4216,0.7044
0,66,0.002,74.3543,1.4308,0.7048
0,67,0.002,72.7176,1.4189,0.7111
0,68,0.002,73.2308,1.4454,0.7087
0,69,0.002,71.9855,1.4308,0.7149
0,70,0.002,71.0310,1.3752,0.7186
0,71,0.002,71.0061,1.3786,0.7180
0,72,0.002,70.4688,1.3660,0.7188
0,73,0.002,70.7048,1.3845,0.7137
0,74,0.002,70.0554,1.3948,0.7200
0,75,0.002,69.8229,1.3953,0.7204
0,76,0.002,69.4233,1.3619,0.7241
0,77,0.002,69.3509,1.3584,0.7225
0,78,0.002,68.6016,1.3317,0.7259
0,79,0.002,67.9557,1.3472,0.7295
0,80,0.002,68.1574,1.2938,0.7284
0,81,0.002,68.1144,1.3048,0.7283
0,82,0.002,66.9181,1.3244,0.7332
0,83,0.002,67.3389,1.3606,0.7302
0,84,0.002,67.9152,1.3493,0.7275
0,85,0.002,67.1071,1.3781,0.7308
0,86,0.002,66.5492,1.2851,0.7332
0,87,0.002,66.6474,1.2958,0.7314
0,88,0.002,65.4081,1.2836,0.7388
0,89,0.002,64.8180,1.2776,0.7390
0,90,0.002,65.6036,1.2896,0.7359
0,91,0.002,65.0258,1.2967,0.7370
0,92,0.002,64.5574,1.2758,0.7424
0,93,0.002,64.2845,1.2787,0.7430
0,94,0.002,63.9489,1.2625,0.7416
0,95,0.002,64.9120,1.2604,0.7389
0,96,0.002,62.7397,1.2473,0.7442
0,97,0.002,63.8061,1.2563,0.7413
0,98,0.002,64.8803,1.2586,0.7372
0,99,0.002,63.4155,1.2627,0.7432
0,100,0.002,63.4517,1.2244,0.7423
0,101,0.002,62.5757,1.2652,0.7497
0,102,0.002,62.8835,1.2177,0.7448
0,103,0.002,63.2363,1.2582,0.7451
0,104,0.002,62.1000,1.2374,0.7494
0,105,0.002,62.0556,1.2280,0.7466
0,106,0.002,61.6527,1.2275,0.7495
0,107,0.002,62.1935,1.1792,0.7456
0,108,0.002,60.7741,1.2223,0.7543
0,109,0.002,60.7005,1.2259,0.7565
0,110,0.002,60.2231,1.1911,0.7578
0,111,0.002,60.9635,1.2324,0.7537
0,112,0.002,60.7396,1.2464,0.7544
0,113,0.002,60.9133,1.2286,0.7557
0,114,0.002,60.6030,1.1999,0.7575
0,115,0.002,60.9121,1.1989,0.7529
0,116,0.002,60.9995,1.1964,0.7537
0,117,0.002,60.2755,1.2050,0.7552
0,118,0.002,59.5497,1.1881,0.7603
0,119,0.002,59.6884,1.1896,0.7590
