training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,254.1164,0.6934,3.1841,-0.0448
0,1,0.002,184.9164,0.5838,3.7256,0.2071
0,2,0.002,160.9443,0.6068,3.5812,0.3123
0,3,0.002,145.9907,0.5006,3.5304,0.3815
0,4,0.002,133.3895,0.6024,3.0283,0.4444
0,5,0.002,123.4014,0.6001,2.6748,0.4921
0,6,0.002,114.5825,0.4565,2.3717,0.5311
0,7,0.002,107.1887,0.4754,2.1897,0.5604
0,8,0.002,101.0341,0.6393,2.0079,0.5878
0,9,0.002,96.4127,0.6474,1.9050,0.6024
0,10,0.002,91.7558,0.4627,1.8222,0.6234
0,11,0.002,87.6915,0.4858,1.7313,0.6421
0,12,0.002,85.1241,0.5889,1.7374,0.6507
0,13,0.002,80.3204,0.6194,1.6234,0.6722
0,14,0.002,76.9374,0.4655,1.5860,0.6849
0,15,0.002,73.6147,0.4669,1.5201,0.7002
0,16,0.002,71.3286,0.6492,1.4862,0.7099
0,17,0.002,69.7130,0.6388,1.4403,0.7148
0,18,0.002,67.0275,0.4874,1.4218,0.7245
0,19,0.002,65.8339,0.4866,1.4093,0.7295
0,20,0.002,63.5696,0.6159,1.3223,0.7382
0,21,0.002,60.6254,0.6390,1.3291,0.7489
0,22,0.002,59.5252,0.4816,1.3120,0.7545
0,23,0.002,59.4829,0.4985,1.2452,0.7537
0,24,0.002,58.2249,0.6236,1.2511,0.7579
0,25,0.002,56.1328,0.6721,1.2160,0.7674
0,26,0.002,54.9237,0.4964,1.2043,0.7712
0,27,0.002,54.5984,0.5717,1.1892,0.7722
0,28,0.002,53.0152,0.6408,1.1570,0.7793
0,29,0.002,52.1331,0.6337,1.1478,0.7827
0,30,0.002,51.6759,0.5307,1.1686,0.7846
0,31,0.002,50.8767,0.4913,1.1638,0.7874
0,32,0.002,50.4803,0.6207,1.1196,0.7890
0,33,0.002,49.3029,0.6637,1.1321,0.7930
0,34,0.002,48.7095,0.5100,1.1005,0.7958
0,35,0.002,48.3403,0.5062,1.0840,0.7966
0,36,0.002,47.9686,0.6604,1.0892,0.7981
0,37,0.002,47.5889,0.6737,1.0759,0.7987
0,38,0.002,46.6269,0.4859,1.0940,0.8029
0,39,0.002,46.1029,0.5026,1.0544,0.8060
0,40,0.002,46.2455,0.6589,1.0311,0.8041
0,41,0.002,45.9281,0.6494,1.0506,0.8047
0,42,0.002,44.8701,0.5158,1.0263,0.8097
0,43,0.002,44.4963,0.4989,1.0389,0.8102
0,44,0.002,44.1152,0.6406,1.0180,0.8141
0,45,0.002,43.5203,0.6444,0.9898,0.8168
0,46,0.002,43.1540,0.5438,1.0440,0.8166
0,47,0.002,42.9788,0.4933,0.9940,0.8180
0,48,0.002,42.7156,0.6569,1.0049,0.8192
0,49,0.002,42.4585,0.6340,1.0085,0.8199
0,50,0.002,41.7479,0.4942,1.0048,0.8228
0,51,0.002,41.1164,0.5119,0.9995,0.8259
0,52,0.002,41.6066,0.7067,0.9877,0.8233
0,53,0.002,41.9118,0.6630,0.9903,0.8222
0,54,0.002,40.9257,0.5143,0.9786,0.8257
0,55,0.002,40.5319,0.5398,0.9420,0.8271
0,56,0.002,40.7862,0.6689,0.9692,0.8266
0,57,0.002,40.5427,0.6798,0.9479,0.8267
0,58,0.002,39.9753,0.4934,0.9538,0.8301
0,59,0.002,39.8540,0.5435,0.9601,0.8296
0,60,0.002,39.2790,0.6258,0.9478,0.8340
0,61,0.002,38.9603,0.6605,0.9342,0.8335
0,62,0.002,38.9399,0.5185,0.9491,0.8347
0,63,0.002,38.2544,0.5321,0.9539,0.8364
0,64,0.002,38.8636,0.6457,0.9422,0.8338
0,65,0.002,38.3784,0.6274,0.9258,0.8352
0,66,0.002,38.1340,0.5029,0.9363,0.8376
0,67,0.002,38.0547,0.4921,0.9394,0.8373
0,68,0.002,37.3663,0.7272,0.9036,0.8414
0,69,0.002,37.3588,0.6815,0.9134,0.8389
0,70,0.002,37.0784,0.4917,0.8998,0.8406
0,71,0.002,35.9256,0.5096,0.9326,0.8466
0,72,0.002,36.0923,0.6402,0.9151,0.8459
0,73,0.002,36.1189,0.6497,0.9010,0.8443
0,74,0.002,36.7154,0.5036,0.9095,0.8421
0,75,0.002,36.1342,0.4822,0.8794,0.8452
0,76,0.002,36.0817,0.6498,0.8990,0.8460
