training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,254.2109,0.8994,3.3758,-0.0451
0,1,0.002,182.7688,0.5067,3.6524,0.2218
0,2,0.002,158.4248,0.5420,3.5352,0.3183
0,3,0.002,143.5423,0.4559,3.4670,0.3972
0,4,0.002,131.2964,0.4367,2.9190,0.4545
0,5,0.002,120.6700,0.5541,2.5982,0.5029
0,6,0.002,112.1346,0.5134,2.3603,0.5408
0,7,0.002,105.5734,0.4320,2.1723,0.5697
0,8,0.002,100.8285,0.3864,2.0262,0.5896
0,9,0.002,95.9286,0.5586,1.9199,0.6094
0,10,0.002,90.9097,0.5627,1.7926,0.6289
0,11,0.002,87.5887,0.4217,1.7570,0.6440
0,12,0.002,82.9589,0.4245,1.6890,0.6652
0,13,0.002,79.6743,0.5224,1.6531,0.6781
0,14,0.002,75.8669,0.5435,1.5693,0.6915
0,15,0.002,73.3547,0.4089,1.5498,0.7026
0,16,0.002,70.6555,0.4226,1.5134,0.7120
0,17,0.002,67.2237,0.6039,1.4826,0.7254
0,18,0.002,65.6707,0.5276,1.3895,0.7326
0,19,0.002,64.3483,0.4060,1.4245,0.7373
0,20,0.002,62.1979,0.4044,1.3324,0.7447
0,21,0.002,60.7694,0.5584,1.3296,0.7512
0,22,0.002,58.2257,0.5334,1.2768,0.7593
0,23,0.002,58.2708,0.4038,1.2664,0.7591
0,24,0.002,56.2242,0.4024,1.2429,0.7679
0,25,0.002,55.3627,0.5549,1.2388,0.7708
0,26,0.002,54.5655,0.5310,1.2070,0.7742
0,27,0.002,53.6741,0.4115,1.1925,0.7774
0,28,0.002,53.2162,0.4712,1.1743,0.7783
0,29,0.002,52.5475,0.5568,1.1571,0.7799
0,30,0.002,51.0586,0.5473,1.1776,0.7866
0,31,0.002,49.7764,0.3817,1.1185,0.7918
0,32,0.002,49.0605,0.4244,1.1304,0.7951
0,33,0.002,48.7217,0.5451,1.0954,0.7963
0,34,0.002,48.7350,0.5356,1.0977,0.7959
0,35,0.002,47.0697,0.4160,1.0692,0.8033
0,36,0.002,47.0973,0.4164,1.0965,0.8030
0,37,0.002,45.9400,0.5893,1.0733,0.8063
0,38,0.002,45.7802,0.5807,1.0433,0.8064
0,39,0.002,45.0973,0.3755,1.0547,0.8107
0,40,0.002,45.8398,0.4188,1.0724,0.8069
0,41,0.002,44.9078,0.5410,1.0107,0.8112
0,42,0.002,44.3034,0.5554,1.0430,0.8129
0,43,0.002,44.0889,0.3801,0.9956,0.8141
0,44,0.002,44.3708,0.4076,1.0250,0.8119
0,45,0.002,43.2738,0.5643,1.0077,0.8163
0,46,0.002,43.3558,0.5578,1.0149,0.8175
0,47,0.002,42.1089,0.4130,0.9834,0.8212
0,48,0.002,42.0710,0.4019,1.0333,0.8218
0,49,0.002,41.3946,0.5099,0.9974,0.8243
0,50,0.002,41.9787,0.5981,0.9939,0.8229
0,51,0.002,41.1018,0.4409,0.9688,0.8256
0,52,0.002,41.3869,0.4265,0.9672,0.8237
0,53,0.002,40.2785,0.5311,0.9650,0.8290
0,54,0.002,40.5646,0.5454,0.9542,0.8274
0,55,0.002,39.6240,0.3997,0.9805,0.8320
0,56,0.002,39.4074,0.3791,0.9691,0.8332
0,57,0.002,39.6538,0.5132,0.9485,0.8314
0,58,0.002,39.4114,0.5936,0.9498,0.8325
0,59,0.002,40.3283,0.4108,0.9623,0.8279
0,60,0.002,39.3207,0.4009,0.9308,0.8326
0,61,0.002,39.1291,0.5355,0.9522,0.8336
0,62,0.002,38.2366,0.5499,0.9451,0.8369
0,63,0.002,38.0407,0.3707,0.9068,0.8380
0,64,0.002,38.4978,0.3894,0.9363,0.8359
0,65,0.002,37.4671,0.5324,0.9243,0.8396
0,66,0.002,37.7495,0.5292,0.9181,0.8394
0,67,0.002,37.0898,0.4496,0.9206,0.8444
0,68,0.002,37.0561,0.4225,0.9316,0.8416
0,69,0.002,37.2794,0.5901,0.9299,0.8392
0,70,0.002,36.7958,0.6130,0.9072,0.8423
0,71,0.002,36.2016,0.4251,0.8886,0.8452
0,72,0.002,36.4480,0.4882,0.9040,0.8454
0,73,0.002,36.6657,0.5238,0.9135,0.8434
0,74,0.002,36.2982,0.5948,0.9143,0.8461
0,75,0.002,35.9129,0.4606,0.8998,0.8470
0,76,0.002,35.8373,0.4770,0.8569,0.8480
0,77,0.002,35.5457,0.5721,0.8838,0.8472
0,78,0.002,35.2015,0.5890,0.9150,0.8507
0,79,0.002,35.1299,0.4526,0.8746,0.8503
0,80,0.002,35.3102,0.4010,0.8928,0.8480
0,81,0.002,34.9687,0.5443,0.8747,0.8496
0,82,0.002,34.7175,0.6152,0.8734,0.8504
0,83,0.002,34.9632,0.4404,0.8704,0.8510
0,84,0.002,34.1549,0.4461,0.8803,0.8522
0,85,0.002,33.9689,0.5557,0.8530,0.8556
