training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,251.7624,1.5657,3.2133,-0.0396
0,1,0.002,183.3724,0.6163,3.7260,0.2095
0,2,0.002,158.2993,0.6339,3.5833,0.3206
0,3,0.002,143.4884,0.4593,3.4737,0.3956
0,4,0.002,131.1431,0.5964,2.9311,0.4539
0,5,0.002,120.9213,0.5491,2.5493,0.5015
0,6,0.002,112.6674,0.4360,2.2924,0.5414
0,7,0.002,106.2641,0.4381,2.1194,0.5663
0,8,0.002,100.4714,0.6327,2.0338,0.5882
0,9,0.002,95.9815,0.5402,1.9229,0.6063
0,10,0.002,91.6616,0.4239,1.8354,0.6275
0,11,0.002,86.6102,0.3863,1.7619,0.6474
0,12,0.002,84.3297,0.5406,1.7011,0.6560
0,13,0.002,79.9114,0.5748,1.6349,0.6743
0,14,0.002,77.2264,0.3773,1.5798,0.6844
0,15,0.002,73.8731,0.4273,1.5311,0.6987
0,16,0.002,71.2114,0.5114,1.5052,0.7095
0,17,0.002,68.6202,0.5403,1.4354,0.7210
0,18,0.002,66.6410,0.3714,1.3516,0.7269
0,19,0.002,64.2863,0.3739,1.3633,0.7359
0,20,0.002,63.4388,0.5581,1.3762,0.7374
0,21,0.002,61.2928,0.5588,1.2832,0.7495
0,22,0.002,60.2640,0.4080,1.2626,0.7516
0,23,0.002,57.9323,0.4605,1.2651,0.7611
0,24,0.002,57.0036,0.5600,1.1833,0.7644
0,25,0.002,56.0412,0.5484,1.1893,0.7684
0,26,0.002,55.0919,0.4051,1.1874,0.7725
0,27,0.002,54.2332,0.4264,1.1997,0.7759
0,28,0.002,53.6787,0.5435,1.1134,0.7763
0,29,0.002,52.6463,0.5393,1.1429,0.7801
0,30,0.002,51.5802,0.3994,1.1570,0.7833
0,31,0.002,51.3814,0.4127,1.1075,0.7857
0,32,0.002,50.3609,0.5855,1.1170,0.7901
0,33,0.002,49.4064,0.5600,1.1099,0.7924
0,34,0.002,49.0982,0.4622,1.0740,0.7951
0,35,0.002,48.5277,0.3831,1.0869,0.7954
0,36,0.002,47.5981,0.5819,1.0613,0.7999
0,37,0.002,46.9559,0.6104,1.0672,0.8016
0,38,0.002,46.3680,0.3790,1.0422,0.8048
0,39,0.002,45.8500,0.4588,1.0342,0.8069
0,40,0.002,45.4516,0.5352,1.0480,0.8080
0,41,0.002,45.3063,0.5710,1.0291,0.8090
0,42,0.002,44.6390,0.4242,1.0190,0.8108
0,43,0.002,44.5016,0.4153,1.0135,0.8108
0,44,0.002,44.2002,0.6239,1.0104,0.8139
0,45,0.002,43.8214,0.5483,1.0014,0.8139
0,46,0.002,43.7223,0.4288,0.9907,0.8143
0,47,0.002,42.8360,0.4246,0.9887,0.8184
0,48,0.002,43.2413,0.6183,0.9940,0.8173
0,49,0.002,42.0307,0.5907,0.9929,0.8211
0,50,0.002,41.6905,0.4168,1.0057,0.8228
0,51,0.002,42.0339,0.4285,0.9470,0.8215
0,52,0.002,41.0536,0.5820,0.9522,0.8247
0,53,0.002,41.2472,0.6050,0.9668,0.8252
0,54,0.002,40.5922,0.4233,0.9492,0.8266
0,55,0.002,41.3307,0.4773,0.9487,0.8234
0,56,0.002,40.5945,0.6074,0.9436,0.8278
0,57,0.002,39.8670,0.5807,0.9564,0.8296
0,58,0.002,39.7172,0.4908,0.9495,0.8301
0,59,0.002,39.2129,0.4553,0.9515,0.8339
0,60,0.002,39.0908,0.6645,0.9394,0.8335
0,61,0.002,38.9056,0.6815,0.9216,0.8334
0,62,0.002,38.9730,0.4725,0.9416,0.8339
0,63,0.002,38.4570,0.4701,0.9292,0.8351
0,64,0.002,38.0805,0.5479,0.9314,0.8378
0,65,0.002,38.4360,0.5508,0.9147,0.8352
0,66,0.002,38.0554,0.4297,0.9063,0.8379
0,67,0.002,38.4143,0.4242,0.9119,0.8350
0,68,0.002,37.1109,0.5491,0.9069,0.8419
0,69,0.002,37.6944,0.5395,0.8961,0.8374
0,70,0.002,37.2191,0.4519,0.9196,0.8396
0,71,0.002,36.9899,0.4006,0.9004,0.8428
0,72,0.002,36.9803,0.6532,0.8807,0.8436
0,73,0.002,36.6085,0.5611,0.9164,0.8438
0,74,0.002,36.2306,0.4681,0.8788,0.8442
0,75,0.002,35.6022,0.5078,0.8860,0.8474
0,76,0.002,36.0412,0.5926,0.8981,0.8468
0,77,0.002,36.6696,0.5629,0.8811,0.8434
0,78,0.002,36.4423,0.5493,0.8677,0.8428
0,79,0.002,35.8267,0.5376,0.8694,0.8463
0,80,0.002,35.8923,0.6397,0.8647,0.8478
0,81,0.002,35.2270,0.5739,0.8660,0.8506
0,82,0.002,34.9077,0.4420,0.8650,0.8509
0,83,0.002,34.8553,0.4903,0.8756,0.8515
0,84,0.002,35.2343,0.5263,0.8708,0.8493
