training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,254.3559,1.6631,3.2748,-0.0485
0,1,0.002,183.8692,0.7319,3.6243,0.2154
0,2,0.002,159.4445,0.7824,3.4914,0.3186
0,3,0.002,144.9841,0.5775,3.5356,0.3885
0,4,0.002,131.7236,0.7374,2.9403,0.4525
0,5,0.002,121.3277,0.7423,2.6369,0.5010
0,6,0.002,113.1385,0.6112,2.3434,0.5392
0,7,0.002,104.9900,0.6495,2.1396,0.5732
0,8,0.002,100.5063,0.7914,2.0274,0.5905
0,9,0.002,95.0588,0.8157,1.9285,0.6121
0,10,0.002,90.4799,0.5627,1.8387,0.6320
0,11,0.002,86.7174,0.5600,1.7698,0.6457
0,12,0.002,81.9209,0.6298,1.6894,0.6691
0,13,0.002,78.1437,0.7734,1.6329,0.6844
0,14,0.002,75.4774,0.5967,1.5430,0.6946
0,15,0.002,72.2830,0.5675,1.5373,0.7073
0,16,0.002,70.6301,0.7002,1.4798,0.7135
0,17,0.002,68.1243,0.6637,1.4173,0.7217
0,18,0.002,64.9031,0.5518,1.3974,0.7348
0,19,0.002,62.8078,0.5170,1.3483,0.7428
0,20,0.002,61.9842,0.6907,1.3113,0.7456
0,21,0.002,60.4533,0.7187,1.3212,0.7525
0,22,0.002,58.7229,0.6090,1.2832,0.7583
0,23,0.002,58.1151,0.5830,1.2365,0.7597
0,24,0.002,57.2878,0.6881,1.2582,0.7644
0,25,0.002,54.8415,0.6652,1.2284,0.7737
0,26,0.002,54.0686,0.5210,1.1828,0.7773
0,27,0.002,53.1308,0.5290,1.1793,0.7804
0,28,0.002,52.8374,0.7178,1.1684,0.7794
0,29,0.002,51.1893,0.7460,1.1563,0.7859
0,30,0.002,51.0660,0.4943,1.1395,0.7874
0,31,0.002,49.8971,0.4508,1.1134,0.7921
0,32,0.002,49.0263,0.6422,1.1111,0.7945
0,33,0.002,48.9355,0.7474,1.1160,0.7958
0,34,0.002,48.6041,0.5117,1.0966,0.7953
0,35,0.002,47.8437,0.4515,1.1137,0.7985
0,36,0.002,47.5214,0.6939,1.0603,0.7998
0,37,0.002,47.2510,0.7059,1.0766,0.8010
0,38,0.002,46.3518,0.4914,1.0627,0.8049
0,39,0.002,45.6060,0.5834,1.0389,0.8074
0,40,0.002,45.5047,0.6949,1.0457,0.8083
0,41,0.002,44.8518,0.6666,1.0329,0.8106
0,42,0.002,44.1686,0.4977,1.0034,0.8133
0,43,0.002,44.2914,0.5766,1.0301,0.8133
0,44,0.002,43.6197,0.7495,1.0591,0.8152
0,45,0.002,43.2326,0.6796,1.0166,0.8170
0,46,0.002,42.1961,0.5373,0.9948,0.8215
0,47,0.002,43.2035,0.5314,0.9859,0.8164
0,48,0.002,42.9032,0.7249,0.9964,0.8174
0,49,0.002,41.8975,0.6928,0.9732,0.8230
0,50,0.002,41.4014,0.5329,1.0076,0.8248
0,51,0.002,41.2432,0.5405,0.9531,0.8243
0,52,0.002,40.4880,0.8145,0.9933,0.8273
0,53,0.002,39.9648,0.6454,0.9771,0.8294
0,54,0.002,39.9177,0.5395,0.9528,0.8298
0,55,0.002,40.1961,0.5252,0.9862,0.8291
0,56,0.002,39.9581,0.6982,0.9553,0.8299
0,57,0.002,39.6159,0.7483,0.9744,0.8317
0,58,0.002,39.0367,0.4987,0.9406,0.8339
0,59,0.002,39.2549,0.5278,0.9706,0.8329
0,60,0.002,38.8776,0.7457,0.9728,0.8351
0,61,0.002,38.2163,0.7148,0.9228,0.8368
0,62,0.002,38.2835,0.5028,0.9160,0.8370
0,63,0.002,38.0606,0.5070,0.9395,0.8369
0,64,0.002,38.1653,0.6540,0.9672,0.8371
0,65,0.002,37.4988,0.6532,0.9232,0.8390
0,66,0.002,37.0573,0.5989,0.9087,0.8412
0,67,0.002,37.5123,0.5593,0.9207,0.8403
0,68,0.002,36.8432,0.6841,0.9172,0.8432
0,69,0.002,36.7386,0.6473,0.9380,0.8441
0,70,0.002,36.7291,0.5269,0.9311,0.8436
0,71,0.002,36.6423,0.5792,0.9207,0.8438
0,72,0.002,36.7239,0.7190,0.9064,0.8425
0,73,0.002,35.9448,0.6852,0.9027,0.8475
0,74,0.002,36.5391,0.5836,0.9330,0.8430
0,75,0.002,35.9593,0.6094,0.9020,0.8460
0,76,0.002,35.9817,0.7098,0.8974,0.8480
0,77,0.002,36.2719,0.6446,0.8804,0.8444
0,78,0.002,35.6410,0.5748,0.9271,0.8488
0,79,0.002,35.9190,0.5301,0.8592,0.8454
0,80,0.002,35.5729,0.7080,0.8918,0.8481
0,81,0.002,35.1723,0.7380,0.8826,0.8503
0,82,0.002,35.3182,0.5702,0.9149,0.8479
0,83,0.002,34.6480,0.5818,0.8797,0.8508
0,84,0.002,34.7907,0.6784,0.8784,0.8510
0,85,0.002,34.1696,0.6938,0.8618,0.8546
0,86,0.002,34.2712,0.5224,0.8769,0.8523
0,87,0.002,34.0897,0.5362,0.8521,0.8529
0,88,0.002,33.5907,0.6750,0.8744,0.8560
0,89,0.002,34.1626,0.6699,0.8663,0.8531
0,90,0.002,34.1799,0.5592,0.8786,0.8531
0,91,0.002,33.8955,0.6191,0.8498,0.8551
0,92,0.002,33.9548,0.6688,0.8540,0.8550
0,93,0.002,33.7791,0.7295,0.8556,0.8539
0,94,0.002,33.0377,0.6023,0.8654,0.8595
0,95,0.002,33.5162,0.5375,0.8491,0.8556
0,96,0.002,32.8792,0.7649,0.8647,0.8585
0,97,0.002,33.1306,0.6886,0.8364,0.8579
0,98,0.002,33.3984,0.5935,0.8329,0.8566
0,99,0.002,32.7042,0.5825,0.8449,0.8587
0,100,0.002,32.9307,0.7498,0.8399,0.8579
0,101,0.002,32.1409,0.8356,0.8484,0.8616
0,102,0.002,32.1937,0.5362,0.8339,0.8612
0,103,0.002,32.4010,0.5814,0.8322,0.8606
0,104,0.002,31.8936,0.7282,0.8409,0.8629
0,105,0.002,32.3599,0.7038,0.8219,0.8599
0,106,0.002,32.1646,0.5856,0.8373,0.8611
0,107,0.002,31.5501,0.5751,0.8283,0.8635
0,108,0.002,31.6203,0.8125,0.8187,0.8631
0,109,0.002,31.0404,0.6885,0.8223,0.8658
0,110,0.002,31.2959,0.5548,0.8393,0.8649
0,111,0.002,32.0099,0.5239,0.8293,0.8611
0,112,0.002,31.1149,0.7307,0.8251,0.8668
0,113,0.002,31.2218,0.7168,0.8240,0.8656
0,114,0.002,31.0110,0.5329,0.8302,0.8671
0,115,0.002,31.6589,0.5410,0.8267,0.8637
0,116,0.002,31.3497,0.7440,0.7970,0.8651
0,117,0.002,32.1964,0.7090,0.8323,0.8608
0,118,0.002,31.6858,0.5513,0.8052,0.8650
0,119,0.002,31.3264,0.5642,0.8334,0.8640
0,120,0.002,30.9370,0.7663,0.8181,0.8662
0,121,0.002,31.0709,0.7293,0.7987,0.8660
0,122,0.002,30.9542,0.6475,0.8069,0.8662
0,123,0.002,30.9375,0.5889,0.7946,0.8679
0,124,0.002,31.2420,0.7547,0.8080,0.8649
0,125,0.002,30.6308,0.6674,0.8030,0.8679
0,126,0.002,30.9942,0.5320,0.7990,0.8672
0,127,0.002,31.1130,0.5037,0.8157,0.8667
0,128,0.002,30.5317,0.6953,0.7974,0.8690
0,129,0.002,30.2622,0.6667,0.7734,0.8692
0,130,0.002,29.7209,0.5088,0.8076,0.8720
0,131,0.002,29.7638,0.6218,0.7984,0.8718
0,132,0.002,29.9280,0.7338,0.8081,0.8715
0,133,0.002,29.6862,0.6643,0.8015,0.8714
0,134,0.002,30.2057,0.5374,0.7874,0.8706
0,135,0.002,29.6875,0.5182,0.7961,0.8723
0,136,0.002,30.0857,0.7465,0.7932,0.8708
0,137,0.002,29.2917,0.7893,0.7914,0.8728
0,138,0.002,29.9443,0.5268,0.7855,0.8714
0,139,0.002,29.7298,0.5105,0.8032,0.8713
0,140,0.002,29.0890,0.7750,0.8046,0.8746
0,141,0.002,29.5412,0.6676,0.7852,0.8731
0,142,0.002,29.4668,0.5254,0.7904,0.8722
0,143,0.002,29.1554,0.5287,0.7916,0.8747
0,144,0.002,29.2039,0.7735,0.7829,0.8733
0,145,0.002,29.1082,0.7394,0.7814,0.8751
0,146,0.002,28.8611,0.5671,0.7726,0.8747
0,147,0.002,28.4995,0.5076,0.7821,0.8774
0,148,0.002,28.8792,0.7026,0.7609,0.8755
0,149,0.002,28.7230,0.7202,0.7781,0.8765
0,150,0.002,28.8463,0.5079,0.7738,0.8767
0,151,0.002,28.7646,0.5547,0.7905,0.8768
0,152,0.002,28.9301,0.7836,0.7719,0.8742
0,153,0.002,28.4012,0.6383,0.7783,0.8764
0,154,0.002,28.6627,0.5646,0.7814,0.8757
0,155,0.002,29.0272,0.5241,0.7844,0.8752
0,156,0.002,28.5353,0.6532,0.7743,0.8767
0,157,0.002,28.1049,0.7891,0.7905,0.8773
0,158,0.002,28.0612,0.5284,0.7689,0.8784
0,159,0.002,28.3801,0.5470,0.7584,0.8759
0,160,0.002,28.3641,0.7288,0.7802,0.8774
0,161,0.002,28.1916,0.7204,0.7586,0.8783
0,162,0.002,28.1643,0.5439,0.7613,0.8778
0,163,0.002,28.1060,0.5442,0.7695,0.8777
0,164,0.002,27.9167,0.6666,0.7685,0.8787
0,165,0.002,27.9745,0.7494,0.7711,0.8789
0,166,0.002,27.8325,0.5148,0.7506,0.8781
0,167,0.002,27.7314,0.5777,0.7495,0.8804
0,168,0.002,27.9664,0.7033,0.7653,0.8784
0,169,0.001,27.9127,0.7587,0.7620,0.8797
0,170,0.001,27.5959,0.6201,0.7775,0.8803
0,171,0.001,27.5125,0.5888,0.7602,0.8799
0,172,0.001,27.0682,0.7081,0.7446,0.8831
0,173,0.001,27.2510,0.7145,0.7609,0.8817
0,174,0.001,26.9242,0.5063,0.7639,0.8834
0,175,0.001,26.8179,0.5149,0.7381,0.8824
0,176,0.001,27.3179,0.7013,0.7566,0.8812
0,177,0.001,26.7972,0.6685,0.7469,0.8839
0,178,0.001,27.1206,0.5140,0.7555,0.8817
0,179,0.001,26.9061,0.5828,0.7471,0.8835
0,180,0.001,26.4481,0.6797,0.7320,0.8855
0,181,0.001,26.9890,0.7597,0.7468,0.8831
0,182,0.001,26.9453,0.5621,0.7439,0.8832
0,183,0.001,26.3506,0.5230,0.7429,0.8862
0,184,0.001,26.8304,0.7464,0.7365,0.8836
0,185,0.001,26.3440,0.7686,0.7375,0.8858
0,186,0.001,26.1186,0.5571,0.7359,0.8858
0,187,0.001,26.6594,0.5278,0.7534,0.8846
0,188,0.001,26.7747,0.6826,0.7275,0.8835
0,189,0.001,26.5705,0.7111,0.7698,0.8849
0,190,0.001,26.4348,0.5825,0.7514,0.8855
0,191,0.001,26.3235,0.5094,0.7341,0.8848
0,192,0.001,26.2383,0.6422,0.7433,0.8867
0,193,0.001,26.4343,0.6731,0.7361,0.8848
0,194,0.0005,26.5133,0.5788,0.7554,0.8850
0,195,0.0005,26.0392,0.5059,0.7283,0.8872
0,196,0.0005,26.3898,0.6828,0.7399,0.8855
0,197,0.0005,26.2372,0.7043,0.7285,0.8860
0,198,0.0005,25.9950,0.4994,0.7286,0.8859
0,199,0.0005,26.3174,0.5111,0.7355,0.8865
1,0,0.002,270.5928,0.0497,0.4668,0.4566
1,1,0.002,312.4223,0.0403,0.5770,0.3769
1,2,0.002,397.8716,0.0800,0.4656,0.1640
1,3,0.002,288.6571,0.0464,0.4273,0.4054
1,4,0.002,302.5127,0.0548,0.6124,0.3472
1,5,0.002,225.4451,0.0526,0.5047,0.5089
1,6,0.002,234.6808,0.0279,0.4120,0.5194
1,7,0.002,247.7367,0.0257,0.4026,0.4776
1,8,0.002,192.8096,0.0407,0.4201,0.5848
1,9,0.002,230.2684,0.0427,0.5357,0.5387
1,10,0.002,210.2469,0.0305,0.5089,0.5662
1,11,0.002,183.2291,0.0291,0.3936,0.6157
1,12,0.002,210.3532,0.0503,0.3895,0.5688
1,13,0.002,188.3255,0.0481,0.3846,0.6133
1,14,0.002,175.5649,0.0632,0.4368,0.6200
1,15,0.002,193.5020,0.0347,0.4801,0.5761
