eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
2.0,8.0,42.463776,0.580575,1.18855,0.817225,0.047075003,-0.047075003
3.0,8.0,36.1508,0.398225,1.199125,0.8577,0.0449,-0.0449
4.0,8.0,42.750946,0.2286,1.2371249,0.83245,0.048225,-0.048225
5.0,8.0,39.7878,0.22935,1.0376,0.848625,0.016575,-0.016575
6.0,8.0,35.45995,0.35445002,1.394825,0.86735,0.015700001,-0.015700001
7.0,8.0,42.91505,0.27,1.0857251,0.853575,0.012600001,-0.012600001
8.0,8.0,28.5839,0.092225,0.7405,0.911425,0.0,0.0
9.0,8.0,25.130474,0.045775,1.180325,0.91319996,0.0,0.0
0.0,9.0,73.4129,0.3934,1.10285,0.7091501,0.181425,-0.181425
1.0,9.0,72.84497,0.6131,1.253,0.719975,0.11485,-0.11485
2.0,9.0,47.529976,0.5055,1.0590999,0.799675,0.06465,-0.06465
3.0,9.0,39.379974,0.36715,1.056725,0.84712505,0.0555,-0.0555
4.0,9.0,47.047073,0.258025,1.01375,0.81694996,0.0638,-0.0638
5.0,9.0,45.275124,0.19072498,0.89195,0.830625,0.0346,-0.0346
6.0,9.0,40.356724,0.333575,1.158425,0.85015,0.03285,-0.03285
7.0,9.0,51.559624,0.223425,0.90602505,0.82597506,0.040175002,-0.040175002
8.0,9.0,37.32235,0.055575002,0.6791,0.886225,0.025224999,-0.025224999
9.0,9.0,17.949425,0.059299998,0.908875,0.9347,0.0,0.0
