training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,255.4255,0.6602,3.3846,-0.0554
0,1,0.002,183.7702,0.6049,3.6480,0.2170
0,2,0.002,159.8065,0.6472,3.4857,0.3201
0,3,0.002,144.3005,0.5152,3.4777,0.3959
0,4,0.002,131.2293,0.6053,2.9044,0.4551
0,5,0.002,120.7219,0.6066,2.5006,0.5042
0,6,0.002,111.1442,0.4807,2.2476,0.5446
0,7,0.002,104.7579,0.4838,2.0342,0.5690
0,8,0.002,99.3489,0.6218,1.9578,0.5921
0,9,0.002,94.9790,0.6543,1.8605,0.6111
0,10,0.002,88.8180,0.4477,1.7862,0.6399
0,11,0.002,85.7090,0.4739,1.6812,0.6514
0,12,0.002,82.3722,0.6244,1.6573,0.6654
0,13,0.002,77.1878,0.6395,1.5829,0.6887
0,14,0.002,74.0304,0.4753,1.5401,0.6997
0,15,0.002,72.1726,0.4948,1.4935,0.7076
0,16,0.002,69.0742,0.5941,1.4693,0.7177
0,17,0.002,67.9061,0.6001,1.3596,0.7226
0,18,0.002,66.2413,0.5478,1.4255,0.7299
0,19,0.002,63.1781,0.4912,1.3703,0.7410
0,20,0.002,61.6833,0.6633,1.2962,0.7454
0,21,0.002,59.9117,0.6636,1.2804,0.7528
0,22,0.002,58.3015,0.4964,1.2874,0.7612
0,23,0.002,57.5572,0.5323,1.2265,0.7624
0,24,0.002,57.2089,0.6635,1.2264,0.7619
0,25,0.002,55.2765,0.6304,1.2124,0.7719
0,26,0.002,54.5000,0.5340,1.1768,0.7743
0,27,0.002,52.8663,0.4958,1.1705,0.7800
0,28,0.002,52.2097,0.6757,1.1495,0.7846
0,29,0.002,51.7265,0.7010,1.1621,0.7845
0,30,0.002,50.8535,0.5433,1.1222,0.7887
0,31,0.002,50.2954,0.5174,1.0952,0.7896
0,32,0.002,50.0276,0.6565,1.1386,0.7919
0,33,0.002,49.1277,0.6731,1.0934,0.7950
0,34,0.002,48.6925,0.5705,1.0726,0.7967
0,35,0.002,47.6406,0.5368,1.1092,0.7996
0,36,0.002,47.5012,0.6284,1.0362,0.8006
0,37,0.002,46.4502,0.6953,1.0403,0.8038
0,38,0.002,45.9182,0.5229,1.0535,0.8066
0,39,0.002,46.0102,0.5209,1.0218,0.8057
0,40,0.002,45.4518,0.6775,1.0155,0.8075
0,41,0.002,45.0056,0.6484,1.0430,0.8103
0,42,0.002,44.3658,0.5263,1.0028,0.8136
0,43,0.002,43.4372,0.5014,1.0048,0.8170
0,44,0.002,43.6705,0.6798,1.0163,0.8161
0,45,0.002,43.4573,0.6945,0.9868,0.8164
0,46,0.002,43.0041,0.5478,0.9965,0.8168
0,47,0.002,42.6339,0.5382,0.9958,0.8200
0,48,0.002,41.5776,0.6849,1.0011,0.8232
0,49,0.002,41.9615,0.7155,0.9914,0.8215
0,50,0.002,41.6554,0.5320,0.9925,0.8231
0,51,0.002,41.2025,0.5600,0.9930,0.8257
0,52,0.002,40.8309,0.7038,0.9487,0.8268
0,53,0.002,40.7923,0.6969,0.9630,0.8272
0,54,0.002,40.6157,0.5128,0.9368,0.8277
0,55,0.002,39.4447,0.4931,0.9424,0.8326
0,56,0.002,39.7947,0.6877,0.9468,0.8315
0,57,0.002,39.8624,0.6458,0.9305,0.8309
0,58,0.002,38.6569,0.5183,0.9675,0.8360
0,59,0.002,38.4555,0.5359,0.9265,0.8365
0,60,0.002,39.0272,0.6286,0.9309,0.8335
0,61,0.002,37.8741,0.6662,0.9345,0.8392
0,62,0.002,38.0378,0.5420,0.9120,0.8384
0,63,0.002,37.9902,0.4756,0.9307,0.8382
0,64,0.002,37.7370,0.6582,0.9284,0.8391
0,65,0.002,37.5059,0.6742,0.9075,0.8410
0,66,0.002,36.9219,0.5049,0.9232,0.8425
0,67,0.002,36.8971,0.5208,0.8961,0.8433
0,68,0.002,37.0972,0.6840,0.9121,0.8418
0,69,0.002,36.9654,0.6398,0.9179,0.8419
0,70,0.002,36.8039,0.5177,0.9395,0.8422
0,71,0.002,37.0017,0.5120,0.8842,0.8414
0,72,0.002,36.0824,0.6557,0.8982,0.8457
0,73,0.002,36.0855,0.6668,0.9091,0.8448
0,74,0.002,36.3431,0.5237,0.8812,0.8449
0,75,0.002,35.7721,0.5035,0.8716,0.8468
0,76,0.002,35.1337,0.6616,0.8935,0.8500
0,77,0.002,35.1984,0.6468,0.8843,0.8513
0,78,0.002,35.2555,0.5052,0.8547,0.8485
0,79,0.002,35.3894,0.4972,0.8878,0.8504
0,80,0.002,35.1810,0.6300,0.8944,0.8497
0,81,0.002,35.2216,0.6327,0.8576,0.8493
0,82,0.002,34.7659,0.5269,0.8782,0.8514
0,83,0.002,34.6001,0.5049,0.8528,0.8519
0,84,0.002,34.3147,0.6595,0.8726,0.8525
0,85,0.002,33.5680,0.6399,0.8565,0.8564
0,86,0.002,33.4763,0.4634,0.8576,0.8566
0,87,0.002,34.2857,0.5021,0.8528,0.8530
0,88,0.002,33.8845,0.6562,0.8612,0.8543
0,89,0.002,34.2158,0.6622,0.8506,0.8550
0,90,0.002,33.4688,0.5232,0.8681,0.8572
0,91,0.002,33.2103,0.5219,0.8459,0.8582
0,92,0.002,33.4604,0.6442,0.8621,0.8557
0,93,0.002,33.7398,0.6335,0.8448,0.8545
