training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,251.5343,0.6175,3.2009,-0.0392
0,1,0.002,182.9263,0.5678,3.7498,0.2108
0,2,0.002,158.3963,0.5862,3.5876,0.3173
0,3,0.002,143.3422,0.3969,3.4644,0.3945
0,4,0.002,130.7918,0.5761,2.9252,0.4549
0,5,0.002,120.5081,0.5327,2.5204,0.5028
0,6,0.002,112.1627,0.3854,2.2733,0.5420
0,7,0.002,105.9335,0.3774,2.1051,0.5680
0,8,0.002,101.1199,0.5278,1.9903,0.5852
0,9,0.002,94.9111,0.5556,1.8631,0.6119
0,10,0.002,91.6153,0.4118,1.8167,0.6261
0,11,0.002,87.4562,0.3955,1.7917,0.6428
0,12,0.002,84.3589,0.5457,1.6839,0.6554
0,13,0.002,80.9806,0.5547,1.6126,0.6690
0,14,0.002,76.5993,0.4167,1.6032,0.6871
0,15,0.002,73.5833,0.3961,1.5547,0.7000
0,16,0.002,71.2539,0.5122,1.5061,0.7077
0,17,0.002,68.5679,0.5342,1.4573,0.7207
0,18,0.002,65.9796,0.4209,1.3755,0.7303
0,19,0.002,63.7220,0.4315,1.3343,0.7385
0,20,0.002,63.3819,0.5335,1.3179,0.7378
0,21,0.002,61.1786,0.5530,1.3310,0.7495
0,22,0.002,59.9747,0.4189,1.2352,0.7526
0,23,0.002,58.0748,0.4102,1.2454,0.7606
0,24,0.002,57.5630,0.5376,1.2325,0.7624
0,25,0.002,56.0520,0.5329,1.1923,0.7672
0,26,0.002,54.5225,0.4272,1.1711,0.7743
0,27,0.002,53.5939,0.4546,1.1594,0.7785
0,28,0.002,52.6965,0.5627,1.1404,0.7805
0,29,0.002,51.5518,0.5529,1.1329,0.7828
0,30,0.002,51.9271,0.3929,1.1429,0.7818
0,31,0.002,50.0859,0.4179,1.1065,0.7915
0,32,0.002,50.4517,0.5593,1.0807,0.7881
0,33,0.002,49.5810,0.5897,1.0827,0.7924
0,34,0.002,48.6744,0.4533,1.0816,0.7952
0,35,0.002,48.6131,0.4554,1.0998,0.7961
0,36,0.002,46.9905,0.5681,1.0490,0.8005
0,37,0.002,46.1036,0.5593,1.0355,0.8062
0,38,0.002,46.6268,0.4552,1.0313,0.8047
0,39,0.002,46.3684,0.4220,1.0158,0.8056
0,40,0.002,45.4037,0.5895,1.0284,0.8084
0,41,0.002,44.9940,0.5704,1.0145,0.8098
0,42,0.002,44.3776,0.4441,1.0335,0.8131
0,43,0.002,43.8903,0.4251,0.9921,0.8145
0,44,0.002,44.1800,0.5760,0.9958,0.8133
0,45,0.002,43.3220,0.5639,0.9995,0.8160
0,46,0.002,42.8619,0.4581,0.9977,0.8184
0,47,0.002,42.4501,0.4378,0.9530,0.8194
0,48,0.002,42.6150,0.6324,0.9744,0.8189
0,49,0.002,42.0396,0.5690,0.9670,0.8200
0,50,0.002,42.3187,0.4518,0.9729,0.8198
0,51,0.002,41.2181,0.4542,0.9691,0.8254
