training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,251.2047,0.8345,3.1882,-0.0334
0,1,0.002,181.2622,0.5258,3.7079,0.2233
0,2,0.002,157.5514,0.5297,3.5848,0.3253
0,3,0.002,142.1472,0.3745,3.4518,0.3993
0,4,0.002,130.1625,0.3808,2.8596,0.4631
0,5,0.002,119.7045,0.5912,2.5116,0.5093
0,6,0.002,111.5878,0.6018,2.2501,0.5431
0,7,0.002,104.9959,0.4249,2.0998,0.5722
0,8,0.002,100.3106,0.4240,2.0205,0.5896
0,9,0.002,95.2436,0.5665,1.8647,0.6097
0,10,0.002,90.6950,0.5743,1.8480,0.6316
0,11,0.002,86.4788,0.4416,1.7567,0.6456
0,12,0.002,82.1215,0.4206,1.6889,0.6642
0,13,0.002,79.3594,0.5585,1.6143,0.6768
0,14,0.002,75.4474,0.5129,1.5525,0.6942
0,15,0.002,73.1325,0.4150,1.5154,0.7012
0,16,0.002,70.7888,0.3984,1.5177,0.7107
0,17,0.002,68.6212,0.5321,1.4523,0.7206
0,18,0.002,66.0356,0.5756,1.3866,0.7296
0,19,0.002,63.7947,0.4101,1.3282,0.7389
0,20,0.002,62.1731,0.4493,1.2891,0.7446
0,21,0.002,60.6536,0.5689,1.3022,0.7501
0,22,0.002,58.8018,0.5331,1.2379,0.7573
0,23,0.002,58.1293,0.3904,1.2343,0.7592
0,24,0.002,56.7875,0.4029,1.2086,0.7640
0,25,0.002,56.1580,0.5142,1.1758,0.7665
0,26,0.002,54.5451,0.5546,1.1959,0.7732
0,27,0.002,53.4223,0.4005,1.1240,0.7775
0,28,0.002,53.0547,0.4747,1.1430,0.7781
0,29,0.002,52.1717,0.5364,1.1334,0.7807
0,30,0.002,51.0976,0.5430,1.1098,0.7864
0,31,0.002,50.7184,0.4142,1.1032,0.7866
0,32,0.002,49.4189,0.4203,1.0935,0.7928
0,33,0.002,48.6085,0.5321,1.0858,0.7953
0,34,0.002,48.2324,0.5525,1.0663,0.7966
0,35,0.002,48.2140,0.4514,1.0912,0.7957
0,36,0.002,47.0950,0.4264,1.0503,0.8019
0,37,0.002,46.3354,0.5409,1.0573,0.8057
0,38,0.002,46.7487,0.6131,1.0412,0.8024
0,39,0.002,45.3849,0.4539,1.0302,0.8095
0,40,0.002,44.6571,0.3917,1.0161,0.8118
0,41,0.002,45.3416,0.5896,1.0298,0.8077
0,42,0.002,45.1693,0.5604,1.0295,0.8090
0,43,0.002,43.7476,0.4012,0.9900,0.8139
0,44,0.002,43.0744,0.4675,0.9739,0.8164
0,45,0.002,43.7841,0.5488,1.0140,0.8154
0,46,0.002,43.3043,0.5319,0.9792,0.8163
0,47,0.002,42.4524,0.3977,0.9848,0.8196
0,48,0.002,42.7473,0.3990,0.9528,0.8178
0,49,0.002,41.7149,0.5774,0.9711,0.8230
0,50,0.002,41.9118,0.5442,0.9876,0.8211
0,51,0.002,41.1121,0.4156,0.9752,0.8258
0,52,0.002,41.0163,0.3897,0.9492,0.8251
0,53,0.002,40.9533,0.5087,0.9655,0.8249
0,54,0.002,40.7780,0.5496,0.9771,0.8277
0,55,0.002,40.2331,0.4859,0.9449,0.8289
0,56,0.002,39.9615,0.3806,0.9570,0.8293
0,57,0.002,39.5244,0.5558,0.9629,0.8318
0,58,0.002,39.3811,0.5266,0.9339,0.8336
0,59,0.002,39.1426,0.4112,0.9185,0.8338
0,60,0.002,39.1859,0.4025,0.9623,0.8332
0,61,0.002,38.4896,0.5668,0.9131,0.8367
0,62,0.002,38.1300,0.6117,0.9064,0.8361
0,63,0.002,38.2758,0.4129,0.8974,0.8357
0,64,0.002,38.4508,0.3766,0.9232,0.8371
0,65,0.002,37.8278,0.5262,0.9138,0.8395
0,66,0.002,38.1209,0.5515,0.9077,0.8386
0,67,0.002,37.2874,0.4295,0.8943,0.8410
0,68,0.002,36.9086,0.4419,0.9067,0.8429
0,69,0.002,36.9868,0.5698,0.8815,0.8403
0,70,0.002,37.1410,0.6325,0.8994,0.8417
0,71,0.002,36.3218,0.4473,0.9263,0.8446
0,72,0.002,36.6790,0.4164,0.9106,0.8442
0,73,0.002,36.0061,0.6276,0.8851,0.8468
0,74,0.002,35.9041,0.5628,0.8759,0.8464
0,75,0.002,36.1800,0.4830,0.8975,0.8452
0,76,0.002,35.9810,0.4025,0.8826,0.8463
0,77,0.002,35.3307,0.5560,0.8743,0.8496
0,78,0.002,35.3411,0.5413,0.8672,0.8486
0,79,0.002,34.9939,0.4325,0.8781,0.8500
0,80,0.002,35.2837,0.4493,0.8609,0.8487
0,81,0.002,34.7941,0.5998,0.8800,0.8509
0,82,0.002,35.3769,0.5712,0.8787,0.8480
0,83,0.002,35.1237,0.3702,0.8622,0.8511
0,84,0.002,34.4021,0.4543,0.8629,0.8531
0,85,0.002,34.4138,0.5339,0.8725,0.8527
0,86,0.002,34.6658,0.5748,0.8702,0.8516
0,87,0.002,34.3013,0.4682,0.8579,0.8528
0,88,0.002,34.3311,0.3994,0.8244,0.8531
0,89,0.002,33.9078,0.5437,0.8619,0.8557
0,90,0.002,34.5159,0.5502,0.8481,0.8515
0,91,0.002,33.3931,0.4053,0.8783,0.8563
0,92,0.002,33.9767,0.4455,0.8417,0.8535
0,93,0.002,34.0151,0.5731,0.8523,0.8550
0,94,0.002,33.5117,0.5753,0.8340,0.8558
0,95,0.002,33.1727,0.4454,0.8433,0.8575
0,96,0.002,32.5205,0.4534,0.8348,0.8594
0,97,0.002,32.5672,0.6571,0.8292,0.8603
0,98,0.002,33.0459,0.5613,0.8355,0.8589
0,99,0.002,32.3725,0.4364,0.8294,0.8619
0,100,0.002,32.9842,0.4256,0.8523,0.8588
0,101,0.002,32.8810,0.5324,0.8167,0.8582
0,102,0.002,32.5132,0.6511,0.8367,0.8609
0,103,0.002,32.0711,0.4742,0.8097,0.8613
0,104,0.002,32.3514,0.4072,0.8404,0.8609
0,105,0.002,31.8196,0.6395,0.8472,0.8632
0,106,0.002,32.0677,0.5862,0.8041,0.8632
0,107,0.002,32.3714,0.4724,0.8157,0.8617
0,108,0.002,31.9985,0.4585,0.8095,0.8614
0,109,0.002,32.3004,0.6266,0.8207,0.8601
0,110,0.002,32.0372,0.6227,0.8296,0.8622
0,111,0.002,31.2954,0.4951,0.8067,0.8654
0,112,0.002,31.8076,0.5066,0.8073,0.8638
0,113,0.002,31.5014,0.6476,0.8133,0.8640
0,114,0.002,31.2137,0.6106,0.8077,0.8655
0,115,0.002,30.9238,0.5472,0.8154,0.8674
0,116,0.002,30.8109,0.5826,0.8075,0.8660
0,117,0.002,31.0564,0.6575,0.7819,0.8657
0,118,0.002,30.2318,0.6177,0.8024,0.8712
0,119,0.002,30.9780,0.5261,0.7883,0.8666
0,120,0.002,30.4399,0.5035,0.7926,0.8692
0,121,0.002,31.2620,0.6591,0.8092,0.8645
0,122,0.002,30.2221,0.6704,0.8052,0.8695
0,123,0.002,30.9040,0.4369,0.7987,0.8665
0,124,0.002,30.4313,0.4485,0.8098,0.8681
0,125,0.002,30.3245,0.6035,0.7782,0.8694
0,126,0.002,29.9727,0.6347,0.7891,0.8716
0,127,0.002,29.8532,0.4615,0.7893,0.8701
0,128,0.002,30.3606,0.4800,0.8034,0.8688
0,129,0.002,30.4880,0.6656,0.7831,0.8675
0,130,0.002,29.6695,0.6394,0.8197,0.8730
0,131,0.002,29.6103,0.4692,0.7924,0.8714
0,132,0.002,29.9104,0.4403,0.7838,0.8701
0,133,0.002,29.8810,0.6319,0.8063,0.8710
0,134,0.002,30.1331,0.7063,0.7741,0.8689
0,135,0.002,29.8405,0.4817,0.7740,0.8707
0,136,0.002,29.2349,0.5390,0.8019,0.8729
0,137,0.002,29.9249,0.7378,0.7858,0.8699
0,138,0.002,29.5048,0.5760,0.7853,0.8724
0,139,0.002,28.7947,0.4354,0.7724,0.8756
0,140,0.002,29.4764,0.4837,0.7838,0.8725
0,141,0.002,29.5745,0.5997,0.7688,0.8720
0,142,0.002,28.8093,0.6698,0.7628,0.8764
0,143,0.002,29.1310,0.4455,0.7782,0.8742
0,144,0.002,29.3242,0.4825,0.7838,0.8726
0,145,0.002,29.1683,0.6735,0.7647,0.8738
0,146,0.002,28.8914,0.6579,0.7761,0.8756
0,147,0.002,28.9723,0.4576,0.7529,0.8737
0,148,0.002,28.5412,0.5175,0.7808,0.8760
0,149,0.002,29.1838,0.5568,0.7623,0.8741
0,150,0.002,29.0523,0.7839,0.7783,0.8736
0,151,0.002,28.9130,0.5461,0.7734,0.8745
0,152,0.002,29.1541,0.4252,0.7662,0.8724
0,153,0.002,28.0929,0.6474,0.7711,0.8794
0,154,0.002,28.4035,0.7099,0.7733,0.8771
0,155,0.002,28.8231,0.5089,0.7615,0.8745
0,156,0.002,28.6923,0.4811,0.7678,0.8770
0,157,0.002,28.1682,0.7338,0.7572,0.8773
0,158,0.002,28.8158,0.7716,0.7696,0.8752
0,159,0.002,28.1493,0.4417,0.7667,0.8780
0,160,0.002,28.4861,0.5165,0.7755,0.8753
0,161,0.001,27.8166,0.7069,0.7445,0.8794
0,162,0.001,27.8514,0.6826,0.7475,0.8798
0,163,0.001,28.0927,0.5570,0.7552,0.8785
0,164,0.001,27.5187,0.4528,0.7548,0.8806
0,165,0.001,27.4223,0.5800,0.7667,0.8813
0,166,0.001,27.1145,0.6030,0.7515,0.8818
0,167,0.001,27.3660,0.4388,0.7399,0.8820
0,168,0.001,27.2193,0.4557,0.7411,0.8830
0,169,0.001,27.4289,0.6615,0.7353,0.8817
0,170,0.001,26.7307,0.5724,0.7477,0.8847
0,171,0.001,27.5625,0.4229,0.7508,0.8802
0,172,0.001,27.3704,0.4288,0.7544,0.8809
0,173,0.001,26.8343,0.6053,0.7589,0.8833
0,174,0.001,26.6550,0.5629,0.7595,0.8848
0,175,0.001,26.9144,0.4857,0.7487,0.8834
0,176,0.001,26.7419,0.4850,0.7523,0.8835
0,177,0.001,26.9897,0.5526,0.7356,0.8818
0,178,0.001,27.5025,0.6136,0.7536,0.8802
0,179,0.001,26.4713,0.4418,0.7666,0.8838
0,180,0.001,26.6762,0.4776,0.7584,0.8840
0,181,0.001,26.8124,0.6002,0.7291,0.8833
0,182,0.001,26.7287,0.6201,0.7382,0.8833
0,183,0.001,26.8388,0.4435,0.7528,0.8817
0,184,0.001,26.2728,0.4270,0.7336,0.8851
0,185,0.001,27.0429,0.5527,0.7498,0.8810
0,186,0.001,26.5519,0.5602,0.7479,0.8848
0,187,0.001,26.9049,0.4627,0.7340,0.8828
0,188,0.001,26.7007,0.3783,0.7375,0.8839
0,189,0.001,26.2446,0.5464,0.7525,0.8859
0,190,0.001,26.7023,0.5524,0.7372,0.8840
0,191,0.001,26.5207,0.4091,0.7187,0.8838
