training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,344.3504,0.0,5.1827,-0.1242
0,1,220.2647,0.0,2.4193,0.5230
0,2,188.4898,0.0,1.8373,0.3721
0,3,167.2613,0.0,1.4935,0.6174
0,4,145.7237,0.0,1.2648,0.6977
0,5,141.1828,0.0,1.6465,0.2223
0,6,149.0460,0.0,1.8780,0.6719
0,7,125.1370,0.0,1.4136,0.6378
0,8,170.4892,0.0,1.4060,0.6080
0,9,138.9217,0.0,1.2985,0.6302
0,10,116.2804,0.0,1.4042,0.6584
0,11,113.1958,0.0,1.6181,0.7328
0,12,116.5057,0.0,1.4691,0.6826
0,13,103.4543,0.0,2.2832,0.7842
0,14,98.3291,0.0,1.6315,0.7988
0,15,94.4571,0.0,1.2510,0.8049
0,16,91.6577,0.0,1.2712,-0.2921
0,17,109.4910,0.0,1.2817,0.6599
0,18,99.2249,0.0,1.7905,0.5325
0,19,94.1502,0.0,1.4928,0.7570
0,20,89.5602,0.0,1.2838,0.4048
0,21,93.4241,0.0,1.1810,0.0464
0,22,89.1185,0.0,1.0741,0.7799
0,23,85.9420,0.0,1.3327,0.8224
0,24,82.3905,0.0,1.3183,0.8204
0,25,82.7349,0.0,1.2570,0.8194
0,26,83.0051,0.0,1.1646,0.8094
0,27,77.5316,0.0,1.3020,0.8382
0,28,85.3288,0.0,1.3464,0.2434
0,29,80.4911,0.0,1.0995,0.5078
0,30,84.1240,0.0,1.1875,0.8103
0,31,100.2305,0.0,1.4886,0.7314
0,32,92.6313,0.0,1.2452,0.7329
0,33,87.0774,0.0,1.0424,0.7126
0,34,85.6977,0.0,1.4032,0.7396
0,35,102.4102,0.0,0.9657,0.7711
0,36,88.3211,0.0,1.2469,0.8096
0,37,91.7014,0.0,1.2017,0.8039
0,38,86.4043,0.0,1.3411,0.7582
0,39,80.1430,0.0,1.4111,0.6829
0,40,72.5780,0.0,1.0489,0.8504
0,41,72.8978,0.0,0.9929,0.8114
0,42,71.0014,0.0,1.0511,0.8210
0,43,73.2374,0.0,1.0656,0.7812
0,44,72.5446,0.0,1.1169,0.8224
0,45,76.7706,0.0,1.1764,0.8252
0,46,73.8310,0.0,1.3969,0.8383
0,47,72.5974,0.0,1.2241,0.8467
0,48,74.3610,0.0,1.3888,0.8352
0,49,73.2081,0.0,2.5092,0.7858
0,50,74.4214,0.0,1.0849,0.8380
0,51,73.3869,0.0,1.1282,0.8457
0,52,71.7187,0.0,1.2922,0.8435
0,53,73.1653,0.0,1.1553,0.7566
0,54,73.1448,0.0,2.3950,0.6708
0,55,72.7211,0.0,1.1183,0.8437
0,56,70.1853,0.0,1.0893,0.8308
0,57,74.3107,0.0,1.4235,0.8349
0,58,73.0001,0.0,1.1511,0.8443
0,59,71.9049,0.0,1.4260,0.7194
0,60,75.3463,0.0,1.1548,0.8118
0,61,72.7423,0.0,1.1749,0.8232
0,62,72.4026,0.0,1.1670,0.7978
0,63,71.5975,0.0,1.1661,0.8235
0,64,68.5336,0.0,1.1520,0.8495
0,65,73.1753,0.0,1.1653,0.8455
0,66,72.3731,0.0,1.1967,0.7817
0,67,66.4015,0.0,1.1585,0.8536
0,68,70.3476,0.0,1.2394,0.8518
0,69,70.0115,0.0,1.2900,0.7997
0,70,72.2903,0.0,1.1154,0.8431
0,71,71.2521,0.0,1.2069,0.8276
0,72,75.1321,0.0,1.1423,0.8180
0,73,69.7686,0.0,1.0772,0.5214
0,74,70.8699,0.0,1.1882,0.8458
0,75,75.2734,0.0,1.2018,-1.9703
0,76,69.4887,0.0,1.0827,0.8375
0,77,67.5684,0.0,1.0150,0.8221
0,78,70.3064,0.0,1.6022,0.8396
0,79,66.0408,0.0,1.0641,0.8310
0,80,69.4707,0.0,1.1828,0.8514
0,81,65.7846,0.0,1.4563,0.8267
0,82,66.0801,0.0,1.2417,0.8409
0,83,64.9866,0.0,1.1329,0.8644
0,84,68.9394,0.0,1.3009,0.8510
0,85,67.3587,0.0,1.0472,0.8545
0,86,68.3011,0.0,1.1032,0.8606
0,87,65.6785,0.0,1.1237,0.5410
0,88,67.2034,0.0,1.0555,0.8607
0,89,66.6141,0.0,1.1047,0.8399
0,90,67.7944,0.0,1.2140,0.7362
0,91,66.8289,0.0,1.1008,0.8375
0,92,64.3640,0.0,1.0577,0.8684
0,93,63.1611,0.0,1.0444,0.8319
0,94,65.9112,0.0,1.2640,0.8614
0,95,64.8458,0.0,1.1251,0.8620
0,96,66.2917,0.0,1.2266,0.7999
0,97,67.0768,0.0,1.1218,0.8199
0,98,66.8245,0.0,1.0617,0.8486
0,99,67.9536,0.0,1.0845,0.8391
0,100,66.1710,0.0,1.1657,0.8379
0,101,65.7340,0.0,1.0371,0.8639
0,102,67.8680,0.0,1.3739,0.8532
0,103,63.5325,0.0,1.1981,0.8613
0,104,66.0493,0.0,1.0398,0.8517
0,105,63.9196,0.0,1.0952,0.8529
0,106,67.9498,0.0,1.1173,0.8112
0,107,67.4225,0.0,1.1466,0.7876
0,108,67.8911,0.0,1.0882,0.8556
0,109,66.7044,0.0,1.0937,0.8457
0,110,64.2050,0.0,1.0770,0.8669
0,111,64.2142,0.0,1.0824,0.8633
0,112,64.6161,0.0,1.0744,0.8608
0,113,65.6291,0.0,1.1597,0.8336
0,114,66.1277,0.0,1.2781,0.8630
0,115,65.7876,0.0,1.0971,0.7374
0,116,61.9593,0.0,1.0695,0.8632
0,117,65.7828,0.0,1.1411,0.8307
0,118,65.2825,0.0,1.2157,0.7953
0,119,65.1792,0.0,1.5347,0.5360
0,120,63.7279,0.0,1.2197,0.7559
0,121,64.3366,0.0,1.0915,0.8422
0,122,63.4882,0.0,1.1195,0.8509
0,123,63.5260,0.0,1.1081,0.7959
0,124,63.5054,0.0,1.0864,0.8337
0,125,65.6154,0.0,1.1204,0.8059
0,126,64.4517,0.0,1.1775,0.8651
0,127,66.0352,0.0,1.1476,0.8627
0,128,64.5579,0.0,1.1319,0.8150
0,129,66.6769,0.0,1.0952,0.8584
0,130,64.4464,0.0,1.0660,0.8477
0,131,65.6207,0.0,1.0863,0.8486
0,132,64.7718,0.0,1.1388,0.8572
0,133,63.3294,0.0,1.0622,0.8564
0,134,65.5017,0.0,1.0911,0.7918
0,135,63.6666,0.0,1.3973,0.8504
0,136,66.6971,0.0,1.1138,0.8089
0,137,61.4754,0.0,1.0587,0.8725
0,138,66.8696,0.0,1.1264,0.8466
0,139,64.4400,0.0,1.0890,0.5052
0,140,64.7309,0.0,1.0828,0.8603
0,141,61.9894,0.0,1.1250,0.8668
0,142,62.0597,0.0,1.0890,0.8616
0,143,65.4752,0.0,1.0784,0.8325
0,144,68.1022,0.0,1.0588,0.8500
0,145,61.8324,0.0,1.0902,0.8149
1,0,109.3904,0.0,2.0875,0.6596
1,1,82.2407,0.0,2.5083,0.7545
1,2,74.4149,0.0,2.1296,0.7672
1,3,65.8858,0.0,1.7999,0.7979
1,4,65.3162,0.0,1.9619,0.7870
1,5,62.7000,0.0,1.8134,0.8029
1,6,65.1083,0.0,2.0004,0.7927
1,7,61.7706,0.0,1.9107,0.8142
1,8,62.5002,0.0,2.0432,0.8094
1,9,59.4178,0.0,1.6786,0.8244
1,10,61.6906,0.0,1.9153,0.8263
1,11,61.8874,0.0,1.8875,0.8214
1,12,58.2576,0.0,1.9026,0.8252
1,13,56.3734,0.0,1.8622,0.8378
1,14,62.1755,0.0,1.6751,0.8040
1,15,58.3062,0.0,1.8304,0.8349
1,16,56.6670,0.0,1.7064,0.8276
1,17,54.4794,0.0,1.7999,0.8404
1,18,59.8918,0.0,1.6148,0.8219
1,19,59.7376,0.0,2.1744,0.8079
1,20,58.5105,0.0,2.3044,0.8198
1,21,54.8326,0.0,1.8051,0.8299
1,22,56.6084,0.0,1.7794,0.8305
1,23,54.7083,0.0,2.3990,0.8387
1,24,55.2515,0.0,1.7989,0.8425
1,25,54.0500,0.0,1.7667,0.8460
1,26,55.7661,0.0,1.8010,0.8420
1,27,53.6515,0.0,1.8074,0.8405
1,28,50.7916,0.0,1.7612,0.8562
1,29,51.5055,0.0,1.6307,0.8509
1,30,51.5110,0.0,1.8326,0.8498
1,31,51.3646,0.0,1.6433,0.7720
1,32,52.7822,0.0,1.9396,0.8467
1,33,52.0619,0.0,1.9274,0.8580
1,34,49.0788,0.0,1.6952,0.8378
1,35,50.3816,0.0,1.6217,0.8488
1,36,49.2809,0.0,1.6594,0.8630
1,37,48.9748,0.0,1.5751,0.8608
1,38,47.8319,0.0,1.6833,0.8655
1,39,49.8966,0.0,1.6299,0.8617
1,40,48.3253,0.0,1.5460,0.8637
1,41,46.9808,0.0,2.0105,0.8626
1,42,44.3286,0.0,1.7609,0.8729
1,43,50.2799,0.0,1.6644,0.8556
1,44,47.8634,0.0,1.7886,0.8608
1,45,47.9920,0.0,1.5207,0.8541
1,46,46.6025,0.0,1.5898,0.8589
1,47,48.7168,0.0,1.7304,0.8610
1,48,46.7065,0.0,1.5672,0.8583
1,49,46.7093,0.0,1.8682,0.8687
1,50,46.0382,0.0,1.6439,0.8642
1,51,46.3709,0.0,1.5508,0.8598
1,52,48.1627,0.0,1.7246,0.8664
1,53,47.6142,0.0,1.9752,0.8614
1,54,50.2692,0.0,1.8438,0.8617
1,55,47.4114,0.0,1.6073,0.8680
1,56,45.3466,0.0,1.6739,0.8759
1,57,45.9626,0.0,1.5539,0.8717
1,58,47.9082,0.0,1.8046,0.8606
1,59,45.3226,0.0,1.8101,0.8733
1,60,46.0542,0.0,1.5576,0.8660
1,61,47.1103,0.0,1.7839,0.8593
1,62,44.3610,0.0,1.5277,0.8715
1,63,45.9327,0.0,1.6653,0.8660
1,64,43.1644,0.0,1.7875,0.8623
1,65,45.8567,0.0,1.7488,0.8718
1,66,44.3479,0.0,1.5551,0.8590
1,67,45.6448,0.0,1.8778,0.8683
1,68,44.1456,0.0,1.6366,0.8799
1,69,45.9963,0.0,1.8803,0.8725
1,70,43.0719,0.0,1.5253,0.8784
1,71,46.0604,0.0,2.2245,0.8666
1,72,47.6409,0.0,1.6056,0.8613
1,73,45.8153,0.0,1.7701,0.8698
1,74,45.9736,0.0,1.6157,0.8664
1,75,43.8053,0.0,1.6508,0.8724
1,76,43.8326,0.0,1.5815,0.8753
1,77,44.9807,0.0,1.5550,0.8620
1,78,46.6513,0.0,1.5979,0.8616
1,79,45.8268,0.0,1.6144,0.8691
1,80,44.9529,0.0,1.7113,0.8589
1,81,44.1302,0.0,2.0436,0.8710
1,82,45.3338,0.0,1.6900,0.8630
1,83,42.8304,0.0,1.5694,0.8761
1,84,42.6673,0.0,1.5691,0.8757
1,85,43.7674,0.0,1.5189,0.8690
1,86,41.5435,0.0,1.5533,0.8775
1,87,42.8032,0.0,1.5377,0.8817
1,88,44.2051,0.0,1.5291,0.8679
1,89,43.6014,0.0,1.4948,0.8759
1,90,42.8262,0.0,1.5414,0.8804
1,91,44.6217,0.0,1.8736,0.8739
1,92,43.5263,0.0,1.5715,0.8804
1,93,42.9234,0.0,1.5987,0.8762
1,94,43.1717,0.0,1.5771,0.8772
1,95,42.4089,0.0,1.5530,0.8800
1,96,42.7796,0.0,1.5232,0.8748
1,97,41.8542,0.0,1.5315,0.8763
1,98,43.0431,0.0,1.6560,0.8811
1,99,43.3256,0.0,1.5600,0.8745
1,100,44.0460,0.0,1.5866,0.8614
1,101,42.1695,0.0,1.5896,0.8807
1,102,44.5925,0.0,1.6638,0.8732
1,103,45.7916,0.0,1.6152,0.8728
1,104,43.0431,0.0,1.8378,0.8764
1,105,42.6170,0.0,1.5825,0.8782
1,106,42.5300,0.0,1.4979,0.8811
1,107,45.4067,0.0,1.6139,0.8597
1,108,44.2440,0.0,1.6123,0.8735
1,109,42.3853,0.0,1.5889,0.8777
1,110,41.9166,0.0,1.6150,0.8801
1,111,43.1610,0.0,1.7336,0.8732
1,112,46.1045,0.0,1.5838,0.8657
1,113,43.8908,0.0,1.4871,0.8784
1,114,43.7837,0.0,1.5556,0.8771
1,115,45.0188,0.0,1.5427,0.8681
1,116,41.6212,0.0,1.7284,0.8678
1,117,45.4817,0.0,1.5862,0.8709
1,118,43.2727,0.0,1.6120,0.8781
1,119,45.1626,0.0,1.5285,0.8690
1,120,41.6928,0.0,1.5990,0.8848
1,121,43.0138,0.0,1.5861,0.8739
1,122,43.3946,0.0,1.6415,0.8791
1,123,43.2001,0.0,1.6619,0.8740
1,124,43.7270,0.0,1.6240,0.8705
1,125,44.5183,0.0,1.6384,0.8643
1,126,42.2105,0.0,1.5887,0.8788
1,127,43.5600,0.0,1.5112,0.8795
1,128,45.0044,0.0,1.7422,0.8725
1,129,45.3856,0.0,1.6741,0.8731
1,130,44.9927,0.0,1.5264,0.8755
1,131,44.9972,0.0,1.6957,0.8658
1,132,44.9081,0.0,1.7349,0.8734
1,133,44.3228,0.0,1.5473,0.8694
1,134,42.8227,0.0,1.7003,0.8594
1,135,43.6998,0.0,1.8487,0.8779
1,136,45.5148,0.0,1.5788,0.8666
1,137,44.9347,0.0,1.6710,0.8707
1,138,42.9589,0.0,1.5309,0.8810
1,139,43.9927,0.0,1.5248,0.8768
1,140,44.2401,0.0,1.6486,0.8582
1,141,45.8450,0.0,1.5867,0.8688
1,142,44.4799,0.0,1.6286,0.8750
1,143,43.1383,0.0,1.6100,0.8753
1,144,43.6294,0.0,1.6197,0.8780
1,145,42.7542,0.0,1.9175,0.8713
1,146,44.0657,0.0,1.6536,0.8700
1,147,42.8093,0.0,1.6079,0.8727
1,148,45.1381,0.0,1.6686,0.8720
1,149,44.3407,0.0,1.8817,0.8784
1,150,42.6976,0.0,1.5739,0.8791
1,151,41.8439,0.0,1.6913,0.8839
1,152,43.2242,0.0,1.6903,0.8762
1,153,43.4160,0.0,1.7988,0.8702
1,154,45.6484,0.0,1.6505,0.8686
1,155,44.0841,0.0,1.5590,0.8770
1,156,43.0181,0.0,2.0969,0.8621
1,157,43.2497,0.0,1.5487,0.8796
1,158,44.9446,0.0,1.7853,0.8754
1,159,43.6060,0.0,1.5117,0.8789
1,160,44.5021,0.0,1.7610,0.8781
1,161,47.0952,0.0,1.6006,0.8641
1,162,43.4394,0.0,1.6987,0.8801
1,163,42.2494,0.0,1.9271,0.8785
1,164,43.2738,0.0,1.6845,0.8741
1,165,43.4377,0.0,1.5791,0.8784
1,166,44.4757,0.0,1.7621,0.8707
1,167,44.6436,0.0,1.6010,0.8744
1,168,43.9114,0.0,1.8268,0.8711
1,169,43.2801,0.0,1.7834,0.8745
1,170,42.7592,0.0,1.5698,0.8737
1,171,43.9034,0.0,1.6322,0.8732
1,172,43.2162,0.0,1.5998,0.8729
1,173,42.4194,0.0,1.6399,0.8789
1,174,44.5628,0.0,1.5974,0.8734
1,175,43.2677,0.0,1.6930,0.8745
1,176,42.7864,0.0,1.5197,0.8739
1,177,42.4227,0.0,1.6147,0.8786
1,178,43.4871,0.0,1.6214,0.8785
1,179,42.9691,0.0,1.6347,0.8752
1,180,44.1067,0.0,1.5722,0.8731
1,181,43.8166,0.0,1.5659,0.8788
1,182,44.3709,0.0,1.5802,0.8753
1,183,42.7012,0.0,1.5835,0.8643
1,184,44.0246,0.0,1.5785,0.8669
1,185,44.1762,0.0,1.6639,0.8766
1,186,44.6747,0.0,1.5635,0.8730
1,187,45.6854,0.0,1.6575,0.8690
1,188,45.2481,0.0,1.8228,0.8715
1,189,44.0202,0.0,1.5429,0.8621
1,190,43.9666,0.0,1.4898,0.8658
1,191,45.4177,0.0,2.0162,0.8622
1,192,43.2384,0.0,1.6877,0.8655
1,193,44.2624,0.0,1.5581,0.8751
1,194,45.0826,0.0,1.6118,0.8255
1,195,42.8017,0.0,1.6914,0.8768
1,196,45.7101,0.0,1.5988,0.8677
1,197,43.7385,0.0,1.5705,0.8257
1,198,45.8293,0.0,1.5539,0.8641
1,199,42.2682,0.0,1.5480,0.8799
2,0,-26.2674,0.0,1.1380,0.7184
2,1,-1360.9714,0.0,1.1325,0.7529
2,2,-4536.3986,0.0,1.1291,0.7681
2,3,-9156.4702,0.0,1.0673,0.7843
2,4,-14780.9334,0.0,1.0492,0.7885
2,5,-21112.3867,0.0,1.0239,0.7891
2,6,-27960.2633,0.0,1.0701,0.7859
2,7,-35201.3458,0.0,1.0486,0.7858
2,8,-42752.3383,0.0,1.1033,0.7942
2,9,-50555.2595,0.0,1.0168,0.8007
2,10,-58565.1836,0.0,0.9215,0.7962
2,11,-66758.3111,0.0,1.0119,0.8023
