training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,345.8692,0.0,3.6722,0.2472
0,1,214.0500,0.0,2.1918,0.5080
0,2,165.2200,0.0,1.5904,0.4540
0,3,143.3578,0.0,1.7413,0.6866
0,4,131.5460,0.0,1.3235,0.7071
0,5,121.5260,0.0,1.2515,-0.4091
0,6,109.3585,0.0,1.5224,0.7606
0,7,112.1778,0.0,1.4349,0.7583
0,8,110.6187,0.0,1.3650,-2.9830
0,9,101.2722,0.0,1.3587,0.5446
0,10,93.6811,0.0,1.2920,0.7982
0,11,90.5823,0.0,1.2817,0.7640
0,12,84.2244,0.0,1.3177,0.7832
0,13,90.2842,0.0,1.5577,0.5228
0,14,86.5452,0.0,1.0733,-4.2866
0,15,83.4885,0.0,1.3587,0.8144
0,16,82.6333,0.0,1.3106,0.8099
0,17,85.2561,0.0,1.2678,0.8235
0,18,88.5592,0.0,1.0690,0.7626
0,19,110.9643,0.0,1.4436,0.7454
0,20,98.7110,0.0,0.9343,0.6029
0,21,94.8002,0.0,1.1830,0.7542
0,22,106.5653,0.0,1.6677,0.7380
0,23,90.6634,0.0,0.8233,0.7469
0,24,87.5999,0.0,1.2671,0.8051
0,25,84.2258,0.0,1.3087,0.7689
0,26,82.9969,0.0,1.1291,0.8258
0,27,81.3472,0.0,1.1188,0.8219
0,28,78.8846,0.0,1.1296,0.8138
0,29,81.3395,0.0,1.0757,0.7928
0,30,76.1518,0.0,1.3070,0.6630
0,31,73.5324,0.0,1.1808,0.7535
0,32,73.5207,0.0,1.1598,0.8439
0,33,70.9913,0.0,1.2134,0.8403
0,34,72.8762,0.0,1.2428,0.5566
0,35,71.6419,0.0,1.0544,0.8291
0,36,72.5094,0.0,1.2815,0.8398
0,37,72.2681,0.0,1.1998,0.8298
0,38,69.1900,0.0,1.1687,0.8443
0,39,68.4139,0.0,1.2583,0.8222
0,40,72.6882,0.0,1.0741,0.8362
0,41,69.5487,0.0,1.2718,0.8551
0,42,68.3802,0.0,1.0726,0.8488
0,43,74.8535,0.0,1.0261,0.8372
0,44,71.5309,0.0,1.2241,0.8302
0,45,67.2502,0.0,1.2035,0.5691
0,46,68.3964,0.0,1.4049,0.8581
0,47,66.4272,0.0,1.0709,0.8605
0,48,67.2332,0.0,1.0348,0.8528
0,49,67.1201,0.0,1.0601,0.8466
0,50,70.5012,0.0,1.1092,0.8525
0,51,66.4169,0.0,1.0843,0.7362
0,52,65.2986,0.0,1.0165,0.8640
0,53,63.4801,0.0,1.0133,0.8378
0,54,72.0779,0.0,1.1623,0.8487
0,55,72.4918,0.0,1.3987,0.8435
0,56,68.5079,0.0,0.9133,0.8340
0,57,66.9029,0.0,1.0126,0.8445
0,58,71.7269,0.0,1.8292,0.8505
0,59,70.8403,0.0,1.1091,0.8530
0,60,67.7362,0.0,1.0479,0.8570
0,61,65.5711,0.0,1.0192,0.7632
0,62,66.5712,0.0,2.3351,0.8005
0,63,65.1731,0.0,1.0080,0.8545
0,64,66.2115,0.0,1.1847,0.7382
0,65,67.1507,0.0,1.0693,0.8410
0,66,67.3948,0.0,1.3770,0.7937
0,67,63.8701,0.0,1.1915,-3.3202
0,68,65.8481,0.0,1.2454,0.8485
0,69,64.3442,0.0,1.0316,0.8452
0,70,64.1048,0.0,1.2210,-0.4549
0,71,63.0255,0.0,1.1315,0.8644
0,72,66.4632,0.0,1.0582,0.8614
0,73,62.4364,0.0,1.0022,0.8652
0,74,65.5355,0.0,1.1066,0.4878
0,75,65.2662,0.0,1.0285,0.8386
0,76,67.5071,0.0,1.2549,0.8579
0,77,65.0381,0.0,1.0806,0.8608
0,78,66.5754,0.0,0.9994,0.8616
