training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,327.3494,0.0,3.8908,0.3220
0,1,211.4885,0.0,2.3012,0.5504
0,2,163.8079,0.0,1.2775,0.5290
0,3,143.7995,0.0,1.5287,0.6449
0,4,142.4167,0.0,1.8038,0.1780
0,5,126.7844,0.0,1.0852,0.6450
0,6,119.5159,0.0,1.5831,0.6762
0,7,115.1339,0.0,1.4441,0.7417
0,8,121.0641,0.0,1.4783,0.6907
0,9,119.7653,0.0,1.6634,0.7501
0,10,108.4793,0.0,1.0030,0.7150
0,11,124.7024,0.0,1.6625,0.7020
0,12,107.6371,0.0,1.2398,0.7726
0,13,94.0759,0.0,1.2176,0.7922
0,14,101.7824,0.0,1.0591,0.7181
0,15,94.4828,0.0,1.3560,0.8050
0,16,91.8304,0.0,1.2766,0.7701
0,17,89.3350,0.0,1.1789,0.8061
0,18,88.9561,0.0,1.0967,0.8069
0,19,85.1501,0.0,1.2480,0.8136
0,20,89.2119,0.0,1.1438,0.4429
0,21,89.2412,0.0,1.2869,-0.6108
0,22,96.9630,0.0,1.5796,0.7538
0,23,104.8788,0.0,1.1333,0.7800
0,24,98.4620,0.0,1.4085,0.7929
0,25,93.8517,0.0,1.0726,0.7878
0,26,86.1279,0.0,1.4279,0.3590
0,27,83.7218,0.0,1.0837,0.7696
0,28,94.7501,0.0,1.9774,0.6292
0,29,120.0522,0.0,0.9282,0.7483
0,30,99.3932,0.0,1.0947,0.7529
0,31,90.6982,0.0,1.4353,0.8030
0,32,92.9459,0.0,1.1748,0.7003
0,33,102.8458,0.0,1.1094,0.7483
0,34,100.6706,0.0,1.1283,0.7689
0,35,98.1355,0.0,1.4320,0.7746
0,36,110.6349,0.0,1.1160,0.7701
0,37,99.7185,0.0,1.1102,0.7700
0,38,92.5414,0.0,1.1592,0.8023
0,39,91.2974,0.0,1.1516,0.7476
0,40,84.8397,0.0,1.3319,0.8192
0,41,85.7558,0.0,1.2562,0.7505
0,42,82.7752,0.0,1.1440,0.8265
