training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,350.7562,0.0,4.5038,-0.3936
0,1,211.3020,0.0,2.1633,0.2104
0,2,185.2486,0.0,1.5923,0.2879
0,3,159.8076,0.0,1.5716,0.0812
0,4,141.1844,0.0,1.3736,0.7018
0,5,124.7525,0.0,1.4133,0.7027
0,6,126.6743,0.0,1.4677,0.6629
0,7,122.1623,0.0,1.4060,0.6769
0,8,121.3929,0.0,1.2507,0.7485
0,9,106.0211,0.0,1.3235,0.7674
0,10,103.0473,0.0,1.3858,0.7839
0,11,100.3144,0.0,1.2806,-0.7179
0,12,101.9471,0.0,1.3077,0.7899
0,13,94.0212,0.0,1.6094,0.8055
0,14,93.4940,0.0,1.3668,0.7594
0,15,94.9309,0.0,1.2414,0.7577
0,16,97.6242,0.0,1.2928,0.7443
0,17,93.0549,0.0,1.3619,0.6212
0,18,102.4449,0.0,1.7682,0.6465
0,19,188.9227,0.0,1.3838,0.5517
0,20,113.1349,0.0,1.1542,0.7660
0,21,102.7276,0.0,1.3284,0.7832
0,22,109.6014,0.0,1.1256,0.7748
0,23,96.0533,0.0,1.2890,0.8016
0,24,88.8091,0.0,1.0172,0.8171
0,25,88.6646,0.0,2.1694,0.6282
0,26,83.5968,0.0,1.0142,0.5604
0,27,80.6254,0.0,1.2326,0.7917
0,28,81.8962,0.0,1.3493,0.8171
0,29,95.4168,0.0,1.1055,0.7763
0,30,93.8247,0.0,1.2927,0.7945
0,31,97.5426,0.0,0.9534,0.7959
0,32,90.6203,0.0,1.2101,0.8124
0,33,88.7889,0.0,1.2349,-1.1479
0,34,90.2771,0.0,1.2400,0.7712
0,35,90.3601,0.0,1.6052,0.8043
0,36,92.7788,0.0,1.1171,0.6899
0,37,89.1639,0.0,1.3237,0.8139
0,38,93.4615,0.0,1.1143,0.7965
0,39,86.4295,0.0,1.1451,0.8048
0,40,86.9310,0.0,1.2331,0.7888
0,41,85.9944,0.0,1.2803,0.8187
0,42,88.6293,0.0,1.1318,0.7641
0,43,92.2017,0.0,1.2528,-0.9043
0,44,89.2554,0.0,1.0544,0.7729
0,45,77.3151,0.0,1.3078,0.8401
0,46,83.1493,0.0,1.0745,0.8213
0,47,77.4389,0.0,1.1887,0.8358
0,48,81.2213,0.0,1.3320,0.6894
0,49,81.3967,0.0,1.2495,0.7987
0,50,93.1840,0.0,1.1983,0.7956
0,51,85.5087,0.0,1.2116,0.8110
0,52,100.0810,0.0,1.1911,0.7592
0,53,98.0323,0.0,1.2515,0.7938
0,54,95.5680,0.0,1.1320,0.7777
0,55,87.2452,0.0,1.1596,0.8197
0,56,78.3357,0.0,1.1163,0.8304
0,57,78.3504,0.0,1.1989,0.7151
0,58,75.7232,0.0,1.0940,0.8251
0,59,87.3435,0.0,1.3514,0.7988
0,60,84.8698,0.0,1.0564,0.7821
0,61,75.8353,0.0,0.9938,0.8072
0,62,72.2385,0.0,1.3078,-2.1435
0,63,76.1570,0.0,1.1331,0.8364
0,64,75.6793,0.0,1.1421,0.8219
0,65,70.4800,0.0,1.3732,0.8490
0,66,69.1196,0.0,1.0331,0.8548
0,67,70.0936,0.0,1.1791,0.8473
0,68,69.5518,0.0,1.1279,0.8238
0,69,69.8721,0.0,1.2895,0.8157
0,70,71.8982,0.0,1.1563,0.8452
0,71,77.2500,0.0,1.1496,0.7577
0,72,74.8027,0.0,1.0947,0.8252
0,73,72.6186,0.0,1.2558,0.7817
0,74,68.7939,0.0,1.0258,0.8476
0,75,72.2337,0.0,1.2379,0.3400
0,76,72.3414,0.0,1.1000,0.8456
0,77,68.6058,0.0,1.1653,0.8587
0,78,70.8697,0.0,1.1556,0.6513
0,79,69.2980,0.0,1.0469,0.7719
0,80,69.8973,0.0,3.6299,0.8076
0,81,63.9922,0.0,1.1187,0.7983
0,82,67.4814,0.0,1.0129,0.8179
0,83,68.5614,0.0,1.1540,0.3248
0,84,67.5206,0.0,1.0193,0.8175
0,85,71.1452,0.0,1.1671,0.7970
0,86,70.1031,0.0,1.0803,0.8400
0,87,66.4367,0.0,1.0918,0.8321
0,88,68.0479,0.0,1.1366,0.6335
0,89,61.4949,0.0,1.5982,0.8058
0,90,65.5891,0.0,1.0744,0.8061
0,91,61.9514,0.0,1.0430,0.5567
0,92,66.0093,0.0,1.1864,0.8183
0,93,67.9307,0.0,1.0904,0.8337
0,94,66.8075,0.0,1.2051,0.8444
0,95,67.7938,0.0,1.0920,0.8028
0,96,67.8151,0.0,0.9861,0.8298
0,97,68.5459,0.0,1.1206,0.8152
0,98,64.9551,0.0,1.2000,0.8545
0,99,66.8510,0.0,1.1770,0.8603
0,100,67.2707,0.0,1.0952,0.8530
0,101,75.7129,0.0,1.1316,0.7849
0,102,72.3261,0.0,1.0170,0.8485
0,103,63.9066,0.0,1.1010,0.8301
0,104,61.6371,0.0,1.1439,0.8743
0,105,63.0032,0.0,1.0730,0.8678
0,106,66.8473,0.0,1.0542,0.8459
0,107,61.9062,0.0,1.0643,0.8065
0,108,66.3056,0.0,1.1158,0.8226
0,109,65.6379,0.0,1.1374,0.8387
0,110,68.2895,0.0,1.1119,0.8281
0,111,65.9952,0.0,1.0726,0.8347
0,112,61.8426,0.0,1.1286,0.8708
0,113,61.7650,0.0,1.1135,0.7555
0,114,62.5969,0.0,1.4399,0.8681
0,115,62.9536,0.0,1.0543,0.8571
0,116,62.4933,0.0,1.1937,0.8466
0,117,60.0508,0.0,1.1118,0.8657
0,118,62.7765,0.0,1.1134,0.8693
0,119,64.2365,0.0,1.0795,0.8584
0,120,61.9855,0.0,1.0699,0.8268
0,121,63.8624,0.0,1.0668,0.8556
0,122,63.1156,0.0,1.1788,0.8602
0,123,61.4957,0.0,1.1172,0.8405
0,124,62.1891,0.0,1.0662,0.8696
0,125,63.8326,0.0,1.5675,0.8669
0,126,63.1753,0.0,1.0600,0.8507
0,127,62.0746,0.0,3.5726,0.8296
0,128,61.3425,0.0,1.0999,0.7884
0,129,59.4137,0.0,1.5870,0.8670
0,130,61.4287,0.0,1.1315,0.8283
0,131,64.5911,0.0,1.1031,0.8524
0,132,62.1466,0.0,1.0904,0.8698
0,133,60.1555,0.0,1.0807,0.8636
0,134,61.1756,0.0,1.2232,0.8534
0,135,64.6442,0.0,1.0653,0.8669
0,136,63.4042,0.0,1.0886,0.8479
0,137,60.4215,0.0,1.0836,0.7329
0,138,60.9453,0.0,1.2429,0.8712
0,139,62.6116,0.0,1.0550,0.8649
0,140,61.8725,0.0,1.0706,0.8409
0,141,63.4193,0.0,1.0849,0.8181
0,142,58.6541,0.0,1.1122,0.8673
0,143,59.0547,0.0,1.1427,0.8332
0,144,62.4624,0.0,1.3148,0.8492
0,145,65.8316,0.0,1.2753,0.8427
0,146,62.6526,0.0,1.0999,0.8583
0,147,64.3523,0.0,1.1134,0.8034
0,148,59.9314,0.0,1.1386,0.8464
0,149,60.2998,0.0,1.4882,0.7514
0,150,59.4298,0.0,1.0835,0.8388
0,151,59.9058,0.0,1.4549,0.8432
0,152,56.9906,0.0,1.2256,0.8664
0,153,62.3581,0.0,1.1428,0.8233
0,154,61.0964,0.0,1.2168,0.8585
0,155,61.6132,0.0,1.1724,0.7639
0,156,62.5161,0.0,1.0849,0.7962
0,157,62.5465,0.0,1.0565,0.7596
0,158,58.0001,0.0,1.0930,0.7493
0,159,58.9991,0.0,1.0737,0.8700
0,160,60.8586,0.0,1.0396,0.8689
0,161,62.2144,0.0,1.1031,0.8408
0,162,62.0253,0.0,1.0702,0.8225
0,163,62.3361,0.0,1.1457,0.6809
0,164,59.7098,0.0,1.0797,0.8672
0,165,59.8827,0.0,1.0925,0.8719
0,166,62.7307,0.0,1.0671,0.8121
0,167,60.7556,0.0,1.0699,0.8240
0,168,61.6930,0.0,1.1100,0.8671
0,169,60.8164,0.0,1.1563,0.8685
0,170,64.3307,0.0,1.1825,0.8269
0,171,61.5164,0.0,1.0665,0.8286
0,172,57.4412,0.0,1.0599,0.8616
0,173,58.6896,0.0,1.6368,0.8785
0,174,60.8286,0.0,1.0630,0.7928
0,175,62.4848,0.0,1.0749,0.7676
0,176,61.1777,0.0,1.1399,0.8737
0,177,61.5137,0.0,1.6901,0.8690
0,178,61.1657,0.0,1.1005,0.8621
0,179,64.1231,0.0,1.0917,0.8649
