eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,1.0220058,0.0049256333,0.014841426,0.0027197108,0.0034251825,0.0034251825
0.0,0.0,0.18573724,0.021980833,0.01671891,0.0009082982,0.0,0.0
0.0,0.0,0.94366026,0.0077611227,0.01984493,0.0039389185,0.0,0.0
0.0,0.0,2.385488,0.005388124,0.013586017,0.009767641,0.0,0.0
0.0,0.0,1.9449064,0.0035506168,0.044594027,0.005799728,0.0,0.0
0.0,0.0,1.8199676,0.0709543,0.012349895,0.0064763064,0.005790671,0.005790671
0.0,0.0,1.5127103,0.009373497,0.007252361,0.0054865577,0.0073235915,0.0073235915
0.0,0.0,0.6624643,0.06582441,0.0030482502,0.0019253363,0.0033965972,0.0033965972
0.0,0.0,0.6004659,0.057975963,0.009893784,0.003379639,0.0016859717,0.0016859717
0.0,0.0,0.29653445,0.07227987,0.022926986,0.0029154792,0.0026673954,0.0026673954
0.0,0.0,0.84117985,0.0071857492,0.013339238,0.0048674787,0.0077192537,0.0077192537
0.0,0.0,0.8750579,0.00876766,0.0038225371,0.00395688,0.0032135455,0.0032135455
0.0,0.0,0.37880552,0.009525491,0.009468635,0.0006745428,0.0,0.0
0.0,0.0,0.78871095,0.006277887,0.009360143,0.0038790342,0.0,0.0
0.0,0.0,0.5435521,0.0010062304,0.020503342,0.0028097986,0.0,0.0
0.0,0.0,1.6730237,0.057904318,0.02301423,0.005283453,0.0045414767,0.0045414767
0.0,0.0,1.6856714,0.06352678,0.027537819,0.0061928765,0.0068769543,0.0068769543
0.0,0.0,0.88465136,0.074627794,0.016940182,0.0035787662,0.0031136794,0.0031136794
0.0,0.0,0.52728605,0.059956335,0.010792368,0.002337078,0.0020067075,0.0020067075
0.0,0.0,0.60946316,0.008634923,0.029762808,0.0020091985,0.0037155084,0.0037155084
0.0,0.0,0.8477844,0.008371679,0.014821167,0.0051455703,0.007833382,0.007833382
0.0,0.0,0.77381366,0.077686384,0.002003737,0.003466272,0.003421531,0.003421531
0.0,0.0,1.0847481,0.067306265,0.0090885945,0.004719656,0.0045185033,0.0045185033
0.0,0.0,1.4248124,0.0042909062,0.01977005,0.0053061317,0.0,0.0
0.0,0.0,1.3162462,0.0011379803,0.03205967,0.0073254583,0.0,0.0
0.0,0.0,1.3772922,0.0064736027,0.027815321,0.006447482,0.006268719,0.006268719
0.0,0.0,1.4736608,0.015097275,0.031081844,0.00584994,0.0053480715,0.0053480715
0.0,0.0,1.0939803,0.011482241,0.021950692,0.004805728,0.0047055823,0.0047055823
0.0,0.0,0.94807774,0.008957401,0.01871381,0.003053177,0.0022353695,0.0022353695
0.0,0.0,0.5253319,0.016597494,0.0057281656,0.0038770859,0.00270832,0.00270832
0.0,0.0,0.9150814,0.05487142,0.019200196,0.0043465435,0.0059356974,0.0059356974
0.0,0.0,0.79515505,0.075276226,0.03140342,0.0035149697,0.0027477264,0.0027477264
0.0,0.0,1.286458,0.010923224,0.013013342,0.0054667145,0.00523659,0.00523659
0.0,0.0,2.0208337,0.0019887183,0.014807322,0.0056767054,0.0019659603,0.0019659603
0.0,0.0,0.34487373,0.0046262164,0.026898935,0.0018241445,0.0,0.0
