training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,255.2415,3.1362,-0.0537
0,1,0.002,181.5584,3.8100,0.2162
0,2,0.002,157.3712,3.5687,0.3217
0,3,0.002,143.0958,3.5150,0.3946
0,4,0.002,130.6753,2.9282,0.4538
0,5,0.002,120.6915,2.5548,0.5019
0,6,0.002,111.4895,2.3072,0.5460
0,7,0.002,104.3646,2.1115,0.5748
0,8,0.002,99.0156,2.0058,0.5934
0,9,0.002,93.6728,1.9198,0.6162
0,10,0.002,88.9616,1.8274,0.6371
0,11,0.002,84.5607,1.7179,0.6574
0,12,0.002,81.2817,1.6557,0.6695
0,13,0.002,77.9400,1.6404,0.6817
0,14,0.002,75.2717,1.5294,0.6928
0,15,0.002,72.0495,1.5062,0.7059
0,16,0.002,69.0586,1.4379,0.7184
0,17,0.002,67.0147,1.4266,0.7264
0,18,0.002,64.0338,1.3749,0.7371
0,19,0.002,62.6100,1.3775,0.7417
0,20,0.002,61.1234,1.3434,0.7496
0,21,0.002,59.8833,1.2782,0.7547
0,22,0.002,58.9042,1.2777,0.7574
0,23,0.002,57.0196,1.2290,0.7645
0,24,0.002,56.4949,1.2320,0.7673
0,25,0.002,54.9548,1.1934,0.7720
0,26,0.002,53.8122,1.2097,0.7769
0,27,0.002,52.6616,1.2040,0.7808
0,28,0.002,52.4523,1.1635,0.7810
0,29,0.002,50.9773,1.1551,0.7873
0,30,0.002,51.1243,1.1454,0.7868
0,31,0.002,49.9465,1.1516,0.7920
0,32,0.002,49.9331,1.0997,0.7913
0,33,0.002,48.5979,1.0842,0.7975
0,34,0.002,47.5786,1.0884,0.8014
0,35,0.002,46.9904,1.0747,0.8025
0,36,0.002,47.2784,1.0794,0.8015
0,37,0.002,46.1552,1.0741,0.8059
0,38,0.002,46.1206,1.0868,0.8062
0,39,0.002,44.9372,1.0288,0.8108
0,40,0.002,44.8396,1.0471,0.8117
0,41,0.002,43.7920,1.0228,0.8160
0,42,0.002,43.7136,1.0218,0.8154
