training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,255.2898,1.5053,3.3186,-0.0497
0,1,0.002,181.7116,1.1922,3.7305,0.2133
0,2,0.002,157.7188,1.1604,3.6207,0.3214
0,3,0.002,143.1559,0.9057,3.4446,0.3953
0,4,0.002,130.7723,0.8691,2.9218,0.4548
0,5,0.002,120.6818,1.1716,2.5392,0.5008
0,6,0.002,112.9598,1.2501,2.2624,0.5375
0,7,0.002,105.5356,1.0871,2.0889,0.5699
0,8,0.002,100.1885,1.0181,1.9978,0.5889
0,9,0.002,94.9315,1.0995,1.8665,0.6122
0,10,0.002,91.6644,1.1990,1.8218,0.6241
0,11,0.002,86.5879,0.9690,1.7962,0.6473
0,12,0.002,82.9262,0.9773,1.6715,0.6622
0,13,0.002,78.4898,1.3670,1.6260,0.6806
0,14,0.002,75.1807,1.1592,1.5861,0.6936
0,15,0.002,72.6230,0.8693,1.5158,0.7039
0,16,0.002,70.1708,1.0747,1.4727,0.7134
0,17,0.002,67.8845,1.2598,1.3967,0.7229
0,18,0.002,65.4619,1.2407,1.4025,0.7317
0,19,0.002,63.7961,1.0014,1.3388,0.7379
0,20,0.002,61.1731,1.0578,1.2881,0.7474
0,21,0.002,60.9262,1.2014,1.2858,0.7492
0,22,0.002,58.6649,1.2483,1.2517,0.7585
0,23,0.002,57.4354,0.9695,1.2002,0.7634
0,24,0.002,56.1470,1.0814,1.1941,0.7669
0,25,0.002,55.3692,1.1703,1.1745,0.7701
0,26,0.002,54.1834,1.3220,1.1555,0.7749
0,27,0.002,53.4566,1.0167,1.1526,0.7773
0,28,0.002,52.1770,0.9799,1.1601,0.7829
0,29,0.002,51.2422,1.2260,1.1086,0.7858
0,30,0.002,50.6054,1.3610,1.1289,0.7886
0,31,0.002,49.5965,1.0635,1.1028,0.7909
0,32,0.002,49.6452,1.1910,1.0934,0.7922
0,33,0.002,49.3686,1.3954,1.0901,0.7926
0,34,0.002,48.6326,1.6059,1.0585,0.7959
0,35,0.002,47.9821,1.0020,1.0747,0.7992
0,36,0.002,47.2128,1.0580,1.0550,0.8016
0,37,0.002,47.3203,1.0895,1.0474,0.8011
0,38,0.002,46.4766,1.3365,1.0450,0.8037
0,39,0.002,46.0846,1.0202,1.0259,0.8063
0,40,0.002,45.2158,1.0294,1.0286,0.8103
0,41,0.002,45.5580,1.2760,1.0029,0.8088
0,42,0.002,45.0864,1.2910,1.0255,0.8095
0,43,0.002,44.6914,0.9169,0.9917,0.8101
0,44,0.002,43.9052,0.4873,1.0130,0.8149
0,45,0.002,42.9465,0.5465,0.9913,0.8179
0,46,0.002,42.8437,0.5458,0.9839,0.8175
0,47,0.002,42.4275,0.4410,1.0008,0.8207
0,48,0.002,42.5056,0.4751,1.0056,0.8190
0,49,0.002,41.3538,0.5506,0.9456,0.8257
0,50,0.002,41.7782,0.5618,0.9630,0.8224
0,51,0.002,41.2689,0.4699,0.9798,0.8260
