training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,353.3456,0.0,4.0583,0.2718
0,1,234.2428,0.0,2.1227,0.4976
0,2,173.0855,0.0,1.7929,-1.9244
0,3,150.6710,0.0,1.2906,0.6175
0,4,134.4554,0.0,1.8640,0.6583
0,5,119.6971,0.0,1.4458,0.7469
0,6,115.7199,0.0,1.2365,0.7443
0,7,109.3623,0.0,1.3308,0.7515
0,8,108.5195,0.0,1.3322,0.6516
0,9,129.0822,0.0,1.6847,0.6786
0,10,109.9004,0.0,1.3072,0.7553
0,11,102.5827,0.0,1.4707,-0.4854
0,12,99.1553,0.0,1.1451,0.7953
0,13,98.9335,0.0,1.2655,0.7868
0,14,113.6929,0.0,1.3877,0.7486
0,15,131.1755,0.0,1.2358,0.7108
0,16,109.0042,0.0,1.1825,0.7563
0,17,102.7942,0.0,1.3349,0.7873
0,18,96.3463,0.0,1.1053,0.7857
0,19,100.7776,0.0,1.1992,0.7779
0,20,96.7445,0.0,1.4444,0.7872
0,21,90.8914,0.0,1.2355,0.7549
0,22,85.1845,0.0,1.3811,0.7603
0,23,87.1670,0.0,1.4821,0.8163
0,24,85.4786,0.0,1.2932,0.8213
0,25,82.2665,0.0,0.9875,0.7863
0,26,83.8996,0.0,1.3741,0.8097
0,27,87.7307,0.0,0.8826,0.7358
0,28,82.3549,0.0,1.2021,0.8270
0,29,81.6937,0.0,1.2455,0.7880
0,30,88.5159,0.0,1.2998,0.8165
0,31,83.3501,0.0,1.2053,0.7683
0,32,75.8823,0.0,1.2520,0.8356
0,33,102.0296,0.0,1.0866,0.7837
0,34,89.6216,0.0,1.1830,0.8112
0,35,82.5190,0.0,1.0968,0.8034
0,36,79.7002,0.0,1.2363,0.8178
0,37,83.2414,0.0,1.2098,0.8226
0,38,83.4329,0.0,1.0441,0.7823
0,39,82.9137,0.0,1.6220,0.7817
0,40,75.2755,0.0,1.0899,0.7300
0,41,72.2350,0.0,1.0382,0.8405
0,42,90.8490,0.0,1.1727,0.7897
0,43,81.1456,0.0,1.1297,0.8201
0,44,77.1915,0.0,1.3618,0.7427
0,45,120.1430,0.0,1.4445,0.6573
0,46,106.1818,0.0,0.8416,0.7425
0,47,124.0280,0.0,1.4970,0.7178
0,48,104.1444,0.0,1.4771,0.7475
0,49,93.6460,0.0,1.0994,0.7277
0,50,90.2331,0.0,1.3405,0.7306
0,51,85.9193,0.0,1.4375,0.8219
0,52,82.0238,0.0,1.1377,0.8124
0,53,78.1202,0.0,1.1980,0.8210
0,54,79.6282,0.0,1.2210,0.8309
0,55,76.7590,0.0,1.1169,0.8348
0,56,72.9642,0.0,1.1950,0.8384
0,57,73.0758,0.0,1.1961,0.3914
0,58,72.2840,0.0,1.1629,0.8336
0,59,76.3747,0.0,1.2520,0.7718
0,60,82.5358,0.0,1.2247,0.7945
0,61,75.5541,0.0,1.7636,0.8147
0,62,75.8871,0.0,1.1329,0.8257
0,63,74.8496,0.0,1.1360,0.8458
0,64,71.5780,0.0,1.2504,0.8339
0,65,72.7506,0.0,1.2145,0.8376
0,66,70.4578,0.0,1.1172,0.8474
0,67,75.8936,0.0,1.1800,0.7680
0,68,75.2980,0.0,1.6353,0.8426
