training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,254.3138,1.0458,3.2769,-0.0433
0,1,0.002,182.9015,0.5951,3.6385,0.2213
0,2,0.002,158.8152,0.5220,3.5140,0.3208
0,3,0.002,143.6116,0.3831,3.5170,0.3967
0,4,0.002,131.6450,0.5684,2.9222,0.4537
0,5,0.002,120.0686,0.6284,2.6033,0.5050
0,6,0.002,111.8452,0.4147,2.3233,0.5433
0,7,0.002,105.9815,0.3916,2.1387,0.5684
0,8,0.002,100.9066,0.5188,2.0497,0.5886
0,9,0.002,95.5925,0.5735,1.8752,0.6093
0,10,0.002,90.6754,0.3760,1.8328,0.6311
0,11,0.002,86.4526,0.4268,1.7269,0.6485
0,12,0.002,83.5501,0.5626,1.6844,0.6605
0,13,0.002,78.1861,0.5755,1.5833,0.6835
0,14,0.002,76.0866,0.4701,1.5547,0.6908
0,15,0.002,73.1565,0.5131,1.5092,0.7016
0,16,0.002,69.8408,0.7541,1.4857,0.7159
0,17,0.002,68.8240,0.8716,1.4137,0.7200
0,18,0.002,65.9438,0.5387,1.4290,0.7317
0,19,0.002,64.2351,0.4765,1.3735,0.7374
0,20,0.002,61.5965,0.6505,1.3257,0.7490
0,21,0.002,60.8011,0.6067,1.3143,0.7494
0,22,0.002,59.5874,0.5055,1.2883,0.7540
0,23,0.002,57.6460,0.4626,1.2599,0.7640
0,24,0.002,56.4153,0.6478,1.2304,0.7689
0,25,0.002,55.2074,0.8442,1.2316,0.7723
0,26,0.002,55.0627,0.5884,1.1784,0.7717
0,27,0.002,54.4333,0.5496,1.1938,0.7741
0,28,0.002,53.1809,0.8284,1.1720,0.7786
0,29,0.002,52.0570,0.7118,1.1529,0.7828
0,30,0.002,51.7021,0.4908,1.1526,0.7842
0,31,0.002,50.7268,0.4637,1.1329,0.7879
0,32,0.002,50.2241,0.6084,1.1108,0.7907
0,33,0.002,48.8635,0.5838,1.1148,0.7955
0,34,0.002,48.2719,0.4495,1.1025,0.7973
0,35,0.002,47.6823,0.4824,1.0843,0.7995
0,36,0.002,47.3277,0.5662,1.0780,0.8003
0,37,0.002,46.6132,0.5771,1.0578,0.8045
0,38,0.002,45.7745,0.4157,1.0437,0.8074
0,39,0.002,45.8755,0.4479,1.0610,0.8058
0,40,0.002,45.8346,0.6101,1.0346,0.8070
0,41,0.002,44.7396,0.5694,1.0135,0.8113
0,42,0.002,44.4918,0.4439,1.0410,0.8123
0,43,0.002,44.2383,0.4195,1.0314,0.8140
0,44,0.002,43.4761,0.5870,0.9992,0.8164
0,45,0.002,43.7820,0.5674,1.0118,0.8137
0,46,0.002,42.9978,0.4742,1.0310,0.8192
0,47,0.002,42.6830,0.4518,1.0050,0.8184
0,48,0.002,42.1349,0.5596,0.9981,0.8208
0,49,0.002,42.2586,0.5779,0.9950,0.8214
0,50,0.002,41.1166,0.4481,0.9777,0.8251
0,51,0.002,41.0402,0.5472,0.9902,0.8260
0,52,0.002,40.9708,0.6910,0.9746,0.8266
0,53,0.002,40.9943,0.6305,0.9628,0.8261
0,54,0.002,40.0353,0.4209,0.9770,0.8302
0,55,0.002,40.0249,0.4752,0.9474,0.8285
0,56,0.002,39.3736,0.6063,0.9533,0.8320
0,57,0.002,39.3078,1.1493,0.9798,0.8333
0,58,0.002,39.1665,0.9734,0.9169,0.8327
0,59,0.002,39.0471,0.9470,0.9397,0.8342
0,60,0.002,38.4306,1.3091,0.9495,0.8378
0,61,0.002,39.4225,1.4191,0.9236,0.8322
0,62,0.002,37.9425,0.9764,0.9520,0.8387
0,63,0.002,38.2348,1.1641,0.8868,0.8379
0,64,0.002,37.8328,1.2157,0.9269,0.8399
0,65,0.002,38.1501,1.3653,0.9426,0.8368
0,66,0.002,37.6166,0.9615,0.8962,0.8401
0,67,0.002,37.7405,1.0548,0.9235,0.8389
0,68,0.002,37.5719,1.2418,0.9011,0.8398
0,69,0.002,37.9740,1.1464,0.9096,0.8377
0,70,0.002,37.1120,0.9155,0.9152,0.8414
0,71,0.002,36.5556,1.1299,0.9048,0.8440
0,72,0.002,36.4604,1.2647,0.8944,0.8442
0,73,0.002,36.4626,1.1252,0.8963,0.8434
0,74,0.002,35.7610,1.0877,0.8851,0.8468
0,75,0.002,35.6879,1.1705,0.8979,0.8462
0,76,0.002,35.7383,1.1732,0.9035,0.8463
0,77,0.002,35.3204,1.3509,0.8801,0.8493
0,78,0.002,35.4577,0.8764,0.8656,0.8469
0,79,0.002,35.2836,0.8732,0.8584,0.8490
0,80,0.002,35.3615,1.1741,0.8725,0.8479
0,81,0.002,34.5948,1.1724,0.8765,0.8526
0,82,0.002,34.7891,0.9817,0.8835,0.8508
0,83,0.002,35.1726,0.9633,0.8652,0.8493
0,84,0.002,34.8305,0.5641,0.8574,0.8517
0,85,0.002,34.0495,0.5854,0.8860,0.8539
0,86,0.002,33.9412,0.3782,0.8556,0.8545
0,87,0.002,34.2513,0.4026,0.8571,0.8540
0,88,0.002,34.1111,0.5594,0.8510,0.8534
0,89,0.002,33.3486,0.5333,0.8545,0.8572
0,90,0.002,33.8182,0.3899,0.8389,0.8542
0,91,0.002,33.4115,0.3944,0.8506,0.8564
0,92,0.002,33.3793,0.5582,0.8402,0.8569
0,93,0.002,33.3894,0.5277,0.8562,0.8574
0,94,0.002,33.4094,0.4249,0.8597,0.8566
0,95,0.002,33.4352,0.4157,0.8312,0.8562
0,96,0.002,32.5947,0.5463,0.8385,0.8601
0,97,0.002,33.4217,0.5330,0.8694,0.8566
0,98,0.002,32.8963,0.4273,0.8324,0.8583
0,99,0.002,32.9637,0.4295,0.8429,0.8581
0,100,0.002,32.6475,0.5165,0.8364,0.8607
0,101,0.002,32.0738,0.5314,0.8257,0.8622
0,102,0.002,32.5631,0.4291,0.8354,0.8592
0,103,0.002,32.3540,0.3997,0.8540,0.8610
0,104,0.002,32.2806,0.5184,0.8232,0.8603
0,105,0.002,32.3172,0.5536,0.8210,0.8609
0,106,0.002,32.3756,0.4195,0.8441,0.8606
0,107,0.002,32.3617,0.3980,0.8255,0.8608
0,108,0.002,32.0452,0.5886,0.8267,0.8618
0,109,0.002,31.4147,0.5580,0.8015,0.8645
0,110,0.002,31.5850,0.3820,0.8060,0.8642
0,111,0.002,31.5383,0.4663,0.8184,0.8637
0,112,0.002,31.5772,0.5724,0.8241,0.8632
0,113,0.002,31.3220,0.5242,0.8305,0.8654
0,114,0.002,30.7477,0.3952,0.7996,0.8668
0,115,0.002,31.1611,0.3814,0.8031,0.8668
0,116,0.002,31.4656,0.5303,0.8098,0.8643
0,117,0.002,31.2950,0.5133,0.8002,0.8641
0,118,0.002,30.5737,0.4105,0.8074,0.8689
0,119,0.002,30.8643,0.4300,0.8340,0.8674
0,120,0.002,31.1195,0.5700,0.8298,0.8661
0,121,0.002,31.0982,0.5689,0.8210,0.8665
0,122,0.002,30.8600,0.4044,0.8216,0.8675
0,123,0.002,30.3654,0.4460,0.8102,0.8695
0,124,0.002,30.1750,0.5437,0.8011,0.8697
0,125,0.002,30.3094,0.5725,0.8163,0.8697
0,126,0.002,29.7036,0.4089,0.7979,0.8708
0,127,0.002,30.2978,0.4307,0.8177,0.8685
0,128,0.002,30.0100,0.5640,0.7703,0.8713
0,129,0.002,29.5747,0.5647,0.7953,0.8726
0,130,0.002,29.7447,0.4239,0.7767,0.8715
0,131,0.002,30.1363,0.4254,0.8073,0.8694
0,132,0.002,29.8816,0.5428,0.7683,0.8708
0,133,0.002,29.9399,0.5634,0.7734,0.8700
0,134,0.002,29.9280,0.4031,0.7684,0.8708
0,135,0.002,30.0001,0.4413,0.8104,0.8704
0,136,0.002,29.8912,0.6124,0.7817,0.8701
0,137,0.002,29.3164,0.5681,0.8057,0.8738
0,138,0.002,29.7131,0.4491,0.7737,0.8720
0,139,0.002,29.3898,0.3875,0.7899,0.8723
0,140,0.002,29.6462,0.5687,0.7893,0.8712
0,141,0.002,28.5372,0.6285,0.7864,0.8767
0,142,0.002,29.1380,0.4029,0.7673,0.8745
0,143,0.002,28.6953,0.4265,0.7947,0.8760
0,144,0.002,29.5349,0.5665,0.7987,0.8721
0,145,0.002,29.0339,0.5133,0.7730,0.8743
0,146,0.002,29.1957,0.4444,0.7817,0.8729
0,147,0.002,29.0313,0.3964,0.7811,0.8749
0,148,0.002,29.1394,0.5604,0.7708,0.8737
0,149,0.002,28.7156,0.6077,0.8009,0.8759
0,150,0.002,28.7024,0.3980,0.7665,0.8763
0,151,0.002,28.5269,0.3974,0.7814,0.8763
0,152,0.002,29.0498,0.5440,0.7712,0.8752
0,153,0.002,28.8607,0.5544,0.7899,0.8750
0,154,0.002,28.0908,0.4341,0.7660,0.8790
0,155,0.002,28.6728,0.4470,0.7673,0.8760
0,156,0.002,28.5231,0.6550,0.7906,0.8765
0,157,0.002,28.0396,0.6397,0.7696,0.8786
0,158,0.002,28.6981,0.3943,0.7826,0.8756
0,159,0.002,28.1231,0.4338,0.7607,0.8770
0,160,0.002,28.3132,0.5662,0.7372,0.8781
0,161,0.002,27.7834,0.6067,0.7773,0.8797
0,162,0.002,28.1637,0.4254,0.7715,0.8791
0,163,0.002,27.4477,0.4642,0.7533,0.8817
0,164,0.002,27.5086,0.6177,0.7845,0.8808
0,165,0.002,27.5855,0.6023,0.7500,0.8808
0,166,0.002,27.7070,0.4059,0.7385,0.8788
0,167,0.002,27.2285,0.4409,0.7564,0.8812
0,168,0.002,27.4303,0.5938,0.7629,0.8806
0,169,0.002,27.6568,0.5662,0.7785,0.8809
0,170,0.002,27.8940,0.4302,0.7449,0.8777
0,171,0.002,27.2684,0.4140,0.7717,0.8825
0,172,0.002,27.8622,0.6209,0.7626,0.8794
0,173,0.002,27.6676,0.5349,0.7416,0.8808
0,174,0.002,27.2807,0.4372,0.7566,0.8804
0,175,0.002,27.2463,0.3889,0.7529,0.8818
0,176,0.002,27.1826,0.5655,0.7399,0.8813
0,177,0.002,27.6805,0.6401,0.7375,0.8786
0,178,0.002,27.4824,0.4135,0.7545,0.8810
0,179,0.002,27.1117,0.4067,0.7445,0.8822
0,180,0.002,27.0266,0.5479,0.7744,0.8837
0,181,0.002,26.9829,0.6159,0.7435,0.8815
0,182,0.002,26.9949,0.4246,0.7526,0.8838
0,183,0.002,27.2386,0.4320,0.7491,0.8817
0,184,0.002,27.2167,0.5865,0.7457,0.8816
0,185,0.001,27.0271,0.5695,0.7529,0.8828
0,186,0.001,26.5268,0.4701,0.7308,0.8852
0,187,0.001,26.6705,0.4748,0.7469,0.8844
0,188,0.001,26.2839,0.5622,0.7407,0.8855
0,189,0.001,26.4769,0.5631,0.7347,0.8852
0,190,0.001,26.3192,0.4386,0.7491,0.8849
0,191,0.001,26.2540,0.3757,0.7500,0.8854
0,192,0.001,26.3796,0.5797,0.7394,0.8859
0,193,0.001,26.0297,0.5310,0.7469,0.8882
0,194,0.001,26.1022,0.4590,0.7324,0.8861
0,195,0.001,26.3518,0.4224,0.7375,0.8860
0,196,0.001,26.1843,0.5887,0.7285,0.8861
0,197,0.001,25.4856,0.6509,0.7422,0.8896
0,198,0.001,25.9724,0.4265,0.7536,0.8866
0,199,0.001,25.4820,0.5195,0.7321,0.8886
1,0,0.002,307.2986,0.0422,0.4560,0.3154
1,1,0.002,311.6012,0.0415,0.5347,0.3095
1,2,0.002,593.6832,0.0249,0.4814,-0.3187
1,3,0.002,277.0154,0.0247,0.4102,0.3855
1,4,0.002,677.0530,0.0284,0.8155,-0.6067
1,5,0.002,259.1343,0.0276,0.3981,0.4234
1,6,0.002,497.8056,0.0279,0.4496,-0.0956
1,7,0.002,467.2991,0.0329,0.4437,-0.0576
1,8,0.002,269.5257,0.0285,0.3885,0.3701
1,9,0.002,304.4012,0.0269,0.5431,0.3450
1,10,0.002,422.5937,0.0259,0.6511,0.1043
1,11,0.002,254.0294,0.0288,0.4737,0.4283
1,12,0.002,252.1911,0.0269,0.3925,0.4336
1,13,0.002,330.3577,0.0276,0.3924,0.2790
1,14,0.002,322.2589,0.0303,0.3866,0.3031
1,15,0.002,253.4177,0.0394,0.3875,0.4375
1,16,0.002,221.7537,0.0250,0.4307,0.4808
1,17,0.002,285.4359,0.0413,0.5259,0.3297
1,18,0.002,271.4956,0.0362,0.5005,0.3801
1,19,0.002,212.7711,0.0273,0.4077,0.5139
1,20,0.002,225.7562,0.0308,0.3656,0.4687
1,21,0.002,258.8226,0.0367,0.3613,0.3863
1,22,0.002,246.8717,0.0476,0.3683,0.4152
1,23,0.002,210.7661,0.0286,0.3643,0.5070
