training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,331.8829,1.1107,-0.3138
0,1,0.002,248.0908,2.4160,0.0021
0,2,0.002,209.0028,4.0515,0.0874
0,3,0.002,190.7383,3.8696,0.1709
0,4,0.002,175.6081,3.4311,0.2412
0,5,0.002,165.5467,3.7271,0.2729
0,6,0.002,156.6523,3.8104,0.3219
0,7,0.002,150.7976,3.4812,0.3483
0,8,0.002,144.7379,3.4215,0.3844
0,9,0.002,141.1971,3.2956,0.4049
0,10,0.002,137.1191,3.1058,0.4275
0,11,0.002,132.6660,3.0139,0.4491
0,12,0.002,129.3507,2.8734,0.4654
0,13,0.002,126.0656,2.7008,0.4794
0,14,0.002,122.7321,2.5460,0.4920
0,15,0.002,120.3562,2.3880,0.5023
0,16,0.002,116.9347,2.2980,0.5185
0,17,0.002,115.6102,2.2272,0.5211
0,18,0.002,113.0521,2.1508,0.5309
0,19,0.002,109.6867,2.0454,0.5481
0,20,0.002,107.5201,1.9542,0.5551
0,21,0.002,104.5727,1.9623,0.5689
0,22,0.002,103.1139,1.8511,0.5756
0,23,0.002,100.7327,1.8003,0.5840
0,24,0.002,98.3804,1.8131,0.5959
0,25,0.002,96.8029,1.7557,0.6006
0,26,0.002,95.2915,1.7134,0.6077
0,27,0.002,93.6328,1.6967,0.6133
0,28,0.002,92.0574,1.6763,0.6221
0,29,0.002,91.6707,1.6284,0.6233
0,30,0.002,90.2006,1.6164,0.6306
0,31,0.002,88.0032,1.6385,0.6386
0,32,0.002,86.8613,1.6194,0.6421
0,33,0.002,86.3863,1.5849,0.6454
0,34,0.002,84.7007,1.5901,0.6539
0,35,0.002,82.5157,1.5644,0.6634
0,36,0.002,81.4492,1.5688,0.6638
0,37,0.002,81.6750,1.5695,0.6665
0,38,0.002,80.9334,1.5147,0.6688
0,39,0.002,79.2514,1.5072,0.6721
0,40,0.002,78.2586,1.5340,0.6785
0,41,0.002,75.6711,1.4965,0.6890
0,42,0.002,76.6017,1.4679,0.6832
0,43,0.002,75.9620,1.4783,0.6898
0,44,0.002,74.2622,1.5121,0.6933
0,45,0.002,74.1654,1.4539,0.6934
0,46,0.002,73.1083,1.4656,0.6958
0,47,0.002,71.7518,1.4191,0.7021
0,48,0.002,71.8680,1.4660,0.7032
0,49,0.002,71.2145,1.4038,0.7041
0,50,0.002,70.7100,1.4074,0.7071
0,51,0.002,69.8327,1.4118,0.7134
0,52,0.002,70.3462,1.4129,0.7072
0,53,0.002,67.5086,1.3965,0.7195
0,54,0.002,67.9767,1.4026,0.7176
0,55,0.002,67.1593,1.3552,0.7197
0,56,0.002,67.0271,1.3585,0.7210
0,57,0.002,66.8233,1.3563,0.7215
0,58,0.002,67.0782,1.3739,0.7210
0,59,0.002,66.1508,1.3718,0.7238
0,60,0.002,64.9670,1.3304,0.7307
0,61,0.002,64.2630,1.3166,0.7306
0,62,0.002,64.7602,1.3083,0.7272
0,63,0.002,63.1995,1.3394,0.7353
0,64,0.002,64.0008,1.3216,0.7308
0,65,0.002,63.0486,1.2791,0.7370
0,66,0.002,62.0136,1.3312,0.7405
0,67,0.002,62.8172,1.2988,0.7375
0,68,0.002,61.9406,1.2981,0.7411
0,69,0.002,61.5564,1.3573,0.7422
0,70,0.002,61.1112,1.2913,0.7438
0,71,0.002,61.2195,1.2600,0.7418
0,72,0.002,60.0990,1.3091,0.7450
0,73,0.002,59.9181,1.2862,0.7460
0,74,0.002,60.1729,1.2467,0.7457
0,75,0.002,60.3238,1.2777,0.7463
0,76,0.002,59.3165,1.2493,0.7489
0,77,0.002,58.8680,1.2534,0.7521
0,78,0.002,58.9136,1.2524,0.7520
0,79,0.002,58.1837,1.2448,0.7554
0,80,0.002,58.0005,1.2269,0.7546
0,81,0.002,58.2012,1.2359,0.7576
0,82,0.002,58.3144,1.2446,0.7537
0,83,0.002,57.8871,1.2159,0.7557
0,84,0.002,57.1843,1.2240,0.7600
0,85,0.002,56.9017,1.2320,0.7613
0,86,0.002,56.5712,1.1990,0.7610
0,87,0.002,56.2195,1.2132,0.7643
0,88,0.002,56.1832,1.2108,0.7622
0,89,0.002,56.0394,1.2492,0.7645
0,90,0.002,55.6274,1.2158,0.7660
0,91,0.002,56.0337,1.2059,0.7612
0,92,0.002,55.7885,1.2300,0.7647
0,93,0.002,54.9021,1.1733,0.7680
0,94,0.002,55.1152,1.2006,0.7658
0,95,0.002,54.7035,1.1814,0.7664
0,96,0.002,54.6003,1.1956,0.7670
0,97,0.002,54.6875,1.1573,0.7661
0,98,0.002,54.4907,1.1967,0.7702
0,99,0.002,53.3366,1.1738,0.7736
0,100,0.002,53.9922,1.1872,0.7700
0,101,0.002,54.2319,1.1480,0.7712
0,102,0.002,53.9004,1.1783,0.7711
0,103,0.002,52.6592,1.1751,0.7779
0,104,0.002,52.9901,1.1799,0.7769
0,105,0.002,52.8721,1.1246,0.7717
0,106,0.002,52.7652,1.1688,0.7759
0,107,0.002,52.7116,1.1821,0.7760
0,108,0.002,52.8379,1.1627,0.7769
0,109,0.002,53.3469,1.1701,0.7732
0,110,0.002,52.4950,1.1601,0.7768
0,111,0.002,52.3856,1.1710,0.7773
0,112,0.002,52.3175,1.1324,0.7786
0,113,0.002,52.0414,1.2018,0.7778
0,114,0.002,52.0495,1.1426,0.7793
0,115,0.002,51.8727,1.1354,0.7807
0,116,0.002,51.5830,1.1404,0.7815
0,117,0.002,50.9181,1.1773,0.7844
0,118,0.002,51.6774,1.1581,0.7806
0,119,0.002,51.1190,1.1766,0.7821
