training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,333.5348,0.0,3.9739,0.3123
0,1,233.7798,0.0,1.9639,0.5139
0,2,194.0711,0.0,1.6627,0.5791
0,3,171.0443,0.0,1.5761,0.5639
0,4,135.6951,0.0,1.4710,0.6956
0,5,140.9021,0.0,1.3013,0.5601
0,6,121.0781,0.0,1.3910,0.6539
0,7,105.4800,0.0,1.6392,0.6797
0,8,109.1052,0.0,1.2255,0.7487
0,9,104.0578,0.0,1.1533,0.7386
0,10,105.6492,0.0,1.4280,0.7764
0,11,96.8617,0.0,1.4137,0.7803
0,12,102.5875,0.0,1.0372,0.7620
0,13,99.7695,0.0,1.9244,0.7698
0,14,102.2561,0.0,1.3647,0.7811
0,15,90.7790,0.0,1.4055,0.7843
0,16,89.5636,0.0,1.3070,0.5852
0,17,85.1198,0.0,1.2781,0.7027
0,18,89.4967,0.0,1.2457,0.8011
0,19,100.1799,0.0,1.3642,0.7241
0,20,87.8659,0.0,0.9667,0.8069
0,21,86.2123,0.0,1.3709,0.8220
0,22,81.1015,0.0,1.3775,0.8209
0,23,93.1394,0.0,1.3811,0.8016
0,24,81.7344,0.0,0.9521,0.8013
0,25,94.3826,0.0,1.3718,0.7479
0,26,83.8214,0.0,1.2164,0.7969
0,27,81.7736,0.0,1.2417,0.8137
0,28,76.3796,0.0,1.0208,0.8351
0,29,83.3590,0.0,1.1299,0.7789
0,30,83.1325,0.0,1.1855,0.8068
0,31,73.1523,0.0,1.0436,0.8367
0,32,96.7210,0.0,1.1857,0.7917
0,33,87.9117,0.0,1.3354,0.7600
0,34,82.6231,0.0,1.0058,0.8049
0,35,81.2222,0.0,1.2205,0.8089
0,36,76.5799,0.0,1.1599,0.8426
0,37,75.6855,0.0,1.0199,0.8286
0,38,74.8716,0.0,1.2064,0.8147
0,39,90.7751,0.0,1.1113,0.8101
0,40,75.8424,0.0,1.0950,0.8002
0,41,85.9084,0.0,1.1616,0.8195
0,42,79.0041,0.0,0.9459,0.8310
0,43,92.4920,0.0,1.3109,-1.7524
0,44,126.5293,0.0,1.3191,0.7165
0,45,108.9025,0.0,1.1465,0.7503
0,46,93.5297,0.0,1.1862,0.7890
0,47,95.6843,0.0,1.4293,0.7758
0,48,88.9024,0.0,0.9388,0.8035
0,49,90.9807,0.0,1.2108,0.8076
0,50,96.1483,0.0,1.4054,0.5971
0,51,89.0435,0.0,0.9369,0.8065
