training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,255.0241,0.8774,3.2265,-0.0549
0,1,0.002,184.7316,0.5556,3.7397,0.2095
0,2,0.002,161.4581,0.5060,3.5791,0.3054
0,3,0.002,145.8852,0.4294,3.5192,0.3805
0,4,0.002,133.6705,0.4366,3.0329,0.4415
0,5,0.002,123.1310,0.5494,2.6423,0.4909
0,6,0.002,114.3114,0.5371,2.4582,0.5319
0,7,0.002,106.8103,0.4104,2.1326,0.5626
0,8,0.002,101.0623,0.3949,1.9884,0.5874
0,9,0.002,96.3542,0.5710,1.8993,0.6035
0,10,0.002,91.7979,0.5500,1.8549,0.6226
0,11,0.002,87.4042,0.4400,1.7050,0.6411
0,12,0.002,84.4166,0.4344,1.7349,0.6535
0,13,0.002,79.3464,0.5435,1.6063,0.6772
0,14,0.002,76.2923,0.5142,1.5296,0.6885
0,15,0.002,74.2951,0.3825,1.5560,0.6966
0,16,0.002,70.8253,0.4144,1.5158,0.7111
0,17,0.002,68.8161,0.5727,1.4467,0.7190
0,18,0.002,66.2930,0.5354,1.4057,0.7295
0,19,0.002,64.6988,0.3950,1.3636,0.7344
0,20,0.002,61.9404,0.4151,1.3384,0.7451
0,21,0.002,61.3540,0.5649,1.2948,0.7485
0,22,0.002,58.6595,0.5314,1.2673,0.7599
0,23,0.002,57.6715,0.3753,1.2673,0.7621
0,24,0.002,56.0641,0.3907,1.2498,0.7686
0,25,0.002,55.6882,0.5616,1.1755,0.7697
0,26,0.002,54.8926,0.5146,1.1619,0.7730
0,27,0.002,53.9148,0.4105,1.1956,0.7752
0,28,0.002,52.7567,0.4834,1.1630,0.7800
0,29,0.002,51.9418,0.6029,1.1180,0.7855
0,30,0.002,51.0118,0.5182,1.1565,0.7870
0,31,0.002,51.2153,0.4023,1.1278,0.7845
0,32,0.002,49.4169,0.4177,1.1102,0.7936
0,33,0.002,49.7081,0.5186,1.0756,0.7903
0,34,0.002,48.9178,0.5371,1.0904,0.7943
0,35,0.002,48.0663,0.3869,1.0907,0.7981
0,36,0.002,47.3200,0.4066,1.0979,0.8009
0,37,0.002,46.2903,0.5353,1.0448,0.8048
0,38,0.002,46.1349,0.5849,1.0524,0.8056
0,39,0.002,45.3790,0.3854,1.0597,0.8073
0,40,0.002,45.1708,0.4570,1.0412,0.8102
0,41,0.002,45.0540,0.5247,1.0192,0.8100
0,42,0.002,44.4225,0.5392,1.0730,0.8110
0,43,0.002,44.2053,0.3960,1.0315,0.8126
0,44,0.002,43.5705,0.3877,1.0297,0.8152
0,45,0.002,43.9942,0.5527,1.0300,0.8129
0,46,0.002,42.8973,0.5897,1.0063,0.8188
0,47,0.002,42.7546,0.4054,1.0065,0.8177
0,48,0.002,42.7883,0.3784,0.9869,0.8183
0,49,0.002,42.0780,0.5212,0.9995,0.8208
0,50,0.002,41.8612,0.5777,0.9950,0.8226
0,51,0.002,41.5531,0.4045,0.9667,0.8240
0,52,0.002,40.9284,0.3942,0.9685,0.8255
0,53,0.002,41.2551,0.5577,0.9720,0.8245
0,54,0.002,40.3688,0.5522,0.9697,0.8287
0,55,0.002,40.4472,0.3994,0.9745,0.8284
0,56,0.002,40.1825,0.3710,0.9732,0.8289
0,57,0.002,39.8733,0.5372,0.9630,0.8313
0,58,0.002,39.4962,0.6092,0.9601,0.8315
0,59,0.002,39.3053,0.4317,0.9490,0.8326
0,60,0.002,38.6357,0.3779,0.9395,0.8357
0,61,0.002,38.8156,0.5546,0.9306,0.8340
0,62,0.002,38.3438,0.5662,0.9269,0.8364
0,63,0.002,38.9840,0.4018,0.9292,0.8333
0,64,0.002,38.0988,0.3985,0.9564,0.8377
0,65,0.002,37.7458,0.5288,0.9193,0.8397
0,66,0.002,37.9907,0.5550,0.9055,0.8372
0,67,0.002,37.4165,0.4487,0.9200,0.8401
0,68,0.002,36.9638,0.4270,0.9357,0.8411
0,69,0.002,37.0038,0.5597,0.8956,0.8411
0,70,0.002,36.5212,0.5900,0.9274,0.8436
0,71,0.002,36.2329,0.4380,0.8875,0.8451
0,72,0.002,36.5225,0.4103,0.9030,0.8424
0,73,0.002,35.9777,0.6030,0.8890,0.8457
0,74,0.002,36.0155,0.5914,0.9003,0.8469
0,75,0.002,35.9142,0.4629,0.9062,0.8464
0,76,0.002,35.2880,0.4115,0.8799,0.8481
0,77,0.002,36.1057,0.5526,0.9098,0.8461
0,78,0.002,35.8333,0.6168,0.8624,0.8458
0,79,0.002,35.7033,0.4523,0.8740,0.8462
0,80,0.002,35.3513,0.4768,0.8664,0.8488
0,81,0.002,34.6496,0.6247,0.8716,0.8493
0,82,0.002,34.9900,0.5680,0.8621,0.8502
0,83,0.002,34.2075,0.4825,0.8609,0.8540
0,84,0.002,34.8686,0.4431,0.8866,0.8500
0,85,0.002,34.6154,0.5956,0.8783,0.8506
0,86,0.002,34.3555,0.6132,0.8524,0.8514
0,87,0.002,34.0794,0.4517,0.8696,0.8527
0,88,0.002,34.2809,0.4057,0.8593,0.8516
0,89,0.002,33.8615,0.5669,0.8704,0.8550
0,90,0.002,33.3246,0.5597,0.8504,0.8571
0,91,0.002,34.3283,0.4430,0.8431,0.8524
0,92,0.002,33.6674,0.4641,0.8626,0.8551
0,93,0.002,33.3698,0.5858,0.8664,0.8563
0,94,0.002,33.6932,0.5682,0.8377,0.8555
0,95,0.002,33.1606,0.4049,0.8600,0.8557
0,96,0.002,33.2412,0.5075,0.8339,0.8564
0,97,0.002,33.2042,0.5672,0.8499,0.8578
0,98,0.002,33.1251,0.5376,0.8470,0.8577
0,99,0.002,32.6077,0.4283,0.8412,0.8592
0,100,0.002,32.7845,0.4707,0.8152,0.8596
0,101,0.002,32.0463,0.5993,0.8302,0.8622
0,102,0.002,32.1225,0.5730,0.8158,0.8614
0,103,0.002,32.1991,0.4853,0.8157,0.8601
0,104,0.002,31.9025,0.4488,0.8513,0.8618
0,105,0.002,32.0303,0.5530,0.8381,0.8613
0,106,0.002,31.9592,0.5536,0.8146,0.8616
0,107,0.002,32.0043,0.3830,0.8161,0.8625
0,108,0.002,31.8657,0.4063,0.8265,0.8627
0,109,0.002,31.3014,0.5982,0.8325,0.8651
0,110,0.002,31.7986,0.5882,0.8150,0.8626
0,111,0.002,31.8320,0.4397,0.8295,0.8621
0,112,0.002,31.9987,0.4147,0.8303,0.8615
0,113,0.002,31.2693,0.5698,0.8425,0.8644
0,114,0.002,31.7800,0.5681,0.8218,0.8627
0,115,0.002,31.9222,0.3957,0.8161,0.8627
0,116,0.002,31.7193,0.4149,0.8187,0.8632
0,117,0.002,31.2618,0.5636,0.8258,0.8651
0,118,0.002,31.8212,0.5962,0.8112,0.8621
0,119,0.002,31.0242,0.4608,0.7870,0.8661
0,120,0.002,30.3107,0.4434,0.7923,0.8692
0,121,0.002,30.3897,0.5332,0.7988,0.8690
0,122,0.002,30.6655,0.5708,0.8001,0.8669
0,123,0.002,30.4439,0.5256,0.7967,0.8673
0,124,0.002,30.3046,0.3988,0.8058,0.8695
0,125,0.002,30.4816,0.5293,0.8033,0.8684
0,126,0.002,30.4651,0.6267,0.8018,0.8673
0,127,0.002,30.0578,0.4239,0.7973,0.8690
0,128,0.002,30.1930,0.4282,0.7809,0.8694
0,129,0.002,29.8404,0.6182,0.7963,0.8706
0,130,0.002,30.0547,0.6547,0.8032,0.8694
0,131,0.002,29.6863,0.4424,0.7947,0.8710
0,132,0.002,29.7743,0.4629,0.8109,0.8697
0,133,0.002,30.3613,0.6070,0.7770,0.8678
0,134,0.002,30.3677,0.5819,0.7934,0.8681
0,135,0.002,29.9312,0.4343,0.8034,0.8697
0,136,0.002,29.1560,0.4177,0.7801,0.8730
0,137,0.002,29.4250,0.5780,0.7791,0.8722
0,138,0.002,29.0995,0.6026,0.7660,0.8746
