training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,337.1119,1.0832,-0.3316
0,1,0.002,259.8328,2.1790,-0.0188
0,2,0.002,212.7588,3.9347,0.0690
0,3,0.002,195.0678,4.0099,0.1684
0,4,0.002,179.7651,3.5255,0.2108
0,5,0.002,168.6090,3.7876,0.2612
0,6,0.002,160.2296,3.8616,0.2956
0,7,0.002,152.3148,3.5323,0.3339
0,8,0.002,146.9229,3.4095,0.3633
0,9,0.002,142.2055,3.3233,0.3897
0,10,0.002,137.6401,3.0897,0.4157
0,11,0.002,133.8519,2.9570,0.4366
0,12,0.002,130.6303,2.8399,0.4528
0,13,0.002,127.1575,2.6902,0.4725
0,14,0.002,125.0817,2.5012,0.4791
0,15,0.002,122.6091,2.4513,0.4888
0,16,0.002,118.5507,2.3171,0.5068
0,17,0.002,115.5227,2.1668,0.5183
0,18,0.002,112.4333,2.1281,0.5304
0,19,0.002,110.8337,2.0385,0.5402
0,20,0.002,108.3007,1.9752,0.5503
0,21,0.002,107.2328,1.9013,0.5540
0,22,0.002,104.5593,1.8401,0.5643
0,23,0.002,102.9627,1.7873,0.5727
0,24,0.002,100.4409,1.7718,0.5824
0,25,0.002,98.8226,1.7688,0.5916
0,26,0.002,98.2814,1.7365,0.5930
0,27,0.002,95.4599,1.7086,0.6069
0,28,0.002,94.7633,1.7294,0.6099
0,29,0.002,93.2475,1.6691,0.6159
0,30,0.002,90.6182,1.6899,0.6258
0,31,0.002,89.4671,1.6407,0.6303
0,32,0.002,88.1764,1.5923,0.6371
0,33,0.002,87.6752,1.6465,0.6383
0,34,0.002,85.3162,1.5880,0.6491
0,35,0.002,85.8351,1.6078,0.6451
0,36,0.002,84.2280,1.5603,0.6534
0,37,0.002,82.0866,1.5488,0.6631
0,38,0.002,80.8232,1.5319,0.6676
0,39,0.002,80.1141,1.5790,0.6708
0,40,0.002,80.2307,1.5210,0.6685
0,41,0.002,79.3091,1.5330,0.6724
