training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,204.7821,3.8224,0.2113
0,1,0.002,133.3789,3.2012,0.4925
0,2,0.002,113.0654,2.3241,0.5706
0,3,0.002,97.6959,1.7737,0.6277
0,4,0.002,87.1943,1.6034,0.6690
0,5,0.002,79.6308,1.5390,0.6972
0,6,0.002,73.7546,1.4911,0.7191
0,7,0.002,69.8639,1.4399,0.7323
0,8,0.002,66.2340,1.3770,0.7451
0,9,0.002,63.9644,1.3407,0.7522
0,10,0.002,62.1962,1.3330,0.7588
0,11,0.002,60.9967,1.3011,0.7629
0,12,0.002,59.3363,1.3013,0.7675
0,13,0.002,57.9082,1.2582,0.7725
0,14,0.002,57.4767,1.2301,0.7746
0,15,0.002,56.2516,1.2419,0.7788
0,16,0.002,55.4865,1.2400,0.7818
0,17,0.002,54.8433,1.2065,0.7835
0,18,0.002,54.1917,1.2034,0.7861
0,19,0.002,53.7041,1.2001,0.7871
0,20,0.002,53.3552,1.1917,0.7894
0,21,0.002,52.4680,1.2038,0.7923
0,22,0.002,51.8177,1.1872,0.7944
0,23,0.002,51.7541,1.1888,0.7950
0,24,0.002,51.3160,1.1901,0.7965
0,25,0.002,50.7619,1.1872,0.7985
0,26,0.002,50.2979,1.1798,0.7994
0,27,0.002,49.7586,1.1682,0.8017
0,28,0.002,49.5252,1.1795,0.8028
0,29,0.002,49.2855,1.1739,0.8037
0,30,0.002,49.0340,1.1824,0.8049
0,31,0.002,48.5487,1.1775,0.8057
0,32,0.002,48.3631,1.1671,0.8074
0,33,0.002,48.0805,1.1777,0.8083
0,34,0.002,47.9284,1.1717,0.8089
0,35,0.002,47.5597,1.1883,0.8100
0,36,0.002,47.3904,1.1913,0.8114
0,37,0.002,47.3446,1.1769,0.8113
0,38,0.002,46.9593,1.1896,0.8118
0,39,0.002,46.5296,1.1973,0.8141
0,40,0.002,46.5179,1.1853,0.8145
0,41,0.002,46.1417,1.2007,0.8158
0,42,0.002,46.2109,1.1926,0.8151
0,43,0.002,45.8922,1.2056,0.8165
0,44,0.002,45.4703,1.2096,0.8188
0,45,0.002,45.7152,1.2013,0.8171
0,46,0.002,45.2523,1.2032,0.8179
0,47,0.002,45.0997,1.2007,0.8204
0,48,0.002,45.1083,1.2108,0.8195
0,49,0.002,44.8748,1.2136,0.8206
0,50,0.002,44.7768,1.2183,0.8205
0,51,0.002,44.6800,1.2231,0.8218
0,52,0.002,44.6885,1.2186,0.8211
0,53,0.002,44.3405,1.2322,0.8219
0,54,0.002,43.9389,1.2252,0.8236
0,55,0.002,44.1146,1.2288,0.8239
0,56,0.002,43.9351,1.2302,0.8248
0,57,0.002,43.9259,1.2163,0.8246
0,58,0.002,43.6873,1.2280,0.8252
0,59,0.002,43.5023,1.2362,0.8259
0,60,0.002,43.3799,1.2400,0.8257
0,61,0.002,43.1294,1.2431,0.8275
0,62,0.002,43.2378,1.2357,0.8280
0,63,0.002,43.1353,1.2454,0.8270
0,64,0.002,42.8360,1.2291,0.8288
0,65,0.002,42.9558,1.2471,0.8278
0,66,0.002,42.7182,1.2366,0.8284
0,67,0.002,42.6106,1.2383,0.8285
0,68,0.002,42.8969,1.2440,0.8283
0,69,0.002,42.5967,1.2495,0.8292
0,70,0.002,42.5847,1.2511,0.8295
0,71,0.002,42.2531,1.2626,0.8311
0,72,0.002,42.4225,1.2560,0.8301
0,73,0.002,42.3371,1.2397,0.8301
0,74,0.002,42.1530,1.2125,0.8312
0,75,0.002,42.4361,1.2051,0.8292
0,76,0.002,42.1366,1.2087,0.8306
0,77,0.002,42.0266,1.1986,0.8309
0,78,0.002,41.8539,1.1965,0.8319
0,79,0.002,42.0418,1.1800,0.8311
0,80,0.002,41.7250,1.1798,0.8329
0,81,0.002,41.8060,1.1820,0.8324
0,82,0.002,41.5510,1.1663,0.8330
0,83,0.002,41.9286,1.1731,0.8309
0,84,0.002,41.7743,1.1679,0.8329
0,85,0.002,41.6709,1.1745,0.8332
0,86,0.002,41.4643,1.1620,0.8334
0,87,0.002,41.3161,1.1694,0.8345
0,88,0.002,41.0920,1.1778,0.8352
0,89,0.002,41.1392,1.1792,0.8347
0,90,0.002,41.4573,1.1844,0.8342
0,91,0.002,40.9561,1.1713,0.8355
0,92,0.002,41.1958,1.1920,0.8352
0,93,0.002,41.3576,1.1703,0.8330
0,94,0.002,41.2204,1.1773,0.8337
0,95,0.002,40.7273,1.1720,0.8370
0,96,0.002,41.0237,1.1773,0.8348
0,97,0.002,40.8624,1.1740,0.8351
0,98,0.002,40.8966,1.2058,0.8355
0,99,0.002,40.5011,1.1758,0.8364
0,100,0.002,40.8629,1.1782,0.8357
0,101,0.002,40.6801,1.1820,0.8369
0,102,0.002,40.5305,1.1573,0.8375
0,103,0.001,40.5622,1.1861,0.8374
0,104,0.001,40.2743,1.1769,0.8382
0,105,0.001,40.3024,1.1677,0.8386
0,106,0.001,39.8214,1.1701,0.8396
0,107,0.001,40.2223,1.1670,0.8385
0,108,0.001,40.2354,1.1568,0.8391
0,109,0.001,40.0706,1.1731,0.8398
0,110,0.001,39.9083,1.1751,0.8395
0,111,0.001,39.9907,1.1618,0.8392
0,112,0.001,39.8955,1.1639,0.8404
0,113,0.001,40.2384,1.1680,0.8381
0,114,0.001,39.9322,1.1780,0.8395
0,115,0.001,40.0123,1.1691,0.8393
0,116,0.0005,39.8709,1.1694,0.8400
0,117,0.0005,39.5927,1.1609,0.8407
0,118,0.0005,39.7739,1.1689,0.8401
0,119,0.0005,39.6060,1.1669,0.8409
0,120,0.0005,39.6234,1.1780,0.8404
0,121,0.0005,39.5767,1.1721,0.8407
0,122,0.0005,39.5405,1.1586,0.8416
0,123,0.0005,39.3712,1.1686,0.8414
0,124,0.0005,39.5359,1.1674,0.8409
0,125,0.0005,39.4293,1.1577,0.8412
0,126,0.0005,39.3177,1.1583,0.8423
0,127,0.0005,39.4546,1.1599,0.8410
0,128,0.0005,39.2394,1.1635,0.8418
0,129,0.00025,39.5983,1.1538,0.8406
0,130,0.00025,39.3115,1.1545,0.8424
0,131,0.00025,39.1239,1.1787,0.8425
0,132,0.00025,39.0746,1.1663,0.8426
0,133,0.00025,39.2462,1.1528,0.8417
0,134,0.00025,39.3108,1.1647,0.8411
0,135,0.00025,39.1293,1.1589,0.8424
0,136,0.00025,39.1963,1.1653,0.8428
0,137,0.00025,39.1668,1.1536,0.8429
0,138,0.00025,39.2651,1.1670,0.8427
0,139,0.00025,39.1738,1.1651,0.8433
0,140,0.00025,39.2985,1.1680,0.8423
0,141,0.00025,39.2554,1.1623,0.8424
0,142,0.00025,39.2358,1.1609,0.8421
0,143,0.00025,39.0193,1.1717,0.8434
0,144,0.000125,39.1432,1.1513,0.8425
0,145,0.000125,39.0928,1.1671,0.8432
0,146,0.000125,39.1173,1.1626,0.8420
0,147,0.000125,39.1190,1.1620,0.8432
0,148,0.000125,39.0443,1.1532,0.8435
0,149,0.000125,38.9884,1.1641,0.8440
0,150,0.000125,38.9562,1.1666,0.8431
