eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
1.0,8.0,41.5884,0.3707,0.8351,0.82095,0.0032000002,-0.0032000002
2.0,8.0,34.6928,0.24647501,0.733625,0.8468751,0.001425,-0.001425
3.0,8.0,27.585424,0.23934999,0.77435,0.88425,0.0010249999,-0.0010249999
4.0,8.0,32.85775,0.12495,0.790275,0.86075,0.002175,-0.002175
5.0,8.0,36.576427,0.14570001,0.657675,0.85235,-0.00029999996,0.00029999996
6.0,8.0,31.2711,0.19565001,0.871325,0.87812495,0.002,-0.002
7.0,8.0,42.404404,0.152925,0.70037496,0.85005003,0.003825,-0.003825
8.0,8.0,28.822552,0.04495,0.5016,0.9122,0.0,0.0
9.0,8.0,26.554575,0.02395,0.92772496,0.90089995,0.0,0.0
0.0,9.0,39.163498,0.1796,0.666325,0.82982504,0.057475,-0.057475
1.0,9.0,41.8619,0.30285,0.87455,0.82149994,0.0026499997,-0.0026499997
2.0,9.0,35.2682,0.3332,0.75275004,0.844475,0.0038,-0.0038
3.0,9.0,28.52435,0.158875,0.80457497,0.88100004,0.0042749997,-0.0042749997
4.0,9.0,34.04525,0.110925,0.808025,0.85982496,0.0031249998,-0.0031249998
5.0,9.0,37.32315,0.137025,0.681425,0.851325,0.000675,-0.000675
6.0,9.0,31.400301,0.13482499,0.89325005,0.87890005,0.0011999999,-0.0011999999
7.0,9.0,43.7234,0.1541,0.70690006,0.8452749,0.0086,-0.0086
8.0,9.0,31.33635,0.0385,0.526375,0.90332496,0.008875,-0.008875
9.0,9.0,18.515026,0.023675,0.74457496,0.9326,0.0,0.0
