training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,254.8300,0.8303,3.2848,-0.0569
0,1,0.002,185.6224,0.5631,3.6640,0.2137
0,2,0.002,160.4877,0.5220,3.4993,0.3175
0,3,0.002,144.8570,0.4296,3.5563,0.3939
0,4,0.002,131.6419,0.3983,2.8787,0.4577
0,5,0.002,120.8637,0.6041,2.5366,0.5040
0,6,0.002,112.3214,0.5514,2.2541,0.5428
0,7,0.002,104.8726,0.4594,2.0657,0.5722
0,8,0.002,99.3194,0.3885,1.9563,0.5947
0,9,0.002,94.7904,0.5510,1.8805,0.6138
0,10,0.002,90.6497,0.5416,1.8138,0.6293
0,11,0.002,86.4985,0.3858,1.7536,0.6468
0,12,0.002,83.5612,0.3740,1.6830,0.6601
0,13,0.002,79.3357,0.5204,1.5739,0.6767
0,14,0.002,75.7229,0.5306,1.5161,0.6926
0,15,0.002,73.2805,0.4313,1.4956,0.7021
0,16,0.002,70.4801,0.3996,1.4453,0.7124
0,17,0.002,69.1640,0.5412,1.4398,0.7187
0,18,0.002,65.5990,0.5780,1.3955,0.7332
0,19,0.002,63.8123,0.4160,1.3651,0.7375
0,20,0.002,62.2124,0.4223,1.3297,0.7433
0,21,0.002,60.7177,0.5913,1.3110,0.7515
0,22,0.002,59.4644,0.5438,1.2965,0.7558
0,23,0.002,58.2225,0.3704,1.2499,0.7615
0,24,0.002,56.8151,0.3875,1.2152,0.7658
0,25,0.002,55.6049,0.5303,1.2204,0.7711
0,26,0.002,54.1722,0.5230,1.1629,0.7750
0,27,0.002,53.7790,0.4465,1.1818,0.7767
0,28,0.002,53.6073,0.4331,1.1530,0.7765
0,29,0.002,51.7937,0.5585,1.1629,0.7844
0,30,0.002,51.1839,0.5648,1.1315,0.7879
0,31,0.002,50.6009,0.4379,1.1093,0.7876
0,32,0.002,50.0072,0.3976,1.1267,0.7913
0,33,0.002,49.0546,0.5472,1.0924,0.7941
0,34,0.002,48.2065,0.5676,1.1002,0.7974
0,35,0.002,47.4018,0.3926,1.0822,0.8019
0,36,0.002,47.2673,0.3747,1.0665,0.8015
0,37,0.002,46.6076,0.5833,1.0692,0.8039
0,38,0.002,46.0747,0.6128,1.0449,0.8053
0,39,0.002,45.6602,0.4539,1.0368,0.8079
0,40,0.002,44.6729,0.4132,1.0267,0.8116
0,41,0.002,44.9484,0.6069,1.0333,0.8107
0,42,0.002,44.2109,0.5496,1.0166,0.8145
0,43,0.002,43.9681,0.4030,1.0201,0.8141
0,44,0.002,43.1997,0.4355,1.0413,0.8177
0,45,0.002,43.1747,0.5513,1.0009,0.8163
0,46,0.002,42.5364,0.5551,0.9990,0.8198
0,47,0.002,43.0554,0.4023,0.9843,0.8185
0,48,0.002,41.9672,0.4412,0.9691,0.8218
0,49,0.002,41.5783,0.5646,0.9688,0.8235
0,50,0.002,41.4157,0.5478,0.9747,0.8236
0,51,0.002,40.5930,0.4070,0.9702,0.8283
0,52,0.002,40.6150,0.4059,0.9737,0.8278
0,53,0.002,40.9113,0.5280,0.9774,0.8265
0,54,0.002,40.8573,0.5711,0.9458,0.8270
0,55,0.002,39.8021,0.4895,0.9817,0.8308
0,56,0.002,40.1658,0.4030,0.9289,0.8292
0,57,0.002,40.2026,0.5391,0.9378,0.8294
0,58,0.002,39.4287,0.5334,0.9599,0.8325
0,59,0.002,38.6633,0.4225,0.9392,0.8355
0,60,0.002,38.6664,0.3962,0.9217,0.8363
0,61,0.002,38.1691,0.5692,0.9326,0.8383
0,62,0.002,38.6961,0.6062,0.9477,0.8364
0,63,0.002,38.0637,0.4703,0.9177,0.8383
0,64,0.002,37.2072,0.4266,0.9193,0.8408
0,65,0.002,37.7056,0.5783,0.8909,0.8393
0,66,0.002,37.5227,0.5653,0.9120,0.8409
0,67,0.002,37.3621,0.3932,0.9145,0.8420
0,68,0.002,36.9948,0.4252,0.9004,0.8431
0,69,0.002,36.4222,0.5644,0.9254,0.8444
0,70,0.002,36.1821,0.5689,0.8951,0.8454
0,71,0.002,36.3003,0.4723,0.8985,0.8449
0,72,0.002,36.1006,0.4412,0.9111,0.8468
0,73,0.002,35.5683,0.6025,0.9014,0.8474
0,74,0.002,35.6597,0.5281,0.8758,0.8480
0,75,0.002,35.3958,0.4280,0.8912,0.8493
