eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,1.9191619,0.12802711,0.012596631,0.0097538065,0.008298005,0.008298005
0.0,0.0,0.7746526,0.13612102,0.030433886,0.004187109,0.0043585403,0.0043585403
0.0,0.0,0.20746005,0.11289135,0.017659694,0.0015297025,0.0023951775,0.0023951775
0.0,0.0,0.63751787,0.0763026,0.01987825,0.0030352036,0.0,0.0
0.0,0.0,1.4789517,0.020462956,0.02368517,0.0060553052,0.0,0.0
0.0,0.0,2.0151887,0.093560696,0.024969677,0.008064549,0.0,0.0
0.0,0.0,1.355799,0.0848535,0.029875437,0.007153783,0.0,0.0
0.0,0.0,0.6334701,0.107236676,0.018157823,0.0034296613,0.0,0.0
0.0,0.0,1.9923496,0.010447338,0.026891856,0.008446717,0.0,0.0
0.0,0.0,3.039841,0.0037995882,0.022834448,0.014604202,0.0,0.0
0.0,0.0,1.3107787,0.028454566,0.0041481075,0.00683899,0.0053936876,0.0053936876
0.0,0.0,0.09746211,0.12630893,0.018024208,0.0020129336,0.0012509996,0.0012509996
0.0,0.0,0.5838272,0.11569338,0.0153465625,0.0019031084,0.0028160256,0.0028160256
0.0,0.0,0.7677321,0.029885124,0.02607743,0.0027626923,0.0035674747,0.0035674747
0.0,0.0,0.32741594,0.018843701,0.028645499,0.00198684,0.0,0.0
0.0,0.0,0.69621474,0.10743792,0.01959414,0.002696754,0.0,0.0
0.0,0.0,1.4773309,0.10381186,0.0332669,0.005269904,0.0,0.0
0.0,0.0,3.5475848,0.027674666,0.0292243,0.014785851,0.0,0.0
0.0,0.0,1.2248363,0.015099233,0.018057883,0.003637995,0.0,0.0
0.0,0.0,1.855977,0.010512225,0.06843496,0.01172114,0.0,0.0
0.0,0.0,1.5303702,0.10182619,0.020500556,0.006213438,0.00489847,0.00489847
0.0,0.0,0.59029716,0.07515792,0.006348382,0.0030020839,0.002930017,0.002930017
0.0,0.0,0.7345271,0.118503064,0.014254202,0.0027860198,0.0050529074,0.0050529074
0.0,0.0,0.9467631,0.12681408,0.026286526,0.0034950043,0.002313547,0.002313547
0.0,0.0,0.94733506,0.020990297,0.03300792,0.00422573,0.0035981769,0.0035981769
0.0,0.0,0.7075045,0.031127911,0.010403965,0.0024590457,0.0,0.0
0.0,0.0,0.9681708,0.09711562,0.026845036,0.0035217083,0.0,0.0
0.0,0.0,1.5220119,0.065620326,0.019243479,0.006053247,0.0,0.0
0.0,0.0,1.0426162,0.020309772,0.01691766,0.0045535574,0.0,0.0
0.0,0.0,0.8634906,0.011041823,0.06396962,0.0029329034,0.0,0.0
0.0,0.0,0.82435656,0.060724057,0.025832294,0.0038147715,0.005424194,0.005424194
0.0,0.0,0.49631605,0.07225203,0.011575943,0.0035842534,0.0031443401,0.0031443401
0.0,0.0,0.16304916,0.0689289,0.01150792,0.0020203623,0.0012577261,0.0012577261
0.0,0.0,0.5974434,0.023681741,0.01700535,0.0020789122,0.0018425527,0.0018425527
0.0,0.0,0.37461594,0.06886699,0.015784701,0.0028691194,0.0011146748,0.0011146748
0.0,0.0,1.3073807,0.014416894,0.018408893,0.0049941796,0.0068594823,0.0068594823
0.0,0.0,0.49535918,0.05790399,0.025442528,0.0026003784,0.0,0.0
0.0,0.0,1.8581982,0.009466389,0.012891096,0.006841771,0.0,0.0
0.0,0.0,1.0394263,0.008973955,0.0041880882,0.0037897718,0.0,0.0
0.0,0.0,1.316892,0.004316466,0.019950744,0.008263942,0.0,0.0
0.0,0.0,0.99723595,0.062057648,0.03562898,0.001960083,0.0034687885,0.0034687885
0.0,0.0,0.18889377,0.08374984,0.04042241,0.0018708205,0.0010885771,0.0010885771
0.0,0.0,0.65643954,0.011811227,0.034455225,0.003916866,0.0031100644,0.0031100644
0.0,0.0,0.78359383,0.017083691,0.037639376,0.0028181423,0.0034186074,0.0034186074
0.0,0.0,0.85744005,0.07010564,0.03776818,0.004624677,0.0038327535,0.0038327535
0.0,0.0,0.47402552,0.06814524,0.027684791,0.0008954719,0.0019811613,0.0019811613
0.0,0.0,1.0878134,0.013827685,0.03940194,0.0037265047,0.0051894123,0.0051894123
0.0,0.0,1.110085,0.07667612,0.025677714,0.0037910347,0.0,0.0
0.0,0.0,2.7034771,0.0066923006,0.024411507,0.0050386023,0.0,0.0
0.0,0.0,1.2894307,0.0068093226,0.0376412,0.004030197,0.0,0.0
0.0,0.0,0.6983933,0.103703886,0.0049520275,0.0041142353,0.0065967324,0.0065967324
0.0,0.0,0.99264795,0.066159844,0.018159281,0.006217114,0.0053693573,0.0053693573
0.0,0.0,0.6329832,0.008660654,0.00874197,0.004669252,0.0022993204,0.0022993204
0.0,0.0,1.2355921,0.09092965,0.01033743,0.004771001,0.005134382,0.005134382
0.0,0.0,1.3258693,0.010629558,0.010568209,0.0066047297,0.0075688087,0.0075688087
0.0,0.0,0.6740006,0.063451044,0.012435702,0.0037178667,0.0036152455,0.0036152455
0.0,0.0,0.42175242,0.060439125,0.016802585,0.0016482939,0.0037569937,0.0037569937
0.0,0.0,1.2364554,0.01929785,0.007751903,0.004727311,0.0020837167,0.0020837167
0.0,0.0,1.0411695,0.003953162,0.014751619,0.002552451,0.0,0.0
0.0,0.0,2.2266686,0.004125833,0.044377103,0.009350145,0.0,0.0
