training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,336.9427,1.0910,-0.3314
0,1,0.002,260.6728,2.1686,-0.0195
0,2,0.002,212.9801,3.9299,0.0647
0,3,0.002,194.6142,4.0015,0.1679
0,4,0.002,180.1644,3.5855,0.2100
0,5,0.002,167.9256,3.7938,0.2629
0,6,0.002,159.5609,3.8166,0.2979
0,7,0.002,152.3901,3.5409,0.3316
0,8,0.002,146.8322,3.4361,0.3624
0,9,0.002,141.8680,3.3122,0.3904
0,10,0.002,138.1774,3.1268,0.4144
0,11,0.002,134.6369,2.9619,0.4340
0,12,0.002,130.9806,2.8477,0.4547
0,13,0.002,127.6743,2.6717,0.4673
0,14,0.002,125.0554,2.5426,0.4790
0,15,0.002,122.6622,2.4180,0.4893
0,16,0.002,119.4600,2.3235,0.5035
0,17,0.002,116.2209,2.1900,0.5192
0,18,0.002,114.7587,2.1180,0.5249
0,19,0.002,111.3530,2.0157,0.5373
0,20,0.002,110.4627,2.0118,0.5403
0,21,0.002,107.2464,1.8894,0.5559
0,22,0.002,104.9960,1.8822,0.5653
0,23,0.002,103.1175,1.8134,0.5724
0,24,0.002,100.7606,1.7966,0.5827
0,25,0.002,99.5498,1.7853,0.5862
0,26,0.002,97.3494,1.7477,0.5990
0,27,0.002,95.8678,1.6893,0.6056
0,28,0.002,94.8733,1.7381,0.6089
0,29,0.002,93.1912,1.7309,0.6120
0,30,0.002,92.1661,1.6566,0.6182
0,31,0.002,89.8044,1.6774,0.6302
0,32,0.002,89.6708,1.6552,0.6319
0,33,0.002,87.4689,1.6162,0.6413
0,34,0.002,86.7256,1.6348,0.6432
0,35,0.002,84.3953,1.6252,0.6550
0,36,0.002,84.2038,1.5444,0.6557
0,37,0.002,83.7871,1.5862,0.6542
0,38,0.002,82.0417,1.5305,0.6625
0,39,0.002,80.0625,1.5002,0.6723
0,40,0.002,79.5823,1.5068,0.6743
0,41,0.002,79.7582,1.4937,0.6730
0,42,0.002,77.4538,1.4996,0.6813
0,43,0.002,76.8595,1.4807,0.6838
0,44,0.002,77.6120,1.4475,0.6795
0,45,0.002,74.8591,1.4031,0.6931
0,46,0.002,73.8646,1.4436,0.6964
0,47,0.002,74.7713,1.4116,0.6911
0,48,0.002,72.9579,1.4406,0.6976
0,49,0.002,72.8795,1.3956,0.6968
0,50,0.002,73.2854,1.4203,0.6961
0,51,0.002,70.6631,1.4032,0.7072
0,52,0.002,71.5751,1.3613,0.7048
0,53,0.002,70.3707,1.3372,0.7072
0,54,0.002,70.2466,1.3617,0.7087
0,55,0.002,69.9679,1.3770,0.7097
0,56,0.002,68.5225,1.3503,0.7137
0,57,0.002,68.1315,1.3258,0.7171
0,58,0.002,67.4576,1.3127,0.7188
0,59,0.002,66.6029,1.3327,0.7237
0,60,0.002,66.6386,1.3332,0.7219
0,61,0.002,67.2864,1.3419,0.7191
0,62,0.002,65.1726,1.3538,0.7295
0,63,0.002,65.0070,1.2936,0.7306
0,64,0.002,65.1215,1.3160,0.7259
0,65,0.002,64.9791,1.3315,0.7275
0,66,0.002,64.3877,1.3024,0.7302
0,67,0.002,63.4832,1.2893,0.7331
0,68,0.002,62.8639,1.2465,0.7374
0,69,0.002,63.1041,1.2989,0.7353
0,70,0.002,62.4696,1.2666,0.7366
0,71,0.002,61.6594,1.2512,0.7421
0,72,0.002,61.9737,1.2702,0.7385
0,73,0.002,61.9053,1.2450,0.7406
0,74,0.002,61.8038,1.2663,0.7393
0,75,0.002,61.5635,1.3095,0.7405
0,76,0.002,61.2262,1.2576,0.7421
0,77,0.002,60.5732,1.2452,0.7451
0,78,0.002,60.5887,1.2539,0.7443
0,79,0.002,59.8349,1.2570,0.7478
0,80,0.002,59.6152,1.2753,0.7495
0,81,0.002,60.7789,1.2749,0.7427
0,82,0.002,59.6525,1.2343,0.7515
0,83,0.002,59.7550,1.2517,0.7458
0,84,0.002,58.4313,1.2698,0.7525
0,85,0.002,58.6077,1.2166,0.7524
0,86,0.002,58.2151,1.2098,0.7536
0,87,0.002,57.5884,1.2507,0.7552
0,88,0.002,58.3945,1.2448,0.7524
0,89,0.002,57.8875,1.2161,0.7572
0,90,0.002,56.5149,1.2339,0.7605
0,91,0.002,56.7135,1.2046,0.7598
0,92,0.002,56.9444,1.2104,0.7593
0,93,0.002,56.8994,1.2339,0.7590
0,94,0.002,56.5951,1.2046,0.7600
0,95,0.002,56.2996,1.2207,0.7617
0,96,0.002,55.7365,1.2245,0.7645
0,97,0.002,55.7013,1.2079,0.7635
0,98,0.002,55.7136,1.2090,0.7646
0,99,0.002,56.2899,1.1938,0.7588
0,100,0.002,55.9796,1.1744,0.7625
0,101,0.002,54.9008,1.1878,0.7666
0,102,0.002,55.0952,1.1731,0.7653
0,103,0.002,54.5292,1.1922,0.7677
0,104,0.002,53.9326,1.1931,0.7713
0,105,0.002,53.7640,1.1926,0.7715
0,106,0.002,53.9979,1.1559,0.7712
0,107,0.002,54.0901,1.1674,0.7706
0,108,0.002,53.5708,1.1795,0.7726
0,109,0.002,52.9530,1.1859,0.7763
0,110,0.002,53.6895,1.1279,0.7707
0,111,0.002,53.5959,1.1598,0.7720
0,112,0.002,53.5393,1.1838,0.7734
0,113,0.002,52.3456,1.1766,0.7763
0,114,0.002,53.6592,1.1775,0.7713
0,115,0.002,52.0433,1.1566,0.7796
0,116,0.002,52.9569,1.1562,0.7745
0,117,0.002,51.8461,1.1649,0.7791
0,118,0.002,52.3411,1.1721,0.7771
0,119,0.002,51.2023,1.1264,0.7791
0,120,0.002,52.4172,1.1254,0.7782
0,121,0.002,52.1319,1.1699,0.7770
0,122,0.002,51.6285,1.1741,0.7798
0,123,0.002,51.9956,1.1495,0.7785
0,124,0.002,51.7447,1.1746,0.7787
0,125,0.002,50.3078,1.1405,0.7865
0,126,0.002,50.8343,1.1339,0.7825
0,127,0.002,51.7894,1.1256,0.7788
0,128,0.002,50.9837,1.1546,0.7828
0,129,0.002,50.3414,1.1203,0.7861
0,130,0.002,50.0833,1.1457,0.7855
0,131,0.002,50.2645,1.1060,0.7836
0,132,0.002,49.9964,1.1604,0.7865
0,133,0.002,49.8414,1.1409,0.7884
0,134,0.002,50.2951,1.1165,0.7855
0,135,0.002,49.5331,1.1446,0.7889
0,136,0.002,50.4204,1.1295,0.7856
0,137,0.002,49.7037,1.1592,0.7865
0,138,0.002,49.2102,1.1049,0.7888
0,139,0.002,50.1989,1.1001,0.7841
0,140,0.002,49.1095,1.0898,0.7907
0,141,0.002,49.5259,1.0813,0.7863
0,142,0.002,49.5787,1.1260,0.7871
0,143,0.002,48.8818,1.1505,0.7910
0,144,0.002,49.2321,1.1221,0.7893
0,145,0.002,48.6894,1.0915,0.7923
0,146,0.002,48.8265,1.1039,0.7905
0,147,0.002,48.5961,1.1286,0.7929
0,148,0.002,48.6548,1.0898,0.7927
0,149,0.002,48.9946,1.1024,0.7892
0,150,0.002,48.4905,1.0926,0.7955
