eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,0.26348275,0.013721585,0.005226087,0.0014975026,0.0,0.0
0.0,0.0,0.4049543,0.014350439,0.019190809,0.0020141783,0.0,0.0
0.0,0.0,0.7846177,0.014225327,0.018120885,0.0034722958,0.0,0.0
0.0,0.0,2.4055061,0.02283725,0.04117139,0.010546793,0.0,0.0
0.0,0.0,1.6545634,0.021650447,0.026396917,0.0066800136,0.0,0.0
0.0,0.0,2.1409686,0.02260303,0.032855477,0.0048023383,0.0,0.0
0.0,0.0,0.33529636,0.021027643,0.04761202,0.0037418997,0.0,0.0
0.0,0.0,1.4690313,0.026873037,0.048773497,0.006165627,0.0,0.0
0.0,0.0,3.5399606,0.009987586,0.028502196,0.008593177,0.0,0.0
0.0,0.0,1.8697221,0.0027789394,0.052869096,0.008252377,0.0,0.0
0.0,0.0,1.3169081,0.07946021,0.016741337,0.004997176,0.0048582414,0.0048582414
0.0,0.0,0.56756055,0.06590693,0.029728673,0.0017949522,0.0,0.0
0.0,0.0,2.2829463,0.08013627,0.048230026,0.009845645,0.0,0.0
0.0,0.0,1.2621973,0.110949665,0.13147306,0.0068829483,0.0,0.0
0.0,0.0,2.344759,0.015882853,0.116020404,0.010915465,0.0,0.0
0.0,0.0,2.0801961,0.009062661,0.09109831,0.007573746,0.0,0.0
0.0,0.0,2.7626443,0.044738483,0.12281204,0.011528098,0.0,0.0
0.0,0.0,4.803301,0.064468406,0.17772217,0.014759642,0.0,0.0
0.0,0.0,4.104858,0.0053816237,0.122066915,0.01676819,0.0,0.0
0.0,0.0,2.8755727,0.009511146,0.18284376,0.011934085,0.0,0.0
0.0,0.0,0.9437165,0.07222957,0.021677796,0.005580767,0.004524655,0.004524655
0.0,0.0,0.6273018,0.038578656,0.033519242,0.0020849148,0.0038177217,0.0038177217
0.0,0.0,0.21588576,0.06477578,0.036547728,0.0006869398,0.0,0.0
0.0,0.0,1.3296238,0.019368852,0.021985717,0.0075323894,0.0,0.0
0.0,0.0,1.5550556,0.08311081,0.03770762,0.008928977,0.0,0.0
