eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
1.0,8.0,47.00385,0.30312502,1.19205,0.80595,0.00885,-0.00885
2.0,8.0,37.729347,0.2209,0.99107504,0.83529997,0.006,-0.006
3.0,8.0,36.564804,0.336975,1.2328,0.853375,-0.006175,0.006175
4.0,8.0,44.641727,0.142075,1.13765,0.824225,-0.004275,0.004275
5.0,8.0,41.68835,0.129425,0.93275,0.8388,-0.00275,0.00275
6.0,8.0,36.5906,0.1442,1.152225,0.8622,-0.00085,0.00085
7.0,8.0,51.4376,0.169175,1.05065,0.82575,0.00040000002,-0.00040000002
8.0,8.0,34.85215,0.049475,0.83035,0.89472497,0.0,0.0
9.0,8.0,35.3675,0.0215,1.292825,0.87975,0.0,0.0
0.0,9.0,38.4059,0.17825,0.80109996,0.838025,0.0524,-0.0524
1.0,9.0,47.56275,0.28185,1.185125,0.803275,0.011525,-0.011525
2.0,9.0,37.600273,0.388125,0.963375,0.83634996,0.00495,-0.00495
3.0,9.0,36.060776,0.160575,1.1717,0.85607505,-0.008875,0.008875
4.0,9.0,43.991375,0.107225,1.079275,0.82657504,-0.0066250004,0.0066250004
5.0,9.0,41.756325,0.119574994,0.898075,0.83942497,-0.0033500004,0.0033500004
6.0,9.0,36.7606,0.153975,1.09875,0.86152494,-0.00020000001,0.00020000001
7.0,9.0,51.814552,0.27414998,0.98855,0.82329994,0.00285,-0.00285
8.0,9.0,34.798874,0.0385,0.803,0.89435005,0.00035,-0.00035
9.0,9.0,29.570425,0.0271,1.1693001,0.900975,0.0,0.0
