training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,253.6265,1.5060,3.3128,-0.0425
0,1,0.002,184.6406,0.5769,3.7639,0.2134
0,2,0.002,160.8209,0.6250,3.5425,0.3140
0,3,0.002,145.7704,0.4918,3.5601,0.3853
0,4,0.002,133.7753,0.6293,3.0208,0.4434
0,5,0.002,123.5345,0.5633,2.6993,0.4895
0,6,0.002,114.0255,0.4276,2.4036,0.5343
0,7,0.002,106.6548,0.4100,2.1473,0.5643
0,8,0.002,100.9321,0.5804,2.0228,0.5889
0,9,0.002,96.3840,0.5333,1.9404,0.6039
0,10,0.002,91.7415,0.3986,1.7846,0.6254
0,11,0.002,87.2276,0.3853,1.7975,0.6434
0,12,0.002,84.2599,0.5434,1.7105,0.6555
0,13,0.002,79.9684,0.5302,1.6433,0.6746
0,14,0.002,77.3394,0.4232,1.5748,0.6855
0,15,0.002,73.5376,0.4053,1.5413,0.6999
0,16,0.002,70.5570,0.5448,1.4995,0.7131
0,17,0.002,67.9389,0.5059,1.4458,0.7221
0,18,0.002,66.5048,0.4250,1.3971,0.7280
0,19,0.002,64.3766,0.3808,1.3714,0.7348
0,20,0.002,62.1127,0.5414,1.3336,0.7437
0,21,0.002,60.9115,0.5297,1.2931,0.7493
0,22,0.002,59.2542,0.3974,1.2640,0.7558
0,23,0.002,57.8439,0.4506,1.2275,0.7611
0,24,0.002,57.8752,0.5498,1.2667,0.7596
0,25,0.002,55.3656,0.5820,1.2006,0.7712
0,26,0.002,54.5170,0.4326,1.2225,0.7746
0,27,0.002,54.3663,0.4404,1.1479,0.7736
0,28,0.002,52.8859,0.5403,1.1781,0.7802
0,29,0.002,51.6110,0.5507,1.1513,0.7860
0,30,0.002,51.5435,0.4113,1.1231,0.7832
0,31,0.002,51.2130,0.3962,1.1385,0.7853
0,32,0.002,49.2381,0.5398,1.1057,0.7916
0,33,0.002,49.2497,0.5599,1.1073,0.7929
0,34,0.002,49.4244,0.3927,1.0973,0.7927
