training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,253.4605,3.1725,-0.0398
0,1,0.002,181.2146,3.7610,0.2249
0,2,0.002,158.1405,3.5622,0.3224
0,3,0.002,143.0151,3.4249,0.3978
0,4,0.002,130.8993,2.9024,0.4559
0,5,0.002,119.9641,2.5528,0.5048
0,6,0.002,112.6152,2.3047,0.5394
0,7,0.002,105.8806,2.1171,0.5676
0,8,0.002,100.5015,2.0421,0.5870
0,9,0.002,95.6752,1.8995,0.6067
0,10,0.002,90.9116,1.8363,0.6279
0,11,0.002,86.8632,1.7261,0.6462
0,12,0.002,83.0893,1.6771,0.6613
0,13,0.002,78.9107,1.6367,0.6783
0,14,0.002,76.0581,1.5752,0.6897
0,15,0.002,73.0784,1.5283,0.7023
0,16,0.002,71.5066,1.4704,0.7070
0,17,0.002,67.2990,1.4579,0.7246
0,18,0.002,66.8585,1.4059,0.7257
0,19,0.002,64.0812,1.3865,0.7370
0,20,0.002,61.8925,1.3293,0.7442
0,21,0.002,60.5740,1.2775,0.7494
0,22,0.002,59.0861,1.2565,0.7554
0,23,0.002,57.5790,1.2314,0.7619
0,24,0.002,56.7430,1.2466,0.7652
0,25,0.002,55.3662,1.2087,0.7693
0,26,0.002,54.3025,1.1763,0.7745
0,27,0.002,53.5210,1.1616,0.7768
0,28,0.002,52.5412,1.1358,0.7821
0,29,0.002,51.6581,1.1341,0.7841
0,30,0.002,51.2538,1.1119,0.7854
0,31,0.002,51.5380,1.1104,0.7840
0,32,0.002,50.5256,1.0946,0.7894
0,33,0.002,48.8744,1.0687,0.7942
0,34,0.002,48.5984,1.0872,0.7955
0,35,0.002,47.7439,1.0782,0.7994
0,36,0.002,47.4111,1.0628,0.8003
0,37,0.002,46.2892,1.0294,0.8037
0,38,0.002,45.4337,1.0399,0.8086
0,39,0.002,45.6855,1.0126,0.8053
0,40,0.002,45.7643,1.0192,0.8067
0,41,0.002,44.9812,1.0445,0.8100
0,42,0.002,43.4111,1.0434,0.8162
0,43,0.002,43.4311,0.9921,0.8164
0,44,0.002,43.1278,0.9785,0.8171
0,45,0.002,43.0487,0.9984,0.8170
0,46,0.002,43.3157,0.9892,0.8156
0,47,0.002,42.7719,0.9831,0.8186
0,48,0.002,42.0861,0.9921,0.8200
0,49,0.002,42.0253,0.9546,0.8213
0,50,0.002,41.3564,0.9925,0.8235
0,51,0.002,41.5637,0.9479,0.8247
0,52,0.002,40.8412,0.9872,0.8255
0,53,0.002,40.7104,0.9427,0.8257
0,54,0.002,40.0103,0.9506,0.8286
0,55,0.002,39.9310,0.9489,0.8296
0,56,0.002,39.2497,0.9388,0.8316
0,57,0.002,38.8515,0.9368,0.8342
0,58,0.002,38.7806,0.8990,0.8341
0,59,0.002,38.6759,0.9336,0.8347
0,60,0.002,38.4940,0.9129,0.8356
0,61,0.002,38.2119,0.9242,0.8370
0,62,0.002,38.1739,0.9050,0.8384
0,63,0.002,38.2993,0.9158,0.8370
0,64,0.002,37.6051,0.9035,0.8399
0,65,0.002,37.1160,0.9204,0.8397
0,66,0.002,37.5003,0.8810,0.8405
0,67,0.002,37.3713,0.9135,0.8392
0,68,0.002,37.3658,0.9026,0.8402
0,69,0.002,36.5551,0.9048,0.8439
0,70,0.002,36.6626,0.8770,0.8438
0,71,0.002,36.5285,0.8782,0.8440
0,72,0.002,36.4475,0.9036,0.8430
0,73,0.002,36.0952,0.9139,0.8451
0,74,0.002,36.4322,0.8820,0.8441
0,75,0.002,36.4391,0.8803,0.8443
0,76,0.002,35.5867,0.8833,0.8468
0,77,0.002,35.0616,0.8875,0.8485
0,78,0.002,34.8870,0.8686,0.8498
0,79,0.002,35.0416,0.8642,0.8495
0,80,0.002,35.7234,0.8855,0.8467
0,81,0.002,34.7205,0.8620,0.8514
0,82,0.002,34.7216,0.8627,0.8508
0,83,0.002,34.5373,0.8649,0.8513
0,84,0.002,34.5423,0.8700,0.8510
0,85,0.002,34.5728,0.8546,0.8507
0,86,0.002,34.1906,0.8441,0.8533
0,87,0.002,33.3257,0.8647,0.8558
0,88,0.002,33.6814,0.8484,0.8556
0,89,0.002,34.1103,0.8352,0.8527
0,90,0.002,33.6504,0.8269,0.8539
0,91,0.002,33.1058,0.8324,0.8578
0,92,0.002,32.9166,0.8324,0.8584
0,93,0.002,33.1632,0.8358,0.8571
0,94,0.002,33.0441,0.8498,0.8579
0,95,0.002,33.1565,0.8306,0.8557
0,96,0.002,32.7817,0.8372,0.8586
0,97,0.002,32.8961,0.8376,0.8597
0,98,0.002,32.7716,0.8404,0.8584
0,99,0.002,32.6432,0.8491,0.8598
0,100,0.002,32.6464,0.8234,0.8592
0,101,0.002,32.1579,0.8351,0.8617
0,102,0.002,31.6527,0.8116,0.8632
0,103,0.002,31.9827,0.8319,0.8627
0,104,0.002,31.7073,0.8002,0.8641
0,105,0.002,32.0350,0.8073,0.8618
0,106,0.002,31.6221,0.8356,0.8637
0,107,0.002,31.5664,0.8178,0.8640
0,108,0.002,31.4034,0.8003,0.8666
0,109,0.002,31.8382,0.8375,0.8623
0,110,0.002,30.9819,0.8176,0.8659
0,111,0.002,31.6499,0.8023,0.8626
0,112,0.002,31.0956,0.8304,0.8660
0,113,0.002,30.5669,0.8122,0.8683
0,114,0.002,30.6808,0.8265,0.8676
0,115,0.002,30.2849,0.8123,0.8695
0,116,0.002,30.6141,0.7938,0.8677
0,117,0.002,30.4433,0.8173,0.8678
0,118,0.002,30.8056,0.7821,0.8654
0,119,0.002,30.2536,0.8126,0.8694
0,120,0.002,30.2289,0.7921,0.8690
0,121,0.002,29.7882,0.7797,0.8716
0,122,0.002,30.4102,0.8045,0.8682
0,123,0.002,29.9982,0.7827,0.8703
0,124,0.002,30.1814,0.7693,0.8695
0,125,0.002,30.2588,0.7887,0.8689
0,126,0.002,29.8987,0.7950,0.8703
0,127,0.001,30.2531,0.7758,0.8683
0,128,0.001,29.7789,0.7911,0.8715
0,129,0.001,29.5925,0.7759,0.8720
0,130,0.001,29.7875,0.7931,0.8710
0,131,0.001,29.3153,0.7950,0.8737
0,132,0.001,29.0060,0.7948,0.8747
0,133,0.001,28.4604,0.7968,0.8765
0,134,0.001,29.0037,0.7684,0.8733
0,135,0.001,29.3470,0.7832,0.8732
0,136,0.001,28.6648,0.7796,0.8758
0,137,0.001,29.3821,0.7667,0.8732
0,138,0.001,29.1522,0.7702,0.8730
0,139,0.001,28.7574,0.7751,0.8743
0,140,0.001,28.5789,0.7690,0.8765
0,141,0.001,28.7121,0.7510,0.8753
0,142,0.001,28.9815,0.7681,0.8739
0,143,0.001,28.8576,0.7618,0.8752
0,144,0.001,28.9258,0.7759,0.8736
0,145,0.0005,29.0164,0.7838,0.8741
0,146,0.0005,28.7147,0.7495,0.8758
0,147,0.0005,28.5766,0.7519,0.8768
0,148,0.0005,28.4785,0.7590,0.8767
0,149,0.0005,28.5433,0.7693,0.8769
0,150,0.0005,28.6004,0.7534,0.8761
0,151,0.0005,28.3266,0.7661,0.8769
0,152,0.0005,28.1802,0.7696,0.8787
0,153,0.0005,28.2088,0.7804,0.8769
0,154,0.0005,27.6185,0.7572,0.8800
0,155,0.0005,28.2369,0.7568,0.8773
0,156,0.0005,28.3729,0.7512,0.8766
0,157,0.0005,27.8970,0.7560,0.8784
0,158,0.0005,28.7636,0.7495,0.8738
0,159,0.0005,28.1063,0.7518,0.8782
0,160,0.0005,28.2774,0.7648,0.8767
0,161,0.0005,28.1956,0.7674,0.8766
0,162,0.0005,27.4846,0.7419,0.8801
