eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,0.20819291,0.028522523,0.00507512,0.0009038138,0.0,0.0
0.0,0.0,0.78681684,0.016420778,0.024505008,0.0022276526,0.0,0.0
0.0,0.0,1.4758729,0.031329654,0.023591889,0.0057798643,0.0,0.0
0.0,0.0,1.9639523,0.05434061,0.06274857,0.007766265,0.0,0.0
0.0,0.0,2.2881887,0.027963582,0.04993443,0.008360915,0.0,0.0
0.0,0.0,1.4890081,0.05142745,0.051032837,0.0041070166,0.0,0.0
0.0,0.0,1.8066428,0.038419034,0.076687515,0.006778077,0.0,0.0
0.0,0.0,2.3838434,0.032441217,0.0804499,0.008329581,0.0,0.0
0.0,0.0,3.7304544,0.008819971,0.049689867,0.01078409,0.0,0.0
0.0,0.0,2.9264526,0.0054820166,0.089350715,0.0103902295,0.0,0.0
0.0,0.0,1.8267225,0.08587989,0.07555104,0.0060317926,0.0061206114,0.0061206114
0.0,0.0,0.89133376,0.060194727,0.09038937,0.0037185403,0.0,0.0
0.0,0.0,1.1524223,0.0664194,0.24186303,0.004496886,0.0,0.0
0.0,0.0,3.1145859,0.09009499,0.28714836,0.009273891,0.0,0.0
0.0,0.0,1.3218107,0.079266906,0.3295817,0.004674663,0.0,0.0
0.0,0.0,1.2655345,0.012948456,0.3289569,0.006005159,0.0,0.0
0.0,0.0,2.808933,0.03911952,0.3958174,0.0072202315,0.0,0.0
0.0,0.0,5.523297,0.021751665,0.35152522,0.015095869,0.0,0.0
0.0,0.0,2.41648,0.0122397905,0.23366496,0.011209134,0.0,0.0
0.0,0.0,5.6218815,0.010350212,0.46567243,0.013341354,0.0,0.0
0.0,0.0,1.0537938,0.025730964,0.040127996,0.00467194,0.004351651,0.004351651
0.0,0.0,1.6609064,0.0712775,0.059928995,0.006643421,0.009730494,0.009730494
0.0,0.0,0.3749389,0.088423185,0.025223237,0.0018978625,0.0,0.0
0.0,0.0,0.5059819,0.016728027,0.042795587,0.0021154282,0.0,0.0
0.0,0.0,1.3146724,0.050354216,0.056015395,0.004681341,0.0,0.0
0.0,0.0,1.5682524,0.010113479,0.03671589,0.0055592214,0.0,0.0
0.0,0.0,0.8554967,0.060526624,0.046966817,0.0025700252,0.0,0.0
0.0,0.0,1.8108239,0.08420911,0.044618793,0.007313804,0.0,0.0
0.0,0.0,2.5557997,0.0065766154,0.040348727,0.009038258,0.0,0.0
0.0,0.0,3.424555,0.0071396786,0.22946548,0.02031569,0.0,0.0
0.0,0.0,1.6554946,0.065467946,0.06745022,0.0050341263,0.004221596,0.004221596
0.0,0.0,2.2096019,0.06780643,0.056200594,0.009445367,0.009701385,0.009701385
0.0,0.0,1.0463014,0.10417757,0.02432768,0.005796711,0.0071401596,0.0071401596
0.0,0.0,1.0766418,0.06900923,0.044825714,0.0037883897,0.0,0.0
0.0,0.0,0.52711,0.008122349,0.07817475,0.0015155567,0.0,0.0
0.0,0.0,1.6839657,0.053304426,0.13400903,0.0073209875,0.0,0.0
0.0,0.0,0.35644242,0.065691754,0.1174892,0.000697745,0.0,0.0
0.0,0.0,1.6639624,0.07632111,0.12823184,0.006810431,0.0,0.0
0.0,0.0,3.6205375,0.007644075,0.0869282,0.013366263,0.0,0.0
0.0,0.0,3.0624866,0.0067688166,0.19734338,0.012924865,0.0,0.0
0.0,0.0,2.7748363,0.06568475,0.055097576,0.0068881786,0.0064001465,0.0064001465
0.0,0.0,3.0161376,0.11185287,0.07485847,0.010107788,0.00942772,0.00942772
0.0,0.0,1.7674395,0.089916915,0.09566024,0.009012871,0.010173096,0.010173096
0.0,0.0,1.2581726,0.014726231,0.10611576,0.0046802824,0.0072775343,0.0072775343
0.0,0.0,0.46639827,0.10198987,0.13185754,0.0015706281,0.0,0.0
0.0,0.0,1.6200813,0.011224303,0.12654288,0.007281138,0.0,0.0
0.0,0.0,1.9700449,0.06611696,0.13939056,0.0077360766,0.0,0.0
0.0,0.0,2.3043206,0.02016538,0.11954678,0.009508417,0.0,0.0
0.0,0.0,3.0862746,0.008042815,0.07368529,0.011547614,0.0,0.0
0.0,0.0,3.4475574,0.0034267332,0.075888075,0.013798984,0.0,0.0
