eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
1.0,8.0,61.914925,0.4173,1.3213251,0.76147497,0.0704,-0.0704
2.0,8.0,41.436676,0.27425,1.21525,0.8226,0.03885,-0.03885
3.0,8.0,35.667473,0.17070001,1.2443249,0.85785,0.044625,-0.044625
4.0,8.0,42.661175,0.12455,1.2821,0.8325,0.047624998,-0.047624998
5.0,8.0,39.446327,0.18557501,1.0751001,0.84860003,0.01705,-0.01705
6.0,8.0,34.3767,0.141425,1.396825,0.87,0.011175,-0.011175
7.0,8.0,42.97995,0.17545,1.1325,0.85284996,0.0144,-0.0144
8.0,8.0,27.868376,0.044575,0.75775,0.91455,0.0,0.0
9.0,8.0,25.1272,0.024225,1.36005,0.9115,0.0,0.0
0.0,9.0,73.97545,0.18169999,1.0612501,0.70930004,0.18055,-0.18055
1.0,9.0,71.76468,0.41185,1.24655,0.7263,0.105575,-0.105575
2.0,9.0,46.484573,0.225625,1.033875,0.804025,0.057399996,-0.057399996
3.0,9.0,39.283627,0.153525,1.026275,0.84835005,0.054125,-0.054125
4.0,9.0,46.396523,0.1013,0.99852496,0.82035,0.0598,-0.0598
5.0,9.0,44.640526,0.1663,0.871225,0.832675,0.032975,-0.032975
6.0,9.0,38.9185,0.223025,1.1266501,0.85545003,0.025725,-0.025725
7.0,9.0,50.546375,0.12,0.89185,0.829925,0.03735,-0.03735
8.0,9.0,36.263527,0.036875002,0.660025,0.8908,0.023725,-0.023725
9.0,9.0,17.86235,0.029575,0.928025,0.935925,0.0,0.0
