training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,250.5653,0.8951,3.2227,-0.0309
0,1,0.002,181.2651,0.6171,3.7683,0.2228
0,2,0.002,157.3448,0.5282,3.5802,0.3254
0,3,0.002,142.1488,0.4891,3.4041,0.4027
0,4,0.002,129.5186,0.5401,2.8428,0.4660
0,5,0.002,118.8230,0.5444,2.5677,0.5141
0,6,0.002,111.4026,0.3957,2.2669,0.5444
0,7,0.002,105.1595,0.3984,2.0780,0.5695
0,8,0.002,100.5889,0.5516,1.9983,0.5865
0,9,0.002,96.1035,0.5282,1.8770,0.6078
0,10,0.002,91.5249,0.4015,1.8435,0.6243
0,11,0.002,86.9975,0.3927,1.7520,0.6444
0,12,0.002,82.9388,0.5460,1.7226,0.6629
0,13,0.002,78.8853,0.5081,1.6245,0.6780
0,14,0.002,76.4673,0.4075,1.5406,0.6888
0,15,0.002,72.8793,0.4205,1.4823,0.7025
0,16,0.002,71.2219,0.5313,1.4771,0.7091
0,17,0.002,68.2808,0.5340,1.4143,0.7215
0,18,0.002,65.8858,0.3866,1.4247,0.7305
0,19,0.002,64.3896,0.3924,1.3632,0.7359
0,20,0.002,62.9065,0.5369,1.3368,0.7416
0,21,0.002,60.7881,0.5427,1.3048,0.7512
0,22,0.002,59.3072,0.4789,1.2560,0.7559
0,23,0.002,57.8845,0.3945,1.2315,0.7590
0,24,0.002,56.2776,0.5696,1.2482,0.7675
0,25,0.002,55.6692,0.5332,1.1907,0.7672
0,26,0.002,54.2749,0.4214,1.1773,0.7742
0,27,0.002,53.8919,0.4181,1.1641,0.7758
0,28,0.002,53.2204,0.5599,1.1331,0.7769
0,29,0.002,51.8118,0.5675,1.1418,0.7842
0,30,0.002,51.1101,0.4180,1.1208,0.7865
0,31,0.002,50.8415,0.4344,1.0774,0.7877
0,32,0.002,50.2551,0.5714,1.1085,0.7889
0,33,0.002,49.0211,0.5705,1.0892,0.7946
