training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,331.9272,1.0922,-0.3066
0,1,0.002,249.4661,2.2703,0.0104
0,2,0.002,209.5244,3.9091,0.0754
0,3,0.002,191.0781,3.8849,0.1794
0,4,0.002,177.5400,3.5304,0.2261
0,5,0.002,166.6491,3.7873,0.2713
0,6,0.002,158.1145,3.7914,0.3096
0,7,0.002,151.9333,3.5416,0.3423
0,8,0.002,147.2579,3.5431,0.3699
0,9,0.002,142.8135,3.4130,0.3972
0,10,0.002,138.2944,3.1874,0.4211
0,11,0.002,135.5055,3.1200,0.4348
0,12,0.002,132.7673,3.0214,0.4474
0,13,0.002,130.2767,2.8901,0.4606
0,14,0.002,127.1074,2.7454,0.4739
0,15,0.002,125.1356,2.5867,0.4842
0,16,0.002,121.5543,2.5141,0.4966
0,17,0.002,119.2941,2.3876,0.5064
0,18,0.002,115.8663,2.3619,0.5176
0,19,0.002,113.3970,2.1680,0.5299
0,20,0.002,111.8148,2.1085,0.5365
0,21,0.002,108.3816,2.0591,0.5513
0,22,0.002,107.2713,1.9278,0.5569
0,23,0.002,104.7531,1.9385,0.5637
0,24,0.002,103.3500,1.8452,0.5715
0,25,0.002,100.4553,1.8147,0.5846
0,26,0.002,99.0006,1.7442,0.5895
0,27,0.002,97.2049,1.7484,0.5976
0,28,0.002,95.5106,1.7279,0.6064
0,29,0.002,93.4029,1.6670,0.6162
0,30,0.002,93.1894,1.6586,0.6127
0,31,0.002,90.8209,1.5999,0.6265
0,32,0.002,89.3780,1.6437,0.6323
0,33,0.002,88.6998,1.5811,0.6335
0,34,0.002,87.6768,1.5751,0.6362
0,35,0.002,86.0560,1.5936,0.6450
0,36,0.002,85.4638,1.5723,0.6477
0,37,0.002,83.1462,1.5780,0.6583
0,38,0.002,83.3558,1.5322,0.6576
0,39,0.002,82.4745,1.5497,0.6599
0,40,0.002,80.9854,1.4963,0.6672
0,41,0.002,81.0121,1.4999,0.6663
0,42,0.002,77.8149,1.5031,0.6836
0,43,0.002,77.5836,1.4991,0.6820
0,44,0.002,77.9809,1.4885,0.6773
0,45,0.002,77.0815,1.4660,0.6813
0,46,0.002,76.7436,1.4523,0.6841
0,47,0.002,75.7494,1.4035,0.6877
0,48,0.002,75.2459,1.4498,0.6905
0,49,0.002,74.0783,1.4348,0.6943
0,50,0.002,73.7397,1.4413,0.6952
0,51,0.002,72.5806,1.3960,0.6970
0,52,0.002,72.7421,1.4311,0.6986
0,53,0.002,72.1020,1.3918,0.7014
0,54,0.002,69.6858,1.3859,0.7115
0,55,0.002,70.5923,1.3911,0.7084
0,56,0.002,70.0169,1.3679,0.7089
0,57,0.002,69.3749,1.3635,0.7121
0,58,0.002,68.1516,1.3778,0.7196
0,59,0.002,66.9553,1.3391,0.7232
0,60,0.002,67.1468,1.3769,0.7217
0,61,0.002,67.4249,1.3402,0.7180
0,62,0.002,65.3029,1.3422,0.7272
0,63,0.002,65.7771,1.3196,0.7268
0,64,0.002,66.1601,1.3389,0.7233
0,65,0.002,65.2987,1.3378,0.7287
0,66,0.002,65.1372,1.3074,0.7292
0,67,0.002,64.1354,1.3102,0.7311
0,68,0.002,64.5071,1.3383,0.7315
0,69,0.002,63.6029,1.3215,0.7329
0,70,0.002,63.3561,1.2771,0.7351
0,71,0.002,63.1711,1.2928,0.7344
0,72,0.002,62.2030,1.3071,0.7398
0,73,0.002,62.1276,1.2735,0.7410
0,74,0.002,61.7476,1.2911,0.7412
0,75,0.002,60.3270,1.2439,0.7474
0,76,0.002,61.2692,1.2467,0.7408
0,77,0.002,60.3859,1.2407,0.7487
0,78,0.002,59.9826,1.2984,0.7466
0,79,0.002,58.9079,1.2519,0.7524
0,80,0.002,60.1457,1.2354,0.7464
0,81,0.002,59.4620,1.2314,0.7506
0,82,0.002,59.1859,1.2415,0.7498
0,83,0.002,59.5518,1.2375,0.7496
0,84,0.002,59.1214,1.2381,0.7519
0,85,0.002,59.0232,1.2415,0.7510
0,86,0.002,58.9294,1.2408,0.7518
0,87,0.002,58.7014,1.2345,0.7529
0,88,0.002,56.7958,1.2130,0.7608
0,89,0.002,57.3525,1.2151,0.7575
0,90,0.002,56.5419,1.2141,0.7627
0,91,0.002,57.7991,1.2011,0.7567
0,92,0.002,57.2184,1.2177,0.7586
0,93,0.002,56.3894,1.2173,0.7622
0,94,0.002,56.6907,1.1906,0.7604
0,95,0.002,55.5033,1.2008,0.7665
0,96,0.002,55.4396,1.1781,0.7657
0,97,0.002,55.7042,1.2044,0.7645
0,98,0.002,56.5075,1.2201,0.7591
0,99,0.002,54.8968,1.2074,0.7684
0,100,0.002,55.9418,1.1732,0.7631
0,101,0.002,55.8542,1.1858,0.7629
0,102,0.002,54.7183,1.1968,0.7679
0,103,0.002,54.7392,1.1863,0.7688
0,104,0.002,55.2440,1.1847,0.7665
0,105,0.002,54.2560,1.1836,0.7697
0,106,0.002,54.2195,1.2219,0.7709
0,107,0.002,54.4058,1.1707,0.7686
0,108,0.002,54.4516,1.1916,0.7682
0,109,0.002,54.4596,1.1786,0.7694
0,110,0.002,54.8036,1.1931,0.7707
0,111,0.002,54.1339,1.1643,0.7685
0,112,0.002,53.1471,1.1798,0.7746
0,113,0.002,53.8361,1.1390,0.7719
0,114,0.002,53.1088,1.1364,0.7748
0,115,0.002,53.4396,1.1649,0.7752
0,116,0.002,52.8946,1.1853,0.7744
0,117,0.002,52.8161,1.1920,0.7766
0,118,0.002,53.0078,1.1641,0.7756
0,119,0.002,52.2276,1.1901,0.7773
0,120,0.002,52.0460,1.1666,0.7800
0,121,0.002,52.4095,1.1684,0.7745
0,122,0.002,51.9429,1.1456,0.7811
0,123,0.002,51.2256,1.1538,0.7834
0,124,0.002,51.4333,1.1830,0.7785
0,125,0.002,51.5146,1.1256,0.7806
0,126,0.002,51.3515,1.1629,0.7840
0,127,0.002,51.3198,1.1563,0.7843
0,128,0.002,51.4819,1.1320,0.7793
0,129,0.002,50.7702,1.1320,0.7829
0,130,0.002,51.8291,1.1015,0.7818
0,131,0.002,50.7168,1.1581,0.7843
0,132,0.002,51.4725,1.1480,0.7811
0,133,0.002,51.3256,1.1428,0.7805
0,134,0.002,50.7840,1.1377,0.7819
0,135,0.002,51.0822,1.1426,0.7832
0,136,0.002,50.5686,1.1622,0.7846
0,137,0.002,50.5547,1.1465,0.7845
0,138,0.002,50.1055,1.1560,0.7879
0,139,0.002,50.1848,1.1149,0.7862
0,140,0.002,50.1744,1.1451,0.7860
0,141,0.002,50.0677,1.1303,0.7858
0,142,0.002,49.5430,1.1605,0.7897
0,143,0.002,49.6329,1.1251,0.7902
0,144,0.002,49.5863,1.1563,0.7888
0,145,0.002,49.7994,1.1192,0.7874
0,146,0.002,49.6844,1.1135,0.7864
0,147,0.002,48.6800,1.1376,0.7900
0,148,0.002,48.8528,1.1231,0.7907
0,149,0.002,49.0663,1.1125,0.7915
0,150,0.002,49.8464,1.1095,0.7873
0,151,0.002,48.3903,1.1238,0.7931
0,152,0.002,49.1674,1.1223,0.7895
0,153,0.002,48.5210,1.1065,0.7953
0,154,0.002,48.5476,1.1359,0.7934
0,155,0.002,48.1579,1.1584,0.7948
0,156,0.002,48.5734,1.0830,0.7950
0,157,0.002,48.3223,1.1143,0.7939
0,158,0.002,48.5016,1.1404,0.7916
0,159,0.002,48.8391,1.1148,0.7904
0,160,0.002,48.0479,1.1352,0.7933
0,161,0.002,47.1745,1.0731,0.7979
0,162,0.002,47.8164,1.0965,0.7962
0,163,0.002,48.1068,1.1022,0.7948
0,164,0.002,47.6749,1.0900,0.7959
0,165,0.002,47.5485,1.1002,0.7969
0,166,0.002,47.9810,1.0816,0.7951
0,167,0.002,47.7900,1.1074,0.7963
0,168,0.002,46.9329,1.0974,0.7976
0,169,0.002,46.8186,1.1015,0.7979
0,170,0.002,46.6354,1.0997,0.8005
0,171,0.002,46.4257,1.0695,0.8015
0,172,0.002,47.1177,1.1091,0.7958
0,173,0.002,47.1070,1.1108,0.7973
0,174,0.002,47.0873,1.0826,0.7987
0,175,0.002,46.0615,1.0793,0.8010
0,176,0.002,46.8656,1.0793,0.7993
0,177,0.002,46.2273,1.0602,0.8019
0,178,0.002,45.0772,1.0764,0.8065
0,179,0.002,46.1502,1.0694,0.8009
0,180,0.002,46.1790,1.0731,0.8026
0,181,0.002,46.6758,1.0774,0.8005
0,182,0.002,46.5993,1.0959,0.7996
0,183,0.002,45.7975,1.0841,0.8031
0,184,0.002,45.6856,1.0900,0.8019
0,185,0.002,45.9840,1.0870,0.8017
0,186,0.002,45.5021,1.0548,0.8035
0,187,0.002,45.7131,1.0879,0.8037
0,188,0.002,44.6806,1.0612,0.8078
0,189,0.002,46.5518,1.0970,0.7992
0,190,0.001,46.1495,1.1039,0.8023
0,191,0.001,45.8098,1.0511,0.8028
0,192,0.001,44.9564,1.0932,0.8068
0,193,0.001,45.2835,1.0812,0.8062
0,194,0.001,45.7387,1.0492,0.8019
0,195,0.001,45.4179,1.0588,0.8045
0,196,0.001,45.3170,1.0757,0.8052
0,197,0.001,45.1486,1.0575,0.8070
0,198,0.001,44.8474,1.0735,0.8084
0,199,0.001,45.4268,1.0741,0.8062
1,0,0.002,64.7025,1.2971,0.7368
1,1,0.002,59.7551,1.2183,0.7542
1,2,0.002,57.4602,1.2133,0.7634
1,3,0.002,56.6097,1.1878,0.7665
1,4,0.002,56.0935,1.1848,0.7691
1,5,0.002,55.6013,1.1567,0.7714
1,6,0.002,55.5208,1.1596,0.7718
1,7,0.002,54.8611,1.1858,0.7743
1,8,0.002,54.7130,1.1484,0.7765
1,9,0.002,54.2314,1.1514,0.7784
1,10,0.002,54.8017,1.1459,0.7739
1,11,0.002,54.7640,1.1616,0.7762
1,12,0.002,54.3547,1.1396,0.7794
1,13,0.002,54.0175,1.1390,0.7788
1,14,0.002,53.6009,1.1318,0.7826
1,15,0.002,54.1540,1.1346,0.7799
1,16,0.002,53.7116,1.1498,0.7805
1,17,0.002,53.9920,1.1130,0.7807
1,18,0.002,54.1530,1.1220,0.7804
1,19,0.002,53.4406,1.1394,0.7833
1,20,0.002,52.9293,1.0884,0.7851
