training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,325.6463,0.0,3.9946,0.2840
0,1,198.9052,0.0,2.2410,0.5624
0,2,160.8010,0.0,1.3360,0.6299
0,3,141.8190,0.0,1.4980,0.6753
0,4,125.3263,0.0,1.3837,0.7351
0,5,132.3796,0.0,1.3805,0.6889
0,6,127.6239,0.0,1.7096,0.7159
0,7,119.0170,0.0,1.2478,0.6707
0,8,111.3460,0.0,1.5352,0.7700
0,9,100.0680,0.0,1.4220,0.7798
0,10,92.2799,0.0,1.0398,0.7892
0,11,91.8805,0.0,1.4650,0.7819
0,12,118.7115,0.0,1.1671,0.6129
0,13,101.0164,0.0,1.9299,0.7898
0,14,92.9503,0.0,1.1318,0.7920
0,15,104.9406,0.0,1.2264,0.7745
0,16,114.3749,0.0,1.3763,0.7199
0,17,103.9936,0.0,1.7039,0.7528
0,18,94.6892,0.0,0.9493,0.7205
0,19,92.5854,0.0,1.3563,0.8008
0,20,92.2827,0.0,1.6021,0.7802
0,21,89.3974,0.0,1.5214,0.8094
0,22,79.9864,0.0,0.9615,0.8095
0,23,82.3557,0.0,1.0600,0.8000
0,24,75.4641,0.0,1.2535,0.8321
0,25,73.7092,0.0,1.0554,0.8218
0,26,77.3064,0.0,1.1505,0.8314
0,27,91.8184,0.0,1.2203,0.7924
0,28,91.8987,0.0,1.1535,0.7713
0,29,88.6543,0.0,1.2489,0.7539
0,30,93.2027,0.0,1.1622,0.6904
0,31,85.4353,0.0,1.5983,0.8152
0,32,89.6121,0.0,0.9724,0.6670
0,33,82.0559,0.0,1.1312,0.7852
0,34,78.9645,0.0,1.2451,0.7976
0,35,88.2181,0.0,1.1308,0.8145
0,36,98.6810,0.0,1.0552,0.7720
0,37,82.8857,0.0,1.5991,0.7440
0,38,85.7897,0.0,1.1562,0.8066
0,39,78.3793,0.0,1.1684,0.7941
0,40,79.0968,0.0,1.4308,-7.7027
0,41,127.1112,0.0,1.2918,0.7302
0,42,93.0829,0.0,1.9733,0.7829
0,43,94.8916,0.0,1.2419,0.7750
0,44,90.0534,0.0,1.0656,0.7724
0,45,94.5336,0.0,1.3413,-0.1813
0,46,98.9101,0.0,1.1998,0.7530
0,47,114.4077,0.0,1.2165,0.7292
0,48,107.4357,0.0,1.3525,0.7338
0,49,85.6553,0.0,1.2514,0.7664
0,50,85.4240,0.0,1.3288,0.8028
0,51,84.2565,0.0,1.1697,0.8235
0,52,81.8909,0.0,1.3453,0.7474
0,53,78.9135,0.0,1.2534,0.8104
0,54,69.8273,0.0,1.0094,0.8381
0,55,73.2781,0.0,1.2497,0.8383
0,56,71.6237,0.0,1.8231,0.8222
0,57,72.8015,0.0,1.0728,0.8248
0,58,71.5270,0.0,1.2529,0.8248
0,59,73.1460,0.0,1.3802,0.8300
0,60,82.2284,0.0,1.2824,0.7753
0,61,79.3951,0.0,1.1785,0.8345
0,62,71.6468,0.0,1.0471,0.8406
0,63,72.1303,0.0,1.0390,0.8467
0,64,70.1426,0.0,1.1741,0.8547
0,65,70.7644,0.0,1.1695,0.8462
0,66,69.1629,0.0,1.0929,0.8419
0,67,82.1666,0.0,1.2489,0.7953
0,68,72.7031,0.0,1.1259,0.8489
0,69,68.5733,0.0,1.1272,0.8505
0,70,70.7312,0.0,1.1639,0.8513
0,71,67.7762,0.0,1.1080,0.8586
0,72,67.8122,0.0,1.1558,0.8400
0,73,72.4944,0.0,1.1791,0.8503
0,74,67.1622,0.0,1.0934,0.7953
0,75,68.0038,0.0,1.1625,0.8562
0,76,64.5625,0.0,1.2350,0.7810
0,77,66.2040,0.0,1.2343,0.8338
0,78,66.6795,0.0,1.2803,0.8379
0,79,63.9101,0.0,1.2550,0.8060
0,80,64.3360,0.0,1.0941,0.8659
0,81,67.0998,0.0,1.0495,0.8470
0,82,64.2123,0.0,1.1937,0.8667
0,83,65.7821,0.0,1.2253,0.8626
0,84,64.4288,0.0,1.1510,0.7770
0,85,61.8914,0.0,1.1235,0.8679
0,86,67.1291,0.0,1.1800,0.8597
0,87,65.8286,0.0,1.2289,0.8635
0,88,63.0177,0.0,1.1407,0.8598
0,89,63.6263,0.0,1.1022,0.8552
0,90,68.1979,0.0,1.1332,0.8457
0,91,65.8684,0.0,1.1820,0.4015
0,92,67.9714,0.0,1.1953,0.7295
0,93,65.5244,0.0,1.1716,0.8647
0,94,65.9173,0.0,1.1344,0.8587
0,95,68.9884,0.0,1.0353,0.8441
0,96,64.5823,0.0,1.1812,0.8456
0,97,66.3401,0.0,1.1966,0.8448
0,98,63.7062,0.0,1.2222,0.8618
0,99,64.2791,0.0,1.1065,0.8669
0,100,61.1253,0.0,1.2535,0.8712
0,101,59.4332,0.0,1.1351,0.8597
0,102,64.8070,0.0,1.1594,0.8622
0,103,68.2268,0.0,1.1451,0.8450
0,104,64.0749,0.0,1.1105,0.8686
0,105,61.5151,0.0,1.1760,0.8689
0,106,63.9608,0.0,1.0993,0.8544
0,107,62.8105,0.0,1.3676,0.8621
0,108,61.7572,0.0,1.1497,0.8708
0,109,65.2990,0.0,1.1556,0.7956
0,110,64.4619,0.0,1.1794,0.8608
0,111,62.8250,0.0,1.3189,0.7976
0,112,62.2954,0.0,1.1747,0.8423
0,113,62.0491,0.0,1.0781,0.8452
0,114,60.1898,0.0,1.1048,0.8755
0,115,58.3434,0.0,1.3773,0.8336
0,116,58.7883,0.0,1.1108,-0.3587
0,117,62.0511,0.0,1.1212,0.8643
0,118,62.8628,0.0,1.2043,0.8084
0,119,59.9190,0.0,1.1424,0.8571
0,120,61.8992,0.0,1.2578,0.8681
0,121,59.8214,0.0,1.0917,0.8729
0,122,58.5151,0.0,1.0641,0.8463
0,123,60.8028,0.0,1.0997,0.8679
0,124,60.4328,0.0,1.1960,0.8754
0,125,61.8626,0.0,1.1211,0.8671
0,126,60.8195,0.0,1.1491,0.8491
0,127,61.0515,0.0,1.1202,0.3567
0,128,61.0767,0.0,1.2497,0.8599
0,129,60.2170,0.0,1.1016,0.8676
0,130,59.6131,0.0,1.1013,0.8690
0,131,60.6847,0.0,1.1795,0.8741
0,132,62.4080,0.0,1.0976,0.8524
0,133,60.1931,0.0,1.2065,0.8673
0,134,60.3379,0.0,1.1947,0.8641
0,135,61.5894,0.0,1.0983,0.8679
0,136,62.3098,0.0,1.2318,0.8666
0,137,61.7927,0.0,1.1598,0.8692
0,138,59.2461,0.0,1.2411,0.8466
0,139,59.9759,0.0,1.1462,0.8527
0,140,59.2722,0.0,1.1741,0.8210
0,141,59.6626,0.0,1.0866,0.8785
0,142,56.0746,0.0,1.1136,0.8131
0,143,61.3350,0.0,1.2412,0.8665
0,144,61.3962,0.0,2.0908,0.8257
0,145,62.4327,0.0,1.1333,0.8649
0,146,58.7195,0.0,1.2596,0.8655
0,147,61.7961,0.0,1.1478,0.8404
0,148,61.9946,0.0,1.1142,0.8509
0,149,59.2723,0.0,1.1815,0.8656
0,150,59.1370,0.0,1.1250,0.8684
0,151,61.4748,0.0,1.0807,0.8688
0,152,60.6597,0.0,1.1695,0.8547
0,153,63.1036,0.0,1.6125,0.8522
0,154,61.3442,0.0,1.1134,0.8699
0,155,60.3555,0.0,1.1956,0.8734
0,156,59.5884,0.0,1.1337,0.8365
0,157,62.3792,0.0,1.2078,0.7947
0,158,61.3063,0.0,1.1552,0.8614
0,159,58.8633,0.0,1.0862,0.8738
0,160,60.4342,0.0,1.2022,0.5906
1,0,110.3985,0.0,2.2327,0.6732
1,1,82.9171,0.0,2.2233,0.7490
1,2,71.2149,0.0,2.4763,0.7961
1,3,69.4407,0.0,2.0990,0.7802
1,4,75.4240,0.0,2.4988,0.7621
1,5,70.1773,0.0,2.0148,0.8010
1,6,67.9738,0.0,1.9326,0.8071
1,7,64.6864,0.0,2.1782,0.8180
1,8,60.7322,0.0,1.9940,0.8238
1,9,62.3511,0.0,1.8328,0.7906
1,10,60.5841,0.0,2.0308,0.8291
1,11,60.3682,0.0,1.8949,0.8102
