training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,336.0388,1.1209,-0.3150
0,1,0.002,260.3581,2.2742,-0.0156
0,2,0.002,209.9967,3.9674,0.0901
0,3,0.002,192.1796,4.0070,0.1825
0,4,0.002,176.0116,3.4649,0.2346
0,5,0.002,165.0385,3.5580,0.2836
0,6,0.002,157.1529,3.7760,0.3173
0,7,0.002,151.1569,3.5401,0.3419
0,8,0.002,145.7803,3.4421,0.3765
0,9,0.002,141.3594,3.3154,0.3994
0,10,0.002,138.0355,3.0940,0.4190
0,11,0.002,135.2523,2.9678,0.4382
0,12,0.002,131.6999,2.8953,0.4539
0,13,0.002,127.7084,2.7222,0.4688
0,14,0.002,125.5922,2.6110,0.4760
0,15,0.002,123.4427,2.5090,0.4880
0,16,0.002,119.9334,2.3603,0.5019
0,17,0.002,118.0092,2.2976,0.5130
0,18,0.002,115.3521,2.1519,0.5224
0,19,0.002,113.4185,2.1759,0.5301
0,20,0.002,111.4562,2.0106,0.5356
0,21,0.002,109.0458,1.9700,0.5463
0,22,0.002,107.3920,1.9079,0.5547
0,23,0.002,104.8702,1.8410,0.5657
0,24,0.002,101.6317,1.8065,0.5810
0,25,0.002,101.6083,1.7174,0.5795
0,26,0.002,98.8561,1.7128,0.5897
0,27,0.002,97.9985,1.7117,0.5958
0,28,0.002,95.4834,1.6892,0.6065
0,29,0.002,94.4088,1.6191,0.6104
0,30,0.002,92.9366,1.5700,0.6176
0,31,0.002,91.8056,1.6489,0.6219
0,32,0.002,90.0965,1.5508,0.6311
0,33,0.002,88.7884,1.5787,0.6352
0,34,0.002,87.3817,1.4933,0.6428
0,35,0.002,86.6075,1.5758,0.6419
0,36,0.002,85.0514,1.5038,0.6501
0,37,0.002,83.2369,1.5425,0.6565
0,38,0.002,82.9317,1.5335,0.6601
0,39,0.002,80.9179,1.5018,0.6699
0,40,0.002,80.0142,1.5168,0.6731
0,41,0.002,79.2403,1.4809,0.6739
0,42,0.002,78.7637,1.4218,0.6759
0,43,0.002,78.3327,1.4262,0.6761
0,44,0.002,76.7100,1.4375,0.6850
0,45,0.002,76.4779,1.4469,0.6855
0,46,0.002,75.8098,1.4119,0.6879
0,47,0.002,74.5485,1.4282,0.6935
0,48,0.002,73.9110,1.4482,0.6940
0,49,0.002,73.8383,1.3903,0.6949
0,50,0.002,72.2515,1.4223,0.7014
0,51,0.002,72.3754,1.4391,0.7005
0,52,0.002,70.6003,1.3745,0.7087
0,53,0.002,70.5177,1.4054,0.7070
0,54,0.002,68.5910,1.3807,0.7184
0,55,0.002,69.0770,1.3569,0.7124
0,56,0.002,68.7329,1.3371,0.7151
0,57,0.002,68.6857,1.3947,0.7145
0,58,0.002,67.5235,1.3263,0.7190
0,59,0.002,66.0844,1.3231,0.7267
0,60,0.002,66.2751,1.3173,0.7248
0,61,0.002,66.8144,1.3554,0.7221
0,62,0.002,66.9599,1.3390,0.7195
0,63,0.002,66.3102,1.3101,0.7239
0,64,0.002,64.3462,1.3393,0.7302
0,65,0.002,64.5398,1.3042,0.7301
0,66,0.002,64.9068,1.3019,0.7300
0,67,0.002,64.7866,1.2766,0.7303
0,68,0.002,64.5407,1.2978,0.7296
0,69,0.002,63.5646,1.2989,0.7342
0,70,0.002,63.1934,1.3159,0.7356
0,71,0.002,62.6624,1.2747,0.7372
0,72,0.002,62.9589,1.2817,0.7359
0,73,0.002,61.8789,1.2506,0.7402
0,74,0.002,62.2629,1.2680,0.7371
0,75,0.002,61.2068,1.2788,0.7434
0,76,0.002,60.7251,1.2727,0.7463
0,77,0.002,60.7974,1.2772,0.7452
0,78,0.002,60.4228,1.2805,0.7463
0,79,0.002,61.7368,1.2645,0.7394
0,80,0.002,59.6141,1.2571,0.7496
0,81,0.002,60.6027,1.2663,0.7443
0,82,0.002,59.0849,1.2523,0.7502
0,83,0.002,59.1053,1.2077,0.7504
0,84,0.002,58.6557,1.2081,0.7540
0,85,0.002,58.7740,1.2427,0.7530
0,86,0.002,58.0005,1.2337,0.7547
0,87,0.002,58.2071,1.2369,0.7540
0,88,0.002,57.6696,1.2007,0.7560
0,89,0.002,57.5021,1.2074,0.7568
0,90,0.002,57.2918,1.2092,0.7570
0,91,0.002,57.5381,1.1860,0.7563
0,92,0.002,57.1887,1.1946,0.7569
0,93,0.002,57.1113,1.2145,0.7602
0,94,0.002,56.6641,1.1978,0.7610
0,95,0.002,56.2756,1.1977,0.7612
0,96,0.002,56.5699,1.2231,0.7594
0,97,0.002,55.8474,1.1973,0.7613
0,98,0.002,55.7913,1.1811,0.7617
0,99,0.002,55.7081,1.2214,0.7647
0,100,0.002,55.7519,1.2080,0.7615
0,101,0.002,55.4537,1.1609,0.7641
0,102,0.002,54.9408,1.2044,0.7677
0,103,0.002,55.3654,1.1764,0.7648
0,104,0.002,54.4686,1.1775,0.7674
0,105,0.002,55.2935,1.1811,0.7649
0,106,0.002,55.0512,1.1953,0.7655
0,107,0.002,54.8296,1.1700,0.7658
0,108,0.002,53.7841,1.1725,0.7714
0,109,0.002,53.8821,1.1593,0.7719
0,110,0.002,52.6873,1.1543,0.7769
0,111,0.002,54.0408,1.2002,0.7703
0,112,0.002,54.2455,1.1869,0.7673
0,113,0.002,53.5515,1.1297,0.7718
0,114,0.002,52.7760,1.1789,0.7763
0,115,0.002,54.2465,1.1592,0.7686
0,116,0.002,52.8386,1.1708,0.7748
0,117,0.002,52.7780,1.1421,0.7755
0,118,0.002,51.9891,1.1292,0.7793
0,119,0.002,52.2442,1.1685,0.7793
0,120,0.002,51.7423,1.1404,0.7813
0,121,0.002,52.0137,1.1591,0.7792
0,122,0.002,51.4580,1.1477,0.7805
0,123,0.002,52.4409,1.1292,0.7783
0,124,0.002,51.4213,1.1380,0.7819
0,125,0.002,51.5726,1.1687,0.7798
0,126,0.002,51.1928,1.1339,0.7814
0,127,0.002,51.4183,1.1353,0.7822
0,128,0.002,51.2181,1.1528,0.7830
0,129,0.002,51.4291,1.1312,0.7815
0,130,0.002,50.9776,1.1211,0.7805
0,131,0.002,50.3100,1.1535,0.7857
0,132,0.002,50.2633,1.1252,0.7851
