training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,307.9912,0.0,3.7503,0.3218
0,1,206.2595,0.0,2.0393,0.5294
0,2,164.2921,0.0,1.3869,0.6376
0,3,176.0986,0.0,1.3729,0.2965
0,4,149.5031,0.0,1.9652,0.6494
0,5,133.8285,0.0,1.2133,0.7101
0,6,122.6701,0.0,1.4587,0.7413
0,7,115.7245,0.0,1.4798,0.6842
0,8,105.5577,0.0,1.4745,-0.8878
0,9,114.6515,0.0,1.6190,0.7272
0,10,108.2432,0.0,1.1204,0.6164
0,11,115.5775,0.0,1.4745,0.7357
0,12,108.3017,0.0,1.6309,0.7597
0,13,124.2049,0.0,1.3859,0.7104
0,14,111.6922,0.0,1.1043,0.7402
0,15,107.8851,0.0,1.2957,0.7695
0,16,103.2284,0.0,2.8705,0.7487
0,17,98.5440,0.0,1.2321,0.7767
0,18,98.4801,0.0,1.0515,0.6884
0,19,96.2730,0.0,1.8095,0.6951
0,20,90.5609,0.0,0.9365,0.7932
0,21,87.5344,0.0,1.0522,0.7895
0,22,86.4344,0.0,1.2139,0.8150
0,23,99.2185,0.0,1.7375,-0.2919
0,24,87.0298,0.0,1.1714,0.8120
0,25,89.4290,0.0,1.2096,0.5133
0,26,99.5125,0.0,1.2147,0.7701
0,27,101.1320,0.0,1.2470,0.7888
0,28,93.6684,0.0,1.2881,0.7543
0,29,104.6540,0.0,1.1414,0.7791
0,30,90.5135,0.0,1.0770,0.8062
0,31,87.2836,0.0,1.5310,0.5576
0,32,82.5438,0.0,1.0665,0.8018
0,33,81.5751,0.0,1.1193,0.8296
0,34,85.1766,0.0,1.2426,0.7741
0,35,81.0694,0.0,1.4562,0.6878
0,36,81.8689,0.0,1.0861,0.8204
0,37,79.9101,0.0,1.0711,0.7566
0,38,78.1672,0.0,1.3360,0.8361
0,39,74.5355,0.0,1.2480,0.8133
0,40,73.3774,0.0,1.0180,0.8495
0,41,71.2356,0.0,1.2269,0.8495
0,42,77.7431,0.0,1.5855,0.8221
0,43,82.8349,0.0,1.2237,0.7924
0,44,78.7207,0.0,1.1898,0.7967
0,45,72.3202,0.0,1.2289,0.7982
0,46,87.2070,0.0,1.0460,0.8068
0,47,88.2746,0.0,1.2297,0.8023
0,48,84.7016,0.0,1.0839,0.3078
0,49,80.3681,0.0,1.2186,0.8260
0,50,107.4008,0.0,1.1365,0.7584
0,51,90.2761,0.0,1.4781,0.8011
0,52,83.0204,0.0,1.1642,0.7811
0,53,76.1980,0.0,1.2265,0.8374
0,54,81.5513,0.0,1.1355,0.8230
0,55,84.3269,0.0,1.1314,0.7615
0,56,80.8679,0.0,1.5463,0.7692
0,57,82.3402,0.0,0.9557,0.8245
0,58,84.5642,0.0,1.1827,0.8109
0,59,78.1353,0.0,1.0659,0.7920
0,60,72.5214,0.0,1.0906,0.7922
0,61,74.9398,0.0,1.2095,0.7674
0,62,73.0540,0.0,1.3798,0.8463
0,63,74.0749,0.0,1.1457,0.8454
0,64,74.5129,0.0,1.3707,0.7186
0,65,74.9015,0.0,1.2505,0.8388
0,66,78.6622,0.0,1.2482,0.8314
0,67,77.6647,0.0,1.1854,0.8355
0,68,78.2944,0.0,1.4702,0.8354
0,69,72.4487,0.0,1.0824,0.8182
0,70,68.3429,0.0,1.1806,0.8524
0,71,76.2984,0.0,2.9519,0.8406
0,72,85.1980,0.0,1.2252,0.7057
0,73,75.5301,0.0,1.1695,0.8340
0,74,76.7743,0.0,1.4152,0.7553
0,75,69.1596,0.0,1.0522,0.8511
0,76,71.7671,0.0,1.9492,0.8259
0,77,87.1136,0.0,1.1940,-0.1680
0,78,82.8157,0.0,1.2826,0.7838
0,79,70.6300,0.0,1.4009,0.7754
0,80,70.0709,0.0,1.0963,0.8549
0,81,69.8316,0.0,1.2194,0.7917
0,82,62.5834,0.0,1.4341,0.8313
0,83,61.6608,0.0,1.2505,0.8641
0,84,67.3463,0.0,1.2559,0.0959
0,85,65.7162,0.0,1.1747,0.8441
0,86,62.4282,0.0,1.2080,0.8690
0,87,63.5770,0.0,1.2625,0.5839
0,88,65.4587,0.0,1.1425,0.7722
0,89,63.4869,0.0,1.1691,0.8221
0,90,64.5726,0.0,1.2088,0.8645
0,91,60.2490,0.0,1.3144,0.8319
0,92,62.0249,0.0,1.2173,0.8666
0,93,64.9993,0.0,1.2797,0.8614
0,94,61.0700,0.0,1.3669,0.7925
0,95,63.7519,0.0,1.2575,0.8535
0,96,65.1302,0.0,1.2788,0.8513
0,97,61.9446,0.0,1.3725,0.8213
0,98,60.8927,0.0,1.2826,0.8545
0,99,62.3574,0.0,1.2302,0.8673
0,100,62.6185,0.0,1.1990,0.8530
0,101,61.9170,0.0,1.2252,0.8231
0,102,59.4637,0.0,1.2574,0.8697
0,103,61.2841,0.0,1.2347,0.8649
0,104,61.9453,0.0,1.2055,0.8715
0,105,66.0819,0.0,1.2460,0.8493
