training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,356.8484,0.0,4.5469,0.2497
0,1,253.4684,0.0,2.1966,0.4261
0,2,187.7487,0.0,1.9182,0.5973
0,3,157.9610,0.0,1.2422,0.6691
0,4,139.9538,0.0,1.4313,0.6957
0,5,149.5413,0.0,1.2605,0.6816
0,6,136.8386,0.0,1.7736,0.6890
0,7,122.9634,0.0,1.2749,0.7463
0,8,108.6590,0.0,1.4349,0.7419
0,9,102.9480,0.0,1.4525,0.7778
0,10,97.7646,0.0,1.4250,0.7585
0,11,91.4929,0.0,1.3335,0.7846
0,12,90.4374,0.0,2.0063,0.7953
0,13,86.6821,0.0,1.0357,0.7935
0,14,86.9239,0.0,1.2471,0.7961
0,15,98.7082,0.0,1.1587,0.7903
0,16,90.0595,0.0,1.6681,0.8089
0,17,103.3907,0.0,1.1109,0.7772
0,18,90.6041,0.0,1.7524,0.8142
0,19,91.1819,0.0,1.0953,0.7786
0,20,102.0282,0.0,1.3714,0.7795
0,21,109.8880,0.0,1.3814,0.7463
0,22,115.4736,0.0,1.1262,0.7594
0,23,88.7440,0.0,1.6998,0.8026
0,24,82.8676,0.0,1.1515,0.7697
0,25,76.9544,0.0,1.2640,0.8346
0,26,82.6697,0.0,1.1839,0.7925
0,27,78.3899,0.0,1.0144,0.8361
0,28,78.7184,0.0,1.1051,0.8257
0,29,93.6547,0.0,1.1600,0.6919
0,30,80.3456,0.0,1.0595,0.8201
0,31,77.5885,0.0,1.3408,0.8209
0,32,73.6603,0.0,1.4889,0.8128
0,33,71.7903,0.0,1.4431,0.8368
0,34,83.3592,0.0,1.2274,0.7507
0,35,74.9599,0.0,1.1530,0.8271
0,36,80.7033,0.0,1.1944,0.8139
0,37,122.4291,0.0,1.1119,0.7272
0,38,92.8813,0.0,1.7057,0.7627
0,39,84.5664,0.0,1.0196,0.8199
0,40,80.6017,0.0,1.0607,0.8061
0,41,81.2396,0.0,1.3980,0.8062
