training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,320.2231,0.0,3.7772,0.3184
0,1,222.3165,0.0,2.1629,0.2823
0,2,184.3919,0.0,1.7673,-0.8917
0,3,161.1110,0.0,1.4689,0.6329
0,4,142.5807,0.0,1.3499,0.7041
0,5,129.1526,0.0,1.3494,0.5918
0,6,117.4691,0.0,1.5783,0.6950
0,7,118.8506,0.0,1.5832,0.7131
0,8,108.7332,0.0,1.4584,0.7713
0,9,105.6120,0.0,1.1180,0.7669
0,10,97.4312,0.0,1.5692,0.7872
0,11,94.0518,0.0,1.2617,0.7209
0,12,97.5293,0.0,1.3066,0.7497
0,13,109.5664,0.0,1.1370,0.4863
0,14,102.0491,0.0,1.2066,0.7739
0,15,107.4391,0.0,1.4556,0.6615
0,16,96.4078,0.0,1.4479,0.7662
0,17,89.6659,0.0,1.0702,0.7772
0,18,98.9868,0.0,1.3870,0.0741
0,19,95.9175,0.0,5.1291,0.7488
0,20,85.3831,0.0,1.6654,0.8238
0,21,86.0539,0.0,1.0125,0.8202
0,22,93.0326,0.0,1.3791,0.7993
0,23,98.6408,0.0,1.1754,0.7858
0,24,94.8767,0.0,1.2616,0.6646
0,25,89.3662,0.0,1.1322,0.8069
0,26,84.4189,0.0,1.6868,0.7037
0,27,84.0209,0.0,1.1511,0.7712
0,28,88.0280,0.0,1.2720,-4.7728
0,29,89.0420,0.0,1.6825,0.7962
0,30,84.8503,0.0,1.1190,0.7431
0,31,85.2051,0.0,1.1402,0.7729
0,32,96.0452,0.0,1.2610,0.7892
0,33,109.2297,0.0,1.3953,0.7748
0,34,97.4930,0.0,1.1094,0.4660
0,35,89.9393,0.0,1.7508,0.7853
0,36,83.7862,0.0,1.1158,0.7566
0,37,85.1439,0.0,1.2063,0.8167
0,38,81.7349,0.0,1.1003,0.8229
0,39,78.8589,0.0,1.1991,0.7938
0,40,113.5779,0.0,1.3056,0.7009
0,41,89.6688,0.0,1.1123,-0.1166
0,42,80.6861,0.0,1.2842,0.8276
0,43,94.7804,0.0,1.0742,0.2909
0,44,83.1006,0.0,1.6304,0.8180
0,45,83.5414,0.0,0.9514,0.8222
0,46,79.2402,0.0,1.1432,0.8307
0,47,71.9122,0.0,1.2118,0.8438
0,48,78.2166,0.0,1.1724,0.7928
0,49,78.4915,0.0,1.1897,0.8140
0,50,92.4277,0.0,1.3175,0.7820
0,51,88.0266,0.0,1.4494,0.7961
0,52,82.9992,0.0,1.2378,0.8198
0,53,84.0801,0.0,1.0941,0.8060
0,54,82.7513,0.0,1.1839,0.8227
0,55,73.9235,0.0,1.0611,0.8212
0,56,72.6830,0.0,1.1560,0.8409
0,57,77.1433,0.0,1.1542,0.6266
0,58,71.3298,0.0,1.1917,0.8499
0,59,71.0910,0.0,1.1078,0.8450
0,60,77.0620,0.0,1.1631,0.3967
0,61,73.3222,0.0,1.1991,0.6657
0,62,72.2329,0.0,1.3194,0.8026
0,63,75.5368,0.0,1.4690,0.8140
0,64,78.6150,0.0,1.1432,0.8204
0,65,73.2658,0.0,1.4914,0.8377
0,66,71.4721,0.0,1.2511,0.8396
0,67,70.2254,0.0,1.3696,0.8221
0,68,73.6560,0.0,1.1724,0.8434
0,69,70.4955,0.0,1.1504,0.8217
0,70,75.8412,0.0,1.9180,0.8214
0,71,74.2995,0.0,1.3401,0.8316
0,72,86.8296,0.0,1.1655,0.7904
0,73,95.5495,0.0,1.3078,0.7944
0,74,95.6963,0.0,1.1724,0.7926
0,75,77.9956,0.0,1.4836,0.8001
0,76,75.7275,0.0,1.2386,0.8160
0,77,96.0661,0.0,1.2139,0.6993
0,78,85.3056,0.0,1.5004,0.8202
0,79,86.0292,0.0,1.1803,0.8195
0,80,78.9082,0.0,1.3968,0.8336
0,81,72.5527,0.0,1.3898,0.8069
0,82,76.9137,0.0,1.2331,0.8348
0,83,70.9499,0.0,1.2827,0.8485
0,84,67.3909,0.0,1.4989,0.8158
0,85,68.5280,0.0,1.2469,0.8500
0,86,68.5702,0.0,1.2383,0.7420
0,87,68.2707,0.0,1.2103,0.7822
0,88,67.4456,0.0,1.2134,0.6724
0,89,75.9088,0.0,1.5974,0.8154
0,90,68.1822,0.0,1.3283,0.8510
0,91,70.5361,0.0,1.2025,0.8369
0,92,70.1309,0.0,1.1661,0.8484
0,93,70.8289,0.0,1.2213,0.8487
0,94,64.9364,0.0,1.1717,0.8620
0,95,68.6085,0.0,1.4476,0.8531
0,96,67.9126,0.0,1.2337,0.8256
0,97,67.1683,0.0,1.1960,0.8432
0,98,66.0137,0.0,1.2070,0.8562
0,99,67.3530,0.0,1.2891,0.8373
0,100,71.3151,0.0,1.1838,0.8524
0,101,65.6997,0.0,1.2098,0.8644
0,102,70.4023,0.0,1.2157,0.8423
0,103,64.3174,0.0,1.1816,0.8357
0,104,64.6119,0.0,1.6364,0.8639
0,105,69.2599,0.0,1.4189,0.8478
0,106,63.5027,0.0,1.2539,0.8525
0,107,66.7115,0.0,1.1845,0.8447
0,108,64.0931,0.0,1.2304,0.8529
0,109,64.7812,0.0,1.1881,0.8430
0,110,62.7424,0.0,1.3319,0.8601
0,111,60.4791,0.0,1.2634,0.6634
0,112,60.4116,0.0,1.1760,0.8527
0,113,63.4528,0.0,1.3218,0.8663
0,114,64.0900,0.0,1.3519,0.6791
0,115,61.0536,0.0,1.1560,0.8219
0,116,61.4981,0.0,1.1925,0.8679
0,117,61.9093,0.0,1.1693,0.8669
0,118,63.3570,0.0,1.1865,0.8688
0,119,61.6775,0.0,1.2056,0.8389
0,120,63.3728,0.0,1.3304,0.8385
0,121,62.9368,0.0,1.2073,0.8689
0,122,60.7520,0.0,1.1751,0.8738
0,123,60.9115,0.0,1.2309,0.8695
0,124,61.4270,0.0,3.0567,0.8724
0,125,59.2248,0.0,1.1852,0.8765
0,126,58.8967,0.0,1.2102,0.8745
0,127,60.8055,0.0,1.2295,0.8579
0,128,62.7548,0.0,1.2474,0.8616
0,129,62.1910,0.0,1.1977,0.8687
0,130,59.5752,0.0,1.1966,0.8682
0,131,59.3916,0.0,1.2431,0.8731
0,132,62.1263,0.0,1.1882,0.8621
0,133,60.1540,0.0,1.2529,0.8742
0,134,64.1703,0.0,1.2220,0.8541
0,135,63.3099,0.0,1.1953,0.8635
0,136,62.5361,0.0,1.2323,0.0646
0,137,62.7635,0.0,1.2068,0.8679
0,138,60.7132,0.0,1.2655,0.8691
0,139,58.7945,0.0,1.2460,0.8729
0,140,60.5136,0.0,1.1664,0.8605
0,141,61.5377,0.0,1.2302,0.8458
0,142,59.9071,0.0,1.1911,0.8583
0,143,62.5394,0.0,1.2175,0.8702
0,144,60.1971,0.0,1.2302,0.8698
0,145,63.2250,0.0,1.2148,0.7028
0,146,62.5267,0.0,1.2061,0.8363
0,147,63.2118,0.0,1.2584,0.8503
0,148,59.6490,0.0,1.2159,0.8669
0,149,62.3755,0.0,1.3228,0.5206
0,150,58.1697,0.0,1.2186,0.8693
0,151,60.7794,0.0,1.1909,0.8723
0,152,61.8974,0.0,1.2185,0.8643
0,153,60.2712,0.0,1.2644,0.7685
0,154,62.1555,0.0,1.3186,0.8714
0,155,63.5583,0.0,1.4234,0.6540
0,156,57.2344,0.0,1.2121,0.8725
0,157,62.3571,0.0,1.1813,0.8616
0,158,61.5656,0.0,1.2520,0.8693
0,159,62.7937,0.0,1.3229,0.7819
0,160,61.2255,0.0,1.2017,0.8614
0,161,60.6842,0.0,1.2398,0.8713
0,162,59.1019,0.0,1.2447,0.8444
0,163,59.1023,0.0,1.1781,0.8715
0,164,61.8405,0.0,1.4624,0.8523
0,165,63.0018,0.0,1.2411,0.7804
0,166,62.3126,0.0,1.1788,0.8654
0,167,60.4678,0.0,1.2052,0.8753
0,168,61.4379,0.0,3.0136,0.8560
0,169,60.1798,0.0,1.2442,0.7783
0,170,62.2732,0.0,1.1830,0.8654
0,171,61.4218,0.0,1.2043,0.8390
0,172,59.8996,0.0,1.2054,0.7732
0,173,58.0772,0.0,1.6285,0.8686
0,174,64.7743,0.0,1.2074,0.8645
0,175,59.1648,0.0,1.2432,0.8509
0,176,58.4715,0.0,1.3486,0.8780
0,177,61.5643,0.0,1.2524,0.8604
0,178,60.5518,0.0,1.2739,0.8405
0,179,62.3785,0.0,1.2107,0.8617
0,180,61.2535,0.0,1.2772,0.8663
0,181,58.7478,0.0,1.5896,0.8394
0,182,59.9954,0.0,1.1839,0.8737
0,183,60.3133,0.0,1.1738,0.8606
0,184,59.2166,0.0,1.4648,0.8106
0,185,60.3900,0.0,1.3328,0.8723
0,186,60.0184,0.0,1.2027,0.8686
0,187,58.9717,0.0,1.2111,0.8739
0,188,60.0919,0.0,1.2315,0.8739
0,189,63.1037,0.0,1.2238,0.8345
0,190,59.7650,0.0,1.3311,0.8761
0,191,62.4614,0.0,1.2013,0.8504
0,192,63.0594,0.0,1.2380,0.7350
0,193,61.1642,0.0,1.2076,0.8722
0,194,59.4627,0.0,1.1656,0.8737
0,195,59.7504,0.0,1.2081,0.8667
0,196,61.0218,0.0,1.2097,0.8725
0,197,60.5653,0.0,1.1867,0.8734
0,198,61.6465,0.0,1.2584,0.8704
0,199,60.1861,0.0,1.2761,0.8730
1,0,233.1066,0.0,6.1106,0.2871
1,1,139.3355,0.0,1.7937,0.5757
1,2,116.0699,0.0,1.9790,0.6434
1,3,99.9542,0.0,1.7246,0.6906
1,4,89.0270,0.0,2.0837,0.7295
1,5,88.3921,0.0,1.5362,0.7205
1,6,80.2061,0.0,1.7824,0.7305
1,7,74.8546,0.0,1.6035,0.7603
1,8,72.1992,0.0,1.5467,0.7651
1,9,72.8903,0.0,1.5182,0.7748
1,10,67.9437,0.0,1.1166,0.7866
1,11,63.1756,0.0,1.5526,0.8033
1,12,65.6410,0.0,1.2725,0.7837
1,13,63.7122,0.0,1.5523,0.8052
1,14,59.9298,0.0,1.1204,0.8084
1,15,61.0433,0.0,1.7611,0.8150
1,16,60.9790,0.0,1.4186,0.7885
1,17,60.8858,0.0,1.2138,0.8130
1,18,65.3533,0.0,1.4241,0.8033
1,19,67.1892,0.0,1.4156,0.7983
1,20,64.9383,0.0,1.1179,0.7959
1,21,60.2161,0.0,1.4628,0.8166
1,22,55.2032,0.0,1.4323,0.8330
1,23,54.4689,0.0,1.4494,0.8291
1,24,55.3940,0.0,1.3655,0.8310
1,25,54.7998,0.0,1.5213,0.8238
1,26,53.5720,0.0,1.2449,0.8361
1,27,52.4252,0.0,1.7296,0.8314
1,28,52.5208,0.0,1.3359,0.8319
1,29,56.1703,0.0,1.3113,0.8196
1,30,56.3801,0.0,1.2412,0.8313
1,31,52.5754,0.0,1.5336,0.8385
1,32,51.1808,0.0,1.3202,0.8346
1,33,53.8062,0.0,1.2150,0.8306
1,34,47.0795,0.0,1.7484,0.8545
1,35,46.9325,0.0,1.4400,0.8499
1,36,48.6723,0.0,1.4602,0.8376
1,37,46.6615,0.0,1.3830,0.8523
1,38,52.2606,0.0,1.4075,0.8370
1,39,49.7939,0.0,1.5792,0.8376
1,40,47.6669,0.0,1.5146,0.8542
1,41,47.1760,0.0,1.4755,0.8456
1,42,61.3520,0.0,1.5355,0.8151
1,43,53.5012,0.0,1.9445,0.8149
1,44,53.2990,0.0,1.5248,0.8375
1,45,46.5958,0.0,1.3167,0.8627
1,46,45.6603,0.0,1.3624,0.8621
1,47,46.6169,0.0,1.6704,0.8544
