training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,251.6505,0.7761,3.1980,-0.0356
0,1,0.002,180.9133,0.5433,3.7881,0.2264
0,2,0.002,157.6718,0.5870,3.6008,0.3321
0,3,0.002,142.3536,0.4212,3.4148,0.4000
0,4,0.002,129.6243,0.3852,2.8751,0.4621
0,5,0.002,120.2786,0.5898,2.5248,0.5070
0,6,0.002,111.7641,0.5679,2.2981,0.5442
0,7,0.002,105.5728,0.4320,2.0777,0.5682
0,8,0.002,100.0244,0.4749,1.9850,0.5910
0,9,0.002,95.7314,0.5570,1.8830,0.6080
0,10,0.002,91.1857,0.6311,1.8539,0.6283
0,11,0.002,86.2410,0.4255,1.7906,0.6503
0,12,0.002,82.4451,0.4579,1.6804,0.6653
0,13,0.002,78.9233,0.5187,1.6398,0.6786
0,14,0.002,75.9498,0.5714,1.5807,0.6899
0,15,0.002,73.1276,0.4605,1.5357,0.7027
0,16,0.002,70.6777,0.4122,1.4743,0.7115
0,17,0.002,68.0054,0.5198,1.4350,0.7223
0,18,0.002,66.4999,0.5464,1.4259,0.7266
0,19,0.002,63.9654,0.4026,1.3618,0.7372
0,20,0.002,62.3934,0.4213,1.3251,0.7424
0,21,0.002,60.8084,0.5878,1.3031,0.7509
0,22,0.002,59.8789,0.5888,1.2829,0.7519
0,23,0.002,58.4459,0.4502,1.2327,0.7592
0,24,0.002,56.9883,0.4052,1.2732,0.7633
0,25,0.002,56.4161,0.5775,1.2214,0.7659
0,26,0.002,55.5404,0.5766,1.1727,0.7693
0,27,0.002,54.1605,0.4061,1.1780,0.7755
0,28,0.002,53.0019,0.4142,1.1875,0.7789
0,29,0.002,52.0947,0.5324,1.1524,0.7822
0,30,0.002,51.0828,0.5956,1.1401,0.7864
0,31,0.002,50.7702,0.3980,1.1177,0.7869
0,32,0.002,50.7016,0.4183,1.0933,0.7874
0,33,0.002,49.6398,0.5204,1.0964,0.7922
0,34,0.002,48.8947,0.5744,1.0833,0.7950
0,35,0.002,47.1706,0.4622,1.0770,0.8021
0,36,0.002,46.5361,0.4729,1.0670,0.8046
0,37,0.002,47.2358,0.5683,1.0587,0.8006
0,38,0.002,46.7642,0.6167,1.0450,0.8037
0,39,0.002,45.9793,0.4972,1.0552,0.8069
0,40,0.002,45.6255,0.4420,1.0362,0.8068
0,41,0.002,44.7622,0.5924,1.0234,0.8116
0,42,0.002,44.3253,0.5788,1.0164,0.8141
0,43,0.002,44.4454,0.3993,1.0142,0.8121
0,44,0.002,44.4243,0.4661,1.0410,0.8127
0,45,0.002,44.0752,0.5541,1.0021,0.8137
0,46,0.002,43.6455,0.5964,0.9916,0.8151
0,47,0.002,42.9455,0.4552,1.0150,0.8185
0,48,0.002,42.5184,0.4032,0.9925,0.8204
0,49,0.002,42.5354,0.5836,0.9985,0.8192
0,50,0.002,42.3393,0.5740,0.9875,0.8193
0,51,0.002,41.3092,0.4340,0.9905,0.8240
0,52,0.002,41.8933,0.4741,0.9540,0.8225
0,53,0.002,41.1685,0.5657,0.9799,0.8251
0,54,0.002,40.8017,0.6030,0.9690,0.8270
0,55,0.002,40.1166,0.4305,0.9834,0.8294
0,56,0.002,40.5879,0.4453,0.9255,0.8281
0,57,0.002,39.9704,0.5683,0.9741,0.8309
0,58,0.002,39.4029,0.5891,0.9605,0.8321
0,59,0.002,39.3925,0.5311,0.9439,0.8316
0,60,0.002,39.0814,0.4575,0.9094,0.8322
0,61,0.002,39.2337,0.6366,0.9529,0.8324
0,62,0.002,39.1478,0.5888,0.9428,0.8332
0,63,0.002,38.5032,0.4877,0.9404,0.8371
0,64,0.002,38.0250,0.4749,0.9481,0.8385
0,65,0.002,38.0129,0.5887,0.9053,0.8387
0,66,0.002,38.1169,0.6136,0.9044,0.8371
0,67,0.002,37.7511,0.5093,0.9242,0.8396
0,68,0.002,37.3778,0.4372,0.9138,0.8414
0,69,0.002,37.3213,0.6311,0.9179,0.8397
0,70,0.002,36.5820,0.5967,0.9107,0.8433
0,71,0.002,37.0313,0.5029,0.9168,0.8416
0,72,0.002,36.7482,0.4878,0.8933,0.8438
0,73,0.002,37.1891,0.6212,0.9019,0.8425
0,74,0.002,36.3711,0.6375,0.8963,0.8463
0,75,0.002,36.7398,0.5018,0.8792,0.8432
0,76,0.002,36.2572,0.4570,0.8929,0.8449
0,77,0.002,35.1566,0.6280,0.8892,0.8494
0,78,0.002,35.8459,0.6287,0.8958,0.8464
0,79,0.002,35.7588,0.4643,0.8717,0.8482
0,80,0.002,35.9559,0.4911,0.8753,0.8455
0,81,0.002,35.7053,0.5858,0.8838,0.8467
0,82,0.002,34.8959,0.5927,0.8654,0.8501
0,83,0.002,34.7608,0.5257,0.8517,0.8521
0,84,0.002,35.4916,0.5241,0.8477,0.8468
0,85,0.002,34.2365,0.6133,0.8587,0.8534
0,86,0.002,34.2431,0.5892,0.8615,0.8537
0,87,0.002,34.3337,0.3935,0.8563,0.8531
0,88,0.002,33.9385,0.4286,0.8403,0.8542
0,89,0.002,34.8747,0.5396,0.8440,0.8507
0,90,0.002,34.2585,0.5230,0.8525,0.8521
0,91,0.002,34.1546,0.4002,0.8598,0.8530
0,92,0.002,33.9647,0.4502,0.8489,0.8551
0,93,0.002,33.4683,0.5433,0.8347,0.8560
0,94,0.002,33.1888,0.5321,0.8464,0.8579
0,95,0.002,33.0348,0.4047,0.8414,0.8587
0,96,0.002,32.7263,0.4206,0.8413,0.8591
0,97,0.002,33.1382,0.5598,0.8312,0.8583
0,98,0.002,33.3310,0.5707,0.8244,0.8576
0,99,0.002,33.0846,0.4006,0.8328,0.8568
0,100,0.002,32.9323,0.3968,0.8363,0.8582
