training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,334.4688,1.1182,-0.3260
0,1,0.002,253.4546,2.4062,0.0006
0,2,0.002,211.7244,4.2247,0.0874
0,3,0.002,192.8726,3.9828,0.1794
0,4,0.002,177.7407,3.4347,0.2274
0,5,0.002,166.6583,3.7014,0.2712
0,6,0.002,158.8745,3.8697,0.3006
0,7,0.002,152.0311,3.5972,0.3332
0,8,0.002,146.0565,3.4727,0.3656
0,9,0.002,141.8743,3.3521,0.3917
0,10,0.002,139.1465,3.1255,0.4078
0,11,0.002,135.3441,2.9666,0.4299
0,12,0.002,131.9249,2.8516,0.4465
0,13,0.002,128.7270,2.7292,0.4634
0,14,0.002,126.6964,2.5981,0.4720
0,15,0.002,123.4167,2.4447,0.4875
0,16,0.002,121.1235,2.3453,0.4953
0,17,0.002,118.0157,2.3100,0.5101
0,18,0.002,116.2069,2.1598,0.5145
0,19,0.002,112.5112,2.0713,0.5316
0,20,0.002,110.6392,1.9890,0.5406
0,21,0.002,108.1722,1.9593,0.5497
0,22,0.002,106.3850,1.9211,0.5575
0,23,0.002,104.5478,1.8163,0.5675
0,24,0.002,101.7323,1.8325,0.5770
0,25,0.002,101.0175,1.7811,0.5844
0,26,0.002,99.2997,1.7262,0.5917
0,27,0.002,96.3439,1.6814,0.6004
0,28,0.002,94.5693,1.6993,0.6118
0,29,0.002,94.1269,1.6582,0.6101
0,30,0.002,91.4652,1.6104,0.6228
0,31,0.002,91.1161,1.6249,0.6252
0,32,0.002,89.2051,1.6365,0.6339
0,33,0.002,86.5021,1.5406,0.6432
0,34,0.002,86.5218,1.5940,0.6433
0,35,0.002,85.3732,1.5250,0.6491
0,36,0.002,83.8203,1.5322,0.6542
0,37,0.002,82.6195,1.5532,0.6602
0,38,0.002,81.3384,1.5114,0.6644
0,39,0.002,80.5189,1.5374,0.6672
0,40,0.002,79.5352,1.5197,0.6741
0,41,0.002,79.2039,1.4696,0.6728
0,42,0.002,78.6159,1.4755,0.6760
0,43,0.002,76.7119,1.4492,0.6849
0,44,0.002,76.1587,1.4531,0.6861
0,45,0.002,74.9649,1.4548,0.6903
0,46,0.002,74.9158,1.3955,0.6905
0,47,0.002,74.3617,1.4397,0.6937
0,48,0.002,73.3649,1.4388,0.6979
0,49,0.002,73.1519,1.3817,0.6983
0,50,0.002,72.2096,1.3731,0.6999
0,51,0.002,71.8481,1.3688,0.7019
0,52,0.002,69.9528,1.3581,0.7112
0,53,0.002,70.0744,1.3323,0.7105
0,54,0.002,69.0473,1.3830,0.7144
0,55,0.002,69.1632,1.3420,0.7145
0,56,0.002,69.6205,1.3865,0.7114
0,57,0.002,67.4839,1.3422,0.7193
0,58,0.002,67.2341,1.3068,0.7199
0,59,0.002,66.9758,1.3290,0.7216
0,60,0.002,66.1405,1.3386,0.7258
0,61,0.002,66.5234,1.3175,0.7235
0,62,0.002,65.6061,1.3444,0.7281
0,63,0.002,65.2572,1.2897,0.7293
0,64,0.002,64.6635,1.2917,0.7292
0,65,0.002,64.2080,1.2815,0.7333
0,66,0.002,64.4012,1.3053,0.7323
0,67,0.002,63.9353,1.2750,0.7312
0,68,0.002,63.5513,1.2920,0.7349
0,69,0.002,62.9339,1.3006,0.7364
0,70,0.002,61.5467,1.2731,0.7437
0,71,0.002,62.5073,1.2541,0.7389
0,72,0.002,62.0093,1.2607,0.7409
0,73,0.002,61.1945,1.2448,0.7442
0,74,0.002,62.2273,1.2428,0.7396
0,75,0.002,60.9933,1.2230,0.7437
0,76,0.002,60.5853,1.2392,0.7465
0,77,0.002,60.3430,1.2441,0.7457
0,78,0.002,60.6030,1.2432,0.7464
0,79,0.002,60.1661,1.2747,0.7490
0,80,0.002,59.0958,1.2417,0.7516
0,81,0.002,59.1960,1.2231,0.7520
0,82,0.002,59.2226,1.2668,0.7509
0,83,0.002,58.7398,1.2297,0.7541
0,84,0.002,59.1535,1.1952,0.7518
0,85,0.002,57.5715,1.2395,0.7593
0,86,0.002,58.8509,1.2163,0.7528
0,87,0.002,58.6397,1.2148,0.7530
0,88,0.002,58.1637,1.2284,0.7553
0,89,0.002,57.6169,1.2315,0.7555
0,90,0.002,57.1910,1.2188,0.7590
0,91,0.002,57.0695,1.2257,0.7588
0,92,0.002,57.0630,1.2096,0.7591
0,93,0.002,56.7105,1.2060,0.7606
0,94,0.002,56.5724,1.2167,0.7594
0,95,0.002,56.6481,1.1931,0.7629
0,96,0.002,56.7954,1.1866,0.7583
0,97,0.002,56.0423,1.2150,0.7631
