training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,251.8780,1.4430,3.1754,-0.0351
0,1,0.002,185.1514,1.1533,3.7486,0.2139
0,2,0.002,161.1288,1.1596,3.5197,0.3128
0,3,0.002,145.9003,0.9150,3.5543,0.3827
0,4,0.002,134.0299,0.8829,3.0163,0.4414
0,5,0.002,122.9909,1.2134,2.6635,0.4929
0,6,0.002,114.5168,1.2107,2.4120,0.5306
0,7,0.002,107.8009,1.0342,2.1552,0.5600
0,8,0.002,101.5080,1.0914,2.0104,0.5862
0,9,0.002,96.5599,1.1477,1.9421,0.6034
0,10,0.002,92.4983,1.1773,1.8215,0.6213
0,11,0.002,88.1636,0.9799,1.7374,0.6394
0,12,0.002,84.0302,0.9320,1.6830,0.6566
0,13,0.002,80.9780,1.3210,1.6116,0.6683
0,14,0.002,76.9819,1.2732,1.5589,0.6871
0,15,0.002,73.8135,1.0557,1.5335,0.6998
0,16,0.002,71.0982,0.9992,1.4544,0.7090
0,17,0.002,69.4997,1.2446,1.4669,0.7167
0,18,0.002,66.6257,1.2702,1.4322,0.7263
0,19,0.002,63.5641,0.9709,1.3481,0.7391
0,20,0.002,62.4019,1.0314,1.3451,0.7447
0,21,0.002,61.1217,1.2180,1.2960,0.7480
0,22,0.002,60.4913,1.2214,1.2592,0.7512
0,23,0.002,58.1128,0.9653,1.2675,0.7596
0,24,0.002,57.7081,1.0311,1.2348,0.7604
0,25,0.002,55.9605,1.1939,1.2383,0.7672
0,26,0.002,54.8505,1.2806,1.1752,0.7714
0,27,0.002,55.0546,1.0451,1.2012,0.7700
0,28,0.002,53.6324,0.9288,1.1492,0.7771
0,29,0.002,52.1868,1.3100,1.1671,0.7829
0,30,0.002,51.5692,1.3212,1.1741,0.7846
0,31,0.002,51.4924,1.0497,1.1343,0.7841
0,32,0.002,49.5927,1.1940,1.0958,0.7910
0,33,0.002,49.2145,1.2742,1.1225,0.7935
0,34,0.002,49.0428,1.4374,1.0696,0.7946
0,35,0.002,48.1179,1.1579,1.0785,0.7971
0,36,0.002,47.2799,0.9872,1.0664,0.8013
0,37,0.002,47.6846,1.0674,1.0824,0.8004
0,38,0.002,47.0881,1.2344,1.0679,0.8016
0,39,0.002,46.0030,0.9959,1.0575,0.8063
0,40,0.002,45.6084,1.0131,1.0600,0.8083
0,41,0.002,45.1019,1.2726,1.0234,0.8105
0,42,0.002,44.8432,1.3438,1.0283,0.8114
0,43,0.002,44.8190,0.9783,1.0385,0.8100
0,44,0.002,43.6917,0.4543,0.9841,0.8165
0,45,0.002,44.2025,0.5225,1.0162,0.8131
0,46,0.002,43.4637,0.5854,1.0613,0.8153
0,47,0.002,42.7855,0.4201,1.0194,0.8188
0,48,0.002,42.8729,0.4029,0.9923,0.8181
0,49,0.002,42.6599,0.5545,0.9868,0.8191
0,50,0.002,41.9205,0.5512,1.0137,0.8229
0,51,0.002,42.0803,0.4359,1.0044,0.8215
0,52,0.002,41.2089,0.4183,0.9655,0.8250
0,53,0.002,40.9774,0.5254,1.0022,0.8250
0,54,0.002,40.0448,0.5331,0.9816,0.8300
0,55,0.002,40.5367,0.4213,0.9593,0.8279
0,56,0.002,40.1850,0.4131,0.9634,0.8288
0,57,0.002,39.9217,0.5271,0.9808,0.8292
0,58,0.002,39.5249,0.5210,0.9388,0.8314
0,59,0.002,39.1035,0.4009,0.9551,0.8328
0,60,0.002,39.0185,0.3978,0.9516,0.8344
0,61,0.002,38.6505,0.6164,0.9442,0.8352
0,62,0.002,38.5060,0.5459,0.9374,0.8362
0,63,0.002,38.7155,0.3938,0.9377,0.8340
0,64,0.002,37.8019,0.3964,0.9489,0.8389
0,65,0.002,37.9290,0.5907,0.9186,0.8380
0,66,0.002,38.0069,0.5832,0.9227,0.8363
0,67,0.002,38.2691,0.4134,0.9318,0.8366
0,68,0.002,37.6354,0.4668,0.9171,0.8394
0,69,0.002,36.9147,0.6189,0.9260,0.8428
0,70,0.002,37.0020,0.5675,0.8923,0.8419
0,71,0.002,37.3831,0.4329,0.9066,0.8407
0,72,0.002,36.5757,0.4307,0.9076,0.8432
0,73,0.002,36.1278,0.5887,0.8949,0.8465
0,74,0.002,36.6714,0.5854,0.9063,0.8435
0,75,0.002,36.3511,0.4298,0.9036,0.8429
0,76,0.002,36.5608,0.5101,0.8853,0.8423
0,77,0.002,35.8286,1.2069,0.9072,0.8474
0,78,0.002,35.3196,1.1978,0.8792,0.8492
0,79,0.002,35.2381,1.1606,0.8837,0.8476
0,80,0.002,35.4383,1.1522,0.8939,0.8473
0,81,0.002,35.1636,1.1816,0.8695,0.8507
0,82,0.002,34.8790,0.5556,0.8722,0.8487
0,83,0.002,35.2567,0.4282,0.8763,0.8483
0,84,0.002,34.4480,0.4274,0.8644,0.8520
0,85,0.002,34.4732,0.5463,0.9045,0.8521
0,86,0.002,35.1203,0.6303,0.8532,0.8501
0,87,0.002,34.0292,0.4065,0.8458,0.8530
0,88,0.002,34.5866,0.3780,0.8601,0.8525
0,89,0.002,34.6180,0.5833,0.8744,0.8502
0,90,0.002,34.3295,0.5503,0.8575,0.8523
0,91,0.002,33.9189,0.4529,0.8590,0.8553
0,92,0.002,33.8410,0.3882,0.8790,0.8548
0,93,0.002,34.1762,0.5636,0.8480,0.8518
0,94,0.002,33.9431,0.6415,0.8905,0.8535
0,95,0.002,33.1888,0.4209,0.8493,0.8575
0,96,0.002,32.7781,0.4226,0.8349,0.8573
0,97,0.002,32.6181,0.5364,0.8542,0.8597
0,98,0.002,32.5278,0.5763,0.8339,0.8594
0,99,0.002,33.1122,0.3958,0.8429,0.8573
0,100,0.002,33.3341,0.4377,0.8457,0.8558
0,101,0.002,32.5966,0.5779,0.8236,0.8589
0,102,0.002,32.5361,0.5683,0.8508,0.8582
0,103,0.002,32.3585,0.4279,0.8298,0.8601
0,104,0.002,32.0768,0.4172,0.8413,0.8619
0,105,0.002,32.2516,0.5779,0.8533,0.8610
0,106,0.002,32.2631,0.5589,0.8448,0.8609
0,107,0.002,31.9222,0.3961,0.8201,0.8618
0,108,0.002,32.3057,1.0619,0.8098,0.8609
0,109,0.002,32.2248,1.1334,0.8332,0.8609
0,110,0.002,31.9368,1.2145,0.8294,0.8623
0,111,0.002,32.1595,1.0650,0.8474,0.8611
0,112,0.002,31.6619,1.1036,0.8049,0.8630
0,113,0.002,31.8803,0.5502,0.8278,0.8626
0,114,0.002,30.9698,0.5927,0.8155,0.8672
0,115,0.002,31.0003,0.4179,0.7962,0.8661
0,116,0.002,31.0536,0.4444,0.8237,0.8656
0,117,0.002,30.9654,0.5894,0.8163,0.8658
0,118,0.002,30.6397,0.6017,0.8084,0.8684
0,119,0.002,31.3272,0.3861,0.7925,0.8637
0,120,0.002,30.6609,0.3858,0.8205,0.8681
0,121,0.002,30.7615,0.5145,0.7901,0.8671
0,122,0.002,30.6177,0.5326,0.7956,0.8667
0,123,0.002,30.6149,0.8533,0.8150,0.8668
0,124,0.002,31.1760,1.1006,0.8225,0.8651
0,125,0.002,30.3817,1.1915,0.8100,0.8696
0,126,0.002,30.5905,1.2862,0.8044,0.8675
0,127,0.002,30.2504,1.2350,0.7786,0.8683
0,128,0.002,30.2014,1.1446,0.8018,0.8702
0,129,0.002,30.3388,1.2999,0.7892,0.8684
0,130,0.002,29.9955,1.2257,0.8116,0.8692
0,131,0.002,29.9157,0.9486,0.7764,0.8711
0,132,0.002,29.5027,1.0037,0.8045,0.8717
0,133,0.002,30.0709,1.0963,0.7887,0.8683
0,134,0.002,30.3664,1.0808,0.8167,0.8687
0,135,0.002,29.7824,0.9826,0.7970,0.8708
0,136,0.002,29.3623,0.8640,0.7906,0.8714
0,137,0.002,29.9672,1.1562,0.7864,0.8706
0,138,0.002,29.1003,1.3347,0.7736,0.8741
0,139,0.002,29.3350,1.0256,0.8040,0.8725
0,140,0.002,28.8691,1.0304,0.7820,0.8752
0,141,0.002,29.4840,1.2438,0.7997,0.8718
0,142,0.002,29.9052,1.3858,0.7848,0.8701
0,143,0.002,29.5487,1.0489,0.7922,0.8704
0,144,0.002,29.3774,0.9469,0.7729,0.8719
0,145,0.002,29.2545,1.1780,0.7846,0.8728
0,146,0.002,29.4875,1.2090,0.7906,0.8726
0,147,0.002,29.3038,0.9123,0.7814,0.8725
