eval_exp,training_exp,Loss_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,0.42130908,0.0073915133,0.001809007,0.0,0.0
0.0,0.0,0.7333951,0.010738825,0.0027968732,0.0,0.0
0.0,0.0,1.344309,0.0055959667,0.005310774,0.0,0.0
0.0,0.0,1.3879313,0.014250127,0.0052001113,0.0,0.0
0.0,0.0,1.6821853,0.015616553,0.005037843,0.0,0.0
0.0,0.0,3.308546,0.011149663,0.0100448895,0.0,0.0
0.0,0.0,2.307536,0.015978195,0.0066722194,0.0,0.0
0.0,0.0,2.4841647,0.023384918,0.0069102794,0.0,0.0
0.0,0.0,3.304308,0.0159788,0.007988423,0.0,0.0
0.0,0.0,2.629049,0.031149898,0.010402853,0.0,0.0
0.0,0.0,0.9784634,0.005451581,0.0037144646,0.004783762,0.004783762
0.0,0.0,0.30673787,0.00450817,0.0015226916,0.0,0.0
0.0,0.0,0.8881974,0.007090304,0.003528716,0.0,0.0
0.0,0.0,0.53131205,0.00957561,0.0024307643,0.0,0.0
0.0,0.0,1.1817791,0.0067173336,0.0053198766,0.0,0.0
0.0,0.0,1.7754505,0.008646947,0.006515366,0.0,0.0
0.0,0.0,1.8808559,0.011945784,0.00663589,0.0,0.0
0.0,0.0,1.1810508,0.02024846,0.0026743812,0.0,0.0
0.0,0.0,2.686099,0.0150547335,0.010953873,0.0,0.0
0.0,0.0,3.29361,0.025937984,0.014013825,0.0,0.0
0.0,0.0,1.5390639,0.0060542976,0.0077493475,0.008476438,0.008476438
0.0,0.0,0.906166,0.012102725,0.0038590007,0.0041771512,0.0041771512
0.0,0.0,0.2946998,0.005573919,0.0015738066,0.0,0.0
0.0,0.0,0.95425856,0.016891008,0.0034043177,0.0,0.0
0.0,0.0,1.0950837,0.01564269,0.0053825555,0.0,0.0
0.0,0.0,1.5354594,0.011563524,0.006332413,0.0,0.0
0.0,0.0,0.87137705,0.017776808,0.0035568404,0.0,0.0
0.0,0.0,0.95736176,0.01444926,0.0036479225,0.0,0.0
0.0,0.0,1.5746988,0.011196646,0.007945606,0.0,0.0
0.0,0.0,1.7383558,0.016716445,0.008234496,0.0,0.0
0.0,0.0,1.8608153,0.015284449,0.009181055,0.009174659,0.009174659
0.0,0.0,1.4058492,0.022055587,0.0053781713,0.0065003363,0.0065003363
0.0,0.0,0.6143596,0.017114453,0.0033100033,0.0025411614,0.0025411614
0.0,0.0,0.30945653,0.019350192,0.0011084181,0.0,0.0
0.0,0.0,1.3698455,0.012458499,0.00629881,0.0,0.0
0.0,0.0,1.3409176,0.02002785,0.0058621177,0.0,0.0
0.0,0.0,0.86532766,0.038290676,0.0035136973,0.0,0.0
0.0,0.0,1.2692044,0.02361642,0.004869412,0.0,0.0
0.0,0.0,1.6454388,0.012118568,0.0066504697,0.0,0.0
0.0,0.0,2.147959,0.029172963,0.011469126,0.0,0.0
0.0,0.0,1.775893,0.00862682,0.008823262,0.00891837,0.00891837
0.0,0.0,1.2079424,0.012668773,0.005094219,0.0059772483,0.0059772483
0.0,0.0,0.45384756,0.011229982,0.0019403661,0.0011836779,0.0011836779
0.0,0.0,0.58027965,0.012975369,0.0025763358,0.0024325592,0.0024325592
0.0,0.0,0.48133746,0.015388549,0.0026410266,0.0,0.0
0.0,0.0,1.3569454,0.012461538,0.0059790118,0.0,0.0
0.0,0.0,0.90376294,0.02115611,0.0040329876,0.0,0.0
0.0,0.0,0.989756,0.014306729,0.0045644697,0.0,0.0
0.0,0.0,2.065139,0.011035097,0.009016756,0.0,0.0
0.0,0.0,2.609982,0.030396638,0.010184176,0.0,0.0
0.0,0.0,2.0411892,0.013743588,0.010152336,0.0102995075,0.0102995075
0.0,0.0,1.3014541,0.018181363,0.005893212,0.0067944704,0.0067944704
0.0,0.0,0.5937063,0.010287905,0.0025985613,0.0028398666,0.0028398666
0.0,0.0,0.6772854,0.013002595,0.0032751875,0.0030333302,0.0030333302
0.0,0.0,0.7938685,0.014017662,0.0036771125,0.0031847293,0.0031847293
0.0,0.0,0.34387282,0.009689899,0.0013882865,0.0,0.0
0.0,0.0,1.2758111,0.017907806,0.0051319483,0.0,0.0
0.0,0.0,1.0656079,0.016120287,0.0035957457,0.0,0.0
0.0,0.0,1.6354,0.013838063,0.007850064,0.0,0.0
0.0,0.0,1.3240128,0.029059442,0.0075813606,0.0,0.0
0.0,0.0,1.9234309,0.013033614,0.009354949,0.009736401,0.009736401
0.0,0.0,1.6370988,0.01697018,0.0074837273,0.008521654,0.008521654
0.0,0.0,0.5541728,0.009700349,0.002393743,0.0026851438,0.0026851438
0.0,0.0,0.6799437,0.015443644,0.0033346494,0.003277194,0.003277194
0.0,0.0,0.5658654,0.016960531,0.0031082476,0.00342965,0.00342965
0.0,0.0,1.0176866,0.012879386,0.00494076,0.0047940067,0.0047940067
0.0,0.0,0.5796871,0.023783913,0.0027988597,0.0,0.0
0.0,0.0,0.6909492,0.01276611,0.0030198358,0.0,0.0
0.0,0.0,1.4988565,0.018585142,0.007430972,0.0,0.0
0.0,0.0,2.8006902,0.026284896,0.012362419,0.0,0.0
0.0,0.0,2.2489295,0.011441563,0.010335055,0.010327382,0.010327382
0.0,0.0,1.448136,0.015073069,0.0065346053,0.0076140384,0.0076140384
0.0,0.0,0.65999484,0.011715487,0.0026607956,0.0022494097,0.0022494097
0.0,0.0,0.74109936,0.0131749725,0.003555256,0.0037606307,0.0037606307
0.0,0.0,0.29434285,0.017238025,0.0016872757,0.003159287,0.003159287
