training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,336.1975,1.1121,-0.3127
0,1,0.002,260.6522,2.2970,-0.0184
0,2,0.002,209.7577,3.9446,0.0927
0,3,0.002,192.4020,4.0018,0.1792
0,4,0.002,175.8064,3.4836,0.2374
0,5,0.002,165.4202,3.5999,0.2817
0,6,0.002,156.0498,3.7465,0.3221
0,7,0.002,150.7501,3.5497,0.3481
0,8,0.002,145.0517,3.3792,0.3821
0,9,0.002,140.4365,3.3384,0.4093
0,10,0.002,137.5781,3.0810,0.4255
0,11,0.002,134.6772,2.9348,0.4420
0,12,0.002,131.1536,2.9086,0.4556
0,13,0.002,128.6126,2.7314,0.4656
0,14,0.002,126.0366,2.6191,0.4763
0,15,0.002,121.9878,2.4840,0.4947
0,16,0.002,120.6053,2.3972,0.5032
0,17,0.002,117.4730,2.2508,0.5131
0,18,0.002,115.2988,2.2326,0.5235
0,19,0.002,113.8641,2.0772,0.5299
0,20,0.002,111.3237,2.0384,0.5374
0,21,0.002,108.9982,1.9854,0.5490
0,22,0.002,106.3048,1.8578,0.5594
0,23,0.002,105.3540,1.8350,0.5638
0,24,0.002,102.1601,1.8013,0.5784
0,25,0.002,100.9752,1.7564,0.5818
0,26,0.002,98.0996,1.7446,0.5937
0,27,0.002,97.4455,1.6654,0.5959
0,28,0.002,96.0142,1.6738,0.6034
0,29,0.002,93.3405,1.6120,0.6153
0,30,0.002,92.2916,1.6151,0.6208
0,31,0.002,92.0185,1.6090,0.6208
0,32,0.002,90.2455,1.5369,0.6299
0,33,0.002,88.5204,1.6356,0.6360
0,34,0.002,87.5264,1.5363,0.6376
0,35,0.002,86.1824,1.5340,0.6453
0,36,0.002,84.2610,1.5225,0.6519
0,37,0.002,83.3917,1.5165,0.6577
0,38,0.002,82.2103,1.4594,0.6627
0,39,0.002,80.9820,1.4962,0.6677
0,40,0.002,79.4445,1.4502,0.6755
0,41,0.002,78.0718,1.4682,0.6788
0,42,0.002,79.5481,1.4474,0.6707
0,43,0.002,77.9083,1.4746,0.6797
0,44,0.002,76.2086,1.4347,0.6860
0,45,0.002,75.7292,1.4158,0.6874
0,46,0.002,75.0670,1.4464,0.6881
0,47,0.002,73.3600,1.4301,0.6991
0,48,0.002,73.4836,1.4333,0.6946
0,49,0.002,73.1371,1.3657,0.6969
0,50,0.002,71.8447,1.4024,0.7025
0,51,0.002,71.2380,1.3910,0.7044
0,52,0.002,71.6940,1.3610,0.7029
0,53,0.002,70.0741,1.3318,0.7108
0,54,0.002,70.4695,1.3345,0.7069
0,55,0.002,69.3691,1.3393,0.7101
0,56,0.002,68.4470,1.3229,0.7142
0,57,0.002,68.4075,1.3423,0.7147
0,58,0.002,67.4872,1.2884,0.7203
0,59,0.002,66.6326,1.3220,0.7224
0,60,0.002,65.9895,1.2932,0.7247
0,61,0.002,65.8389,1.2942,0.7235
0,62,0.002,65.5561,1.3272,0.7268
0,63,0.002,64.7127,1.2802,0.7296
0,64,0.002,64.4838,1.3089,0.7297
0,65,0.002,63.9813,1.2938,0.7314
0,66,0.002,63.7532,1.2745,0.7336
0,67,0.002,64.0174,1.3054,0.7321
0,68,0.002,63.8262,1.3071,0.7322
0,69,0.002,62.6631,1.2872,0.7372
0,70,0.002,62.3138,1.2844,0.7373
0,71,0.002,62.4866,1.2486,0.7368
0,72,0.002,61.7844,1.2608,0.7409
0,73,0.002,61.0795,1.2477,0.7421
0,74,0.002,61.3840,1.2554,0.7417
0,75,0.002,61.5586,1.2792,0.7402
0,76,0.002,60.6622,1.2553,0.7446
0,77,0.002,60.4618,1.3014,0.7452
0,78,0.002,60.7352,1.2815,0.7432
0,79,0.002,59.6432,1.2494,0.7488
0,80,0.002,59.0059,1.2859,0.7508
0,81,0.002,59.2138,1.2686,0.7491
0,82,0.002,59.0004,1.2635,0.7501
0,83,0.002,58.5929,1.2843,0.7534
0,84,0.002,58.3034,1.2471,0.7535
0,85,0.002,59.2189,1.2301,0.7488
0,86,0.002,59.9142,1.2491,0.7470
0,87,0.002,57.8655,1.2406,0.7552
0,88,0.002,58.4906,1.2094,0.7520
0,89,0.002,57.3970,1.2174,0.7568
0,90,0.002,57.6777,1.2448,0.7562
0,91,0.002,57.7017,1.2238,0.7557
0,92,0.002,56.5467,1.2096,0.7583
0,93,0.002,57.1706,1.2037,0.7568
0,94,0.002,56.2086,1.2102,0.7597
0,95,0.002,57.1505,1.2007,0.7568
0,96,0.002,56.6745,1.2057,0.7590
0,97,0.002,55.8280,1.2036,0.7628
0,98,0.002,55.4224,1.1671,0.7629
0,99,0.002,55.3740,1.1725,0.7639
