training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,253.8945,0.8697,3.2595,-0.0445
0,1,0.002,181.3395,0.5355,3.7213,0.2186
0,2,0.002,157.7744,0.5070,3.6011,0.3251
0,3,0.002,142.6430,0.3914,3.4342,0.4000
0,4,0.002,130.0213,0.4234,2.8740,0.4611
0,5,0.002,120.7882,0.5267,2.5191,0.5041
0,6,0.002,112.0223,0.5445,2.2543,0.5422
0,7,0.002,105.0076,0.3679,2.0619,0.5708
0,8,0.002,100.1624,0.3735,2.0166,0.5910
0,9,0.002,94.9697,0.5479,1.9022,0.6117
0,10,0.002,90.1316,0.5193,1.8397,0.6336
0,11,0.002,86.1556,0.4201,1.7572,0.6488
0,12,0.002,83.2412,0.3985,1.7055,0.6615
0,13,0.002,78.8392,0.5442,1.6288,0.6809
0,14,0.002,75.3881,0.5597,1.5631,0.6931
0,15,0.002,73.9535,0.3858,1.5197,0.6962
0,16,0.002,70.4470,0.3962,1.4803,0.7131
0,17,0.002,67.3556,0.5485,1.4315,0.7252
0,18,0.002,65.4673,0.5143,1.3789,0.7304
0,19,0.002,63.6936,0.3966,1.3570,0.7387
0,20,0.002,61.3049,0.3762,1.3211,0.7481
0,21,0.002,60.8884,0.5372,1.2640,0.7488
0,22,0.002,59.0099,0.5300,1.2514,0.7561
0,23,0.002,58.2417,0.3804,1.2438,0.7585
0,24,0.002,57.1897,0.3948,1.2105,0.7620
0,25,0.002,56.1522,0.5100,1.1590,0.7667
0,26,0.002,53.9148,0.5604,1.1810,0.7769
0,27,0.002,53.0772,0.3681,1.1617,0.7791
0,28,0.002,52.6368,0.4059,1.1156,0.7803
0,29,0.002,52.0209,0.5717,1.1497,0.7831
0,30,0.002,51.0428,0.5529,1.0941,0.7871
0,31,0.002,51.2698,0.3811,1.1464,0.7850
0,32,0.002,49.6865,0.4093,1.0987,0.7922
0,33,0.002,49.3352,0.5377,1.0865,0.7929
0,34,0.002,47.7031,0.5468,1.0364,0.8009
0,35,0.002,47.8632,0.4155,1.1088,0.7977
0,36,0.002,47.6986,0.3932,1.0349,0.8002
0,37,0.002,47.1452,0.5178,1.0264,0.8008
0,38,0.002,46.6679,0.5834,1.0353,0.8039
0,39,0.002,45.7136,0.3822,1.0368,0.8071
0,40,0.002,45.3463,0.3864,1.0301,0.8074
0,41,0.002,45.3210,0.5924,1.0432,0.8079
0,42,0.002,45.1980,0.5585,0.9730,0.8087
0,43,0.002,44.7592,0.4037,1.0163,0.8084
0,44,0.002,43.7986,0.4089,1.0065,0.8152
0,45,0.002,43.8472,0.5527,0.9826,0.8146
0,46,0.002,43.0874,0.5701,0.9882,0.8183
0,47,0.002,42.3723,0.3807,0.9854,0.8204
0,48,0.002,42.6670,0.3932,0.9953,0.8190
0,49,0.002,41.0681,0.5654,0.9862,0.8274
0,50,0.002,41.7443,0.5149,0.9633,0.8225
0,51,0.002,40.7271,0.3987,0.9607,0.8275
0,52,0.002,40.9153,0.4347,0.9459,0.8274
0,53,0.002,41.3082,0.5469,0.9753,0.8244
0,54,0.002,40.0665,0.5072,0.9268,0.8296
0,55,0.002,39.7132,0.3679,0.9509,0.8319
0,56,0.002,39.7476,0.4131,0.9344,0.8310
0,57,0.002,40.0865,0.5454,0.9518,0.8302
0,58,0.002,39.5132,0.5247,0.9092,0.8330
