training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,333.8228,1.1030,-0.3104
0,1,0.002,253.1513,2.3366,-0.0029
0,2,0.002,205.7132,3.9408,0.0940
0,3,0.002,189.0125,3.9653,0.1842
0,4,0.002,174.2142,3.5390,0.2385
0,5,0.002,164.4169,3.7208,0.2762
0,6,0.002,156.4835,3.7260,0.3162
0,7,0.002,151.4030,3.4692,0.3404
0,8,0.002,145.1274,3.3818,0.3792
0,9,0.002,142.1528,3.3212,0.3991
0,10,0.002,138.4022,3.0995,0.4203
0,11,0.002,134.8695,3.0438,0.4372
0,12,0.002,132.0772,2.8923,0.4509
0,13,0.002,129.4098,2.7542,0.4648
0,14,0.002,126.7101,2.6378,0.4774
0,15,0.002,123.6248,2.5759,0.4885
0,16,0.002,121.1869,2.3621,0.5018
0,17,0.002,118.4898,2.3212,0.5103
0,18,0.002,115.1076,2.1874,0.5260
0,19,0.002,112.7205,2.1397,0.5329
0,20,0.002,110.1665,1.9646,0.5465
0,21,0.002,107.9849,1.9313,0.5524
0,22,0.002,106.4670,1.8499,0.5585
0,23,0.002,103.9172,1.8321,0.5711
0,24,0.002,101.6854,1.7678,0.5799
0,25,0.002,99.4758,1.7362,0.5899
0,26,0.002,97.4523,1.6975,0.5979
0,27,0.002,96.9268,1.6994,0.5986
0,28,0.002,93.2589,1.6543,0.6166
0,29,0.002,92.9003,1.6176,0.6184
0,30,0.002,90.3590,1.6177,0.6301
0,31,0.002,88.5400,1.5797,0.6361
0,32,0.002,88.7826,1.5815,0.6366
0,33,0.002,86.3064,1.5925,0.6464
0,34,0.002,85.9482,1.5781,0.6496
0,35,0.002,84.7414,1.5456,0.6526
0,36,0.002,82.7906,1.4990,0.6583
0,37,0.002,83.0875,1.5420,0.6567
0,38,0.002,80.8721,1.5362,0.6694
0,39,0.002,80.7896,1.4866,0.6690
0,40,0.002,79.3158,1.5445,0.6728
0,41,0.002,77.8272,1.4637,0.6801
0,42,0.002,76.9824,1.4900,0.6828
0,43,0.002,76.2897,1.4615,0.6882
0,44,0.002,75.4285,1.4760,0.6877
0,45,0.002,74.2496,1.4232,0.6946
0,46,0.002,73.5274,1.4257,0.6964
0,47,0.002,73.1211,1.4616,0.6974
0,48,0.002,71.2317,1.4721,0.7063
0,49,0.002,71.1316,1.4006,0.7038
0,50,0.002,71.0274,1.3863,0.7046
0,51,0.002,70.7739,1.4125,0.7080
0,52,0.002,70.2648,1.3983,0.7081
0,53,0.002,69.2717,1.3707,0.7113
0,54,0.002,67.9322,1.3657,0.7191
0,55,0.002,67.8507,1.3530,0.7186
0,56,0.002,66.4613,1.3468,0.7226
0,57,0.002,66.0683,1.3272,0.7254
0,58,0.002,65.9132,1.3463,0.7248
0,59,0.002,65.7546,1.3279,0.7230
0,60,0.002,65.2063,1.3366,0.7274
0,61,0.002,64.6434,1.3347,0.7288
0,62,0.002,65.2588,1.3157,0.7271
0,63,0.002,64.7376,1.3262,0.7285
0,64,0.002,63.5849,1.3085,0.7331
0,65,0.002,63.0724,1.2905,0.7350
0,66,0.002,63.6480,1.2693,0.7356
0,67,0.002,62.7251,1.2964,0.7372
0,68,0.002,62.1668,1.3126,0.7389
0,69,0.002,62.9548,1.2779,0.7356
0,70,0.002,61.5692,1.2777,0.7396
0,71,0.002,61.0580,1.2592,0.7441
0,72,0.002,60.2391,1.2716,0.7485
0,73,0.002,61.7052,1.2980,0.7390
0,74,0.002,61.0090,1.2835,0.7440
0,75,0.002,61.1213,1.2915,0.7432
0,76,0.002,60.5183,1.2588,0.7457
0,77,0.002,59.8936,1.2540,0.7486
0,78,0.002,59.9494,1.2294,0.7470
0,79,0.002,59.6018,1.2448,0.7477
0,80,0.002,59.5263,1.2473,0.7490
0,81,0.002,58.9124,1.2513,0.7529
0,82,0.002,59.7755,1.2763,0.7490
0,83,0.002,58.0858,1.2348,0.7540
0,84,0.002,57.3014,1.2026,0.7567
0,85,0.002,58.0231,1.2281,0.7540
0,86,0.002,57.6948,1.2297,0.7533
0,87,0.002,58.1842,1.2333,0.7539
0,88,0.002,57.6241,1.2552,0.7566
0,89,0.002,57.2734,1.2371,0.7596
0,90,0.002,56.7490,1.2509,0.7592
0,91,0.002,57.2805,1.2103,0.7570
0,92,0.002,56.9604,1.2552,0.7595
0,93,0.002,56.8188,1.1945,0.7577
0,94,0.002,56.3431,1.2492,0.7612
0,95,0.002,55.4757,1.2400,0.7662
0,96,0.002,55.4512,1.2064,0.7654
0,97,0.002,56.3714,1.2113,0.7621
0,98,0.002,55.3292,1.2007,0.7647
0,99,0.002,55.2817,1.2191,0.7662
0,100,0.002,55.2173,1.1925,0.7637
0,101,0.002,54.2203,1.1822,0.7683
0,102,0.002,54.5666,1.1983,0.7677
0,103,0.002,54.5849,1.2118,0.7684
0,104,0.002,53.4193,1.1723,0.7720
0,105,0.002,54.0815,1.1621,0.7687
0,106,0.002,54.2866,1.2122,0.7689
0,107,0.002,53.6544,1.2069,0.7706
0,108,0.002,53.9276,1.1844,0.7701
0,109,0.002,53.8887,1.1618,0.7695
0,110,0.002,53.3995,1.2016,0.7720
0,111,0.002,52.7965,1.1949,0.7744
0,112,0.002,53.4355,1.1499,0.7705
0,113,0.002,53.2415,1.1754,0.7730
0,114,0.002,52.3864,1.1531,0.7757
0,115,0.002,51.9030,1.1861,0.7796
0,116,0.002,52.9498,1.1717,0.7746
0,117,0.002,52.8107,1.1913,0.7748
0,118,0.002,52.7365,1.1651,0.7761
0,119,0.002,52.3745,1.1489,0.7772
0,120,0.002,51.9153,1.1692,0.7778
0,121,0.002,51.8774,1.1778,0.7780
0,122,0.002,51.4061,1.1869,0.7791
0,123,0.002,50.9474,1.1436,0.7824
0,124,0.002,51.1439,1.1544,0.7815
0,125,0.002,50.9624,1.1733,0.7810
0,126,0.002,51.3104,1.1331,0.7805
0,127,0.002,50.9648,1.1614,0.7805
0,128,0.002,50.6958,1.1492,0.7824
0,129,0.002,51.0114,1.1891,0.7828
0,130,0.002,49.9737,1.1033,0.7858
0,131,0.002,50.0314,1.1381,0.7860
0,132,0.002,50.2487,1.1847,0.7864
0,133,0.002,49.3472,1.1260,0.7905
0,134,0.002,49.1001,1.1305,0.7896
0,135,0.002,50.5641,1.1200,0.7832
0,136,0.002,49.9555,1.1159,0.7885
0,137,0.002,49.3501,1.1682,0.7884
0,138,0.002,49.3769,1.1328,0.7888
0,139,0.002,49.6592,1.1003,0.7877
0,140,0.002,49.3407,1.1690,0.7886
0,141,0.002,48.6344,1.1147,0.7909
0,142,0.002,49.5334,1.1293,0.7870
0,143,0.002,49.1907,1.1309,0.7885
0,144,0.002,48.3189,1.1540,0.7924
0,145,0.002,48.6738,1.1088,0.7919
0,146,0.002,49.0871,1.1414,0.7882
0,147,0.002,48.3089,1.0922,0.7925
0,148,0.002,48.4028,1.1503,0.7928
0,149,0.002,49.1525,1.1184,0.7908
0,150,0.002,47.7764,1.1108,0.7950
0,151,0.002,48.6360,1.0870,0.7912
0,152,0.002,47.6387,1.0841,0.7944
0,153,0.002,47.5490,1.0892,0.7951
0,154,0.002,47.4098,1.1108,0.7957
0,155,0.002,47.8156,1.1091,0.7936
0,156,0.002,47.1594,1.1169,0.7973
0,157,0.002,47.7399,1.0975,0.7959
0,158,0.002,46.6985,1.0951,0.7989
0,159,0.002,48.1985,1.1014,0.7928
0,160,0.002,47.5831,1.1063,0.7959
0,161,0.002,47.0162,1.1000,0.7989
0,162,0.002,46.5984,1.0757,0.7984
0,163,0.002,46.5048,1.1092,0.8023
0,164,0.002,46.9839,1.0878,0.7983
0,165,0.002,47.6890,1.1102,0.7955
0,166,0.002,46.3662,1.0881,0.8013
0,167,0.002,46.8560,1.0554,0.7979
0,168,0.002,46.4663,1.0692,0.7987
0,169,0.002,46.9328,1.0974,0.7974
0,170,0.002,46.5889,1.0918,0.7999
0,171,0.002,46.0035,1.0788,0.8030
0,172,0.002,45.6793,1.1042,0.8036
0,173,0.002,46.1224,1.0985,0.8010
0,174,0.002,46.7990,1.0692,0.7994
0,175,0.002,46.0823,1.0792,0.7998
0,176,0.002,45.8507,1.0752,0.8018
0,177,0.002,46.2157,1.0887,0.7997
0,178,0.002,45.4918,1.0670,0.8028
0,179,0.002,45.1406,1.0549,0.8043
0,180,0.002,45.2949,1.0685,0.8053
0,181,0.002,45.7266,1.0807,0.8019
0,182,0.002,45.3099,1.0668,0.8029
0,183,0.002,44.8551,1.0653,0.8057
0,184,0.002,45.5536,1.1123,0.8034
0,185,0.002,45.4405,1.0802,0.8021
0,186,0.002,45.8785,1.0864,0.8022
0,187,0.002,45.3085,1.0602,0.8049
0,188,0.002,44.8952,1.1040,0.8072
0,189,0.002,45.2765,1.1048,0.8037
0,190,0.002,45.1850,1.0806,0.8056
0,191,0.002,45.2466,1.0630,0.8054
0,192,0.002,44.9077,1.1011,0.8069
0,193,0.002,44.6639,1.0617,0.8072
0,194,0.002,44.9023,1.0512,0.8062
0,195,0.002,44.2952,1.0653,0.8087
0,196,0.002,44.9108,1.0726,0.8059
0,197,0.002,45.0570,1.0579,0.8044
0,198,0.002,44.7363,1.0596,0.8061
0,199,0.002,44.2070,1.0935,0.8101
1,0,0.002,54.3564,1.2195,0.7835
1,1,0.002,43.8150,0.9819,0.8190
1,2,0.002,39.7691,0.9480,0.8318
1,3,0.002,37.6192,0.8750,0.8397
1,4,0.002,36.1328,0.8563,0.8453
1,5,0.002,34.9580,0.8479,0.8496
1,6,0.002,34.1127,0.8444,0.8528
1,7,0.002,33.3335,0.8385,0.8559
1,8,0.002,32.7759,0.8347,0.8582
1,9,0.002,32.2964,0.8142,0.8601
1,10,0.002,31.9037,0.8155,0.8615
1,11,0.002,31.4487,0.7957,0.8629
1,12,0.002,30.9637,0.8079,0.8651
1,13,0.002,30.6524,0.7983,0.8664
1,14,0.002,30.3431,0.7841,0.8675
1,15,0.002,30.0875,0.7894,0.8686
1,16,0.002,29.9175,0.7761,0.8692
1,17,0.002,29.5279,0.7770,0.8708
1,18,0.002,29.1769,0.7729,0.8723
1,19,0.002,28.9992,0.7660,0.8729
1,20,0.002,28.7163,0.7649,0.8740
1,21,0.002,28.4858,0.7559,0.8749
1,22,0.002,28.2785,0.7482,0.8758
1,23,0.002,28.0211,0.7518,0.8769
1,24,0.002,27.9749,0.7469,0.8769
1,25,0.002,27.7393,0.7480,0.8783
1,26,0.002,27.6238,0.7391,0.8786
1,27,0.002,27.4428,0.7378,0.8793
1,28,0.002,27.1676,0.7405,0.8805
1,29,0.002,27.1968,0.7289,0.8802
1,30,0.002,26.9571,0.7319,0.8813
1,31,0.002,26.8656,0.7347,0.8822
1,32,0.002,26.5186,0.7198,0.8830
1,33,0.002,26.3731,0.7162,0.8835
1,34,0.002,26.2912,0.7214,0.8840
1,35,0.002,26.1355,0.7211,0.8844
1,36,0.002,26.0210,0.7195,0.8852
1,37,0.002,25.8237,0.7087,0.8860
1,38,0.002,25.7273,0.7097,0.8864
