training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,317.8224,0.0,3.9192,0.3242
0,1,197.1422,0.0,2.1492,0.5821
0,2,167.3926,0.0,1.5232,0.5847
0,3,143.7351,0.0,1.3226,0.6924
0,4,125.5119,0.0,1.2941,0.7411
0,5,118.5519,0.0,1.6437,0.7241
0,6,119.7257,0.0,1.4902,-0.3736
0,7,154.5305,0.0,1.6068,0.3896
0,8,122.3947,0.0,1.0678,0.7412
0,9,103.9428,0.0,1.5844,0.7406
0,10,104.4751,0.0,1.2490,0.7780
0,11,105.4511,0.0,1.1795,0.7818
0,12,99.4896,0.0,1.3603,0.7668
0,13,92.7062,0.0,1.3034,0.8017
0,14,96.7328,0.0,1.1639,0.7807
0,15,90.7280,0.0,1.2644,0.7487
0,16,85.8707,0.0,1.1687,0.8160
0,17,89.1030,0.0,1.2687,0.7943
0,18,92.1340,0.0,1.3051,0.7765
0,19,85.0909,0.0,1.3559,0.8063
0,20,85.2759,0.0,1.1180,0.8109
0,21,108.8120,0.0,1.4455,0.7367
0,22,100.4765,0.0,1.1490,0.7840
0,23,90.9373,0.0,1.4401,0.8110
0,24,86.8840,0.0,1.1240,0.6881
0,25,84.0179,0.0,1.3280,0.8125
0,26,77.5357,0.0,1.2479,0.7914
0,27,82.8886,0.0,1.1365,0.8013
0,28,81.6470,0.0,1.1568,0.8086
0,29,83.0938,0.0,1.3386,0.8117
0,30,92.6867,0.0,1.1817,0.7687
0,31,86.4951,0.0,1.2582,0.7888
0,32,88.5469,0.0,1.4209,0.8069
0,33,103.8859,0.0,1.3716,0.7223
0,34,94.1789,0.0,1.1033,0.8020
0,35,91.1834,0.0,1.1852,0.7435
0,36,81.5787,0.0,1.1746,0.7979
0,37,84.6061,0.0,1.1532,0.8026
0,38,81.1700,0.0,1.3809,0.8306
0,39,81.0277,0.0,1.1992,-0.4017
0,40,75.3767,0.0,1.0018,0.8209
0,41,89.2074,0.0,1.2356,0.7131
0,42,88.4406,0.0,1.1200,0.7921
0,43,85.5717,0.0,1.3159,0.7815
0,44,86.0152,0.0,1.1155,0.8000
0,45,90.3756,0.0,1.1144,0.7791
0,46,87.5296,0.0,1.4154,0.8045
0,47,84.5801,0.0,1.0884,0.8063
0,48,92.9101,0.0,1.1226,0.8052
0,49,84.9736,0.0,1.2952,0.8151
0,50,79.4769,0.0,1.1531,0.7833
0,51,74.0954,0.0,1.2784,0.8023
0,52,72.9773,0.0,1.1633,0.8247
0,53,75.1380,0.0,1.2176,0.8268
0,54,78.1764,0.0,1.1551,0.6986
0,55,78.4353,0.0,1.1678,0.8361
0,56,73.7509,0.0,1.1836,0.7770
0,57,78.9580,0.0,1.2253,0.8271
0,58,72.4352,0.0,1.1947,0.8274
0,59,76.1930,0.0,1.2422,0.8344
0,60,73.3525,0.0,1.1254,0.7246
0,61,71.2779,0.0,1.0843,0.8332
0,62,79.2718,0.0,1.2243,0.8281
0,63,75.3140,0.0,1.1334,0.8332
0,64,68.7880,0.0,1.0946,0.8568
0,65,69.7895,0.0,1.0617,0.8183
0,66,67.8241,0.0,1.0929,0.7055
0,67,68.4421,0.0,1.0942,0.7995
0,68,70.0419,0.0,1.1836,0.6763
0,69,71.8074,0.0,1.1438,0.8422
0,70,67.0497,0.0,1.1281,0.8241
0,71,67.3819,0.0,1.3165,0.8550
0,72,71.1594,0.0,1.1400,0.8518
0,73,68.7796,0.0,1.1247,0.8537
0,74,63.8341,0.0,1.1470,0.8627
0,75,65.9859,0.0,1.1385,0.8602
0,76,65.6675,0.0,1.1859,0.8197
0,77,64.9994,0.0,1.1405,0.8575
0,78,68.3925,0.0,1.2209,0.8107
0,79,69.4894,0.0,1.2622,-0.2996
0,80,67.5838,0.0,1.1457,0.8443
0,81,67.2472,0.0,1.1166,0.8567
0,82,68.8865,0.0,1.1831,0.8340
0,83,70.7887,0.0,1.2215,0.8437
0,84,65.7106,0.0,1.1036,0.8647
0,85,69.3508,0.0,1.2794,0.1904
0,86,68.5661,0.0,1.1576,0.8539
0,87,66.5128,0.0,1.1352,0.8182
0,88,68.4188,0.0,1.1350,0.8554
0,89,67.3142,0.0,1.1285,0.8604
0,90,68.8920,0.0,1.1523,0.7929
0,91,69.3453,0.0,1.1118,0.8353
0,92,69.7773,0.0,1.2285,0.8510
0,93,63.4553,0.0,1.1474,0.8673
0,94,66.9891,0.0,1.1636,0.7692
0,95,66.0253,0.0,1.1356,0.5969
0,96,62.7013,0.0,1.1357,0.8645
0,97,68.7129,0.0,1.1693,0.8575
0,98,67.8658,0.0,1.0880,0.8558
0,99,66.7928,0.0,1.2011,0.8573
0,100,66.7519,0.0,1.1439,0.8609
0,101,66.2229,0.0,1.1456,0.8366
0,102,72.0214,0.0,1.3739,0.8490
1,0,105.9270,0.0,1.8520,0.6757
1,1,90.0032,0.0,2.2843,0.7233
1,2,75.2450,0.0,2.2339,0.7685
