training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,342.9881,0.0,4.2202,0.2445
0,1,240.4853,0.0,2.0860,0.4180
0,2,179.3052,0.0,1.6369,0.6131
0,3,161.7307,0.0,1.2402,0.6572
0,4,140.9334,0.0,1.6333,0.3529
0,5,127.1336,0.0,1.3044,0.7043
0,6,124.2037,0.0,1.7592,0.7122
0,7,130.8521,0.0,1.5038,0.6886
0,8,115.5165,0.0,1.4666,0.7435
0,9,126.6227,0.0,1.6558,-0.0053
0,10,130.6800,0.0,1.6042,0.7210
0,11,102.5740,0.0,1.3160,0.7648
0,12,93.3059,0.0,1.3502,0.7273
0,13,95.5922,0.0,1.2196,0.7813
0,14,92.9532,0.0,1.1370,0.8072
0,15,92.1455,0.0,1.2571,0.6991
0,16,101.9793,0.0,1.3951,0.7889
0,17,88.7726,0.0,0.9414,0.7835
0,18,93.3978,0.0,1.6694,0.8024
0,19,137.1515,0.0,1.2252,0.6962
0,20,104.5239,0.0,1.3223,0.7831
0,21,91.6541,0.0,1.0340,0.8109
0,22,84.9993,0.0,1.1423,0.8065
0,23,81.4015,0.0,1.5461,-7.8149
0,24,83.3843,0.0,1.0553,0.8074
0,25,84.3607,0.0,1.1372,0.7930
0,26,94.4296,0.0,1.1637,0.4968
0,27,87.1589,0.0,1.1989,0.7639
0,28,84.1977,0.0,1.1894,0.8133
0,29,105.9420,0.0,1.3402,0.7811
0,30,90.3245,0.0,0.9684,0.8034
0,31,84.4059,0.0,1.1682,0.8227
0,32,105.1160,0.0,0.9557,0.7754
0,33,90.3806,0.0,1.5091,0.8013
0,34,83.3789,0.0,0.8563,0.8039
0,35,87.6281,0.0,1.5396,0.4572
0,36,77.7753,0.0,1.0763,0.8372
0,37,78.3980,0.0,1.0491,0.7606
0,38,70.3224,0.0,1.1882,0.7987
0,39,92.5516,0.0,1.2005,0.7493
0,40,84.7151,0.0,1.0655,0.8023
0,41,78.6921,0.0,1.2439,0.8376
0,42,76.1828,0.0,1.0925,0.7793
0,43,76.4366,0.0,1.1163,0.5194
0,44,73.7670,0.0,1.0913,0.8281
0,45,78.2843,0.0,1.1970,0.7642
0,46,71.4883,0.0,1.0354,0.8535
0,47,72.0177,0.0,1.2233,0.7521
0,48,66.1192,0.0,1.0249,0.8411
0,49,78.0811,0.0,1.0418,0.8397
0,50,68.8490,0.0,0.9855,0.8556
0,51,68.9871,0.0,1.7776,0.8549
0,52,70.8457,0.0,1.1347,0.8535
0,53,65.6173,0.0,1.0602,0.5698
0,54,69.3155,0.0,1.0642,0.8446
0,55,67.1347,0.0,1.3387,0.8600
0,56,67.9933,0.0,1.0857,0.8470
0,57,63.5538,0.0,1.1928,0.8587
0,58,63.5361,0.0,1.0918,0.8537
0,59,64.3189,0.0,1.1603,0.8593
0,60,68.3975,0.0,1.0942,0.8520
0,61,65.4647,0.0,1.0542,0.8448
0,62,64.8223,0.0,1.1113,0.8527
0,63,66.5647,0.0,1.0285,0.8530
0,64,67.8479,0.0,1.0035,0.8476
0,65,70.7123,0.0,1.0518,0.8398
0,66,71.2934,0.0,1.0442,0.8410
0,67,70.6551,0.0,1.2637,0.8499
0,68,67.7899,0.0,1.0526,0.8503
0,69,64.4911,0.0,1.0835,0.8557
