eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,1.2014701,0.1478316,0.020083997,0.007531425,0.006310062,0.006310062
0.0,0.0,0.6451831,0.13945693,0.011915199,0.002885742,0.0027649594,0.0027649594
0.0,0.0,0.08970805,0.09587141,0.025299944,0.0013441946,0.0,0.0
0.0,0.0,1.3650879,0.035780467,0.01542715,0.006211693,0.0,0.0
0.0,0.0,0.46928275,0.063166015,0.017339317,0.0024138952,0.0,0.0
0.0,0.0,0.43772215,0.04990166,0.020548517,0.00320575,0.0,0.0
0.0,0.0,1.7817318,0.040237233,0.012540211,0.007466759,0.0,0.0
0.0,0.0,1.8360071,0.012043748,0.036229648,0.0056246533,0.0,0.0
0.0,0.0,4.749987,0.11250948,0.024898348,0.023612507,0.02311201,0.02311201
0.0,0.0,5.8029275,0.16351283,0.030425522,0.025820792,0.025170466,0.025170466
0.0,0.0,2.5098445,0.094966665,0.02512651,0.013105816,0.011454803,0.011454803
0.0,0.0,1.352843,0.09098698,0.04911249,0.0068490896,0.007278178,0.007278178
0.0,0.0,1.9316919,0.03528814,0.03196522,0.0086939605,0.009027009,0.009027009
0.0,0.0,0.16712391,0.045446474,0.013648531,0.0011121498,0.0,0.0
0.0,0.0,0.4056975,0.10068263,0.029364469,0.0017383466,0.0,0.0
0.0,0.0,1.9208002,0.10787626,0.026406676,0.007918455,0.0,0.0
0.0,0.0,1.0649058,0.01779396,0.020085126,0.006859489,0.0,0.0
0.0,0.0,2.0356915,0.0078072087,0.066280104,0.009923083,0.0,0.0
0.0,0.0,2.346998,0.08075984,0.013769239,0.01200759,0.011369363,0.011369363
0.0,0.0,2.5230865,0.10443372,0.024018949,0.012574181,0.0114492355,0.0114492355
0.0,0.0,1.7908188,0.0074568745,0.013294995,0.009285616,0.00797449,0.00797449
0.0,0.0,0.9831406,0.053939518,0.040904578,0.0040040715,0.0047767013,0.0047767013
0.0,0.0,1.2645364,0.07870474,0.019787489,0.0063298936,0.0071086218,0.0071086218
0.0,0.0,0.5892052,0.010911319,0.016390901,0.0028460375,0.0032252907,0.0032252907
0.0,0.0,0.22697593,0.07061122,0.020715272,0.0010779056,0.0,0.0
0.0,0.0,1.1253241,0.014348933,0.031747002,0.004281639,0.0,0.0
0.0,0.0,1.442469,0.004606721,0.017246485,0.006056562,0.0,0.0
0.0,0.0,1.506517,0.0021954502,0.03328923,0.0033369255,0.0,0.0
0.0,0.0,1.8977072,0.07827858,0.013734809,0.008597952,0.008206822,0.008206822
0.0,0.0,1.293668,0.07244541,0.013372978,0.0070094196,0.0065247137,0.0065247137
0.0,0.0,0.89850557,0.057304695,0.021333352,0.005039536,0.0033955856,0.0033955856
0.0,0.0,0.25423598,0.0726583,0.015767287,0.0014637354,0.0015795563,0.0015795563
0.0,0.0,0.14232735,0.06731301,0.015816055,0.0012255117,0.00090277364,0.00090277364
0.0,0.0,0.7867196,0.009104119,0.012503289,0.0028111227,0.0038990383,0.0038990383
0.0,0.0,0.19727725,0.0075237993,0.0217608,0.0014542912,0.0016568041,0.0016568041
0.0,0.0,0.48454824,0.016856007,0.013908529,0.002473226,0.0,0.0
0.0,0.0,0.7311221,0.005366272,0.0121279415,0.0034474644,0.0,0.0
0.0,0.0,0.58295393,0.0058674417,0.055234972,0.0020776938,0.0,0.0
0.0,0.0,1.9983786,0.047009997,0.0054540606,0.0068736663,0.005736504,0.005736504
0.0,0.0,2.156802,0.06997578,0.019428816,0.007976365,0.007818689,0.007818689
0.0,0.0,0.64458495,0.019615619,0.016990738,0.0035520103,0.0030220028,0.0030220028
0.0,0.0,0.9085465,0.07572967,0.0137527045,0.003746577,0.003961928,0.003961928
0.0,0.0,1.4930096,0.056222484,0.023961639,0.007065553,0.006057382,0.006057382
0.0,0.0,1.0383543,0.060141627,0.012628741,0.003296493,0.0031696807,0.0031696807
0.0,0.0,0.8158997,0.0046757325,0.018025309,0.0026967612,0.0030416897,0.0030416897
0.0,0.0,1.2714642,0.014277323,0.013310626,0.003789037,0.0030425116,0.0030425116
0.0,0.0,0.682738,0.0048100804,0.0153097045,0.0034346518,0.0,0.0
0.0,0.0,0.80469126,0.0024824385,0.047314245,0.003056959,0.0,0.0
0.0,0.0,3.1315815,0.065545805,0.020187661,0.014363228,0.013512285,0.013512285
0.0,0.0,4.5120707,0.04739591,0.028434774,0.016435478,0.017794803,0.017794803
0.0,0.0,1.9271349,0.06533381,0.0028021322,0.008262113,0.007013736,0.007013736
0.0,0.0,0.49699044,0.057005193,0.026898235,0.0022353746,0.0028960102,0.0028960102
0.0,0.0,0.362875,0.0785203,0.008227207,0.002803022,0.0024550967,0.0024550967
0.0,0.0,0.8197267,0.022313938,0.01354832,0.003339543,0.00392014,0.00392014
0.0,0.0,0.31937045,0.009728408,0.0073705474,0.0017767581,0.0025317979,0.0025317979
0.0,0.0,0.80356103,0.070268676,0.018062174,0.0027189117,0.0012103714,0.0012103714
0.0,0.0,0.997931,0.008692238,0.014409532,0.0021741327,0.0031948201,0.0031948201
0.0,0.0,0.32458377,0.0061296416,0.019625284,0.0008813967,0.0,0.0
