training_exp,epoch,lr,Loss_Epoch,Time_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,256.2262,0.6061,3.2677,-0.0562
0,1,0.002,184.7374,0.5720,3.6186,0.2133
0,2,0.002,160.3530,0.5317,3.5013,0.3218
0,3,0.002,144.3002,0.4461,3.4867,0.3952
0,4,0.002,131.0562,0.5928,2.8712,0.4589
0,5,0.002,119.8593,0.5183,2.5508,0.5091
0,6,0.002,111.6831,0.3681,2.2457,0.5428
0,7,0.002,104.7570,0.3942,2.0358,0.5697
0,8,0.002,99.4424,0.5175,1.9568,0.5936
0,9,0.002,94.4621,0.5451,1.8537,0.6145
0,10,0.002,89.8577,0.4139,1.7982,0.6337
0,11,0.002,85.8469,0.4201,1.7266,0.6523
0,12,0.002,82.0774,0.5940,1.6188,0.6663
0,13,0.002,78.0084,0.5542,1.5776,0.6842
0,14,0.002,74.7034,0.3772,1.5411,0.6971
0,15,0.002,72.5063,0.4066,1.4927,0.7039
0,16,0.002,69.6744,0.5368,1.4188,0.7161
0,17,0.002,67.4575,0.5179,1.4276,0.7256
0,18,0.002,66.1164,0.4005,1.3620,0.7295
0,19,0.002,64.7628,0.4343,1.3484,0.7347
0,20,0.002,61.8948,0.5066,1.3034,0.7472
0,21,0.002,60.3388,0.5929,1.2733,0.7511
0,22,0.002,59.2715,0.4388,1.2644,0.7551
0,23,0.002,58.0790,0.3920,1.2387,0.7607
0,24,0.002,55.9977,0.5549,1.2356,0.7680
0,25,0.002,55.1547,0.5763,1.1879,0.7720
0,26,0.002,54.2755,0.4444,1.1745,0.7732
0,27,0.002,53.2834,0.4461,1.1342,0.7790
0,28,0.002,52.7465,0.5552,1.1497,0.7802
0,29,0.002,51.6165,0.5568,1.1604,0.7855
0,30,0.002,50.3107,0.4039,1.1347,0.7905
0,31,0.002,50.0257,0.4226,1.0795,0.7904
0,32,0.002,49.1110,0.6022,1.1155,0.7942
0,33,0.002,49.1719,0.5440,1.0885,0.7942
0,34,0.002,48.1525,0.4047,1.0734,0.7993
0,35,0.002,48.2056,0.4828,1.0925,0.7964
0,36,0.002,47.2052,0.5312,1.0526,0.8015
0,37,0.002,47.0606,0.5313,1.0679,0.8033
0,38,0.002,46.1527,0.4133,1.0344,0.8047
0,39,0.002,46.0624,0.4167,1.0296,0.8049
0,40,0.002,45.0790,0.5826,1.0474,0.8105
0,41,0.002,44.3565,0.5452,1.0471,0.8116
0,42,0.002,43.6213,0.4308,1.0128,0.8161
0,43,0.002,42.8696,0.4274,0.9879,0.8196
0,44,0.002,42.8691,0.5503,1.0253,0.8200
0,45,0.002,43.2866,0.5826,0.9832,0.8174
0,46,0.002,42.5829,0.4683,0.9952,0.8202
0,47,0.002,42.2417,0.4442,1.0031,0.8213
0,48,0.002,41.5740,0.6266,0.9721,0.8250
0,49,0.002,41.7666,0.5532,0.9725,0.8227
0,50,0.002,41.3098,0.4593,0.9690,0.8254
0,51,0.002,41.0307,0.4239,0.9813,0.8252
0,52,0.002,41.2270,0.5475,0.9811,0.8254
0,53,0.002,40.2448,0.5563,0.9462,0.8285
0,54,0.002,40.1490,0.4984,0.9453,0.8302
0,55,0.002,39.8719,0.4508,0.9806,0.8310
0,56,0.002,39.2945,0.5628,0.9306,0.8331
0,57,0.002,39.7758,0.5579,0.9526,0.8319
0,58,0.002,39.9317,0.4161,0.9466,0.8317
0,59,0.002,38.6202,0.4357,0.9303,0.8372
0,60,0.002,38.4801,0.5536,0.9470,0.8367
0,61,0.002,38.1529,0.5543,0.9199,0.8384
0,62,0.002,38.5071,0.3991,0.9366,0.8369
0,63,0.002,38.2028,0.4430,0.9086,0.8377
0,64,0.002,37.2165,0.5834,0.9284,0.8416
0,65,0.002,37.6494,0.5371,0.8907,0.8399
0,66,0.002,36.7352,0.4373,0.9161,0.8446
0,67,0.002,36.7971,0.4350,0.9018,0.8435
0,68,0.002,37.0066,0.5439,0.9147,0.8428
0,69,0.002,36.9761,0.5602,0.9369,0.8434
0,70,0.002,36.9007,0.4125,0.9161,0.8436
0,71,0.002,36.4848,0.4674,0.8872,0.8439
0,72,0.002,36.1707,0.5477,0.8689,0.8452
0,73,0.002,36.6853,0.5616,0.8934,0.8431
0,74,0.002,35.9484,0.4292,0.8788,0.8475
0,75,0.002,36.2104,0.4201,0.8956,0.8455
0,76,0.002,35.5028,0.5561,0.8941,0.8488
0,77,0.002,35.3803,0.5403,0.8841,0.8486
0,78,0.002,34.9823,0.4217,0.8772,0.8506
0,79,0.002,34.9570,0.4182,0.8815,0.8524
0,80,0.002,34.9545,0.5779,0.8612,0.8500
0,81,0.002,35.0562,0.5832,0.8753,0.8506
0,82,0.002,34.2523,0.4542,0.8604,0.8534
0,83,0.002,34.7241,0.5104,0.8698,0.8518
0,84,0.002,34.2263,0.6125,0.8568,0.8546
0,85,0.002,34.5357,0.5759,0.8362,0.8534
0,86,0.002,34.1530,0.4307,0.8655,0.8533
0,87,0.002,33.7959,0.5147,0.8515,0.8541
0,88,0.002,33.7101,0.5697,0.8562,0.8559
0,89,0.002,33.7656,0.5646,0.8644,0.8553
0,90,0.002,33.9182,0.4608,0.8409,0.8550
0,91,0.002,33.3832,0.4401,0.8428,0.8583
0,92,0.002,33.2074,0.5725,0.8423,0.8572
0,93,0.002,33.0683,0.5692,0.8381,0.8567
0,94,0.002,32.6378,0.5394,0.8506,0.8615
0,95,0.002,32.5681,0.4631,0.8382,0.8602
0,96,0.002,32.6765,0.6377,0.8402,0.8601
0,97,0.002,32.5836,0.5962,0.8369,0.8596
0,98,0.002,33.2752,0.4223,0.8470,0.8569
0,99,0.002,32.1879,0.4032,0.8393,0.8615
0,100,0.002,32.2171,0.5806,0.8141,0.8615
0,101,0.002,32.4652,0.5684,0.8188,0.8605
0,102,0.002,32.4818,0.5472,0.8281,0.8608
0,103,0.002,31.6612,0.5091,0.8167,0.8647
0,104,0.002,32.0893,0.8157,0.8359,0.8614
0,105,0.002,31.9824,0.8002,0.8357,0.8623
0,106,0.002,31.8216,0.5865,0.8098,0.8633
0,107,0.002,31.6703,0.5911,0.8094,0.8630
0,108,0.002,31.9193,0.7582,0.8035,0.8627
0,109,0.002,31.1516,0.7662,0.8246,0.8653
0,110,0.002,31.0611,0.4672,0.8150,0.8676
0,111,0.002,31.1626,0.4484,0.7928,0.8660
0,112,0.002,31.1059,0.5992,0.8265,0.8663
0,113,0.002,30.7360,0.6059,0.8270,0.8675
0,114,0.002,31.3286,0.4644,0.8301,0.8652
0,115,0.002,31.0291,0.4916,0.8345,0.8663
0,116,0.002,31.0458,0.6044,0.8233,0.8661
0,117,0.002,30.6725,0.6783,0.8048,0.8679
0,118,0.002,30.6804,0.4556,0.7972,0.8677
0,119,0.002,30.8469,0.5061,0.8058,0.8684
0,120,0.002,30.2963,0.6217,0.8273,0.8694
0,121,0.002,30.7332,0.7512,0.7884,0.8679
0,122,0.002,30.4546,0.6604,0.7996,0.8699
0,123,0.002,30.2900,0.9496,0.7911,0.8698
0,124,0.002,30.5056,1.2805,0.8153,0.8689
0,125,0.002,30.5095,1.2284,0.8088,0.8677
0,126,0.002,30.3040,0.9383,0.7905,0.8695
0,127,0.002,30.0649,0.9339,0.8007,0.8700
0,128,0.002,29.6941,1.1388,0.7892,0.8715
0,129,0.002,30.1719,1.1556,0.7948,0.8699
0,130,0.002,29.5074,1.1935,0.7736,0.8725
0,131,0.002,29.3643,0.8681,0.7988,0.8733
0,132,0.002,29.2981,1.0977,0.7830,0.8733
0,133,0.002,29.5334,1.3008,0.7780,0.8736
0,134,0.002,29.7359,1.0074,0.7869,0.8722
0,135,0.002,29.0570,1.0166,0.7853,0.8741
0,136,0.002,29.9548,1.1387,0.7898,0.8718
0,137,0.002,29.3191,1.2945,0.7848,0.8744
0,138,0.002,29.0016,0.9962,0.7846,0.8747
0,139,0.002,28.7593,1.0100,0.7631,0.8762
0,140,0.002,29.0770,1.1227,0.7893,0.8739
0,141,0.002,29.3093,1.0584,0.7887,0.8717
0,142,0.002,28.9982,1.1171,0.7619,0.8743
0,143,0.002,29.0637,0.9078,0.7725,0.8754
0,144,0.002,28.9796,1.0577,0.7709,0.8756
0,145,0.002,28.7183,1.0796,0.7620,0.8764
0,146,0.002,28.2897,0.8383,0.7710,0.8778
0,147,0.002,28.6745,0.8659,0.7707,0.8774
0,148,0.002,28.4784,1.0857,0.7611,0.8774
0,149,0.002,28.9996,1.0442,0.7741,0.8745
0,150,0.002,28.7071,0.8586,0.7847,0.8757
0,151,0.002,28.4243,0.8287,0.7540,0.8772
0,152,0.002,28.2381,1.0448,0.7603,0.8776
0,153,0.002,28.2229,1.0797,0.7704,0.8796
0,154,0.002,27.7225,0.9059,0.7740,0.8797
0,155,0.002,27.9712,0.8714,0.7413,0.8788
0,156,0.002,28.3753,1.0899,0.7828,0.8776
0,157,0.002,28.4494,1.2372,0.7535,0.8766
0,158,0.002,28.1897,1.0317,0.7641,0.8788
0,159,0.002,28.0134,0.9046,0.7623,0.8801
0,160,0.002,28.3345,1.1788,0.7601,0.8780
0,161,0.002,27.9965,1.1490,0.7701,0.8790
0,162,0.002,27.6699,0.8773,0.7516,0.8811
0,163,0.002,27.6933,0.9917,0.7662,0.8802
0,164,0.002,27.8316,1.2646,0.7547,0.8804
0,165,0.002,28.1460,1.2631,0.7615,0.8774
0,166,0.002,27.5123,0.9470,0.7431,0.8804
0,167,0.002,27.7891,0.9426,0.7660,0.8791
0,168,0.002,27.4625,1.2318,0.7811,0.8800
0,169,0.002,27.6332,1.1602,0.7534,0.8809
0,170,0.002,27.4572,0.8802,0.7703,0.8804
0,171,0.002,27.9260,0.8840,0.7374,0.8788
0,172,0.002,27.5568,1.2532,0.7606,0.8808
0,173,0.002,27.2184,1.1577,0.7663,0.8823
0,174,0.002,27.4035,0.9563,0.7514,0.8811
0,175,0.002,26.9354,0.9209,0.7412,0.8842
0,176,0.001,27.3493,1.1878,0.7588,0.8817
0,177,0.001,27.3365,1.1693,0.7502,0.8814
0,178,0.001,27.0157,0.8883,0.7552,0.8834
0,179,0.001,26.5491,0.9872,0.7305,0.8840
0,180,0.001,26.4473,1.1205,0.7485,0.8854
0,181,0.001,26.1295,1.0990,0.7478,0.8865
0,182,0.001,26.5860,0.9436,0.7292,0.8843
0,183,0.001,26.1932,0.8793,0.7385,0.8869
0,184,0.001,26.1238,1.1088,0.7202,0.8877
0,185,0.001,25.8734,1.1434,0.7333,0.8880
0,186,0.001,26.5300,1.0144,0.7324,0.8849
0,187,0.001,26.2807,0.8861,0.7468,0.8866
0,188,0.001,25.9577,1.1919,0.7296,0.8882
0,189,0.001,25.4950,1.0564,0.7296,0.8896
0,190,0.001,26.0505,0.8916,0.7302,0.8875
0,191,0.001,26.2375,0.8922,0.7312,0.8863
0,192,0.001,26.1870,1.1689,0.7423,0.8868
0,193,0.001,25.9671,1.2806,0.7254,0.8877
0,194,0.001,26.0087,1.0800,0.7126,0.8877
0,195,0.001,26.4902,0.9341,0.7281,0.8847
0,196,0.001,26.3247,1.1250,0.7133,0.8854
0,197,0.001,26.0628,1.2015,0.7406,0.8866
0,198,0.001,25.5895,0.9939,0.7385,0.8887
0,199,0.001,26.0825,1.0098,0.7413,0.8865
1,0,0.002,210.5966,0.1249,0.5686,0.6371
1,1,0.002,190.9227,0.1216,0.5606,0.6705
1,2,0.002,204.7134,0.1311,0.5275,0.6448
1,3,0.002,249.5343,0.3694,0.6899,0.5620
1,4,0.002,238.1136,0.1243,0.5029,0.6109
1,5,0.002,208.4655,0.3467,0.5087,0.6564
1,6,0.002,196.5552,0.1234,0.6744,0.6546
1,7,0.002,181.3261,0.3343,0.6877,0.6943
1,8,0.002,170.2370,0.1325,0.5437,0.6908
1,9,0.002,193.0780,0.1467,0.5461,0.6449
1,10,0.002,150.6902,0.3288,0.5824,0.7344
1,11,0.002,177.6283,0.1562,0.7110,0.6964
1,12,0.002,148.3685,0.1520,0.6164,0.7325
1,13,0.002,156.9881,0.1513,0.5039,0.7413
1,14,0.002,162.7536,0.1447,0.5118,0.7296
1,15,0.002,139.9333,0.1570,0.5330,0.7556
1,16,0.002,153.5520,0.1529,0.5927,0.7372
1,17,0.002,140.7244,0.1109,0.5691,0.7566
1,18,0.002,138.8846,0.1599,0.4965,0.7529
1,19,0.002,147.5200,0.1299,0.4700,0.7374
1,20,0.002,130.1507,0.1478,0.5205,0.7688
1,21,0.002,133.3612,0.1269,0.5601,0.7596
1,22,0.002,137.9980,0.1133,0.5332,0.7517
1,23,0.002,122.0855,0.1605,0.4739,0.7866
1,24,0.002,133.4376,0.1532,0.4683,0.7676
1,25,0.002,123.7721,0.1062,0.5022,0.7805
1,26,0.002,127.1547,0.3464,0.5114,0.7777
1,27,0.002,129.1834,0.1398,0.5454,0.7766
1,28,0.002,118.3116,0.1122,0.4860,0.7914
1,29,0.002,122.7673,0.1434,0.4554,0.7850
1,30,0.002,123.0066,0.1230,0.4818,0.7862
1,31,0.002,117.2245,0.1609,0.4904,0.7921
1,32,0.002,118.3521,0.1244,0.4917,0.7887
1,33,0.002,116.1057,0.3364,0.4703,0.7948
1,34,0.002,118.8067,0.1254,0.4929,0.7876
1,35,0.002,114.9030,0.4283,0.4779,0.7946
1,36,0.002,110.3118,0.4903,0.4775,0.8045
1,37,0.002,114.1380,0.4115,0.5199,0.7988
1,38,0.002,112.5328,0.1392,0.4899,0.8005
1,39,0.002,115.0264,0.0729,0.4924,0.7946
1,40,0.002,110.4163,0.0494,0.4846,0.8053
1,41,0.002,109.7694,0.0860,0.4923,0.8056
1,42,0.002,112.6098,0.0552,0.5014,0.7999
1,43,0.002,107.0710,0.0538,0.4679,0.8089
1,44,0.002,112.6072,0.0554,0.4824,0.7998
1,45,0.002,108.1219,0.0508,0.4507,0.8068
1,46,0.002,107.7966,0.0666,0.4495,0.8095
1,47,0.002,109.8282,0.0507,0.4703,0.8038
1,48,0.002,104.5230,0.0520,0.4757,0.8162
1,49,0.002,105.0201,0.0520,0.4452,0.8138
1,50,0.002,108.0289,0.0472,0.4694,0.8075
1,51,0.002,105.8350,0.0488,0.4498,0.8129
1,52,0.002,103.5762,0.0566,0.4651,0.8159
1,53,0.002,104.8595,0.0491,0.4589,0.8141
1,54,0.002,103.5806,0.0495,0.4565,0.8147
1,55,0.002,103.4109,0.0492,0.4688,0.8174
1,56,0.002,100.5188,0.1883,0.4440,0.8205
1,57,0.002,102.6883,0.0610,0.5218,0.8171
1,58,0.002,101.1081,0.0457,0.4388,0.8194
1,59,0.002,103.5316,0.0611,0.4466,0.8160
1,60,0.002,101.0367,0.0540,0.4405,0.8189
1,61,0.002,103.9860,0.0600,0.4498,0.8152
1,62,0.002,98.5930,0.0625,0.4620,0.8236
1,63,0.002,101.4822,0.1822,0.4582,0.8175
1,64,0.002,100.0964,0.0511,0.4494,0.8237
1,65,0.002,97.7405,0.2085,0.4363,0.8271
1,66,0.002,99.9863,0.0525,0.4426,0.8222
1,67,0.002,96.9037,0.2043,0.4893,0.8254
1,68,0.002,99.5334,0.0530,0.4833,0.8205
1,69,0.002,96.6336,0.0497,0.4327,0.8286
1,70,0.002,94.8876,0.0534,0.4424,0.8307
1,71,0.002,100.0041,0.0538,0.4643,0.8214
1,72,0.002,96.6446,0.0597,0.4748,0.8263
1,73,0.002,98.0335,0.0646,0.4277,0.8240
1,74,0.002,96.2846,0.0566,0.4510,0.8307
1,75,0.002,97.6271,0.0539,0.4737,0.8262
1,76,0.002,96.0109,0.0581,0.4662,0.8299
1,77,0.002,95.0565,0.0596,0.4566,0.8298
1,78,0.002,94.4855,0.0539,0.4541,0.8304
1,79,0.002,98.1868,0.0515,0.4759,0.8271
1,80,0.002,93.5464,0.0621,0.4395,0.8336
1,81,0.002,96.5747,0.0534,0.4327,0.8259
1,82,0.002,95.6795,0.0525,0.4564,0.8312
1,83,0.002,96.8669,0.0823,0.4395,0.8269
1,84,0.002,92.9663,0.0492,0.4170,0.8326
1,85,0.002,93.1136,0.0556,0.4505,0.8364
1,86,0.002,96.0548,0.1888,0.4363,0.8295
1,87,0.002,93.1565,0.0600,0.4292,0.8336
1,88,0.002,94.0957,0.0600,0.4557,0.8318
1,89,0.002,91.2993,0.0574,0.4389,0.8365
1,90,0.002,93.3003,0.0505,0.4404,0.8307
1,91,0.002,92.8672,0.0585,0.4345,0.8338
1,92,0.002,92.0266,0.0480,0.4260,0.8355
1,93,0.002,93.0774,0.2130,0.4304,0.8346
1,94,0.002,92.3925,0.0520,0.4137,0.8338
1,95,0.002,91.5930,0.2273,0.4668,0.8374
1,96,0.002,90.9791,0.0516,0.4468,0.8380
1,97,0.002,91.8613,0.1990,0.4586,0.8354
1,98,0.002,90.9151,0.0592,0.4516,0.8383
