eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,0.31446627,0.026565528,0.007529389,0.0011811042,0.0,0.0
0.0,0.0,0.8413647,0.028120672,0.02398348,0.003040574,0.0,0.0
0.0,0.0,1.0262586,0.11734948,0.01806176,0.0049620373,0.0,0.0
0.0,0.0,2.2801297,0.018630957,0.040071245,0.009089832,0.0,0.0
0.0,0.0,2.6103277,0.00964948,0.044106185,0.011137422,0.0,0.0
0.0,0.0,1.9629991,0.022934798,0.039911974,0.007552141,0.0,0.0
0.0,0.0,2.515182,0.086068146,0.06158855,0.010090206,0.0,0.0
0.0,0.0,2.396705,0.09573459,0.063893154,0.008893522,0.0,0.0
0.0,0.0,4.1982636,0.006129181,0.039073218,0.016187701,0.0,0.0
0.0,0.0,2.450871,0.0023349258,0.05954396,0.0097121,0.0,0.0
0.0,0.0,0.3686357,0.10332266,0.009216925,0.0009340726,0.001564449,0.001564449
0.0,0.0,0.26434344,0.18320355,0.009196812,0.0012747677,0.0,0.0
0.0,0.0,2.151682,0.16240956,0.013215029,0.006977605,0.0,0.0
0.0,0.0,2.9022517,0.11057516,0.03199708,0.009791143,0.0,0.0
0.0,0.0,4.6507072,0.06001468,0.05183441,0.013395029,0.0,0.0
0.0,0.0,5.752903,0.054985106,0.039195325,0.014509378,0.0,0.0
0.0,0.0,3.8424711,0.05534534,0.052881297,0.0098915305,0.0,0.0
0.0,0.0,4.217443,0.042741023,0.064582035,0.011793744,0.0,0.0
0.0,0.0,8.963476,0.014195598,0.030387618,0.027082492,0.0,0.0
0.0,0.0,2.9133234,0.006099334,0.10071123,0.009113464,0.0,0.0
0.0,0.0,1.1812335,0.13689566,0.005005675,0.0048730723,0.0055724764,0.0055724764
0.0,0.0,0.28263217,0.069780745,0.019186532,0.0024186827,0.0020104416,0.0020104416
0.0,0.0,0.5059616,0.120521925,0.030235041,0.0011379705,0.0,0.0
0.0,0.0,3.7147985,0.06962317,0.04308395,0.01584587,0.0,0.0
0.0,0.0,2.3693802,0.09164113,0.06650078,0.008152406,0.0,0.0
0.0,0.0,1.8538102,0.02346828,0.061860662,0.004017785,0.0,0.0
0.0,0.0,0.85098064,0.012326261,0.0496758,0.002165637,0.0,0.0
0.0,0.0,2.5266225,0.07325085,0.05687523,0.00766371,0.0,0.0
0.0,0.0,3.8389635,0.11457941,0.0349314,0.008905206,0.0,0.0
0.0,0.0,1.6171448,0.007857282,0.25386974,0.007337701,0.0,0.0
0.0,0.0,0.9170247,0.042427998,0.013273276,0.003714167,0.003859647,0.003859647
0.0,0.0,1.0835335,0.038641557,0.024838943,0.004415311,0.0045816894,0.0045816894
0.0,0.0,0.7816368,0.03728525,0.031314258,0.004179115,0.0035348265,0.0035348265
0.0,0.0,1.0567596,0.012532039,0.051267322,0.0035926255,0.0,0.0
0.0,0.0,2.8302221,0.032888416,0.092254505,0.0111951865,0.0,0.0
0.0,0.0,3.3241653,0.022936039,0.10477721,0.011658804,0.0,0.0
0.0,0.0,2.4453833,0.15812902,0.097728744,0.008063628,0.0,0.0
0.0,0.0,1.9902897,0.09498502,0.07162148,0.0067606997,0.0,0.0
0.0,0.0,4.7181582,0.008910106,0.074558794,0.016611187,0.0,0.0
0.0,0.0,1.9538465,0.010559002,0.09462395,0.00748113,0.0,0.0
0.0,0.0,1.6381329,0.03762582,0.01340063,0.007222533,0.007575288,0.007575288
0.0,0.0,0.5820387,0.092781365,0.028373023,0.0037569792,0.004353375,0.004353375
0.0,0.0,0.5644308,0.15449126,0.03832562,0.0036844173,0.0036251724,0.0036251724
0.0,0.0,0.61472,0.04005275,0.09038685,0.0007889816,0.0029961434,0.0029961434
