training_exp,epoch,lr,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,0.002,334.3843,1.1064,-0.3103
0,1,0.002,253.5025,2.2800,-0.0019
0,2,0.002,206.2399,3.9623,0.0944
0,3,0.002,188.3956,3.9811,0.1919
0,4,0.002,173.9904,3.4912,0.2387
0,5,0.002,163.3831,3.6998,0.2836
0,6,0.002,155.9566,3.7083,0.3155
0,7,0.002,150.5127,3.4593,0.3469
0,8,0.002,145.3525,3.4034,0.3795
0,9,0.002,141.2032,3.2308,0.4033
0,10,0.002,137.5284,3.0515,0.4245
0,11,0.002,133.5495,2.9769,0.4427
0,12,0.002,131.3500,2.8804,0.4544
0,13,0.002,129.2650,2.7566,0.4660
0,14,0.002,125.4722,2.6506,0.4819
0,15,0.002,122.6544,2.4607,0.4955
0,16,0.002,120.0926,2.4406,0.5066
0,17,0.002,118.9710,2.2438,0.5113
0,18,0.002,114.9267,2.1706,0.5258
0,19,0.002,112.8228,2.1089,0.5362
0,20,0.002,109.6589,1.9410,0.5496
0,21,0.002,107.8172,1.9214,0.5575
0,22,0.002,105.5544,1.9063,0.5674
0,23,0.002,103.5298,1.8164,0.5737
0,24,0.002,102.3724,1.8132,0.5776
0,25,0.002,100.8355,1.7445,0.5841
0,26,0.002,98.8129,1.7484,0.5953
0,27,0.002,95.5215,1.7293,0.6087
0,28,0.002,94.6740,1.6802,0.6122
0,29,0.002,93.5625,1.5981,0.6165
0,30,0.002,91.9226,1.6793,0.6259
0,31,0.002,89.6868,1.6582,0.6348
0,32,0.002,88.5454,1.5866,0.6389
0,33,0.002,86.8909,1.5993,0.6434
0,34,0.002,86.0021,1.6097,0.6497
0,35,0.002,83.9365,1.5526,0.6549
0,36,0.002,83.6172,1.5361,0.6573
0,37,0.002,82.0025,1.6199,0.6661
0,38,0.002,80.4476,1.5581,0.6707
0,39,0.002,79.6848,1.5319,0.6743
0,40,0.002,79.1807,1.5003,0.6750
0,41,0.002,78.0315,1.5097,0.6796
0,42,0.002,76.6599,1.5088,0.6857
0,43,0.002,75.7493,1.4705,0.6880
0,44,0.002,74.8244,1.4596,0.6910
0,45,0.002,73.7328,1.4758,0.6973
0,46,0.002,74.0032,1.4701,0.6957
0,47,0.002,72.8243,1.4331,0.7001
0,48,0.002,71.7857,1.4317,0.7059
0,49,0.002,71.9257,1.4338,0.7017
0,50,0.002,71.3412,1.4144,0.7034
0,51,0.002,70.5595,1.3817,0.7089
0,52,0.002,69.9694,1.4103,0.7113
0,53,0.002,70.0858,1.3864,0.7099
0,54,0.002,68.2786,1.3895,0.7170
0,55,0.002,68.6600,1.3993,0.7147
0,56,0.002,68.5764,1.3848,0.7149
0,57,0.002,67.8363,1.3590,0.7197
0,58,0.002,66.3579,1.3452,0.7236
0,59,0.002,65.6026,1.3519,0.7277
0,60,0.002,65.3317,1.3469,0.7281
0,61,0.002,66.1690,1.3343,0.7245
0,62,0.002,64.4281,1.3634,0.7305
0,63,0.002,64.4727,1.3511,0.7291
0,64,0.002,63.6456,1.3339,0.7351
0,65,0.002,63.0108,1.2977,0.7370
0,66,0.002,64.2155,1.2969,0.7322
0,67,0.002,63.1675,1.3445,0.7343
0,68,0.002,62.7713,1.2956,0.7383
0,69,0.002,62.0569,1.3273,0.7419
0,70,0.002,62.3075,1.2846,0.7388
0,71,0.002,61.0597,1.3072,0.7434
0,72,0.002,61.1017,1.2981,0.7424
0,73,0.002,61.4934,1.2698,0.7419
0,74,0.002,60.9344,1.2748,0.7449
0,75,0.002,61.1865,1.2625,0.7413
0,76,0.002,60.1982,1.2497,0.7474
0,77,0.002,59.6304,1.2672,0.7493
0,78,0.002,59.6598,1.2475,0.7511
0,79,0.002,58.4893,1.2383,0.7543
0,80,0.002,58.8977,1.2573,0.7529
0,81,0.002,58.2632,1.2628,0.7549
0,82,0.002,58.4378,1.2395,0.7551
0,83,0.002,57.7046,1.2232,0.7581
0,84,0.002,58.2329,1.2568,0.7551
0,85,0.002,58.5752,1.2290,0.7555
0,86,0.002,57.8097,1.2376,0.7554
0,87,0.002,57.5780,1.2391,0.7577
0,88,0.002,57.5609,1.2427,0.7580
0,89,0.002,57.2627,1.2162,0.7587
0,90,0.002,56.3322,1.2519,0.7647
0,91,0.002,57.1095,1.2168,0.7590
0,92,0.002,56.3004,1.2105,0.7632
0,93,0.002,56.6364,1.2211,0.7601
0,94,0.002,55.6760,1.1772,0.7639
