training_exp,epoch,Loss_Epoch,Loss_Epoch,RelativeDistance_Epoch,R2Score_Epoch
0,0,308.7730,0.0,4.1237,0.2727
0,1,191.3832,0.0,2.0265,0.5831
0,2,153.6666,0.0,1.3656,0.6578
0,3,144.4695,0.0,1.7203,0.6936
0,4,131.5861,0.0,1.4341,0.7237
0,5,120.4149,0.0,1.5287,0.7323
0,6,120.0442,0.0,1.2436,0.7186
0,7,115.3867,0.0,1.3676,0.7520
0,8,103.6920,0.0,1.0662,0.7751
0,9,97.0814,0.0,1.2350,0.7917
0,10,104.1072,0.0,1.3956,0.7728
0,11,100.4944,0.0,1.1443,0.7869
0,12,96.2043,0.0,2.0105,0.6320
0,13,94.7214,0.0,1.6937,0.8051
0,14,88.1605,0.0,1.2114,0.7736
0,15,88.8061,0.0,1.2612,0.8097
0,16,87.0517,0.0,1.1694,0.7917
0,17,94.6714,0.0,1.0404,0.7803
0,18,89.7053,0.0,1.6875,0.7907
0,19,95.9033,0.0,1.0760,0.5090
0,20,96.3269,0.0,1.1125,0.7982
0,21,108.9328,0.0,1.5739,0.7632
0,22,96.7438,0.0,1.0271,0.7237
0,23,82.6333,0.0,1.2033,0.7755
0,24,80.1641,0.0,1.0546,0.7919
0,25,87.3863,0.0,1.3351,0.7981
0,26,82.7772,0.0,1.1709,0.7418
0,27,80.4185,0.0,1.1480,0.8058
0,28,93.1434,0.0,1.9211,0.8069
0,29,92.2411,0.0,1.1125,0.7769
0,30,98.0706,0.0,1.2761,0.7781
0,31,106.2153,0.0,1.1615,0.7225
0,32,94.1225,0.0,1.0591,0.7939
0,33,94.4622,0.0,1.0462,0.7132
0,34,85.0073,0.0,1.5234,0.7956
0,35,79.6854,0.0,1.1621,0.7865
0,36,84.6805,0.0,1.2652,0.8267
0,37,84.9768,0.0,1.2078,0.8087
0,38,79.9722,0.0,1.2063,0.7553
0,39,74.5733,0.0,1.2790,0.8032
0,40,78.3666,0.0,3.5319,0.7518
0,41,80.0766,0.0,1.0910,0.8171
0,42,78.3179,0.0,1.1614,0.8206
0,43,78.7768,0.0,1.1860,0.8050
0,44,85.7904,0.0,1.1931,0.7752
0,45,76.5983,0.0,1.1007,0.8230
0,46,75.9062,0.0,1.1593,0.8181
0,47,75.2858,0.0,1.2285,0.7969
0,48,73.0365,0.0,1.0638,0.8344
0,49,75.0846,0.0,1.0823,0.8445
0,50,73.6551,0.0,1.1490,0.8455
0,51,74.7783,0.0,1.2450,0.8430
0,52,73.6289,0.0,1.2939,0.8398
0,53,74.8562,0.0,1.1241,0.7861
0,54,73.7784,0.0,1.2024,0.8176
0,55,71.7818,0.0,1.0877,0.8023
0,56,72.1325,0.0,1.0426,0.7699
